"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL18A",0.00117613153573118,-0.509697112691718,1,1,1,"Primary","RPL18A"
"PARD6B",0.00123357892374943,-0.400575548745473,0.93,1,1,"Primary","PARD6B"
"RPL9",0.00123470044033487,-0.363883948757017,0.982,1,1,"Primary","RPL9"
"VSIG1",0.00124061211462717,-0.640744387398977,0.211,0.6,1,"Primary","VSIG1"
"ATP2A3",0.00124905436584025,-0.397353894337595,0.053,0.333,1,"Primary","ATP2A3"
"REEP6",0.00125876527204388,-0.271911918352136,0.105,0.467,1,"Primary","REEP6"
"OGT",0.00129633574057024,-0.619408037638848,0.667,0.933,1,"Primary","OGT"
"TGM2",0.00130804916844794,1.04888516076128,0.912,0.667,1,"Primary","TGM2"
"KIAA1683",0.00134811448320686,-0.329110969841042,0.281,0.733,1,"Primary","KIAA1683"
"RPLP1",0.00135999882204897,-0.476701757445169,1,1,1,"Primary","RPLP1"
"RPS11",0.00142695348786417,-0.40490851551009,1,1,1,"Primary","RPS11"
"SDC2",0.00153888598356831,-0.286348261131368,0.088,0.4,1,"Primary","SDC2"
"HLA-DRA",0.0015700670188049,0.597317567589848,1,0.933,1,"Primary","HLA-DRA"
"RAMP1",0.00159614356341264,-0.770982293289632,0.877,0.933,1,"Primary","RAMP1"
"ITGB8",0.00161140805253313,-0.680504274455376,0.439,0.8,1,"Primary","ITGB8"
"FOSB",0.00167288801462997,-0.444998098905729,0.772,1,1,"Primary","FOSB"
"CASP6",0.00170947256558269,-0.466530209003085,0.509,0.8,1,"Primary","CASP6"
"GSPT1",0.00172111126607255,-0.446117900105423,0.895,1,1,"Primary","GSPT1"
"RPL30",0.00172629304634033,-0.345391065102246,0.982,1,1,"Primary","RPL30"
"TBC1D24",0.00175868969566279,-0.323754248565763,0.228,0.6,1,"Primary","TBC1D24"
"GOSR1",0.00176888160978587,-0.401450858434403,0.509,0.933,1,"Primary","GOSR1"
"RPL23",0.00180965485972736,-0.374868826849601,1,1,1,"Primary","RPL23"
"CACUL1",0.00181666761353788,-0.751535087782629,0.667,0.933,1,"Primary","CACUL1"
"IDUA",0.00188046606647648,-0.288612384406721,0.211,0.6,1,"Primary","IDUA"
"ISG20L2",0.00193638528885728,-0.251500972788747,0.351,0.8,1,"Primary","ISG20L2"
"POLR1D",0.00198700204370688,-0.405977925312159,0.737,1,1,"Primary","POLR1D"
"FTH1",0.00198757955617052,-0.456231573883897,1,1,1,"Primary","FTH1"
"WDR41",0.00203206274140327,-0.450911041948479,0.316,0.667,1,"Primary","WDR41"
"SHC3",0.00207937730467167,-0.304462995236931,0.088,0.4,1,"Primary","SHC3"
"NELL1",0.00210532403497169,-0.555113760475689,0.053,0.333,1,"Primary","NELL1"
"WARS",0.00218143321348032,1.0747052173044,1,1,1,"Primary","WARS"
"SLC7A8",0.00224342731027251,-0.48416995783106,0.281,0.667,1,"Primary","SLC7A8"
"PIM3",0.00239202721857163,-0.633434242563732,0.807,0.933,1,"Primary","PIM3"
"RAB22A",0.0024391536971402,-0.338810123142322,0.596,0.933,1,"Primary","RAB22A"
"RCHY1",0.00248600551173162,-0.588575728333246,0.386,0.8,1,"Primary","RCHY1"
"TMEM59",0.00250466672130948,-0.272885684568386,0.965,1,1,"Primary","TMEM59"
"NFKBIA",0.00261997968817401,-0.57052503404522,0.93,1,1,"Primary","NFKBIA"
"JMY",0.00265529098224319,-0.320383278303448,0.474,0.867,1,"Primary","JMY"
"CFL1",0.00287163158923476,-0.45937539797908,1,1,1,"Primary","CFL1"
"FBP1",0.00287229711684678,-0.501717511082395,0.807,0.933,1,"Primary","FBP1"
"TXNDC11",0.00292011165794024,0.301146186505814,0.649,0.2,1,"Primary","TXNDC11"
"RABGAP1L",0.00293475485839036,0.413491858808568,0.737,0.467,1,"Primary","RABGAP1L"
"EMC4",0.00293815407003718,-0.413726937784165,0.789,1,1,"Primary","EMC4"
"RPL37A",0.00300437999466009,-0.284338648352286,1,1,1,"Primary","RPL37A"
"RPS19",0.00300437999466009,-0.49922935875379,1,1,1,"Primary","RPS19"
"DUOX1",0.0030088086466359,0.595686269814298,0.421,0,1,"Primary","DUOX1"
"GIN1",0.00302715031753466,-0.357866128511555,0.035,0.267,1,"Primary","GIN1"
"UBE2L3",0.00313787130840973,-0.332955720751208,0.912,1,1,"Primary","UBE2L3"
"RPL3",0.00314270402030313,-0.394640198409896,1,1,1,"Primary","RPL3"
"RASSF9",0.00317797986122668,-0.400615997610965,0.386,0.8,1,"Primary","RASSF9"
"NREP",0.00321690285033007,-0.636217588297885,0.456,0.867,1,"Primary","NREP"
"SAV1",0.00326445302133263,-0.468882229252273,0.211,0.533,1,"Primary","SAV1"
"ACTB",0.00328681014180009,-0.534049249452417,1,1,1,"Primary","ACTB"
"RPL23A",0.0034369111961318,-0.324544921335447,1,1,1,"Primary","RPL23A"
"TMEM223",0.00350324167712281,0.54528982099442,0.649,0.267,1,"Primary","TMEM223"
"EIF2AK3",0.00354763229148546,-0.252523959275226,0.105,0.4,1,"Primary","EIF2AK3"
"NR1H3",0.00362601509038999,-0.432490084788753,0.263,0.6,1,"Primary","NR1H3"
"MON2",0.00370636216789996,0.282387526354676,0.509,0.133,1,"Primary","MON2"
"GSTO1",0.00379315864473594,0.434072770826311,0.912,0.667,1,"Primary","GSTO1"
"ARL4A",0.00382848713683273,-0.327836183995523,0.526,1,1,"Primary","ARL4A"
"ELK4",0.00387856896232643,-0.367734787630445,0.474,0.8,1,"Primary","ELK4"
"RPL24",0.00392541069050276,-0.262628251034225,1,1,1,"Primary","RPL24"
"IP6K2",0.00394025608407613,-0.720260194181228,0.702,0.867,1,"Primary","IP6K2"
"TFPI2",0.00395347650100592,0.313920043941224,0.404,0,1,"Primary","TFPI2"
"ENTPD7",0.00397257255858646,-0.292794484524473,0.316,0.667,1,"Primary","ENTPD7"
"DHRS7",0.00407665222430287,-0.494116307787939,0.86,1,1,"Primary","DHRS7"
"MRPS36",0.00408025840834245,-0.314023740973075,0.702,0.933,1,"Primary","MRPS36"
"SNRPD2",0.00409875925561321,-0.330049896562159,0.93,1,1,"Primary","SNRPD2"
"RPS27",0.00410175198633204,-0.430738170134538,1,1,1,"Primary","RPS27"
"KLF4",0.00415199606255828,-0.290571620060811,0.667,0.933,1,"Primary","KLF4"
"BTF3",0.00428494279372454,-0.255936649705485,0.965,1,1,"Primary","BTF3"
"RPS16",0.00428525274206772,-0.318205357067817,0.982,1,1,"Primary","RPS16"
"TSPAN1",0.00443775556953065,1.95302050449957,0.895,0.8,1,"Primary","TSPAN1"
"POC1B",0.00444742426215533,-0.300287009503876,0.333,0.667,1,"Primary","POC1B"
"VMP1",0.00447584604921619,-0.583006852633558,0.965,1,1,"Primary","VMP1"
"EIF1",0.00447616692353296,-0.392505902439754,1,1,1,"Primary","EIF1"
"VASP",0.00461112889983357,-0.289144930419529,0.579,0.933,1,"Primary","VASP"
"MYADM",0.00462468143125363,-0.693437092887793,0.772,0.933,1,"Primary","MYADM"
"NFKBIL1",0.00475385613539225,-0.44141873638382,0.281,0.6,1,"Primary","NFKBIL1"
"C3orf14",0.00476084964939874,-0.312238370655718,0.316,0.6,1,"Primary","C3orf14"
"CCDC68",0.0047759417215566,-0.260291289144925,0.456,0.8,1,"Primary","CCDC68"
"ZYX",0.0048208148588638,-0.377282843568424,0.404,0.8,1,"Primary","ZYX"
"ATOH8",0.00482130593476353,-0.402958472709035,0.211,0.533,1,"Primary","ATOH8"
"SPRED2",0.00483211253719125,-0.421359432512474,0.368,0.733,1,"Primary","SPRED2"
"DDOST",0.00487441746780735,-0.415907520947592,0.912,1,1,"Primary","DDOST"
"GAA",0.00500857518492703,-0.446172783983196,0.561,0.867,1,"Primary","GAA"
"CRIP2",0.00502658340815487,-0.334718392767489,0.632,0.867,1,"Primary","CRIP2"
"SPINK1",0.00514755900902704,-0.484484399170256,0.614,0.867,1,"Primary","SPINK1"
"FLCN",0.00515904742869785,-0.292267086292598,0.386,0.733,1,"Primary","FLCN"
"FAM3B",0.00516280909751425,0.267064480638408,0.386,0,1,"Primary","FAM3B"
"PNPLA2",0.00523452217392878,-0.327060222890949,0.544,0.933,1,"Primary","PNPLA2"
"NIPSNAP1",0.00525361312838297,-0.397269559393318,0.561,0.933,1,"Primary","NIPSNAP1"
"TNRC6A",0.0053399738479407,-0.28716144119553,0.456,0.867,1,"Primary","TNRC6A"
"CMTM8",0.00534625012371699,-0.336813321582046,0.439,0.8,1,"Primary","CMTM8"
"EIF3G",0.00537268754630308,-0.352276593908738,0.842,0.933,1,"Primary","EIF3G"
"ACTG1",0.00555135066146617,-0.556009227173141,1,1,1,"Primary","ACTG1"
"ARFGAP3",0.00561609199871755,-0.275020385619312,0.614,0.867,1,"Primary","ARFGAP3"
"NR4A1",0.00565615945708927,-0.586214960287246,0.684,1,1,"Primary","NR4A1"
"CLEC7A",0.00568038551899572,-0.480852627773506,0.281,0.667,1,"Primary","CLEC7A"
"STX1A",0.00569986468572394,-0.421286747834229,0.246,0.6,1,"Primary","STX1A"
"SLC9A3R1",0.0057163194349422,-0.636286340569628,0.702,1,1,"Primary","SLC9A3R1"
"RBM8A",0.00575952081750295,-0.251979785040358,0.86,1,1,"Primary","RBM8A"
"SDCBP",0.00575952081750295,-0.579728444916,0.86,1,1,"Primary","SDCBP"
"MPST",0.00577857443148061,-0.392790873692422,0.702,0.933,1,"Primary","MPST"
"RPL19",0.00579250037671359,-0.312453215443974,1,1,1,"Primary","RPL19"
"STC1",0.00592680223036572,-0.278163542305848,0,0.133,1,"Primary","STC1"
"ACSBG2",0.00592680223036572,-0.35281674912783,0,0.133,1,"Primary","ACSBG2"
"CHMP1B",0.00592741123883435,-0.385384005720885,0.789,1,1,"Primary","CHMP1B"
"CREB1",0.0059676098330869,-0.389555304688748,0.281,0.667,1,"Primary","CREB1"
"MARCKSL1",0.00599438540645106,-0.279361892931013,0.842,1,1,"Primary","MARCKSL1"
"SLC25A6",0.00604264864512322,-0.37101030984286,0.965,1,1,"Primary","SLC25A6"
"SPON2",0.00606588074909339,-0.740864980703623,0.421,0.733,1,"Primary","SPON2"
"SLC12A8",0.00607302169096134,-0.27859790965461,0.158,0.467,1,"Primary","SLC12A8"
"TRIM22",0.00613729982139854,0.634369684313234,0.912,0.8,1,"Primary","TRIM22"
"BRI3",0.00630165145650056,-0.294864347358525,0.947,1,1,"Primary","BRI3"
"KLF10",0.0063912280093929,-0.305127116094101,0.614,0.867,1,"Primary","KLF10"
"FGL1",0.00644260896477291,-0.27051886097596,0.018,0.2,1,"Primary","FGL1"
"PRSS8",0.00669218916249993,-0.537575061252118,0.772,1,1,"Primary","PRSS8"
"CEACAM6",0.00678059275567816,-0.721102137867215,0.86,0.867,1,"Primary","CEACAM6"
"DVL3",0.00694528679818181,-0.251244170387097,0.404,0.8,1,"Primary","DVL3"
"POLR3E",0.00694528679818181,-0.448977870814277,0.421,0.733,1,"Primary","POLR3E"
"CAST",0.00713652951628027,0.569657382333201,0.947,0.867,1,"Primary","CAST"
"CHP1",0.00714532432800667,-0.526987431061782,0.965,1,1,"Primary","CHP1"
"B2M",0.0071457873705286,0.476746746356063,1,1,1,"Primary","B2M"
"AGFG1",0.00717796529441115,-0.292335761503623,0.509,0.8,1,"Primary","AGFG1"
"IFITM1",0.0074463778259263,0.574772426731917,0.982,0.867,1,"Primary","IFITM1"
"TCEA1",0.0074478120785722,-0.277359179670412,0.965,1,1,"Primary","TCEA1"
"RPS6",0.00744829019477945,-0.318924334094334,1,1,1,"Primary","RPS6"
"MRPL13",0.00748837174982042,0.39129132260154,0.825,0.667,1,"Primary","MRPL13"
"USP48",0.00752642426448372,-0.316968259731557,0.544,0.867,1,"Primary","USP48"
"RAI1",0.00754453659865921,-0.667340209846644,0.368,0.667,1,"Primary","RAI1"
"CORO1C",0.00771363182339366,-0.313984291623011,0.614,0.933,1,"Primary","CORO1C"
"SLC15A2",0.00782601947537537,-0.333539937459816,0.211,0.6,1,"Primary","SLC15A2"
"PPP1R2",0.0078375167283466,0.444931968393035,0.772,0.6,1,"Primary","PPP1R2"
"CBX6",0.00790363188600665,-0.431836947051657,0.789,0.933,1,"Primary","CBX6"
"CASP2",0.00790606281333713,-0.509878427433687,0.351,0.667,1,"Primary","CASP2"
"GBP1",0.00792438249631847,1.06904952823715,0.789,0.6,1,"Primary","GBP1"
"NHP2",0.00800414076862832,-0.338088416735255,0.825,1,1,"Primary","NHP2"
"CAPZB",0.00808746252869175,-0.374818625394274,0.965,1,1,"Primary","CAPZB"
"KRT18",0.00808797194524298,-0.388024251666045,1,1,1,"Primary","KRT18"
"RPL36",0.00808797194524298,-0.455782767433711,1,1,1,"Primary","RPL36"
"JMJD6",0.00819269636313548,-0.328295330052885,0.544,0.867,1,"Primary","JMJD6"
"ZC3H12A",0.00823629324335643,-0.384194457161084,0.579,1,1,"Primary","ZC3H12A"
"TAP1",0.00825021453600718,0.601309085467657,0.947,0.933,1,"Primary","TAP1"
"PON2",0.00827624198269443,-0.398932120570981,0.789,1,1,"Primary","PON2"
"ATP6V0A1",0.00827671364528436,-0.469751616109,0.351,0.667,1,"Primary","ATP6V0A1"
"APOL1",0.00834780031210233,0.533159513389758,0.772,0.4,1,"Primary","APOL1"
"RBFOX2",0.00838502134516253,-0.379113485311185,0.632,0.867,1,"Primary","RBFOX2"
"TSPO",0.0084075114973828,-0.402787406013563,0.895,1,1,"Primary","TSPO"
"PSMB9",0.00859901932636657,0.42343507329368,0.982,0.933,1,"Primary","PSMB9"
"GCLC",0.00865085461981059,0.513907358193135,0.351,0,1,"Primary","GCLC"
"CHST3",0.00865085461981059,-0.295993931149436,0.211,0.533,1,"Primary","CHST3"
"CUEDC2",0.00870055179223505,-0.321547435105926,0.632,0.933,1,"Primary","CUEDC2"
"RPL18",0.00877585712425748,-0.391000141212915,0.965,1,1,"Primary","RPL18"
"RPLP2",0.00877639941353895,-0.264109873227052,0.982,1,1,"Primary","RPLP2"
"RPS15",0.00877639941353895,-0.374497846801344,1,1,1,"Primary","RPS15"
"KTN1",0.00886584264558609,0.387253714891378,0.947,0.533,1,"Primary","KTN1"
"TOB2",0.00893740366123665,-0.37450058072242,0.772,1,1,"Primary","TOB2"
"IRF6",0.00908666509585792,-0.367074374902914,0.439,0.733,1,"Primary","IRF6"
"RPL32",0.009139869638421,-0.288291619070156,0.982,1,1,"Primary","RPL32"
"HDGFRP2",0.00919379825806958,-0.319558760311711,0.368,0.733,1,"Primary","HDGFRP2"
"EIF2S2",0.00925607224754289,-0.253690544037494,0.754,1,1,"Primary","EIF2S2"
"ERICH2",0.00931177741641519,0.399559123393688,0.526,0.2,1,"Primary","ERICH2"
"MLPH",0.00938942427383633,-0.547509252216047,0.667,0.867,1,"Primary","MLPH"
"PPAP2B",0.00948792909605652,-0.542616830342645,0.439,0.733,1,"Primary","PPAP2B"
"MUC4",0.00951275858531348,1.18982210516799,0.754,0.6,1,"Primary","MUC4"
"ANXA2",0.00951671765218477,-0.316889321085588,0.982,1,1,"Primary","ANXA2"
"RPL7A",0.00951671765218477,-0.336392151229301,0.982,1,1,"Primary","RPL7A"
"SYTL1",0.00952008169220899,-0.612777620327128,0.561,0.867,1,"Primary","SYTL1"
"CCR1",0.00961410349898361,-0.269441295466127,0.053,0.267,1,"Primary","CCR1"
"UBXN8",0.00976105326019605,-0.28753614451784,0.228,0.6,1,"Primary","UBXN8"
"TMEM263",0.0097803742654416,-0.339347397517784,0.632,1,1,"Primary","TMEM263"
"FAM114A1",0.00983632415937314,-0.479086587138989,0.544,0.8,1,"Primary","FAM114A1"
"AREG",0.00988657278651791,-0.387512486796682,0.614,0.933,1,"Primary","AREG"
"ARHGDIB.1",6.88238786478591e-07,1.20333544664263,1,0.772,0.0182280042598855,"Metastatic","ARHGDIB"
"TPM1.1",1.56083830528589e-05,1.33516081887208,1,0.807,0.413388025154968,"Metastatic","TPM1"
"CDH11.1",2.9651357773558e-05,0.419961132625919,0.533,0.07,0.785316210632684,"Metastatic","CDH11"
"ANXA4.1",4.57075529265379e-05,0.691789137775213,1,0.982,1,"Metastatic","ANXA4"
"CREB5.1",5.54165218882707e-05,0.329434890534584,0.533,0.088,1,"Metastatic","CREB5"
"RPL13AP17.1",7.36134263214045e-05,0.310638837588027,0.267,0,1,"Metastatic","RPL13AP17"
"GLUD1.1",8.43407550625988e-05,0.75726712654446,1,0.719,1,"Metastatic","GLUD1"
"STARD10.1",8.43407550625988e-05,0.618191208073215,1,0.719,1,"Metastatic","STARD10"
"LOC284454.1",9.08429925625022e-05,0.942283850525099,0.867,0.439,1,"Metastatic","LOC284454"
"AADAC.1",9.60590226490588e-05,0.601367957522487,0.733,0.246,1,"Metastatic","AADAC"
"PSMD6-AS2.1",0.00010023093290764,0.638316086832171,0.667,0.175,1,"Metastatic","PSMD6-AS2"
"SQSTM1.1",0.000109462031819421,0.530929814495267,1,0.965,1,"Metastatic","SQSTM1"
"KLF6.1",0.00011464231699507,0.795768257573825,1,0.86,1,"Metastatic","KLF6"
"TUBB2A.1",0.000115959879021477,0.683246784520224,1,0.614,1,"Metastatic","TUBB2A"
"CHST4.1",0.000119462782751955,0.40936420125343,0.333,0.018,1,"Metastatic","CHST4"
"FBLIM1.1",0.000120635571302327,0.374779704512758,0.867,0.281,1,"Metastatic","FBLIM1"
"ALB.1",0.000127257453108282,1.50594180934107,0.467,0.07,1,"Metastatic","ALB"
"STAT1.1",0.000166630545595377,-0.889031885796237,0.8,0.982,1,"Metastatic","STAT1"
"ZBTB7C.1",0.000203678379551638,0.324266773911215,0.667,0.175,1,"Metastatic","ZBTB7C"
"HPGD.1",0.000203705782746,1.12096404945988,0.867,0.684,1,"Metastatic","HPGD"
"GABPA.1",0.000206159914441346,0.365501479461946,0.533,0.123,1,"Metastatic","GABPA"
"ATP5O.1",0.000225640636153362,0.525536055967405,1,0.947,1,"Metastatic","ATP5O"
"COL27A1.1",0.000228169676363714,0.626134633204404,0.8,0.386,1,"Metastatic","COL27A1"
"B4GALT4.1",0.000265270389437598,0.425984223613546,0.6,0.158,1,"Metastatic","B4GALT4"
"TMSB4X.1",0.00029576211343688,0.708811682463446,1,0.982,1,"Metastatic","TMSB4X"
"ITPKC.1",0.00030048544574287,0.748334941514125,0.933,0.561,1,"Metastatic","ITPKC"
"EREG.1",0.000308011774971018,0.651689332922389,0.867,0.316,1,"Metastatic","EREG"
"CD63.1",0.000312011134730247,0.461190871829718,1,1,1,"Metastatic","CD63"
"BRD3.1",0.000342719050864914,0.799971269837457,0.933,0.614,1,"Metastatic","BRD3"
"MFHAS1.1",0.000368241379253549,0.382596489100957,0.667,0.246,1,"Metastatic","MFHAS1"
"LAP3.1",0.000394525565953572,-0.900503986877098,0.8,0.947,1,"Metastatic","LAP3"
"EDEM1.1",0.00039645292179583,0.51935332632865,0.933,0.509,1,"Metastatic","EDEM1"
"UQCRH.1",0.000415796572441896,0.352598006302837,0.933,0.912,1,"Metastatic","UQCRH"
"KRT8.1",0.000428428622489738,0.551984108606212,1,0.982,1,"Metastatic","KRT8"
"KIAA1324.1",0.000437089444697789,1.33907404298353,0.733,0.316,1,"Metastatic","KIAA1324"
"CP.1",0.000476228597261631,-0.844699788533612,0.467,0.825,1,"Metastatic","CP"
"CXCL13.1",0.000663995362417715,0.418995928988856,0.2,0,1,"Metastatic","CXCL13"
"SCGB3A2.1",0.000669746220723125,-1.57700842006143,0.067,0.561,1,"Metastatic","SCGB3A2"
"KDM6B.1",0.000674801930341643,0.509987702825492,1,0.561,1,"Metastatic","KDM6B"
"JUND.1",0.000678589190667611,0.502594027093004,1,0.895,1,"Metastatic","JUND"
"RBM15B.1",0.000718276218518467,0.698166291330707,0.867,0.474,1,"Metastatic","RBM15B"
"OCIAD2.1",0.000750735325058705,0.333098315918831,1,0.895,1,"Metastatic","OCIAD2"
"RPL11.1",0.000753323645250379,0.288185663853344,1,1,1,"Metastatic","RPL11"
"IL1RN.1",0.000758448244721838,0.516892768103606,0.6,0.211,1,"Metastatic","IL1RN"
"DSP.1",0.000791707550652098,-0.743919039864223,0.067,0.596,1,"Metastatic","DSP"
"HLA-DPB1.1",0.000792122333370433,-0.572642217078093,0.933,1,1,"Metastatic","HLA-DPB1"
"SAT2.1",0.000872234933359486,0.354008725853439,0.867,0.596,1,"Metastatic","SAT2"
"RPL6.1",0.000919839979643721,0.321943778686438,1,0.965,1,"Metastatic","RPL6"
"IFNGR2.1",0.000925964756262785,0.587990654492284,1,0.684,1,"Metastatic","IFNGR2"
"PRSS23.1",0.000931364917058503,0.614683596515941,0.667,0.175,1,"Metastatic","PRSS23"
"ZNF195.1",0.000932954273201054,0.479114881482087,0.867,0.491,1,"Metastatic","ZNF195"
"ZNF44.1",0.000944819231862367,-0.36298645054412,0,0.491,1,"Metastatic","ZNF44"
"CAPN13.1",0.00097219402408209,0.443130702276944,0.6,0.211,1,"Metastatic","CAPN13"
"ARF6.1",0.00109082180678116,0.394704535166506,1,0.789,1,"Metastatic","ARF6"
"AGPAT1.1",0.00111031693505941,0.457797835302864,0.867,0.404,1,"Metastatic","AGPAT1"
"AP3S1.1",0.00112213566475334,0.320930159237744,0.933,0.579,1,"Metastatic","AP3S1"
"TOMM22.1",0.00113735193345171,0.421540043572464,0.933,0.789,1,"Metastatic","TOMM22"
"RPL18A.1",0.00117613153573118,0.509697112691718,1,1,1,"Metastatic","RPL18A"
"PARD6B.1",0.00123357892374943,0.400575548745473,1,0.93,1,"Metastatic","PARD6B"
"RPL9.1",0.00123470044033487,0.363883948757017,1,0.982,1,"Metastatic","RPL9"
"VSIG1.1",0.00124061211462717,0.640744387398977,0.6,0.211,1,"Metastatic","VSIG1"
"ATP2A3.1",0.00124905436584025,0.397353894337595,0.333,0.053,1,"Metastatic","ATP2A3"
"REEP6.1",0.00125876527204388,0.271911918352136,0.467,0.105,1,"Metastatic","REEP6"
"OGT.1",0.00129633574057024,0.619408037638848,0.933,0.667,1,"Metastatic","OGT"
"TGM2.1",0.00130804916844794,-1.04888516076128,0.667,0.912,1,"Metastatic","TGM2"
"KIAA1683.1",0.00134811448320686,0.329110969841042,0.733,0.281,1,"Metastatic","KIAA1683"
"RPLP1.1",0.00135999882204897,0.476701757445169,1,1,1,"Metastatic","RPLP1"
"RPS11.1",0.00142695348786417,0.40490851551009,1,1,1,"Metastatic","RPS11"
