"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"ZNF608",0.0225707162309843,0.312847801739704,0.071,0.358,1,"ZNF608","NS"
"SULT1A2",0.0225845297468433,0.632682203339553,0.429,0.668,1,"SULT1A2","NS"
"PGS1",0.0239722261874951,0.518594796104017,0.214,0.476,1,"PGS1","NS"
"CCNL2",0.0243910618724792,0.679186260952225,0.571,0.781,1,"CCNL2","NS"
"AXL",0.0244437208331926,0.367512565782097,0.143,0.428,1,"AXL","NS"
"TACC2",0.0244689683498647,0.253173299361562,0.071,0.396,1,"TACC2","NS"
"GABARAP",0.0244999165690123,0.541195891930025,0.929,0.909,1,"GABARAP","NS"
"SPTSSA",0.0245958366056392,0.556640561126011,0.929,0.882,1,"SPTSSA","NS"
"RHEB",0.0247336306490453,0.384518909150109,0.929,0.877,1,"RHEB","NS"
"TNS1",0.0249982799882494,0.479126330046707,0.786,0.957,1,"TNS1","NS"
"MIR22HG",0.0250589531000148,0.504766526583969,0.571,0.738,1,"MIR22HG","NS"
"KRT18",0.0253190304919507,0.435550155192026,1,0.973,1,"KRT18","NS"
"SFXN4",0.025498959791171,0.296916951947507,0.071,0.348,1,"SFXN4","NS"
"FAHD2B",0.0256735348473494,0.425418116334354,0.143,0.455,1,"FAHD2B","NS"
"MYLIP",0.0262580690308452,0.551712169296415,0.857,0.952,1,"MYLIP","NS"
"HLA-F",0.0263721286824706,0.712326893522818,0.786,0.759,1,"HLA-F","NS"
"PHACTR2",0.0265839095529013,0.581998512135173,0.786,0.84,1,"PHACTR2","NS"
"LSR",0.0265932028554309,0.604967547281969,1,0.979,1,"LSR","NS"
"NR2F2",0.0266145424345257,0.365206484788428,0.5,0.69,1,"NR2F2","NS"
"ZNF644",0.02710576509737,0.481837493109708,0.714,0.786,1,"ZNF644","NS"
"VEGFA",0.027136052680696,0.573266702777127,0.786,0.893,1,"VEGFA","NS"
"MYO5C",0.0271957347585852,0.259178539303421,0.429,0.786,1,"MYO5C","NS"
"SLC25A24",0.0272372752114683,0.290523840338347,0.5,0.695,1,"SLC25A24","NS"
"EIF4A3",0.0273081619516687,0.750253021234106,0.857,0.797,1,"EIF4A3","NS"
"RBBP5",0.0277533210044432,0.484793902976848,0.571,0.743,1,"RBBP5","NS"
"GRAMD2",0.0280923309427268,0.285333406664231,0.429,0.701,1,"GRAMD2","NS"
"TTC39C",0.0282154674422968,0.278902557834828,0.214,0.567,1,"TTC39C","NS"
"PCF11",0.0283167396750813,0.627770487078016,0.929,0.84,1,"PCF11","NS"
"ARL5A",0.0285628273747112,0.440556184879292,0.5,0.62,1,"ARL5A","NS"
"HLA-DMB",0.0288780840166173,0.794935387380833,0.571,0.749,1,"HLA-DMB","NS"
"CDC37",0.0290698116418615,0.625892337434498,0.786,0.807,1,"CDC37","NS"
"PSMA4",0.029186932263887,0.409922133205402,0.929,0.882,1,"PSMA4","NS"
"PQLC3",0.029217629479884,0.280893938503544,0.071,0.353,1,"PQLC3","NS"
"GOLPH3",0.0292201842499993,0.257127860331701,0.5,0.733,1,"GOLPH3","NS"
"ANXA2",0.0293077660669411,0.569505183968536,1,0.989,1,"ANXA2","NS"
"HSP90AB1",0.0293078258360961,0.383961448492633,1,1,1,"HSP90AB1","NS"
"TP53I11",0.0296295512053164,0.556909438865688,0.857,0.93,1,"TP53I11","NS"
"LAPTM4A",0.0298828254930531,0.554572833773346,1,0.872,1,"LAPTM4A","NS"
"ELMSAN1",0.0298858180071285,0.381056895088159,0.286,0.535,1,"ELMSAN1","NS"
"GLT8D1",0.0302150550587947,0.296412209964882,0.143,0.396,1,"GLT8D1","NS"
"CLN5",0.0305390942671516,0.330557423567097,0.286,0.567,1,"CLN5","NS"
"CAB39",0.0305672883130393,0.290480002979053,0.357,0.594,1,"CAB39","NS"
"SCP2",0.0305715666849165,0.480696428573343,1,0.861,1,"SCP2","NS"
"UBE2G1",0.0309964736898961,0.317632634362431,0.214,0.439,1,"UBE2G1","NS"
"ZNFX1",0.0313905303018099,0.259877763397802,0.643,0.813,1,"ZNFX1","NS"
"YWHAH",0.0315136810075641,0.549979105760079,0.5,0.727,1,"YWHAH","NS"
"ORAI1",0.0316862923961861,0.507059550243876,0.286,0.508,1,"ORAI1","NS"
"HLA-DRB5",0.0317469206079747,0.453553267590869,0.857,0.888,1,"HLA-DRB5","NS"
"ECSIT",0.0319212125599206,0.392274390741287,0.143,0.396,1,"ECSIT","NS"
"ARF6",0.0319706520179992,0.821330902447481,0.857,0.85,1,"ARF6","NS"
"APEX1",0.0319983191207265,0.562221514058091,0.929,0.85,1,"APEX1","NS"
"SNX3",0.0320705415523762,0.444955202492406,0.857,0.872,1,"SNX3","NS"
"RBMS3",0.032550097589929,0.318806174835604,0.286,0.583,1,"RBMS3","NS"
"TRADD",0.0325649979232316,0.450568529655802,0.571,0.802,1,"TRADD","NS"
"RBM42",0.0328187719874076,0.376780446868137,0.786,0.791,1,"RBM42","NS"
"FBXL12",0.0332305820669864,0.285183116267991,0.143,0.439,1,"FBXL12","NS"
"ZCCHC8",0.0332744175660076,0.276854066777354,0.143,0.422,1,"ZCCHC8","NS"
"ERI3",0.0333866819501626,0.371424907415979,0.643,0.695,1,"ERI3","NS"
"BMPR2",0.0334145479163403,0.287061344652946,0.357,0.674,1,"BMPR2","NS"
"FAM20A",0.0335227142223031,0.516450295394635,0.429,0.62,1,"FAM20A","NS"
"FAM89B",0.0340999671022285,0.421345155579237,0.571,0.674,1,"FAM89B","NS"
"IRF9",0.0341507413746763,0.641245748055538,0.857,0.909,1,"IRF9","NS"
"SH2D3A",0.0342331587405215,0.333827795305183,0.214,0.508,1,"SH2D3A","NS"
"RAB1B",0.0343882784423515,0.311542649683446,0.857,0.861,1,"RAB1B","NS"
"SLC25A4",0.034484374972477,0.475114171569174,0.571,0.722,1,"SLC25A4","NS"
"EHF",0.0346212938536309,0.483676492330725,1,0.947,1,"EHF","NS"
"MARC1",0.0351974160070101,0.515754985677751,0.643,0.754,1,"MARC1","NS"
"RBMS1",0.0352939376560909,0.399227269991621,0.786,0.845,1,"RBMS1","NS"
"ARIH1",0.0353501242558754,0.330084277023113,0.429,0.684,1,"ARIH1","NS"
"UBE2I",0.0358072367116061,0.542308425167248,0.786,0.786,1,"UBE2I","NS"
"ALDH2",0.0360800532529033,0.488443364134563,0.929,0.963,1,"ALDH2","NS"
"ZFAND2B",0.0362831181333054,0.347321015321675,0.286,0.636,1,"ZFAND2B","NS"
"HNRNPA1",0.0362862751787222,0.49890108377131,1,0.947,1,"HNRNPA1","NS"
"PNKD",0.0362969636234814,0.434743037203502,1,0.979,1,"PNKD","NS"
"EHD1",0.0365594259464996,0.680006248829996,0.929,0.834,1,"EHD1","NS"
"RSPH1",0.0366237947283033,0.442651814159872,0.286,0.102,1,"RSPH1","NS"
"BAIAP2",0.0367229199629998,0.463132989380533,0.429,0.626,1,"BAIAP2","NS"
"SFTPD",0.0370984715771455,1.10865179413235,1,0.909,1,"SFTPD","NS"
"GNL1",0.0373017949197515,0.596326457157057,0.5,0.652,1,"GNL1","NS"
"ATP6AP1",0.037510592092406,0.605759820102315,1,0.898,1,"ATP6AP1","NS"
"RPL4",0.0375885417302219,0.40303982179788,1,0.968,1,"RPL4","NS"
"ZNF165",0.0378615171431474,0.430091097604232,0.286,0.503,1,"ZNF165","NS"
"PDSS2",0.0384561339851314,0.281459196234583,0.071,0.326,1,"PDSS2","NS"
"DAZAP2",0.0384920337047698,0.429985162274278,0.714,0.845,1,"DAZAP2","NS"
"OCIAD1",0.0386757906191616,0.35403535588811,0.786,0.834,1,"OCIAD1","NS"
"DPM1",0.0387441720578565,0.405754514301039,0.571,0.684,1,"DPM1","NS"
"PDPN",0.0388769025405735,0.297730363832458,0.143,0.439,1,"PDPN","NS"
"SRSF3",0.0389208504263239,0.476473447292386,1,0.968,1,"SRSF3","NS"
"NFE2L2",0.0398216433203429,0.511540151670255,1,0.947,1,"NFE2L2","NS"
"ECHS1",0.040028875958597,0.405342318780965,0.643,0.818,1,"ECHS1","NS"
"ZFP36L1",0.0402949074839054,0.488388890511477,1,0.979,1,"ZFP36L1","NS"
"LOC727896",0.0407927158495476,0.257641156773555,0.071,0.316,1,"LOC727896","NS"
"POLR2E",0.0410384056128546,0.486673052579631,0.929,0.872,1,"POLR2E","NS"
"DNAJA2",0.0417012378211937,0.390999073400777,0.643,0.701,1,"DNAJA2","NS"
"SYTL3",0.0422714091951286,0.407082565641786,0.286,0.508,1,"SYTL3","NS"
"CDCP1",0.0423644370435591,0.310780432279273,0.143,0.374,1,"CDCP1","NS"
"DUSP14",0.0424671919487391,0.597021569523518,0.286,0.476,1,"DUSP14","NS"
"CACUL1",0.042511998800208,0.394215077183435,0.357,0.599,1,"CACUL1","NS"
"HIPK2",0.0426125046232363,0.553801884082694,0.643,0.727,1,"HIPK2","NS"
"ALDH1A1",0.0428915365178267,0.629630689949063,0.643,0.818,1,"ALDH1A1","NS"
"FAM3A",0.0432092681450761,0.32198938330168,0.643,0.743,1,"FAM3A","NS"
"MDM2",0.0434367157501221,0.265416583717876,0.357,0.668,1,"MDM2","NS"
"TSPYL1",0.0436193627512139,0.548643951323377,0.857,0.781,1,"TSPYL1","NS"
"FAM63B",0.0436196522805742,0.304471145201054,0.357,0.636,1,"FAM63B","NS"
"TDP2",0.043627835332681,0.363449814200523,0.5,0.62,1,"TDP2","NS"
"CNPPD1",0.0438248925191217,0.358450671050509,0.429,0.722,1,"CNPPD1","NS"
"PRR3",0.044337760450842,0.407970175257019,0.214,0.471,1,"PRR3","NS"
"SLCO3A1",0.0443685853252974,0.541317121701216,0.429,0.604,1,"SLCO3A1","NS"
"KRT19",0.0446609876066851,0.437530615536898,1,0.995,1,"KRT19","NS"
"ZBTB20",0.0452433201288776,0.483961836328419,0.5,0.679,1,"ZBTB20","NS"
"LRRC25",0.0459290546494444,0.444388578500354,0,0.23,1,"LRRC25","NS"
"GLCCI1",0.0461102143382908,0.311459352670502,0.643,0.925,1,"GLCCI1","NS"
"FAAP20",0.0461744477095206,0.41968549391096,0.714,0.791,1,"FAAP20","NS"
"ANPEP",0.0468237427075627,0.447545144751698,0.286,0.487,1,"ANPEP","NS"
"SLC25A3",0.0469659126096821,0.480196994982226,0.929,0.941,1,"SLC25A3","NS"
"DBNDD1",0.0470400216711973,0.305553715858689,0.071,0.305,1,"DBNDD1","NS"
"PLEKHB1",0.0472619137078683,0.49458270661637,0.357,0.599,1,"PLEKHB1","NS"
"LMAN2",0.0473798222996647,0.59442176488417,0.786,0.85,1,"LMAN2","NS"
"TMEM209",0.0478512186792081,0.330010147249258,0.5,0.631,1,"TMEM209","NS"
"LRRC61",0.0496056086519249,0.410906507892517,0.143,0.364,1,"LRRC61","NS"
"MTA3",0.0497888616738057,0.285198781927782,0.214,0.487,1,"MTA3","NS"
"PDK2",0.0498154516991827,0.459756396171743,0.429,0.636,1,"PDK2","NS"
"CTBS",0.0500945152999116,0.275432289132861,0.214,0.433,1,"CTBS","NS"
"CRYZ",0.0501619951463109,0.257112815669532,0.214,0.508,1,"CRYZ","NS"
"GCAT",0.0501709815921767,0.593266794608398,0.357,0.513,1,"GCAT","NS"
"BRD2",0.0505309525389902,0.490768004675931,1,0.979,1,"BRD2","NS"
"B3GAT3",0.0511206332745571,0.374466931141787,0.357,0.524,1,"B3GAT3","NS"
"DCAF11",0.0512260836630143,0.389019901911851,0.429,0.642,1,"DCAF11","NS"
"RAD23A",0.0515633694486169,0.404096350688872,0.929,0.845,1,"RAD23A","NS"
"VIMP",0.0519807519834551,0.437915208230989,0.571,0.786,1,"VIMP","NS"
"HDAC1",0.0520426701040183,0.309626236061179,0.5,0.765,1,"HDAC1","NS"
"HGS",0.0520710814268159,0.466500458204822,0.429,0.583,1,"HGS","NS"
"ELOF1",0.0530020684117956,0.441734965802095,0.5,0.636,1,"ELOF1","NS"
"IFIT2",0.0537857107692159,0.576240908924,0.286,0.583,1,"IFIT2","NS"
"ALDH6A1",0.0538088885576984,0.4005438987767,0.643,0.754,1,"ALDH6A1","NS"
"METTL7A",0.0538630226559706,0.333269625956138,0.429,0.69,1,"METTL7A","NS"
"CNN2",0.0539010346534045,0.419259315019509,0.714,0.829,1,"CNN2","NS"
"ZDHHC16",0.0544070680620098,0.557697026897356,0.429,0.572,1,"ZDHHC16","NS"
"TBCC",0.0547199855214275,0.339637325508604,0.357,0.578,1,"TBCC","NS"
"BTG1",0.0548800103057423,0.436050456233279,0.929,0.952,1,"BTG1","NS"
"UNC50",0.0549007940112018,1.89335579221469,0.571,0.62,1,"UNC50","NS"
"RIN2",0.0554366933986846,0.581290940500706,0.786,0.861,1,"RIN2","NS"
"TUBA1C",0.0560839535220653,0.575527451590918,0.929,0.941,1,"TUBA1C","NS"
"UROD",0.0561683943319007,0.581790025641374,0.643,0.738,1,"UROD","NS"
"RPS6KB2",0.0562419756333692,0.277537042160363,0.357,0.508,1,"RPS6KB2","NS"
"PDZD2",0.0563625853301739,0.396574261408457,0.286,0.508,1,"PDZD2","NS"
"DDX5",0.056722645510591,0.44718926221065,0.929,0.973,1,"DDX5","NS"
"FKBP14",0.0568335954233662,0.334528598909712,0.429,0.62,1,"FKBP14","NS"
"CDKN2B",0.0574604901113873,0.300610420142293,0.5,0.727,1,"CDKN2B","NS"
"KLF4",0.0579324977177982,0.257483348437105,0.357,0.578,1,"KLF4","NS"
"C1R",0.0580733553818049,0.57228061447213,0.429,0.631,1,"C1R","NS"
"TMEM53",0.0583557360527836,0.278771387006184,0.071,0.299,1,"TMEM53","NS"
"WWC2",0.058372439615676,0.256360644619528,0.429,0.754,1,"WWC2","NS"
"KCNK15",0.0585518269296163,0.445883447232562,0.571,0.706,1,"KCNK15","NS"
"FOXP1",0.0587739340734175,0.366288824675122,0.714,0.824,1,"FOXP1","NS"
"RNH1",0.05903023880792,0.493627914908073,0.929,0.877,1,"RNH1","NS"
"PITHD1",0.0592211767337037,0.464329534657403,0.714,0.77,1,"PITHD1","NS"
"ARL4D",0.0596103584044566,0.815117070701095,0.643,0.684,1,"ARL4D","NS"
"OAZ2",0.0598694921637888,0.503013594989243,0.714,0.77,1,"OAZ2","NS"
"TMEM140",0.0600336438966045,0.27603712656934,0,0.209,1,"TMEM140","NS"
"NUDT9",0.0603437062562251,0.652783504348769,0.857,0.786,1,"NUDT9","NS"
"ATL2",0.0605060960252559,0.402031958940393,0.5,0.647,1,"ATL2","NS"
"ALG1",0.0607219758370997,0.353960129006751,0.214,0.422,1,"ALG1","NS"
"ARSA",0.060739527782446,0.460311497829699,0.5,0.674,1,"ARSA","NS"
"SLC25A11",0.0607792425740603,0.387332430677119,0.429,0.62,1,"SLC25A11","NS"
"SMU1",0.0608410932847486,0.525178142242886,0.643,0.658,1,"SMU1","NS"
"CD44",0.060933189517734,0.528669363843751,0.5,0.695,1,"CD44","NS"
"MRPL38",0.0615135940757017,0.363082885908374,0.571,0.663,1,"MRPL38","NS"
"PPP1R15A",0.0621756724039192,0.332883065438599,1,0.947,1,"PPP1R15A","NS"
"LINC-PINT",0.0635664117454209,0.472209496124007,0.5,0.594,1,"LINC-PINT","NS"
"BRD3",0.0637875331113261,0.353058290524011,0.429,0.695,1,"BRD3","NS"
"SEPP1",0.0637988044717447,0.348110421813662,0.786,0.824,1,"SEPP1","NS"
"XBP1",0.0640702979759849,0.486773076941882,0.857,0.898,1,"XBP1","NS"
"FLRT3",0.0640944518990303,0.487576401488635,0.643,0.786,1,"FLRT3","NS"
"PRSS8",0.0645862686932651,0.593215000152703,0.929,0.861,1,"PRSS8","NS"
"STUB1",0.0653016012325007,0.418993192236559,0.571,0.727,1,"STUB1","NS"
"CDH1",0.0656045194003136,0.382238432724534,1,0.979,1,"CDH1","NS"
"JDP2",0.0665505826457309,0.562463696091237,0.714,0.711,1,"JDP2","NS"
"GLTSCR2",0.0665625549402349,0.531678843186486,0.857,0.791,1,"GLTSCR2","NS"
"TM2D1",0.0666026079924505,0.349000595682129,0.643,0.647,1,"TM2D1","NS"
"DNASE2",0.0666820937064764,0.780560715555779,0.857,0.759,1,"DNASE2","NS"
"HSD11B2",0.0684075669642354,0.292972709334071,0.071,0.283,1,"HSD11B2","NS"
"SRSF5",0.0684094199183387,0.402249663031012,0.929,0.936,1,"SRSF5","NS"
"APOE",0.0684764455577288,0.281093237709753,0,0.198,1,"APOE","NS"
"IGFBP7",0.0690645628477862,0.850792393866577,0.571,0.733,1,"IGFBP7","NS"
"PRDM2",0.0695802309150844,0.287196960660883,0.571,0.781,1,"PRDM2","NS"
"UBB",0.0699045133794983,0.274564993499392,1,0.989,1,"UBB","NS"
"MCRS1",0.0700571249492376,0.266503049736114,0.143,0.342,1,"MCRS1","NS"
"BRMS1",0.0700786725706728,0.527910160992334,0.714,0.759,1,"BRMS1","NS"
"TMEM259",0.0705430357094508,0.332370509490217,0.714,0.781,1,"TMEM259","NS"
"BCKDK",0.0708674629339752,0.727697838329042,0.571,0.567,1,"BCKDK","NS"
"ING5",0.0715114966594251,0.271392062775791,0.143,0.374,1,"ING5","NS"
"CRK",0.0717011133852518,0.404023713364594,0.571,0.775,1,"CRK","NS"
"GRB7",0.0722495418663573,0.308700470850923,0.143,0.412,1,"GRB7","NS"
"ARL4C",0.0726537245353468,0.267629763408051,0.429,0.738,1,"ARL4C","NS"
"RNF213",0.0728738679829061,0.718401961440253,0.929,0.947,1,"RNF213","NS"
"MBOAT1",0.0733475115329993,0.61843941719807,0.786,0.765,1,"MBOAT1","NS"
"GLUD1",0.0733586699834302,0.344512163118332,0.357,0.54,1,"GLUD1","NS"
"C19orf70",0.0735660983847115,0.587929383700555,0.929,0.845,1,"C19orf70","NS"
"TMEM54",0.0737979871185869,0.560037666424281,0.643,0.69,1,"TMEM54","NS"
"PBXIP1",0.0739734429337378,0.605666932419531,0.857,0.791,1,"PBXIP1","NS"
"GCDH",0.0741194943298884,0.449992810033088,0.214,0.412,1,"GCDH","NS"
"P4HTM",0.0745217982534899,0.488777837175007,0.286,0.449,1,"P4HTM","NS"
"PIK3R3",0.0747502569616546,0.465683829824047,0.714,0.802,1,"PIK3R3","NS"
"AP4M1",0.0749657004503424,0.365953720861246,0.214,0.396,1,"AP4M1","NS"
"WDR34",0.0749870616596059,0.387384924206912,0.571,0.727,1,"WDR34","NS"
"LGALS9",0.0751478834360794,0.264795809422396,0.286,0.471,1,"LGALS9","NS"
"NOLC1",0.0755580147555924,0.47153342900322,0.643,0.727,1,"NOLC1","NS"
"PSMC6",0.0756532607539556,0.422383401273928,0.714,0.738,1,"PSMC6","NS"
"RBBP6",0.0759542842574375,0.361816654133024,1,0.93,1,"RBBP6","NS"
"SNAP23",0.0765725523287844,0.425238520366278,0.571,0.668,1,"SNAP23","NS"
"SERINC5",0.0771467958965541,0.374917272896407,0.5,0.556,1,"SERINC5","NS"
"PPFIBP1",0.0773460777308967,0.479890374848191,0.429,0.588,1,"PPFIBP1","NS"
"HNRNPK",0.0775816756702314,0.434249060998664,1,0.989,1,"HNRNPK","NS"
"PTP4A1",0.0782617326486023,0.421297654986024,0.786,0.818,1,"PTP4A1","NS"
"PER2",0.0788262474162307,0.346467780951789,0.714,0.807,1,"PER2","NS"
"PMVK",0.0788336328183121,0.575058583679148,0.929,0.861,1,"PMVK","NS"
"UBR2",0.0788748185461647,0.318085150749113,0.643,0.743,1,"UBR2","NS"
"CSNK2B",0.0790893575798888,0.623380844846931,1,0.904,1,"CSNK2B","NS"
"ABHD11",0.0795889652245914,0.548543957202951,0.571,0.663,1,"ABHD11","NS"
"FAM53B",0.0799488786604071,0.32685445075598,0.071,0.267,1,"FAM53B","NS"
"MMP17",0.0799488786604071,0.333227260015705,0.071,0.267,1,"MMP17","NS"
"RIPK1",0.0801007450995048,0.410388236107761,0.571,0.615,1,"RIPK1","NS"
"SYVN1",0.0805482603572801,0.281027993867074,0.786,0.765,1,"SYVN1","NS"
"PDXDC2P",0.0809658917363891,0.368589058533193,0.571,0.674,1,"PDXDC2P","NS"
"CUEDC2",0.0814048954723837,0.409780977545767,0.286,0.465,1,"CUEDC2","NS"
"ARPC1B",0.0823989193623572,0.460720911665866,1,0.904,1,"ARPC1B","NS"
"PIGT",0.0824661704369109,0.656743349318691,0.643,0.738,1,"PIGT","NS"
"DAPK2",0.0826500388457924,0.631387536039954,0.571,0.642,1,"DAPK2","NS"
"SDCBP",0.0828919307783994,0.34284962743184,0.571,0.743,1,"SDCBP","NS"
"NDUFS2",0.0829423964429519,0.608028108587555,0.714,0.765,1,"NDUFS2","NS"
"GBAP1",0.0832013031262082,0.28960574430661,0,0.182,1,"GBAP1","NS"
"NUP37",0.0835180466697334,0.393305932762176,0.286,0.444,1,"NUP37","NS"
"ATOH8",0.0837266318389253,0.368282223846821,0.071,0.273,1,"ATOH8","NS"
"EMP2",0.0842062683011084,0.337493222093047,1,0.989,1,"EMP2","NS"
"DPP7",0.0847261545652565,0.413056024830898,0.643,0.658,1,"DPP7","NS"
"ACADVL",0.0847697145021748,0.437047387788083,0.643,0.706,1,"ACADVL","NS"
"BAMBI",0.0850411922469267,0.455310784593858,0.429,0.61,1,"BAMBI","NS"
"NR1H2",0.0850969848390556,0.430521755584896,0.429,0.578,1,"NR1H2","NS"
"RAB31",0.0852387782569648,0.388040459891806,0.643,0.85,1,"RAB31","NS"
"JOSD2",0.0864197221235735,1.02546239366261,0.286,0.428,1,"JOSD2","NS"
"GNL2",0.0864950845017192,0.419758852808625,0.5,0.695,1,"GNL2","NS"
"FLOT1",0.0866728995324757,0.383074614111345,0.929,0.904,1,"FLOT1","NS"
"CPNE8",0.0868411354263931,0.284755866199319,0.357,0.615,1,"CPNE8","NS"
"CD9",0.0869034849727936,0.614579902470602,0.929,0.866,1,"CD9","NS"
"TERF2IP",0.0869444000563729,0.488068306737257,0.786,0.706,1,"TERF2IP","NS"
"GNAI2",0.0873251454817043,0.335329389669389,0.571,0.679,1,"GNAI2","NS"
"PRKRA",0.0874852144865291,0.29037195045031,0.429,0.545,1,"PRKRA","NS"
"KAT5",0.0880549939039971,0.370324192165704,0.143,0.337,1,"KAT5","NS"
"CTSS",0.0882298726467114,0.41101049619175,0.857,0.872,1,"CTSS","NS"
"IL6",0.0887258235061826,0.390208448931256,0,0.176,1,"IL6","NS"
"LPCAT3",0.088927854634697,0.402721710255673,0.643,0.749,1,"LPCAT3","NS"
"RPL3",0.0894693010373466,0.379712239324554,1,0.989,1,"RPL3","NS"
"HOXD1",0.0895919393551686,0.48563598785114,0.5,0.684,1,"HOXD1","NS"
"DUSP1",0.0912773315239148,0.678411730873968,1,0.968,1,"DUSP1","NS"
"AP5S1",0.0913062253670026,0.303156792596562,0.143,0.337,1,"AP5S1","NS"
"CXXC5",0.0923226646594915,0.301420624397288,0.143,0.364,1,"CXXC5","NS"
"MCOLN1",0.0924522574918236,0.314954346632078,0.143,0.326,1,"MCOLN1","NS"
"CBFA2T2",0.092496901074176,0.292863152842632,0.357,0.572,1,"CBFA2T2","NS"
"ACTN4",0.0930964144768955,0.382741028457432,1,0.941,1,"ACTN4","NS"
"GCNT2",0.0933760718818256,0.397742377791675,0.714,0.791,1,"GCNT2","NS"
"PIGQ",0.0937569473067455,0.311707123254161,0.214,0.406,1,"PIGQ","NS"
"EIF2AK2",0.0940766921035203,0.44724334204544,0.571,0.791,1,"EIF2AK2","NS"
"RILP",0.094173549574916,0.287019865863171,0.214,0.401,1,"RILP","NS"
"CEP170",0.0942757646423912,0.277250676458455,0.357,0.556,1,"CEP170","NS"
"ZBTB16",0.0945895407747327,0.347842818556737,0,0.171,1,"ZBTB16","NS"
"PLA2G10",0.0948110932072936,0.384112777160877,0.643,0.706,1,"PLA2G10","NS"
"KIF5B",0.0950192440839364,0.382433880945219,0.929,0.856,1,"KIF5B","NS"
"ABHD3",0.0954734974629272,0.348595327597609,0.571,0.578,1,"ABHD3","NS"
"FBXW5",0.0961623744647332,0.508825531045416,0.5,0.615,1,"FBXW5","NS"
"TAF8",0.0964077509940683,0.32586421306498,0.429,0.599,1,"TAF8","NS"
"SAFB2",0.0975872258304497,0.495921021898284,0.643,0.727,1,"SAFB2","NS"
"NIF3L1",0.0976168925315268,0.283148146519304,0.214,0.444,1,"NIF3L1","NS"
"ABHD5",0.0977130999260326,0.26029272319226,0.429,0.642,1,"ABHD5","NS"
"KIAA1217",0.0981472687669494,0.263918267152035,0.643,0.674,1,"KIAA1217","NS"
"VKORC1L1",0.098606177007998,0.436944380054218,0.857,0.893,1,"VKORC1L1","NS"
"ZNF362",0.0996833571852417,0.279356563316744,0.643,0.684,1,"ZNF362","NS"
"SF3B4",0.0998009263304013,0.353704272665564,0.857,0.733,1,"SF3B4","NS"
"NCKAP5",0.099823868579624,0.340580684734118,0.286,0.561,1,"NCKAP5","NS"
"FUCA1",0.0998377009406977,0.340396460873842,0.5,0.631,1,"FUCA1","NS"
"CCND3",0.100073222283347,0.453895154675741,0.786,0.898,1,"CCND3","NS"
"PEX10",0.100568770589679,0.273763196429354,0.143,0.316,1,"PEX10","NS"
"LRPAP1",0.101024603395043,0.457241632663851,0.857,0.834,1,"LRPAP1","NS"
"ZSCAN31",0.101287079372901,0.431841285449356,0.5,0.652,1,"ZSCAN31","NS"
"PEX11A",0.101489838505283,0.299527117829223,0.071,0.257,1,"PEX11A","NS"
"AAMP",0.101525722090494,0.558370652555993,0.929,0.797,1,"AAMP","NS"
"CCDC91",0.102333203447523,0.286085777244004,0.214,0.396,1,"CCDC91","NS"
"TFG",0.102464255015545,0.403598089752296,0.571,0.658,1,"TFG","NS"
"NINJ1",0.102569164046318,0.516574888716689,0.5,0.583,1,"NINJ1","NS"
"INPP5B",0.10266614056081,0.319593780052553,0.214,0.428,1,"INPP5B","NS"
"MAGI1",0.103411673166632,0.399453917423053,0.5,0.604,1,"MAGI1","NS"
"CPAMD8",0.104002976146752,0.34770039990519,0.357,0.497,1,"CPAMD8","NS"
"RDH11",0.104671770423158,0.311479827928921,0.429,0.588,1,"RDH11","NS"
"DAPK1",0.104850266619254,0.26505616009289,0.357,0.492,1,"DAPK1","NS"
"GTF2B",0.104903775219874,0.288074479269083,0.429,0.615,1,"GTF2B","NS"
"NGRN",0.105022025685868,0.328235894022876,0.571,0.797,1,"NGRN","NS"
"MYO1B",0.105163307035773,0.320011391620785,0.643,0.824,1,"MYO1B","NS"
"GOLGA3",0.10536331648639,0.607378591281437,0.786,0.738,1,"GOLGA3","NS"
"ADIPOR1",0.106599790204158,0.378071880492249,1,0.877,1,"ADIPOR1","NS"
"CASP10",0.106984136769156,0.466069769683542,0.429,0.497,1,"CASP10","NS"
"ITGA3",0.107198454420042,0.378174708086877,0.571,0.733,1,"ITGA3","NS"
"KLF6",0.107753425728593,0.454681286918475,1,0.898,1,"KLF6","NS"
"KANSL1",0.108162545734837,0.273921434877929,0.5,0.69,1,"KANSL1","NS"
"CDR2L",0.108392137068271,0.422903475831185,0.429,0.594,1,"CDR2L","NS"
"HM13",0.108471675269644,0.49785672207613,1,0.85,1,"HM13","NS"
"ADCK4",0.109865457316104,0.302397240238985,0.214,0.39,1,"ADCK4","NS"
"PDIA3",0.110002793156816,0.322324260902647,1,0.973,1,"PDIA3","NS"
"CCNDBP1",0.110033873978458,0.455718937568273,0.5,0.588,1,"CCNDBP1","NS"
"ID3",0.111596913174944,0.596465873605511,0.929,0.759,1,"ID3","NS"
"RAB6A",0.112097050399952,0.285079041746367,0.786,0.818,1,"RAB6A","NS"
"TPPP",0.112316595723423,0.372470165791483,0.214,0.39,1,"TPPP","NS"
"RBM10",0.112615370433072,0.292571697243855,0.214,0.412,1,"RBM10","NS"
"DEDD",0.112819577765763,0.254627454037962,0.5,0.62,1,"DEDD","NS"
