"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"PKP1",0.000301354835995122,0.706925935258075,0,0.692,1,"PKP1","NS"
"MDFI",0.000301354835995122,0.718308583354211,0,0.692,1,"MDFI","NS"
"MMP2",0.000301354835995122,0.731364826360083,0,0.692,1,"MMP2","NS"
"LGALS7B",0.000301354835995122,0.992033614964493,0,0.692,1,"LGALS7B","NS"
"PLAU",0.000301354835995122,1.25839455390765,0,0.692,1,"PLAU","NS"
"CLCA2",0.000301354835995122,1.75884690266358,0,0.692,1,"CLCA2","NS"
"GJB2",0.000301354835995122,1.85292468708582,0,0.692,1,"GJB2","NS"
"DSG3",0.000301354835995122,1.93132310136153,0,0.692,1,"DSG3","NS"
"COL17A1",0.000301354835995122,2.10400079436733,0,0.692,1,"COL17A1","NS"
"SYPL1",0.000305874692379012,1.22122593576926,0.643,0.923,1,"SYPL1","NS"
"CALD1",0.000310507001505825,0.725988068933671,0.214,0.923,1,"CALD1","NS"
"TAP2",0.000321224416665948,0.798118349704155,0.571,0.923,1,"TAP2","NS"
"SLC1A3",0.000321434269363111,0.478649612215417,0.071,0.846,1,"SLC1A3","NS"
"PTP4A1",0.000322615601779508,1.12910887037173,0.786,0.923,1,"PTP4A1","NS"
"PKP3",0.000327724031591414,0.882354633158855,0.357,0.846,1,"PKP3","NS"
"RBM26",0.000327724031591414,0.882508085981125,0.286,0.923,1,"RBM26","NS"
"OAT",0.000327724031591414,1.20125262698427,0.357,0.846,1,"OAT","NS"
"NFE2L2",0.000330137648753882,0.884769381788402,1,1,1,"NFE2L2","NS"
"PANK2",0.000347362750688711,0.637649081076139,0.214,0.846,1,"PANK2","NS"
"FNDC3B",0.00035854873936163,0.978722686865116,0.786,1,1,"FNDC3B","NS"
"ATP5B",0.00035854873936163,1.35314874716562,0.786,1,1,"ATP5B","NS"
"EIF3M",0.000360792492589362,0.759073980411499,0.857,1,1,"EIF3M","NS"
"MARCKS",0.000387274307159934,1.19662906258688,0.5,1,1,"MARCKS","NS"
"RRS1",0.000393972192854387,0.442915902900378,0.071,0.846,1,"RRS1","NS"
"PDP1",0.00041527422352256,0.9537414157249,0.286,0.846,1,"PDP1","NS"
"ITGB8",0.0004158740319584,0.756532909447799,0.143,0.846,1,"ITGB8","NS"
"CNN2",0.000425841457655454,1.14443737566086,0.714,1,1,"CNN2","NS"
"JUP",0.000431064959807685,0.766329025632232,0.786,1,1,"JUP","NS"
"PPP2R1A",0.000431064959807685,1.03073257133794,0.857,0.923,1,"PPP2R1A","NS"
"CTSB",0.000433693640104895,2.66420463111243,0.857,1,1,"CTSB","NS"
"SNRNP70",0.000447020176755865,0.797351217206198,0.429,0.846,1,"SNRNP70","NS"
"DSP",0.000465850356109192,1.64663799717844,0.5,1,1,"DSP","NS"
"NNMT",0.000481586607817587,0.792963922765928,0.071,0.846,1,"NNMT","NS"
"STON2",0.000481586607817587,2.03521780935396,0.143,0.769,1,"STON2","NS"
"USB1",0.00048230435052047,0.756385612178285,0.5,0.923,1,"USB1","NS"
"TBCC",0.000490764444942531,0.654046275886766,0.357,0.923,1,"TBCC","NS"
"TFAP2A",0.0004911682347659,0.515411361750181,0.429,0.923,1,"TFAP2A","NS"
"NR1H2",0.0004911682347659,0.720620830809585,0.429,0.923,1,"NR1H2","NS"
"DCAF13",0.0004911682347659,1.01441769190094,0.429,0.923,1,"DCAF13","NS"
"ANXA7",0.00050092719772944,0.796009798818672,0.643,1,1,"ANXA7","NS"
"PSMC6",0.000510990467575372,0.805534210619142,0.714,1,1,"PSMC6","NS"
"PHLDA1",0.000512361682045131,0.767985365786875,0.214,0.846,1,"PHLDA1","NS"
"EIF5A",0.000517095946756623,1.37478039429565,0.857,0.923,1,"EIF5A","NS"
"PUF60",0.000520167756868544,1.01116739764958,0.857,1,1,"PUF60","NS"
"PERP",0.000520167756868544,2.0253073566175,0.857,1,1,"PERP","NS"
"HNRNPK",0.000527661865661596,1.01078210259715,1,1,1,"HNRNPK","NS"
"CEBPB",0.000527661865661596,1.0975997982617,1,1,1,"CEBPB","NS"
"TGFBI",0.000538474631147735,2.5645700090354,0.429,0.846,1,"TGFBI","NS"
"ADAM10",0.000578261585546183,0.623312655438559,0.357,0.846,1,"ADAM10","NS"
"ARHGDIA",0.000579063217219277,0.509412511288586,0.5,0.923,1,"ARHGDIA","NS"
"SMAD1",0.000587110978658983,0.421714801008496,0.143,0.769,1,"SMAD1","NS"
"AHCY",0.000600064734540855,1.01418717585079,0.643,1,1,"AHCY","NS"
"ELAC2",0.000614317005414888,0.488977652767562,0.143,0.846,1,"ELAC2","NS"
"SF3B4",0.000622500619244902,0.513704191821227,0.857,1,1,"SF3B4","NS"
"BASP1",0.00067616250322991,1.73800207822333,0.214,0.769,1,"BASP1","NS"
"TSKU",0.000704197261070453,0.450575952213793,0.071,0.692,1,"TSKU","NS"
"PRDM1",0.000704197261070453,0.556422183289425,0.071,0.692,1,"PRDM1","NS"
"CD109",0.000704197261070453,0.869978791310752,0.071,0.692,1,"CD109","NS"
"AMIGO2",0.000713846027780046,0.92572043530345,0.143,0.769,1,"AMIGO2","NS"
"TAP1",0.000739153003533161,1.65667271807085,0.786,1,1,"TAP1","NS"
"SKP2",0.000743755778586596,0.443905941790741,0.143,0.846,1,"SKP2","NS"
"STRN4",0.000748226163931926,0.351241652194564,0.214,0.846,1,"STRN4","NS"
"N4BP2L2",0.000801133524784133,0.650043810074287,0.214,0.923,1,"N4BP2L2","NS"
"CTTN",0.000823100661571519,0.954774008644319,1,1,1,"CTTN","NS"
"FUS",0.000823100661571519,1.02827719528583,1,1,1,"FUS","NS"
"ZNF428",0.00084624920019809,0.387928737933974,0.5,0.846,1,"ZNF428","NS"
"RAB5C",0.00084624920019809,0.454605983234081,0.5,0.846,1,"RAB5C","NS"
"C1QBP",0.00084624920019809,0.726890596001597,0.5,0.846,1,"C1QBP","NS"
"FZR1",0.000851949129041945,0.265333683036812,0,0.615,1,"FZR1","NS"
"ZNF234",0.000851949129041945,0.272420452214022,0,0.615,1,"ZNF234","NS"
"CLEC2B",0.000851949129041945,0.274907162344819,0,0.615,1,"CLEC2B","NS"
"MAN1A1",0.000851949129041945,0.327211815731125,0,0.615,1,"MAN1A1","NS"
"FLRT2",0.000851949129041945,0.367379453433074,0,0.615,1,"FLRT2","NS"
"TMEM40",0.000851949129041945,0.383012511265941,0,0.615,1,"TMEM40","NS"
"BCL11B",0.000851949129041945,0.389649794585937,0,0.615,1,"BCL11B","NS"
"SERPINE2",0.000851949129041945,0.429404425874338,0,0.615,1,"SERPINE2","NS"
"COL6A2",0.000851949129041945,0.430142764020507,0,0.615,1,"COL6A2","NS"
"UGT1A6",0.000851949129041945,0.4555897252904,0,0.615,1,"UGT1A6","NS"
"CHST11",0.000851949129041945,0.466854906268834,0,0.615,1,"CHST11","NS"
"C7orf25",0.000851949129041945,0.594453731045638,0,0.615,1,"C7orf25","NS"
"AKR1C1",0.000851949129041945,0.63829863362554,0,0.615,1,"AKR1C1","NS"
"DSE",0.000851949129041945,0.706861986162662,0,0.615,1,"DSE","NS"
"LAPTM5",0.000851949129041945,1.172935667569,0,0.615,1,"LAPTM5","NS"
"MMP13",0.000851949129041945,1.8095940989181,0,0.615,1,"MMP13","NS"
"RFT1",0.000862426104584553,0.560757627035973,0.071,0.692,1,"RFT1","NS"
"TSPAN5",0.000862426104584553,0.76167383544499,0.071,0.692,1,"TSPAN5","NS"
"LGALS1",0.000862426104584553,0.809684521490541,0.071,0.692,1,"LGALS1","NS"
"FYB",0.000862426104584553,0.927536432644073,0.071,0.692,1,"FYB","NS"
"FST",0.000862426104584553,1.81490034053427,0.071,0.692,1,"FST","NS"
"GRWD1",0.000865623551661062,0.647387586018676,0.143,0.769,1,"GRWD1","NS"
"AIM2",0.000865623551661062,0.895324757099451,0.143,0.769,1,"AIM2","NS"
"OSBPL1A",0.000877845276120373,0.347869487955985,0.286,0.846,1,"OSBPL1A","NS"
"PRSS23",0.000877845276120373,1.83070163297727,0.286,0.846,1,"PRSS23","NS"
"PRKAA1",0.000900820360259415,0.361417689928642,0.214,0.846,1,"PRKAA1","NS"
"HTATIP2",0.000908112064798127,0.898412899990708,0.643,0.923,1,"HTATIP2","NS"
"NUDT19",0.000908112064798127,0.966293931423108,0.643,0.923,1,"NUDT19","NS"
"RC3H1",0.000928105422646383,0.828756167644879,0.429,0.846,1,"RC3H1","NS"
"C1R",0.000928105422646383,2.68512812639336,0.429,0.846,1,"C1R","NS"
"PCNP",0.000953581094250003,0.639946814396215,0.5,1,1,"PCNP","NS"
"STRN3",0.000953581094250003,0.877950699325222,0.643,0.846,1,"STRN3","NS"
"TNFRSF1A",0.000953581094250003,1.04127378450528,0.643,0.846,1,"TNFRSF1A","NS"
"PLP2",0.00098603985532616,1.01293376305916,0.214,0.769,1,"PLP2","NS"
"MTHFD2",0.000998733278126451,0.855999965739618,0.357,0.846,1,"MTHFD2","NS"
"CMTM6",0.00101779775212574,0.644922918260433,0.643,1,1,"CMTM6","NS"
"NME7",0.00104687644554193,0.515199893361677,0.143,0.769,1,"NME7","NS"
"PDLIM4",0.00104687644554193,0.91473158859523,0.143,0.769,1,"PDLIM4","NS"
"MAPK1IP1L",0.00104724333887676,0.859601990576367,0.786,1,1,"MAPK1IP1L","NS"
"SLC33A1",0.00105310274320156,0.350719818371249,0.071,0.692,1,"SLC33A1","NS"
"MET",0.00105310274320156,0.691821196209647,0.071,0.692,1,"MET","NS"
"FBXL5",0.00108182898376632,0.388018116619283,0.143,0.846,1,"FBXL5","NS"
"EFEMP1",0.00120233035320716,1.38504254549676,0.5,0.846,1,"EFEMP1","NS"
"CPNE8",0.00120892790364752,1.34438459710881,0.357,0.923,1,"CPNE8","NS"
"ACTB",0.00125524097256497,1.15197486497392,1,1,1,"ACTB","NS"
"PRMT1",0.00128202505504367,0.637304614245178,0.643,0.923,1,"PRMT1","NS"
"ZNF702P",0.00128216196285936,0.300535559459878,0.071,0.692,1,"ZNF702P","NS"
"HSPBP1",0.00131875358435352,0.939585519975147,0.429,0.846,1,"HSPBP1","NS"
"RAB11B",0.00133835487883013,0.411985090418044,0.786,0.923,1,"RAB11B","NS"
"SERINC2",0.00135902292957008,1.28959356669061,0.929,0.923,1,"SERINC2","NS"
"NCOR1",0.00142076817824725,0.772629899164161,0.357,0.846,1,"NCOR1","NS"
"HIAT1",0.00142777255400707,0.661555569765822,0.143,0.692,1,"HIAT1","NS"
"ANXA8L1",0.00142777255400707,0.944684049554061,0.143,0.692,1,"ANXA8L1","NS"
"SLC38A5",0.00142777255400707,1.90884236277834,0.143,0.692,1,"SLC38A5","NS"
"RIN2",0.00143156374075504,1.20981764085928,0.786,0.846,1,"RIN2","NS"
"LITAF",0.00143156374075504,1.63821828256469,0.714,0.923,1,"LITAF","NS"
"GDI2",0.00145593762369847,0.678262398168956,0.714,1,1,"GDI2","NS"
"TM9SF2",0.00145593762369847,1.15453925190864,0.714,1,1,"TM9SF2","NS"
"DNTTIP2",0.00147069036282919,0.864423548473453,0.786,1,1,"DNTTIP2","NS"
"ADD3",0.0015003081761567,0.313081543116735,0.286,0.846,1,"ADD3","NS"
"RCN1",0.00151817955675067,1.14148522487664,0.643,0.923,1,"RCN1","NS"
"CYB5R3",0.00151817955675067,1.19206783831229,0.643,0.923,1,"CYB5R3","NS"
"ARF4",0.0015382161000683,0.865772124931447,1,1,1,"ARF4","NS"
"C6orf62",0.0015382161000683,0.955146367503053,0.929,1,1,"C6orf62","NS"
"SSPN",0.0015683989050849,0.339891742132791,0.071,0.769,1,"SSPN","NS"
"RAP2B",0.00159381252943121,0.810796524896627,0.643,0.846,1,"RAP2B","NS"
"CD9",0.0016067322236076,1.28948220227718,0.929,0.923,1,"CD9","NS"
"RBBP4",0.00165365616535252,0.730841816722068,0.5,0.923,1,"RBBP4","NS"
"CYBA",0.00165365616535252,0.962261678876966,0.5,0.923,1,"CYBA","NS"
"NAA15",0.00168857980703135,0.601122982036116,0.286,0.923,1,"NAA15","NS"
"MYADM",0.00168857980703135,0.678865416587381,0.357,0.846,1,"MYADM","NS"
"FBXO32",0.00168857980703135,0.972306725283774,0.286,0.923,1,"FBXO32","NS"
"PCNA",0.00169216001219159,0.536583370314289,0.643,1,1,"PCNA","NS"
"FAR1",0.00170337196501174,0.303348634129775,0.214,0.769,1,"FAR1","NS"
"RELL1",0.00170337196501174,0.926530297758756,0.214,0.769,1,"RELL1","NS"
"SDHC",0.00172015127016058,0.7928775878972,0.857,0.846,1,"SDHC","NS"
"IFITM1",0.00172015127016058,1.18423072152985,0.714,1,1,"IFITM1","NS"
"TNFAIP8",0.00172168063216506,0.982641081761402,0.143,0.692,1,"TNFAIP8","NS"
"SLC38A1",0.00179814547016873,0.474027026940111,0.429,1,1,"SLC38A1","NS"
"UBE2I",0.00186818287225905,0.889818572754718,0.786,0.923,1,"UBE2I","NS"
"LTBR",0.00186818287225905,0.933304351996595,0.786,0.923,1,"LTBR","NS"
"ACTN1",0.00188300426896835,1.48934212071431,0.571,0.923,1,"ACTN1","NS"
"TMEM33",0.00199577456457334,0.98597769701244,0.714,0.923,1,"TMEM33","NS"
"PTPRK",0.00200214896759651,0.729283158613832,0.357,0.846,1,"PTPRK","NS"
"GBP1",0.00201931902614048,1.01565080804859,0.357,0.923,1,"GBP1","NS"
"MAEA",0.00203342418405613,0.509244859156533,0.214,0.769,1,"MAEA","NS"
"CDCP1",0.00207033882067106,0.412123899882642,0.143,0.692,1,"CDCP1","NS"
"SPIN1",0.00207033882067106,0.419957705973613,0.143,0.692,1,"SPIN1","NS"
"STEAP1B",0.00207033882067106,0.436594814683124,0.143,0.692,1,"STEAP1B","NS"
"RAB9A",0.00207033882067106,0.515620563118774,0.143,0.692,1,"RAB9A","NS"
"SEMA3C",0.00207033882067106,0.637160415165392,0.143,0.692,1,"SEMA3C","NS"
"SFN",0.00211485035964058,1.03965431379831,0.643,0.923,1,"SFN","NS"
"DCUN1D5",0.00211892961917827,0.534854923112719,0.286,0.846,1,"DCUN1D5","NS"
"SLC7A11",0.00211892961917827,1.0173319768703,0.286,0.846,1,"SLC7A11","NS"
"C5orf28",0.00217826942104862,0.328646511395255,0.071,0.615,1,"C5orf28","NS"
"TMEM132A",0.00217826942104862,0.671365610651686,0.071,0.615,1,"TMEM132A","NS"
"GJB6",0.00217826942104862,1.18491650386024,0.071,0.615,1,"GJB6","NS"
"BAK1",0.00218079460272542,0.401309174958808,0.143,0.769,1,"BAK1","NS"
"ZNF331",0.00218079460272542,0.632291056013177,0.143,0.769,1,"ZNF331","NS"
"LARP4",0.00219512648970022,0.490605065133125,0.429,0.846,1,"LARP4","NS"
"AAR2",0.00219532457308578,0.356365240056864,0.286,0.769,1,"AAR2","NS"
"ITGA6",0.00219532457308578,1.38376602218961,0.286,0.769,1,"ITGA6","NS"
"GOLPH3",0.00221970318824671,0.459848639531135,0.5,1,1,"GOLPH3","NS"
"GNAI2",0.00221970318824671,0.530872088747169,0.571,0.923,1,"GNAI2","NS"
"DPM1",0.00221970318824671,0.679255728562859,0.571,0.923,1,"DPM1","NS"
"LTB4R2",0.00226081378144066,0.261304051710508,0,0.538,1,"LTB4R2","NS"
"SEC23IP",0.00226081378144066,0.264000868033662,0,0.538,1,"SEC23IP","NS"
"PLXNB1",0.00226081378144066,0.280660061209641,0,0.538,1,"PLXNB1","NS"
"RAB40B",0.00226081378144066,0.287431873817815,0,0.538,1,"RAB40B","NS"
"SLC25A28",0.00226081378144066,0.321386875354645,0,0.538,1,"SLC25A28","NS"
"COL5A1",0.00226081378144066,0.412156803069607,0,0.538,1,"COL5A1","NS"
"LRRN1",0.00226081378144066,0.450519753382908,0,0.538,1,"LRRN1","NS"
"LAMB1",0.00226081378144066,0.489556177642297,0,0.538,1,"LAMB1","NS"
"COL16A1",0.00226081378144066,0.508015976030893,0,0.538,1,"COL16A1","NS"
"ADH7",0.00226081378144066,0.509187845201689,0,0.538,1,"ADH7","NS"
"MFAP2",0.00226081378144066,0.521812623307405,0,0.538,1,"MFAP2","NS"
"WDR11",0.00226081378144066,0.535757405410682,0,0.538,1,"WDR11","NS"
"ZNF662",0.00226081378144066,0.560048341649149,0,0.538,1,"ZNF662","NS"
"MME",0.00226081378144066,0.637995919975241,0,0.538,1,"MME","NS"
"HTRA3",0.00226081378144066,0.807308763033856,0,0.538,1,"HTRA3","NS"
"SERPINE1",0.00226081378144066,0.814997022857853,0,0.538,1,"SERPINE1","NS"
"KRT13",0.00226081378144066,0.926614689554037,0,0.538,1,"KRT13","NS"
"SAA2",0.00226081378144066,1.17737220735331,0,0.538,1,"SAA2","NS"
"MFAP5",0.00226081378144066,1.22374427272437,0,0.538,1,"MFAP5","NS"
"EFNA5",0.00227363193501634,0.515611161667424,0.071,0.692,1,"EFNA5","NS"
"SLC25A3",0.00227516788561344,0.78659021992649,0.929,1,1,"SLC25A3","NS"
"YWHAZ",0.00227516788561344,0.824957184932011,1,1,1,"YWHAZ","NS"
"DNAJC3",0.00227516788561344,1.07149775390213,0.929,1,1,"DNAJC3","NS"
"CBX6",0.00234867177011603,0.56219220841513,0.714,0.923,1,"CBX6","NS"
"TOMM40",0.00236133692742185,0.512736839543985,0.5,0.846,1,"TOMM40","NS"
"ERI3",0.00248778286837245,0.594551135353486,0.643,0.923,1,"ERI3","NS"
"DHX36",0.00249975053263458,0.327833456981812,0.429,1,1,"DHX36","NS"
"CNIH1",0.00249975053263458,0.877690331960147,0.571,0.846,1,"CNIH1","NS"
"EFNB1",0.00260265987657198,0.701204265446749,0.214,0.692,1,"EFNB1","NS"
"SLC7A5",0.00260265987657198,0.837776886211225,0.214,0.692,1,"SLC7A5","NS"
"ARMC1",0.00260404993944583,0.560089398741464,0.286,0.769,1,"ARMC1","NS"
"TTYH3",0.00261077571879825,0.376938817081773,0.643,0.846,1,"TTYH3","NS"
"RHOA",0.0026203913163815,0.964978868625099,0.929,0.923,1,"RHOA","NS"
"HACD2",0.00263875952673944,0.5378810714497,0.071,0.615,1,"HACD2","NS"
"GPR87",0.00263875952673944,0.680690002396209,0.071,0.615,1,"GPR87","NS"
"GFOD1",0.00263875952673944,0.77552627037698,0.071,0.615,1,"GFOD1","NS"
"ZNF622",0.00271052836080666,0.651052104027448,0.5,0.923,1,"ZNF622","NS"
"NABP1",0.00272789398794772,1.30096558737869,0.357,0.769,1,"NABP1","NS"
"PSMA1",0.00274729164485525,0.874176814327273,0.929,1,1,"PSMA1","NS"
"IFI16",0.00275788070216996,1.02664764049295,0.714,0.923,1,"IFI16","NS"
"PHF5A",0.00277950596248043,0.258718935055437,0.5,0.846,1,"PHF5A","NS"
"CLNS1A",0.00282484117828404,1.2072406061382,0.786,1,1,"CLNS1A","NS"
"CDV3",0.00293742894902277,0.928396223023431,0.571,0.846,1,"CDV3","NS"
"TSPAN9",0.00296902097671567,0.432814735959012,0.143,0.692,1,"TSPAN9","NS"
"POMGNT1",0.00296902097671567,0.442203996010836,0.143,0.692,1,"POMGNT1","NS"
"PDPN",0.00296902097671567,1.2523024403138,0.143,0.692,1,"PDPN","NS"
"SDHD",0.00303053184720896,0.820626707339888,0.786,0.923,1,"SDHD","NS"
"PAIP1",0.00306391598059141,0.73261867897366,0.571,0.923,1,"PAIP1","NS"
"SUCLA2",0.00318667645360891,0.432759103394395,0.071,0.615,1,"SUCLA2","NS"
"FMNL2",0.00318667645360891,0.453298791974159,0.071,0.615,1,"FMNL2","NS"
"PODNL1",0.00318667645360891,0.53400074541739,0.071,0.615,1,"PODNL1","NS"
"METTL9",0.00326430634212719,0.557714185526757,0.5,0.846,1,"METTL9","NS"
"DLD",0.00326430634212719,0.595418628430139,0.5,0.846,1,"DLD","NS"
"CARS2",0.00329075662705669,0.516326078658436,0.357,0.846,1,"CARS2","NS"
"PSAP",0.00330337067448388,1.10130483211766,1,1,1,"PSAP","NS"
"HLA-E",0.00330337067448388,1.40865671564359,1,1,1,"HLA-E","NS"
"MT1X",0.00330735140715653,0.696835357918926,0.786,1,1,"MT1X","NS"
"UQCRC1",0.00332173508891458,1.0935364979492,0.857,1,1,"UQCRC1","NS"
"ATAD1",0.0034068225431676,0.564795686042561,0.214,0.769,1,"ATAD1","NS"
"EXT2",0.0034068225431676,0.702147279927683,0.214,0.769,1,"EXT2","NS"
"LYPD3",0.0034068225431676,0.979798668838836,0.214,0.769,1,"LYPD3","NS"
"MRPL49",0.00341975500081789,0.869855692959504,0.643,0.923,1,"MRPL49","NS"
"RUVBL2",0.00341975500081789,0.909305368985103,0.643,0.923,1,"RUVBL2","NS"
"TSR3",0.00344400210428349,0.605642004831949,0.571,0.846,1,"TSR3","NS"
"AGPS",0.0034929751752299,0.384338963127595,0.286,0.846,1,"AGPS","NS"
"ORC3",0.0034929751752299,0.68554572756658,0.286,0.846,1,"ORC3","NS"
"DNAJA2",0.0035877186909164,0.617961106071405,0.643,0.846,1,"DNAJA2","NS"
"CD99",0.00367776564268168,0.417422258693715,0.143,0.769,1,"CD99","NS"
"CITED4",0.00367776564268168,0.542271722643055,0.214,0.692,1,"CITED4","NS"
"TPBG",0.00367776564268168,1.29668503993454,0.214,0.692,1,"TPBG","NS"
"POLR2A",0.00377759128688881,0.336569572562464,0.643,1,1,"POLR2A","NS"
"CDH3",0.00377759128688881,1.52896342099796,0.714,0.923,1,"CDH3","NS"
"PRNP",0.00382498327836778,1.72852580722551,0.5,0.846,1,"PRNP","NS"
"PTOV1",0.00383135206926409,0.863036297793633,0.714,1,1,"PTOV1","NS"
"SDHA",0.00383135206926409,0.877777233080312,0.857,0.846,1,"SDHA","NS"
"COL27A1",0.00383644295183616,0.304064309254682,0.071,0.615,1,"COL27A1","NS"
"PCCA",0.00383644295183616,0.490722311902557,0.071,0.615,1,"PCCA","NS"
"NAPA",0.00386382123291946,0.883853230889079,0.857,0.923,1,"NAPA","NS"
"FKBP1A",0.00386382123291946,1.07374152635787,0.929,0.846,1,"FKBP1A","NS"
