"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"EMD",1.05588243155235e-08,0.338312080619693,0.455,0.598,0.000279650461996641,0.314775160599572,10,0.386363636363636,6,"EMD","p_val_adj<0.05"
"FTSJ2",1.80140440425768e-14,0.337953789742312,0.352,0.559,4.77101956467645e-10,0.464088397790055,10,0.399305555555556,6,"FTSJ2","p_val_adj<0.05"
"QSER1",1.5317745026973e-08,0.337576882629652,0.146,0.27,0.00040569047703938,0.3,9,0.467625899280576,4,"QSER1","p_val_adj<0.05"
"BAG4",7.09567135802009e-07,0.337455532034784,0.264,0.392,0.0187928855917162,0.306273062730627,9,0.415841584158416,5,"BAG4","p_val_adj<0.05"
"MCUR1",1.21929667771879e-05,0.337011954084377,0.453,0.581,0.322930725093821,0.365591397849462,12,0.347826086956522,6,"MCUR1","NS"
"ATP7A",1.69020381449222e-06,0.336738171742719,0.214,0.32,0.0447650480268264,0.404545454545455,9,0.472727272727273,4,"ATP7A","p_val_adj<0.05"
"TRIM26",0.00551322284896024,0.336687950199686,0.391,0.472,1,0.343283582089552,11,0.440329218106996,4,"TRIM26","NS"
"ARID4B",1.39186462134142e-15,0.336505616782246,0.703,0.856,3.68635344962275e-11,0.335180055401662,12,0.376417233560091,6,"ARID4B","p_val_adj<0.05"
"DICER1-AS1",0.765249448184217,0.336474965927263,0.194,0.2,1,0.512562814070352,10,0.398058252427184,4,"DICER1-AS1","NS"
"SPINT2",8.40344700503889e-13,0.336415813531701,0.942,0.971,2.22565293928455e-08,0.341261633919338,12,0.374,6,"SPINT2","p_val_adj<0.05"
"BIN1",4.91216130670387e-07,0.336358785163775,0.306,0.431,0.0130098592208052,0.401273885350318,9,0.472972972972973,5,"BIN1","p_val_adj<0.05"
"FAM122B",0.00363788024239053,0.336344637642723,0.095,0.146,1,0.387755102040816,9,0.426666666666667,5,"FAM122B","NS"
"NAE1",1.61232712872764e-06,0.336195263332492,0.409,0.542,0.0427024840043517,0.330952380952381,10,0.387096774193548,6,"NAE1","p_val_adj<0.05"
"MTERF4",4.99473970112714e-07,0.336160364644688,0.263,0.383,0.0132285680984352,0.418518518518519,10,0.365482233502538,5,"MTERF4","p_val_adj<0.05"
"SP1",0.0281445931779862,0.335996802978648,0.277,0.33,1,0.285211267605634,10,0.482352941176471,6,"SP1","NS"
"KIAA1522",0.000209344765037727,0.335906758358272,0.655,0.744,1,0.343239227340267,11,0.360313315926893,6,"KIAA1522","NS"
"LINC00685",1.43691498859083e-08,0.335871202446335,0.242,0.388,0.000380566934728282,0.586345381526104,9,0.58,5,"LINC00685","p_val_adj<0.05"
"XPA",0.000143991488720191,0.335688560753237,0.3,0.4,1,0.357142857142857,10,0.33495145631068,6,"XPA","NS"
"ESYT2",0.000183029888288125,0.335649312328226,0.616,0.662,1,0.358609794628752,11,0.410557184750733,5,"ESYT2","NS"
"GNL2",6.06547108432846e-05,0.335561361508554,0.521,0.633,1,0.319626168224299,12,0.398773006134969,6,"GNL2","NS"
"SESN1",0.805002853777394,0.335310782403626,0.181,0.183,1,0.639784946236559,9,0.542553191489362,5,"SESN1","NS"
"PHF3",0.00259020261116609,0.33518537692732,0.586,0.635,1,0.355481727574751,9,0.440366972477064,6,"PHF3","NS"
"WDR12",0.252884059182267,0.335138329340922,0.232,0.249,1,0.285714285714286,8,0.5703125,6,"WDR12","NS"
"TARSL2",0.000253883167596864,0.334911505121374,0.247,0.33,1,0.421259842519685,9,0.394117647058824,4,"TARSL2","NS"
"ATP13A2",4.1044089191529e-08,0.334830040259085,0.264,0.404,0.00108705270223764,0.505535055350554,10,0.432692307692308,5,"ATP13A2","p_val_adj<0.05"
"COMMD5",2.79095332326006e-05,0.33478261945259,0.288,0.396,0.739183987665426,0.381756756756757,9,0.401960784313726,5,"COMMD5","NS"
"MECR",0.000252546661118102,0.334773184698011,0.253,0.34,1,0.323076923076923,9,0.445714285714286,5,"MECR","NS"
"LINC01004",0.00567159486382622,0.334698883376975,0.287,0.353,1,0.454237288135593,10,0.346153846153846,5,"LINC01004","NS"
"METTL3",3.03863351219966e-07,0.334573206092857,0.231,0.351,0.00804782085706081,0.379746835443038,8,0.359116022099448,4,"METTL3","p_val_adj<0.05"
"BBX",0.00615119873052894,0.334476483437872,0.463,0.565,1,0.376050420168067,10,0.381443298969072,6,"BBX","NS"
"SNX29",0.0766516851465403,0.334415698802518,0.286,0.338,1,0.520408163265306,9,0.505747126436782,5,"SNX29","NS"
"MAGT1",4.76477017168547e-05,0.333965076139954,0.553,0.645,1,0.408450704225352,10,0.427710843373494,6,"MAGT1","NS"
"CATSPER2P1",0.589358281638305,0.33376542787214,0.124,0.113,1,0.433070866141732,8,0.379310344827586,4,"CATSPER2P1","NS"
"BTBD7",0.0744254198895483,0.333633520028982,0.445,0.483,1,0.350109409190372,11,0.389558232931727,4,"BTBD7","NS"
"MMP25-AS1",3.97726922651425e-07,0.333401410347811,0.068,0.15,0.010533797546423,0.4,9,0.558441558441558,4,"MMP25-AS1","p_val_adj<0.05"
"DPH6",0.31420817628731,0.333385226180825,0.192,0.216,1,0.32994923857868,9,0.405405405405405,5,"DPH6","NS"
"TLR5",5.43718909636114e-06,0.333268539207703,0.221,0.33,0.144003953217125,0.599118942731278,9,0.417647058823529,5,"TLR5","NS"
"DLG1",0.184237920735533,0.333213130309159,0.309,0.342,1,0.315457413249211,9,0.409090909090909,5,"DLG1","NS"
"SUSD4",5.32382716481185e-06,0.332926713177229,0.167,0.266,0.141001562460042,0.678362573099415,9,0.532846715328467,4,"SUSD4","NS"
"APPL1",0.0021765968361473,0.332892227081279,0.41,0.476,1,0.339667458432304,11,0.383673469387755,6,"APPL1","NS"
"HECW2",0.0502842227808802,0.332696629776996,0.082,0.113,1,0.571428571428571,9,0.603448275862069,4,"HECW2","NS"
"NISCH",0.260585500089936,0.332548222055121,0.296,0.315,1,0.348684210526316,10,0.37037037037037,4,"NISCH","NS"
"PXMP2",0.212955618838778,0.332524657055173,0.359,0.396,1,0.360433604336043,9,0.426470588235294,5,"PXMP2","NS"
"ADAR",6.99973305620877e-10,0.332512054532957,0.753,0.858,1.85387929993689e-05,0.342820181112549,12,0.391402714932127,5,"ADAR","p_val_adj<0.05"
"SLC19A2",0.012653463167294,0.332307194676793,0.38,0.429,1,0.384615384615385,10,0.393665158371041,5,"SLC19A2","NS"
"TOX3",0.186912048797175,0.33212459498817,0.434,0.443,1,0.414798206278027,7,0.565789473684211,4,"TOX3","NS"
"JMJD7",0.914149050160872,0.332000276700227,0.18,0.179,1,0.394594594594595,8,0.369565217391304,4,"JMJD7","NS"
"TPRG1L",0.00302002740644783,0.331790003673526,0.315,0.381,1,0.425925925925926,10,0.408163265306122,5,"TPRG1L","NS"
"FEM1A",0.00200792702696738,0.33147486705535,0.277,0.35,1,0.330985915492958,8,0.427777777777778,5,"FEM1A","NS"
"MARK3",1.80310187451188e-08,0.331293662570041,0.493,0.643,0.00047755153146447,0.377470355731225,11,0.40785498489426,5,"MARK3","p_val_adj<0.05"
"ARL8B",2.70332634284819e-05,0.331254041193065,0.396,0.503,0.715975981903344,0.41031941031941,12,0.397683397683398,5,"ARL8B","NS"
"LRRC75B",9.45583905925534e-10,0.331147790491456,0.171,0.311,2.50437897484378e-05,0.693181818181818,8,0.5125,5,"LRRC75B","p_val_adj<0.05"
"LOC728323",0.141221723780938,0.330956127530345,0.121,0.144,1,0.459677419354839,9,0.405405405405405,6,"LOC728323","NS"
"KLHDC2",8.91582151389472e-10,0.330733196406741,0.595,0.748,2.36135532795502e-05,0.30278232405892,11,0.379220779220779,6,"KLHDC2","p_val_adj<0.05"
"C9orf142",0.264888182195279,0.330482929419196,0.379,0.392,1,0.32133676092545,10,0.410891089108911,5,"C9orf142","NS"
"PI4K2A",0.111142920371958,0.330115839630635,0.276,0.305,1,0.402826855123675,9,0.394904458598726,4,"PI4K2A","NS"
"C1orf52",0.000361978367132536,0.330022823858775,0.404,0.497,1,0.32289156626506,12,0.49609375,6,"C1orf52","NS"
"PARP9",3.4402206994589e-06,0.329993253131725,0.527,0.627,0.0911142452251689,0.364140480591497,11,0.510835913312694,5,"PARP9","NS"
"CYR61",2.94525586687086e-06,0.329904900590988,0.739,0.819,0.0780051016340747,0.368906455862978,10,0.42654028436019,6,"CYR61","NS"
"PGAM5",0.0057773805833697,0.329654943452795,0.288,0.355,1,0.361486486486487,11,0.475409836065574,5,"PGAM5","NS"
"RPL11",5.95798862161899e-14,0.32965466777127,0.975,0.969,1.57797328643579e-09,0.35964035964036,12,0.374749498997996,6,"RPL11","p_val_adj<0.05"
"COG2",0.00200786377069351,0.32952336907588,0.315,0.396,1,0.314814814814815,10,0.397058823529412,5,"COG2","NS"
"RABIF",0.372307184097576,0.329417950314471,0.396,0.41,1,0.329238329238329,9,0.388625592417062,5,"RABIF","NS"
"CERS2",2.13272747268058e-09,0.3293182526412,0.653,0.783,5.64852871139452e-05,0.369597615499255,12,0.377171215880893,6,"CERS2","p_val_adj<0.05"
"AGO3",3.27634803316617e-06,0.329311123539529,0.211,0.318,0.0867740776584061,0.368663594470046,10,0.396341463414634,5,"AGO3","NS"
"ZNF529",0.353895993325591,0.328915149258798,0.187,0.198,1,0.322916666666667,8,0.617647058823529,5,"ZNF529","NS"
"ZNF506",0.048654118874837,0.328613841361765,0.213,0.262,1,0.397260273972603,8,0.533333333333333,5,"ZNF506","NS"
"POLR1E",0.200911242183977,0.328520881247645,0.115,0.138,1,0.288135593220339,8,0.408450704225352,4,"POLR1E","NS"
"NCOA5",0.00425877570565864,0.328307984811643,0.264,0.332,1,0.416974169741697,10,0.409356725146199,5,"NCOA5","NS"
"ICAM3",0.135293924229557,0.328300327063758,0.271,0.303,1,0.402877697841727,10,0.519230769230769,5,"ICAM3","NS"
"ROS1",0.000279665399572993,0.328001764961548,0.286,0.371,1,0.479591836734694,9,0.565445026178011,5,"ROS1","NS"
"KRCC1",8.92265685517326e-10,0.327937823462579,0.448,0.612,2.36316566809264e-05,0.4,10,0.415873015873016,6,"KRCC1","p_val_adj<0.05"
"ENOSF1",0.00767239529881,0.327854730881796,0.543,0.606,1,0.302867383512545,10,0.419871794871795,4,"ENOSF1","NS"
"NUP205",0.00509224291245066,0.327753683527141,0.157,0.212,1,0.354037267080745,9,0.385321100917431,5,"NUP205","NS"
"UTP11L",4.6511110665227e-08,0.327743340446386,0.511,0.65,0.00123184676596854,0.304761904761905,11,0.394029850746269,6,"UTP11L","p_val_adj<0.05"
"PDS5A",2.82827658499354e-12,0.327691526988897,0.579,0.74,7.49069053535539e-08,0.351260504201681,10,0.372703412073491,5,"PDS5A","p_val_adj<0.05"
"DPH1",0.00113882500000651,0.327684059028122,0.287,0.357,1,0.345762711864407,8,0.407608695652174,6,"DPH1","NS"
"SPIN1",0.0711975583978367,0.327634226229961,0.331,0.371,1,0.326470588235294,8,0.471204188481675,5,"SPIN1","NS"
"SF3A3",1.09825266587035e-10,0.327632619395415,0.483,0.643,2.90872218555761e-06,0.328629032258065,9,0.398791540785498,6,"SF3A3","p_val_adj<0.05"
"ISOC2",0.00295802683757594,0.327631274553521,0.513,0.583,1,0.32258064516129,10,0.37,5,"ISOC2","NS"
"DICER1",5.67223769641366e-05,0.327151321640671,0.455,0.565,1,0.359743040685225,11,0.436426116838488,5,"DICER1","NS"
"MIR22HG",3.68147291343255e-06,0.327051880360997,0.427,0.546,0.0975038101122612,0.400911161731207,11,0.491103202846975,5,"MIR22HG","NS"
"ZDHHC7",4.26095175962278e-10,0.326758609183858,0.405,0.565,1.12851307353609e-05,0.302884615384615,10,0.388316151202749,5,"ZDHHC7","p_val_adj<0.05"
"LTBP4",5.53469807630575e-13,0.326726260213216,0.177,0.336,1.46586478550958e-08,0.417582417582418,8,0.670520231213873,5,"LTBP4","p_val_adj<0.05"
"UBA52",3.36305337952858e-07,0.326647839823024,0.953,0.963,0.00890704687568145,0.352400408580184,12,0.372983870967742,6,"UBA52","p_val_adj<0.05"
"PFDN2",3.08673400171621e-08,0.326643583766248,0.722,0.792,0.000817521500354537,0.319838056680162,12,0.379901960784314,6,"PFDN2","p_val_adj<0.05"
"RARA-AS1",0.486202365792917,0.326443722702596,0.131,0.117,1,0.607407407407407,6,0.6,4,"RARA-AS1","NS"
"PHC3",8.72358756324963e-05,0.326361959530321,0.511,0.596,1,0.36952380952381,10,0.39413680781759,5,"PHC3","NS"
"CDK10",1.25546423159041e-05,0.326320229200443,0.403,0.505,0.33250970173672,0.289855072463768,10,0.526923076923077,6,"CDK10","NS"
"TAX1BP3",6.30466391536059e-07,0.326225485001204,0.443,0.557,0.0166979023798325,0.38021978021978,10,0.390243902439024,6,"TAX1BP3","p_val_adj<0.05"
"IREB2",0.0871433331757219,0.326168392100287,0.308,0.353,1,0.414556962025316,9,0.401098901098901,4,"IREB2","NS"
"EMC8",9.15027208798293e-07,0.326165084792112,0.405,0.534,0.0242344956250228,0.293269230769231,10,0.392727272727273,6,"EMC8","p_val_adj<0.05"
"EIF4G1",1.27774784246514e-06,0.32608737326197,0.72,0.819,0.0338411516076891,0.320703653585927,12,0.362559241706161,6,"EIF4G1","p_val_adj<0.05"
"RPS6KB1",0.0982287334489163,0.325770540124243,0.338,0.373,1,0.363112391930836,10,0.489583333333333,5,"RPS6KB1","NS"
"NIP7",0.00567465787183005,0.325751652024149,0.304,0.365,1,0.330128205128205,9,0.446808510638298,4,"NIP7","NS"
"CD2BP2",9.22764828562343e-07,0.325655433164712,0.536,0.66,0.0244394264844737,0.398181818181818,11,0.385294117647059,6,"CD2BP2","p_val_adj<0.05"
"MGC27345",0.00249385581260114,0.325568358284089,0.134,0.192,1,0.326086956521739,11,0.434343434343434,4,"MGC27345","NS"
"ZNF605",4.17452956640978e-07,0.325480964297588,0.097,0.188,0.0110562415566363,0.35,8,0.371134020618557,4,"ZNF605","p_val_adj<0.05"
"ITPA",2.26951447127049e-05,0.325383509880295,0.511,0.604,0.601080907715989,0.367619047619048,9,0.47588424437299,5,"ITPA","NS"
"FAM184B",0.157045653677014,0.324881382916981,0.105,0.128,1,0.351851851851852,10,0.333333333333333,5,"FAM184B","NS"
"NSMF",0.444434893684985,0.324806695162638,0.146,0.159,1,0.373333333333333,10,0.451219512195122,5,"NSMF","NS"
"ATP6V0B",9.4663211814785e-10,0.324722302454845,0.816,0.878,2.50715516491458e-05,0.324582338902148,12,0.378318584070796,6,"ATP6V0B","p_val_adj<0.05"
"WWOX",0.11366384453817,0.324585353942597,0.237,0.278,1,0.345679012345679,8,0.48951048951049,5,"WWOX","NS"
"NCKAP5L",0.731178866691785,0.32458191935427,0.177,0.165,1,0.423076923076923,9,0.505882352941176,4,"NCKAP5L","NS"
"CTC-338M12.4",0.644176669630872,0.324333895232643,0.206,0.21,1,0.35377358490566,9,0.37037037037037,5,"CTC-338M12.4","NS"
"COPB2",2.59134035236963e-09,0.324135544361148,0.685,0.817,6.86316492325096e-05,0.311079545454545,11,0.380047505938242,6,"COPB2","p_val_adj<0.05"
"SLC4A1AP",0.00450125768601069,0.324129727142485,0.385,0.449,1,0.293670886075949,11,0.437229437229437,6,"SLC4A1AP","NS"
"FADS3",1.56702930432019e-09,0.323958105059365,0.276,0.425,4.15027711249203e-05,0.363957597173145,9,0.520547945205479,6,"FADS3","p_val_adj<0.05"
"ZNF569",0.0291931782515206,0.323925656599942,0.093,0.128,1,0.452631578947368,8,0.53030303030303,5,"ZNF569","NS"
"IFITM3",0.178095523662597,0.323909581393138,0.957,0.963,1,0.367243133265514,12,0.377016129032258,6,"IFITM3","NS"
"DCTN4",2.25948425801959e-06,0.323896856260025,0.36,0.478,0.0598424405736487,0.383783783783784,11,0.373983739837398,5,"DCTN4","NS"
"EIF2AK3",0.000218358009807583,0.323827775214348,0.155,0.229,1,0.39622641509434,9,0.389830508474576,5,"EIF2AK3","NS"
"SNRPC",5.97675850895596e-05,0.323817174748355,0.648,0.742,1,0.332330827067669,12,0.400523560209424,6,"SNRPC","NS"
"RAD18",0.0077084716790994,0.323776883315609,0.101,0.148,1,0.413461538461538,8,0.394736842105263,4,"RAD18","NS"
"MRPL4",0.000424883350966988,0.323570662718169,0.585,0.66,1,0.306156405990017,12,0.435294117647059,6,"MRPL4","NS"
"MRPL11",0.000133205125818853,0.323291667704164,0.531,0.616,1,0.31743119266055,10,0.397476340694006,6,"MRPL11","NS"
"QTRTD1",0.0339463718805544,0.323287239758591,0.174,0.217,1,0.312849162011173,9,0.482142857142857,4,"QTRTD1","NS"
"KAT7",0.0448266722553151,0.323116038825021,0.378,0.427,1,0.391752577319588,11,0.445454545454545,4,"KAT7","NS"
"MTCH1",1.82707251995739e-07,0.323011321199111,0.803,0.835,0.00483900156910715,0.330909090909091,12,0.395348837209302,6,"MTCH1","p_val_adj<0.05"
"HAUS3",0.000748191558480991,0.322959968628754,0.069,0.12,1,0.380281690140845,8,0.354838709677419,6,"HAUS3","NS"
"SUCLG1",0.000287272431885799,0.322654819637473,0.568,0.649,1,0.313893653516295,11,0.380239520958084,5,"SUCLG1","NS"
"TOPBP1",0.00169435749900827,0.322538516604609,0.162,0.227,1,0.307228915662651,8,0.47008547008547,5,"TOPBP1","NS"
"PAOX",0.429181298048942,0.322514903406693,0.134,0.118,1,0.420289855072464,8,0.409836065573771,5,"PAOX","NS"
"ZNF26",0.279174890690911,0.322291001408491,0.097,0.115,1,0.33,7,0.423728813559322,5,"ZNF26","NS"
"MAT2B",0.00654216684500001,0.32228707991268,0.569,0.633,1,0.337328767123288,11,0.414110429447853,5,"MAT2B","NS"
"CAPN12",0.162575501275052,0.322168979043977,0.362,0.402,1,0.473118279569892,10,0.444444444444444,5,"CAPN12","NS"
"IFI6",0.325766852108336,0.321957974827795,0.795,0.812,1,0.355392156862745,12,0.442583732057416,6,"IFI6","NS"
"TDG",2.59471091897466e-05,0.321785919071989,0.46,0.544,0.68720918689044,0.379237288135593,11,0.453571428571429,6,"TDG","NS"
"LETM1",0.00330384431862023,0.321701795489596,0.514,0.598,1,0.331439393939394,11,0.431818181818182,6,"LETM1","NS"
"SRP54",4.4837892674568e-06,0.321539571821349,0.628,0.715,0.118753158748593,0.392248062015504,11,0.355978260869565,5,"SRP54","NS"
"KITLG",2.23417938764133e-20,0.321406514429146,0.282,0.524,5.91722410816806e-16,0.46551724137931,9,0.462962962962963,5,"KITLG","p_val_adj<0.05"
"CYB5A",4.19705357911573e-14,0.32139496769758,0.775,0.903,1.1115896404288e-09,0.361809045226131,12,0.356989247311828,6,"CYB5A","p_val_adj<0.05"
"RASA2",0.00229496280379517,0.320931071564268,0.264,0.336,1,0.428044280442804,8,0.346820809248555,5,"RASA2","NS"
"GLG1",2.37493310144737e-09,0.320885033096149,0.768,0.864,6.29001031918337e-05,0.347275031685678,11,0.384269662921348,6,"GLG1","p_val_adj<0.05"
"FBRS",0.00121203445780157,0.320875411726982,0.376,0.464,1,0.396373056994819,12,0.397489539748954,6,"FBRS","NS"
"SNX27",5.4998116080974e-08,0.320793781072702,0.49,0.639,0.0014566251044046,0.314115308151093,10,0.389057750759878,5,"SNX27","p_val_adj<0.05"
"ERCC4",6.19553287088338e-06,0.320707450383924,0.216,0.326,0.164088688085346,0.463963963963964,9,0.375,5,"ERCC4","NS"
"NEDD9",8.09949760908275e-06,0.320649475331009,0.569,0.68,0.214515194176557,0.383561643835616,11,0.402857142857143,6,"NEDD9","NS"
"MSANTD2",4.85753115244841e-09,0.320600869145975,0.063,0.155,0.000128651712572596,0.569230769230769,8,0.45,5,"MSANTD2","p_val_adj<0.05"
"SZRD1",1.86496512803487e-09,0.320568700751395,0.537,0.682,4.93936014160035e-05,0.358695652173913,11,0.41025641025641,5,"SZRD1","p_val_adj<0.05"
"NAPSB",1.320280191369e-05,0.320531422022249,0.072,0.138,0.349676208684078,0.716216216216216,8,0.394366197183099,4,"NAPSB","NS"
"C15orf61",0.000304456646413672,0.320384979682316,0.314,0.388,1,0.531055900621118,9,0.425,4,"C15orf61","NS"
"CPSF6",0.336067502485229,0.320177665830524,0.5,0.515,1,0.319066147859922,10,0.40377358490566,6,"CPSF6","NS"
"CDC73",9.12229443116899e-12,0.319997881919923,0.419,0.623,2.41603968009511e-07,0.390697674418605,8,0.423676012461059,5,"CDC73","p_val_adj<0.05"
"C11orf91",0.00580949617952707,0.319965028481948,0.135,0.085,1,0.467625899280576,8,0.409090909090909,4,"C11orf91","NS"
"RPL8",1.49121413610595e-07,0.319557693472676,0.973,0.983,0.0039494806394766,0.358358358358358,12,0.369565217391304,6,"RPL8","p_val_adj<0.05"
"FAM13B",0.368612468931167,0.319555550437496,0.332,0.351,1,0.343108504398827,11,0.359116022099448,5,"FAM13B","NS"
"HEXIM2",0.386389242348169,0.319430824015333,0.232,0.245,1,0.38655462184874,10,0.444444444444444,4,"HEXIM2","NS"
"DPM3",0.663640306434699,0.319251227217813,0.773,0.715,1,0.317380352644836,10,0.358695652173913,5,"DPM3","NS"
"TLK2",0.0248849654399491,0.319045757550195,0.333,0.392,1,0.345029239766082,9,0.396039603960396,5,"TLK2","NS"
"TNPO3",0.000114297257192302,0.319038161176424,0.362,0.45,1,0.349462365591398,10,0.379310344827586,5,"TNPO3","NS"
"FEZ2",0.734657756390797,0.318989686761065,0.352,0.351,1,0.389502762430939,11,0.425414364640884,6,"FEZ2","NS"
"RPL21",0.254685998727332,0.318792273795533,0.967,0.94,1,0.359516616314199,12,0.351239669421488,6,"RPL21","NS"
"DCAF15",0.374675740042197,0.318756602481604,0.105,0.091,1,0.416666666666667,8,0.468085106382979,4,"DCAF15","NS"
"TMEM161B",0.121284548733164,0.318412673520773,0.22,0.25,1,0.438053097345133,9,0.449612403100775,4,"TMEM161B","NS"
"AGFG1",0.211182773476838,0.318036107010776,0.352,0.381,1,0.340720221606648,10,0.5,5,"AGFG1","NS"
"FBXO33",0.222441982286209,0.317922215456627,0.288,0.317,1,0.320945945945946,9,0.343558282208589,5,"FBXO33","NS"
"DEF8",0.0235736744165526,0.317824674487143,0.321,0.371,1,0.275757575757576,10,0.445026178010471,5,"DEF8","NS"
"CMC2",0.00492751575241846,0.317741401520405,0.476,0.548,1,0.331288343558282,10,0.351063829787234,6,"CMC2","NS"
"ADRM1",0.000330226470950467,0.317664650829464,0.755,0.814,1,0.32,11,0.398568019093079,6,"ADRM1","NS"
"GPR155",0.136779317483372,0.31747222664425,0.13,0.155,1,0.345864661654135,8,0.4125,5,"GPR155","NS"
"LYRM1",6.60993749643947e-07,0.317329043959381,0.394,0.526,0.0175064194593199,0.387654320987654,11,0.394833948339483,6,"LYRM1","p_val_adj<0.05"
"PLA2G12A",0.810257592860377,0.317207549120472,0.458,0.46,1,0.321276595744681,11,0.375527426160338,5,"PLA2G12A","NS"
"BTF3L4",1.49213318314459e-05,0.317142902593063,0.628,0.676,0.395191473555844,0.322480620155039,11,0.367816091954023,6,"BTF3L4","NS"
"TAF6L",0.225126125376134,0.316974705424876,0.284,0.309,1,0.397260273972603,10,0.477987421383648,4,"TAF6L","NS"
"WDR11",0.00433299891829286,0.316937873238903,0.195,0.258,1,0.33,8,0.406015037593985,4,"WDR11","NS"
"FPGT",1.99067640584245e-05,0.316793151488922,0.14,0.231,0.527230646087373,0.3125,8,0.428571428571429,5,"FPGT","NS"
"MYL6B",0.282477066964608,0.31651166041614,0.432,0.46,1,0.297297297297297,10,0.447257383966245,5,"MYL6B","NS"
"ARIH2",0.0046532382943643,0.316440504690642,0.54,0.59,1,0.30990990990991,11,0.421052631578947,6,"ARIH2","NS"
"RAB27B",0.107982413486873,0.316412579802577,0.249,0.283,1,0.40234375,11,0.616438356164384,5,"RAB27B","NS"
"POLR1A",0.0523771409940799,0.31619530609049,0.092,0.122,1,0.340425531914894,9,0.444444444444444,4,"POLR1A","NS"
"SHOC2",0.167383576174095,0.315940815615289,0.349,0.367,1,0.388268156424581,11,0.412698412698413,5,"SHOC2","NS"
"DDX59",0.0293504727416513,0.31588226286761,0.226,0.276,1,0.327586206896552,10,0.387323943661972,5,"DDX59","NS"
"RNF121",0.00282438631629473,0.315751219781157,0.22,0.289,1,0.353982300884956,8,0.416107382550336,5,"RNF121","NS"
"SGK223",0.31134108364023,0.315748244857596,0.112,0.13,1,0.434782608695652,6,0.552238805970149,5,"SGK223","NS"
"LINC01273",0.0744561035274177,0.315672409794401,0.087,0.115,1,0.48314606741573,6,0.389830508474576,4,"LINC01273","NS"
"SRSF11",2.04684551280924e-14,0.315654332155781,0.851,0.951,5.42107034067527e-10,0.354691075514874,10,0.373469387755102,6,"SRSF11","p_val_adj<0.05"
"NR2C2",0.611750318219374,0.315644438537583,0.19,0.196,1,0.394871794871795,9,0.386138613861386,4,"NR2C2","NS"
"COPZ1",6.53471303316155e-06,0.31556400023933,0.699,0.779,0.173071874683284,0.311977715877437,11,0.361596009975062,6,"COPZ1","NS"
"KLC4",8.36195776004678e-05,0.31541155340041,0.346,0.441,1,0.416901408450704,9,0.436123348017621,5,"KLC4","NS"
"GOLGA2P7",0.00480327658180851,0.315351271597827,0.16,0.216,1,0.518292682926829,9,0.414414414414414,5,"GOLGA2P7","NS"
"MKNK1",6.89522329554129e-05,0.315340646209072,0.259,0.355,1,0.342105263157895,10,0.415300546448087,5,"MKNK1","NS"
"CEP63",0.00819795121270472,0.315260598989966,0.277,0.336,1,0.323943661971831,12,0.456647398843931,6,"CEP63","NS"
"CIT",9.64564915743553e-09,0.314985809585478,0.363,0.524,0.00025546501793468,0.552278820375335,9,0.57037037037037,5,"CIT","p_val_adj<0.05"
"NKRF",0.0317612128258879,0.31493603559207,0.129,0.169,1,0.371212121212121,9,0.379310344827586,4,"NKRF","NS"
"KIAA0226",0.0026554087731873,0.314762785445185,0.241,0.307,1,0.431451612903226,10,0.379746835443038,6,"KIAA0226","NS"
"SRRM1",1.59318793801848e-07,0.314746916214952,0.816,0.891,0.00421955825384194,0.347255369928401,11,0.372549019607843,6,"SRRM1","p_val_adj<0.05"
"AKT1",2.08863848314276e-07,0.314654497275563,0.43,0.583,0.0055317590226036,0.380090497737557,10,0.433333333333333,5,"AKT1","p_val_adj<0.05"
"CREB3L2",5.86052641405336e-05,0.314373172939617,0.431,0.553,1,0.451467268623025,11,0.424561403508772,6,"CREB3L2","NS"
"TPR",4.08794600709541e-10,0.314216189993722,0.79,0.874,1.08269249997922e-05,0.351418002466091,11,0.386666666666667,5,"TPR","p_val_adj<0.05"
"EIF4EBP2",0.000312098573855926,0.314192016200111,0.585,0.676,1,0.32279534109817,11,0.35632183908046,6,"EIF4EBP2","NS"
"MFSD1",0.0266393147035859,0.314131568246782,0.461,0.501,1,0.384778012684989,11,0.39922480620155,5,"MFSD1","NS"
"TCF3",0.0972130315196549,0.314031016353646,0.245,0.283,1,0.416666666666667,9,0.472602739726027,5,"TCF3","NS"
"SVIL-AS1",0.0145140834875141,0.313847463616985,0.247,0.188,1,0.322834645669291,9,0.381443298969072,4,"SVIL-AS1","NS"
"DDX6",2.08166390027796e-05,0.313747220676371,0.803,0.86,0.551328683988617,0.340606060606061,11,0.374717832957111,6,"DDX6","NS"
"SNHG15",5.11269846598149e-09,0.313745292361324,0.395,0.551,0.00013540981887152,0.4064039408867,12,0.401408450704225,6,"SNHG15","p_val_adj<0.05"
"RABEP2",7.17761418645396e-07,0.313719567629214,0.207,0.324,0.0190099111728233,0.31924882629108,10,0.449101796407186,5,"RABEP2","p_val_adj<0.05"
"UBOX5",9.50454782859814e-05,0.313701661763321,0.109,0.179,1,0.410714285714286,8,0.510869565217391,5,"UBOX5","NS"
