"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","naive pt.occupancy","naive n.nonzero.pts"
"13",2.84357020280585e-209,1.52228251597746,0.939,0.587,7.5311956821313e-205,"naive","LDHB",0.499562554680665,11,0.385245901639344,6,0.359836901121305,11
"14",2.2316911352468e-205,-1.22184237724473,0.439,0.926,5.91063397170115e-201,"naive","NGFRAP1",0.488659793814433,10,0.37129840546697,5,0.396514161220044,12
"15",8.4201294284055e-204,-2.99295594457877,0.047,0.63,2.2300712791132e-199,"naive","GPR87",0.553204729309272,8,0.666666666666667,4,0.326530612244898,8
"16",7.7791646719124e-196,-1.02904109955601,0.322,0.854,2.060311763356e-191,"naive","CAV2",0.521691973969631,9,0.495702005730659,6,0.587537091988131,11
"17",2.15053083924351e-194,-3.54332658788899,0.101,0.642,5.69568092773643e-190,"naive","UBD",0.576167076167076,8,0.636363636363636,4,0.556603773584906,7
"18",1.93208789002948e-193,-1.70970786256172,0.477,0.866,5.11713477674307e-189,"naive","TAP1",0.501315097317201,11,0.439628482972136,6,0.301204819277108,10
"19",3.71264781563863e-191,3.24079097004696,0.397,0.029,9.8329477397189e-187,"naive","CRLF1",0.365853658536585,7,0.764705882352941,4,0.568674698795181,7
"20",3.8293561818672e-190,2.48823415639643,0.422,0.038,1.01420498476753e-185,"naive","IGFBP5",0.319148936170213,7,0.52,4,0.609977324263039,7
"21",1.76028545674839e-188,3.3464978761047,0.401,0.033,4.6621160321981e-184,"naive","GGT5",0.75,4,0.5,5,0.613365155131265,9
"22",3.11746753644602e-187,3.09723771719256,0.541,0.116,8.25661277027729e-183,"naive","TNC",0.31496062992126,8,0.488888888888889,3,0.568141592920354,9
"23",1.60814299106809e-186,-1.83211681050684,0.655,0.903,4.25916671184384e-182,"naive","PGD",0.488301119023398,10,0.363380281690141,6,0.31140350877193,11
"24",8.06596793084129e-185,2.88355119336888,0.41,0.039,2.13627160648332e-180,"naive","SPAG6",0.808823529411765,5,0.53125,4,0.775700934579439,7
"25",1.27475716720922e-184,-0.828893927941898,0.956,0.988,3.37619435735361e-180,"naive","PPIA",0.472086190009794,11,0.378269617706237,6,0.35035035035035,12
"26",4.27534391227155e-182,-1.35285603557473,0.602,0.903,1.13232483516512e-177,"naive","HLA-F",0.490984028851108,11,0.384210526315789,6,0.408585055643879,11
"27",1.97581476600878e-181,-1.00920359737335,0.788,0.965,5.23294540777427e-177,"naive","ARPC2",0.47487684729064,11,0.386160714285714,6,0.360874848116646,12
"28",8.09948714526075e-181,-3.51833760140028,0.104,0.631,2.14514917042231e-176,"naive","IDO1",0.49438202247191,8,0.394495412844037,5,0.504587155963303,6
"29",3.40299732190826e-180,1.61554088770195,0.733,0.258,9.01283840707401e-176,"naive","VIM",0.276243093922652,11,0.39,6,0.433420365535248,11
"30",1.23423522156696e-178,4.57149417507391,0.589,0.19,3.26887198432008e-174,"naive","MUC5B",0.52258064516129,7,0.541666666666667,4,0.585365853658537,9
"31",1.26975944928065e-178,2.23320957239895,0.494,0.082,3.36295790141979e-174,"naive","SLC27A2",0.466321243523316,10,0.444444444444444,3,0.51937984496124,8
"32",9.65684499389531e-177,2.2336853898236,0.639,0.198,2.55761539663317e-172,"naive","RRAD",0.248275862068966,9,0.36986301369863,6,0.501497005988024,11
"33",1.53181008009018e-176,2.37695466409672,0.569,0.145,4.05699899711885e-172,"naive","FOXJ1",0.207253886010363,10,0.427777777777778,5,0.566386554621849,10
"34",2.11991561175892e-176,2.28268952025512,0.61,0.178,5.61459649774349e-172,"naive","LOC100506844",0.396174863387978,9,0.391304347826087,5,0.488226059654631,10
"35",1.81521463221982e-175,3.17637208686839,0.446,0.068,4.80759595343418e-171,"naive","WDR86-AS1",0.625954198473282,6,0.477272727272727,3,0.703862660944206,9
"36",1.25253107809095e-173,-1.44326209211083,0.125,0.661,3.31732856032389e-169,"naive","KYNU",0.567519333729923,10,0.823529411764706,2,0.572519083969466,8
"37",7.11151074384425e-173,-1.31140442045995,0.763,0.947,1.88348362050715e-168,"naive","FXYD3",0.481795511221945,11,0.439252336448598,6,0.439146800501882,11
"38",1.50453560115064e-168,-0.985033811526675,0.786,0.944,3.98476253964746e-164,"naive","BLVRB",0.487360970677452,11,0.384787472035794,6,0.352009744214373,12
"39",5.35289811779575e-166,-1.30363033237372,0.607,0.903,1.41771506649821e-161,"naive","PSMB9",0.486280487804878,11,0.4375,6,0.430599369085173,11
"40",2.58495510978978e-165,2.71933725020431,0.487,0.091,6.84625360827824e-161,"naive","DTX3",0.441379310344828,9,0.411111111111111,5,0.593320235756385,9
"41",6.98922619782643e-165,-1.87486294692104,0.278,0.758,1.85109655849433e-160,"naive","AVPI1",0.544622425629291,9,0.36,5,0.427586206896552,9
"42",2.7025819862775e-164,-2.65401736186216,0.042,0.546,7.15778839065596e-160,"naive","QPRT",0.830985915492958,9,0.408239700374532,6,0.227272727272727,10
"43",1.62177967228795e-163,-1.35349264630266,0.496,0.869,4.29528346205463e-159,"naive","TMBIM1",0.507676019057703,11,0.41399416909621,6,0.322393822393822,11
"44",5.26615367930917e-163,-1.50828324624043,0.5,0.866,1.39474080196503e-158,"naive","CXCL16",0.527762506871908,11,0.390663390663391,6,0.30019120458891,11
"45",1.5890162394694e-162,-1.29526116729685,0.794,0.963,4.2085095102347e-158,"naive","PTP4A2",0.480318883906328,11,0.388412017167382,6,0.325301204819277,12
"46",2.13465307471244e-161,-3.57450286427336,0.047,0.548,5.65362866837589e-157,"naive","DKK1",0.584517045454545,7,1,1,0.36734693877551,6
"47",6.95292749386874e-160,-1.31091006424014,0.929,0.973,1.84148284675114e-155,"naive","TACSTD2",0.480358030830433,10,0.380368098159509,6,0.343975283213182,11
"48",8.14436462928697e-160,-1.86292146792098,0.278,0.731,2.15703497206665e-155,"naive","CPM",0.67344078486335,9,0.388026607538803,6,0.520689655172414,11
"49",2.95196614093372e-159,2.78104512443441,0.687,0.315,7.81828232426295e-155,"naive","TUBA1A",0.358333333333333,10,0.464114832535885,6,0.477715877437326,10
"50",3.74754642117518e-158,-1.07374346033247,0.744,0.919,9.92537669648245e-154,"naive","NENF",0.492087799897907,10,0.376558603491272,5,0.3573264781491,11
"51",2.02381703165618e-156,-1.64640912798687,0.375,0.805,5.3600794083414e-152,"naive","C1orf116",0.598484848484849,9,0.380165289256198,6,0.346938775510204,10
"52",2.39648956977159e-156,2.48061159781294,0.533,0.142,6.34710262554005e-152,"naive","TEX9",0.359550561797753,10,0.587628865979381,5,0.538599640933573,10
"53",3.72024181409226e-156,-1.76023065126044,0.193,0.697,9.85306044462334e-152,"naive","PLIN2",0.56583850931677,10,0.447513812154696,6,0.534653465346535,9
"54",9.22048905916261e-156,-1.41848853200991,0.494,0.838,2.44204652731922e-151,"naive","HTATIP2",0.518918918918919,11,0.410596026490066,6,0.344961240310078,10
"55",3.56235115214041e-154,-2.43055271581129,0.233,0.665,9.43488702644388e-150,"naive","IGFBP3",0.567455621301775,8,0.388888888888889,4,0.569672131147541,9
"56",1.63422827103054e-151,-0.929904974782401,0.939,0.985,4.32825357582438e-147,"naive","SPINT2",0.475110892065057,11,0.378486055776892,6,0.344546381243629,12
"57",2.08000241121751e-151,-1.89901114209727,0.161,0.63,5.50888638610958e-147,"naive","TFCP2L1",0.734725444702243,9,0.436923076923077,5,0.43452380952381,9
"58",2.81662896625715e-151,-1.05137497344735,0.812,0.973,7.45984181713205e-147,"naive","CD47",0.480836236933798,11,0.383673469387755,6,0.34982332155477,11
"59",5.23892872870293e-151,-0.860389692016098,0.716,0.952,1.38753027379697e-146,"naive","PSMB2",0.480701754385965,11,0.375555555555556,6,0.344919786096257,12
"60",3.59241694238249e-150,2.85917581264922,0.368,0.044,9.51451627190002e-146,"naive","PRR29",0.232876712328767,9,0.414634146341463,4,0.766233766233766,9
"61",3.76867902391439e-149,-1.12271977003794,0.719,0.954,9.98134639483726e-145,"naive","MDK",0.481259370314843,11,0.394209354120267,6,0.426098535286285,11
"62",9.38404517622178e-149,-1.54251983244972,0.198,0.682,2.48536436492234e-144,"naive","SECTM1",0.628797886393659,8,0.5,6,0.531400966183575,10
"63",9.23347222641299e-148,-1.45016773285943,0.216,0.705,2.44548511916548e-143,"naive","FHL2",0.54269340974212,9,0.373134328358209,6,0.63716814159292,10
"64",1.97737133600675e-147,-1.57714734041766,0.305,0.745,5.23706798341387e-143,"naive","PLEKHA1",0.589219330855019,10,0.391304347826087,5,0.29153605015674,12
"65",7.43803896567632e-147,-1.49052267633556,0.629,0.912,1.96996462005937e-142,"naive","ARPC5",0.502606882168926,10,0.376470588235294,6,0.34855403348554,12
"66",1.21464083103783e-146,-2.22626055219941,0.14,0.597,3.21697624100371e-142,"naive","RGS10",0.640835579514825,10,0.36734693877551,5,0.438356164383562,9
"67",4.64363687647873e-146,-1.37104270003191,0.342,0.78,1.22986722673539e-141,"naive","PDGFA",0.594663278271919,11,0.405594405594406,6,0.333333333333333,9
"68",2.02190454237325e-145,2.90641404531531,0.411,0.071,5.35501418047555e-141,"naive","CCDC181",0.39344262295082,9,0.540983606557377,4,0.708624708624709,9
"69",3.20273658800079e-145,-0.995152537328453,0.474,0.904,8.48244785332008e-141,"naive","S100A14",0.501044932079415,10,0.399509803921569,5,0.462626262626263,12
"70",4.8984272207093e-145,-1.21799627037055,0.296,0.745,1.29734844940486e-140,"naive","NCK1",0.536248561565017,11,0.502857142857143,5,0.294498381877023,9
"71",7.28638115677735e-145,2.40665344702538,0.52,0.14,1.92979804937248e-140,"naive","ABCA13",0.552469135802469,8,0.527777777777778,5,0.593001841620626,10
"72",9.49186599630596e-145,-1.37065533708761,0.379,0.832,2.51392070912163e-140,"naive","APOL2",0.514238773274918,10,0.46474358974359,6,0.376262626262626,11
"73",1.23949233928606e-144,-0.952283821475823,0.873,0.971,3.28279546059912e-140,"naive","PSME2",0.478628230616302,11,0.37344398340249,6,0.345394736842105,12
"74",1.47038400067347e-144,2.77890333942708,0.371,0.05,3.89431202578367e-140,"naive","DNAJB13",0.27710843373494,9,0.369565217391304,5,0.783505154639175,7
"75",2.41069599326058e-144,-1.47060282854254,0.168,0.634,6.38472833815064e-140,"naive","TK1",0.627984084880637,10,0.525,6,0.494318181818182,10
"76",5.06354677720246e-144,2.88937469135906,0.39,0.062,1.34108036394207e-139,"naive","CCDC65",0.282051282051282,7,0.45,4,0.781862745098039,11
"77",8.18280048535645e-144,-1.53720426047986,0.393,0.796,2.16721470854666e-139,"naive","ADAM9",0.545039908779932,11,0.350515463917526,6,0.328467153284672,10
"78",1.31621740723465e-143,-0.904522153085138,0.707,0.924,3.48600180306097e-139,"naive","PSMB8",0.487544483985765,11,0.416666666666667,6,0.400541271989175,12
"79",1.5398959302136e-141,-0.782777348824154,0.856,0.958,4.07841437117072e-137,"naive","SLC25A5",0.480740370185093,11,0.375809935205184,6,0.327740492170022,12
"80",2.03483102213384e-141,-2.97206203095476,0.039,0.49,5.38924996212148e-137,"naive","CSF2RA",0.771381578947368,8,0.395348837209302,6,0.439024390243902,7
"81",8.00181310189456e-141,3.126420591721,0.407,0.076,2.11928020003678e-136,"naive","PIFO",0.632183908045977,7,0.564814814814815,5,0.797647058823529,11
"82",1.59209109773836e-140,-1.79038537799722,0.148,0.61,4.21665327236004e-136,"naive","ARNTL2",0.580092287409361,9,0.46,5,0.4,7
"83",1.79745848742574e-140,-0.735747801601667,0.823,0.937,4.76056880394707e-136,"naive","PSMA2",0.484146955208858,10,0.376190476190476,6,0.338372093023256,12
"84",2.66785600008131e-139,-1.55574411155448,0.773,0.972,7.06581661621534e-135,"naive","LDHA",0.476214073339941,11,0.358333333333333,6,0.413366336633663,12
"85",3.76759946614956e-139,-0.81010512430923,0.704,0.931,9.97848718609711e-135,"naive","RHEB",0.487088607594937,11,0.394736842105263,6,0.349184782608696,12
"86",6.30315090895943e-139,-0.901537507728772,0.696,0.915,1.66938951823791e-134,"naive","UQCRFS1",0.484833164812942,11,0.384408602150538,6,0.364511691884457,11
"87",8.6705543064949e-139,2.70532809944931,0.297,0.021,2.29639630807517e-134,"naive","PALMD",0.48780487804878,6,0.461538461538462,4,0.751612903225806,10
"88",4.25439923546966e-138,-3.19204790635823,0.031,0.474,1.12677763751414e-133,"naive","NCCRP1",0.779060181368508,5,0.6,2,0.53125,7
"89",5.4857784363191e-138,2.19464314792529,0.374,0.053,1.45290841885911e-133,"naive","COL21A1",0.489583333333333,9,0.333333333333333,4,0.452685421994885,11
"90",8.84128339810309e-138,-0.975908049141944,0.668,0.884,2.3416139079876e-133,"naive","C20orf24",0.490498202362609,11,0.438271604938272,6,0.326647564469914,12
"91",2.79161739091709e-136,-4.2571116573547,0.037,0.471,7.3935986598439e-132,"naive","ALOX5",0.796835970024979,8,0.5,4,0.358974358974359,6
"92",5.25472995477263e-136,-1.33338612506783,0.846,0.968,1.39171522852153e-131,"naive","CAPN2",0.485427135678392,11,0.378269617706237,6,0.335972850678733,12
"93",6.17598155178516e-136,-0.965275460405575,0.663,0.903,1.6357087139903e-131,"naive","PSMB10",0.492055356227576,11,0.405405405405405,6,0.445887445887446,11
"94",9.39384451511454e-136,-1.12370045850399,0.778,0.911,2.48795971982809e-131,"naive","TYMP",0.49435318275154,11,0.427480916030534,6,0.380073800738007,11
"95",1.10306910465888e-135,1.73316071349802,0.38,0.056,2.92147852368904e-131,"naive","APBB1",0.474358974358974,8,0.477611940298507,5,0.52896725440806,9
"96",1.8145164844598e-135,2.54715880613089,0.388,0.065,4.80574690909178e-131,"naive","MAP6",0.382352941176471,10,0.590909090909091,4,0.733333333333333,9
"97",2.19995259308284e-135,-1.42513793541954,0.336,0.745,5.82657444277989e-131,"naive","AGFG1",0.554778554778555,10,0.50253807106599,5,0.313390313390313,11
"98",2.26141814524133e-135,-1.66877510677045,0.108,0.571,5.98936595767167e-131,"naive","GSDMB",0.641881638846737,7,0.493333333333333,5,0.548672566371681,10
"99",3.3693048716722e-135,1.75003693818377,0.535,0.159,8.92360395262382e-131,"naive","CTGF",0.35,8,0.502958579881657,5,0.567084078711986,11
"100",4.38387651345299e-135,-1.60463581445578,0.416,0.767,1.16106969458802e-130,"naive","TP53I11",0.617912371134021,10,0.41866028708134,6,0.308045977011494,10
"101",8.52099298234295e-135,-2.05120587457371,0.024,0.467,2.25678499137353e-130,"naive","GATA3",0.756663800515907,5,0.763157894736842,4,0.44,5
"102",6.27855235807253e-134,0.807833275466111,0.945,0.948,1.66287459203551e-129,"naive","GPX4",0.489025012761613,11,0.38655462184874,6,0.354251012145749,11
"103",9.66826648304407e-134,-2.23108248140065,0.028,0.463,2.56064037803422e-129,"naive","EVADR",0.933933933933934,8,0.768421052631579,5,0.344827586206897,8
"104",3.16076883732101e-133,-2.47955810895991,0.159,0.574,8.37129626564469e-129,"naive","MSLN",0.857651245551601,7,0.514285714285714,5,0.548192771084337,8
"105",4.01624286215922e-133,2.99446541388915,0.62,0.302,1.06370192204287e-128,"naive","CAPS",0.647234678624813,9,0.476635514018692,5,0.533950617283951,11
"106",6.37918351262457e-133,-1.08315210102924,0.147,0.629,1.68952675331862e-128,"naive","PROM2",0.575577557755776,10,0.445544554455446,6,0.435064935064935,10
"107",5.47781185900299e-132,-1.54948648901743,0.104,0.578,1.45079847085694e-127,"naive","TPD52L1",0.481967213114754,8,0.481060606060606,6,0.44954128440367,7
"108",1.04045333083799e-131,-1.08001018224266,0.732,0.933,2.75564064672441e-127,"naive","LITAF",0.486595852301467,10,0.376190476190476,6,0.37516339869281,10
"109",1.2448114975841e-131,-2.56816948338811,0.03,0.462,3.29688325135148e-127,"naive","LINC01133",0.894386298763083,8,0.807407407407407,5,0.516129032258065,6
"110",1.75709107351674e-131,-0.726487628098086,0.909,0.985,4.65365570820908e-127,"naive","YWHAZ",0.472986247544204,11,0.376518218623482,6,0.348421052631579,12
"111",1.77260610637534e-131,2.14228726535949,0.349,0.047,4.69474727273509e-127,"naive","SPATA18",0.269662921348315,6,0.515151515151515,4,0.794520547945205,8
"112",2.28998764957142e-131,-1.52348030122094,0.123,0.571,6.06503228988991e-127,"naive","ZNF185",0.702826585179526,10,0.443037974683544,5,0.341085271317829,10
"113",5.17419929402355e-131,1.99989233173053,0.607,0.227,1.37038668302214e-126,"naive","METTL7A",0.386363636363636,9,0.48,5,0.498422712933754,10
"114",9.37761675603329e-131,-1.19513494094501,0.426,0.797,2.48366179783542e-126,"naive","TSPAN14",0.542565266742338,10,0.391608391608392,6,0.312359550561798,10
"115",1.11406946817472e-130,-0.959660115527438,0.95,0.975,2.95061298646074e-126,"naive","KRT19",0.474358974358974,11,0.397058823529412,6,0.356495468277946,12
"116",1.24583658302488e-130,3.77116877103322,0.255,0.011,3.29959819014139e-126,"naive","ITGB3",0.357142857142857,5,0.533333333333333,4,0.785714285714286,7
"117",2.09940978225304e-130,-2.13294805015461,0.083,0.525,5.56028680829718e-126,"naive","GJB2",0.697901049475262,7,0.625,3,0.67816091954023,6
"118",2.22457584160347e-129,2.92903692828759,0.426,0.1,5.89178911648679e-125,"naive","MNS1",0.495145631067961,8,0.8,3,0.741573033707865,10
"119",2.8462243487472e-129,-1.41823868406303,0.621,0.896,7.53822518765696e-125,"naive","ITGB1",0.5015625,10,0.369109947643979,6,0.340523882896764,10
"120",3.0854002000528e-129,-1.01501865112596,0.488,0.852,8.17168242983985e-125,"naive","TMEM265",0.507667900581703,11,0.427609427609428,6,0.319607843137255,11
"121",7.48769547735244e-129,-1.27058414390968,0.604,0.923,1.98311614717679e-124,"naive","GPRC5A",0.510875331564987,10,0.375257731958763,6,0.481774960380349,11
"122",1.7184547192757e-127,-1.7915869903573,0.122,0.565,4.5513273240017e-123,"naive","TUBB6",0.658678286129266,8,0.333333333333333,4,0.4375,8
"123",3.44550436307535e-127,-0.740117561654862,0.806,0.939,9.12541830560508e-123,"naive","MDH2",0.485598787266296,11,0.374133949191686,6,0.34916864608076,12
"124",3.64388593389701e-127,-1.70418919837067,0.546,0.862,9.65083189592623e-123,"naive","RAP2B",0.491173416407061,11,0.422145328719723,6,0.33800350262697,11
"125",3.66234245102542e-127,2.26652225624304,0.401,0.08,9.69971398154081e-123,"naive","STK33",0.326732673267327,9,0.432692307692308,5,0.723150357995227,10
"126",9.58964852069961e-127,-1.24213763979388,0.268,0.709,2.53981841070729e-122,"naive","TAP2",0.541460396039604,10,0.485436893203884,5,0.321428571428571,10
"127",6.67303148154952e-126,-1.1903394573881,0.27,0.717,1.76735238788839e-121,"naive","MARCH5",0.547079856972586,10,0.371951219512195,4,0.308510638297872,11
"128",1.15444574822731e-125,-1.06771879257271,0.202,0.668,3.05754956418004e-121,"naive","GPC1",0.557921102066374,10,0.38655462184874,4,0.469194312796209,9
"129",1.4187817105525e-125,1.7987769349708,0.515,0.151,3.75764336039829e-121,"naive","DNAH2",0.495081967213115,8,0.380952380952381,4,0.513011152416357,9
"130",1.71790681461887e-125,2.14837593377886,0.323,0.042,4.54987619851808e-121,"naive","FAM27B",0.409090909090909,7,0.45,4,0.710059171597633,10
"131",2.50753806703466e-125,3.78649814834146,0.382,0.075,6.6412145705413e-121,"naive","MGP",0.494117647058824,9,0.439252336448598,5,0.729323308270677,8
"132",9.0364119394328e-125,-1.38678058914035,0.278,0.689,2.39329370215878e-120,"naive","CASP1",0.572654812998161,9,0.405797101449275,5,0.396551724137931,10
"133",1.37410249076306e-124,2.05563363579557,0.5,0.148,3.63931044678597e-120,"naive","TSHZ2",0.471186440677966,9,0.895348837209302,3,0.569789674952199,8
"134",1.72134042092791e-124,-0.790321950583325,0.789,0.965,4.55897010482758e-120,"naive","LSR",0.480338476854156,11,0.390658174097665,6,0.356363636363636,11
"135",3.80909134705048e-124,-1.14883164319324,0.755,0.91,1.00883784326632e-119,"naive","GSTK1",0.498452012383901,11,0.393483709273183,6,0.346007604562738,12
"136",4.81422248093522e-124,-0.887844988142037,0.544,0.906,1.27504682407569e-119,"naive","S100A16",0.487742594484168,10,0.436314363143631,6,0.503521126760563,10
"137",6.18567029995165e-124,-4.69424447377215,0.016,0.418,1.63827477894219e-119,"naive","MXRA5",0.890140845070423,5,0.875,2,0.470588235294118,4
"138",6.23121804135887e-124,-1.02378649523404,0.421,0.796,1.6503380982539e-119,"naive","NOTCH2NL",0.543700340522134,10,0.394366197183099,6,0.540909090909091,11
"139",1.71810997002921e-123,-1.3199963870952,0.304,0.712,4.55041425562237e-119,"naive","TACC1",0.646776406035665,10,0.375675675675676,5,0.386792452830189,10
"140",2.70683766145722e-123,-1.80755707706633,0.463,0.786,7.16905954636945e-119,"naive","ADAM15",0.559579439252336,11,0.425324675324675,5,0.305785123966942,11
"141",3.83605719756548e-123,-0.974470660641663,0.529,0.853,1.01597974877522e-118,"naive","HIST1H2BK",0.526751241036955,11,0.395778364116095,5,0.278481012658228,12
"142",3.88405749711396e-123,-1.30026369403875,0.153,0.61,1.02869262811063e-118,"naive","CBLC",0.572093023255814,9,0.619047619047619,4,0.36875,7
"143",4.14540396784588e-123,-1.04219297672226,0.243,0.696,1.09791024088398e-118,"naive","IL4R",0.585244885306882,9,0.413793103448276,4,0.433070866141732,11
"144",4.36320487207832e-123,3.19979823473958,0.464,0.146,1.15559481036994e-118,"naive","MB",0.719346049046321,9,0.5,3,0.521649484536083,9
"145",2.26445862230094e-122,2.09975912058883,0.39,0.076,5.99741866116405e-118,"naive","ETV1",0.506493506493506,7,0.449152542372881,4,0.558823529411765,9
"146",2.31120189878426e-122,1.23358342896208,0.914,0.882,6.12121822893011e-118,"naive","AES",0.509071504802561,11,0.404580152671756,6,0.351832460732984,11
"147",3.03557109844037e-122,-0.931025256041944,0.514,0.857,8.03971005421933e-118,"naive","PARP9",0.502129925452609,10,0.512345679012346,5,0.387337057728119,11
"148",4.64463865745275e-122,-1.19429331936023,0.559,0.886,1.23013254842636e-117,"naive","LAPTM4B",0.513903743315508,11,0.362068965517241,6,0.428082191780822,11
"149",5.74852246465001e-122,2.22951797193596,0.535,0.184,1.52249617476256e-117,"naive","RASD1",0.300395256916996,9,0.359090909090909,5,0.529516994633274,10
"150",2.10702732976685e-121,-0.994905031072109,0.365,0.79,5.58046188288749e-117,"naive","TPD52",0.548387096774194,10,0.464163822525597,5,0.385826771653543,8
"151",3.73749439618835e-121,-0.994135823109943,0.57,0.854,9.89875390830485e-117,"naive","METTL9",0.51092168353756,10,0.378548895899054,6,0.354026845637584,10
"152",4.9671219755752e-121,-1.3769602260065,0.23,0.668,1.31554225523109e-116,"naive","HCP5",0.516966067864271,10,0.41588785046729,5,0.4,9
"153",6.49472131116456e-121,-0.88077570708927,0.425,0.828,1.72012693926193e-116,"naive","TAX1BP3",0.517934782608696,10,0.390243902439024,6,0.349099099099099,10
"154",1.17039581938602e-120,2.60410009816835,0.279,0.025,3.09979332764387e-116,"naive","VIM-AS1",0.513513513513513,4,0.607142857142857,3,0.777397260273973,8
"155",1.20290234664854e-120,-1.14917844104454,0.228,0.663,3.18588686509866e-116,"naive","KIAA0226",0.575404530744337,10,0.377358490566038,6,0.38655462184874,11
"156",1.76424538774724e-120,2.97409608623199,0.404,0.093,4.67260390944856e-116,"naive","TNFAIP8L1",0.452631578947368,10,0.42,4,0.777251184834123,9
"157",2.66838449796314e-120,-1.16953212500987,0.451,0.857,7.06721634285539e-116,"naive","HMGA1",0.490731204943357,11,0.378378378378378,5,0.354564755838641,11
"158",4.05713180496417e-120,-1.43867427983295,0.235,0.677,1.07453135854476e-115,"naive","FAM83A",0.49789029535865,10,0.417721518987342,5,0.540650406504065,10
"159",6.92416459245898e-120,-0.843417687304387,0.731,0.919,1.83386499231276e-115,"naive","VDAC2",0.483366935483871,10,0.372340425531915,6,0.363874345549738,11
"160",9.53537348782749e-120,-0.811557934534018,0.481,0.889,2.52544366825111e-115,"naive","PRSS8",0.521479064709081,11,0.360986547085202,6,0.445328031809145,10
"161",1.25147325672781e-119,-4.07666119839093,0.019,0.411,3.31452692044362e-115,"naive","VGLL1",0.920192307692308,7,0.666666666666667,4,0.45,5
"162",2.62420793792822e-119,-0.774150895197931,0.959,0.993,6.95021472360289e-115,"naive","HLA-C",0.472860635696822,11,0.375494071146245,6,0.351297405189621,11
"163",1.72410068673764e-118,-1.06027236789826,0.589,0.89,4.56628066882464e-114,"naive","PGAM1",0.487519103413143,11,0.359133126934985,6,0.336038961038961,11
"164",2.27924461904132e-118,1.60421479810842,0.789,0.541,6.03657937353093e-114,"naive","PLEKHA5",0.536036036036036,10,0.46594982078853,5,0.390776699029126,11
"165",2.59386663559409e-118,2.76076990950504,0.436,0.12,6.86985578437096e-114,"naive","FAM229B",0.336842105263158,10,0.538461538461538,5,0.721491228070175,10
"166",4.1867495656794e-118,-2.78167151668061,0.032,0.432,1.10886062247019e-113,"naive","CYP3A5",0.793103448275862,7,0.444444444444444,5,0.333333333333333,7
"167",4.73001384559839e-118,1.20601621205268,0.901,0.809,1.25274416700673e-113,"naive","CIRBP",0.514760147601476,10,0.39514348785872,5,0.360934182590234,11
"168",1.21275207618786e-117,-1.39383778161552,0.211,0.64,3.21197387378355e-113,"naive","ABCA1",0.435285053929122,9,0.478260869565217,6,0.35,9
"169",1.24255348758291e-117,-0.954091028547316,0.688,0.924,3.29090291186334e-113,"naive","MAL2",0.49306625577812,11,0.384976525821596,6,0.343532684283727,11
"170",4.37818071632906e-117,2.29194570914267,0.324,0.047,1.15956116271975e-112,"naive","OSBPL6",0.294117647058824,8,0.5,3,0.76401179941003,9
