"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"MS4A15",3.36933747377572e-208,-5.00813758968536,0.013,0.742,8.923690299295e-204
"SUSD2",3.30922559782469e-206,-2.61265579093306,0.117,0.901,8.7644839958387e-202
"C1orf116",4.26057312042629e-166,-2.58427626703602,0.394,0.944,1.1284127909449e-161
"FLRT3",4.16612742475605e-165,-3.05093037849054,0.057,0.713,1.10339884844664e-160
"AQP4",1.04944349494282e-163,-3.97101442123646,0.143,0.802,2.77945109635605e-159
"CADM1",3.20217210211653e-143,-3.07687793759889,0.17,0.792,8.48095281245562e-139
"CPM",1.15504383647593e-141,-2.46963137584114,0.302,0.876,3.05913360090651e-137
"RGS16",7.71589685965214e-141,-2.46457257940528,0.349,0.885,2.04355528327887e-136
"SFTPD",5.46149629323591e-131,-2.82745276309126,0.206,0.798,1.44647729326353e-126
"MUC1",3.21334832658578e-125,-1.46913491560643,0.813,0.984,8.51055304296244e-121
"MUC16",8.62136010093017e-125,4.82162883961227,0.705,0.031,2.28336722273135e-120
"ATP13A4",1.06898431107057e-121,-1.82988791667638,0.395,0.92,2.8312049478704e-117
"LDHB",3.83982192779245e-119,1.87151671541494,0.944,0.703,1.01697683757583e-114
"PGC",2.30186917560401e-117,-3.79200754378225,0.022,0.503,6.09650051158722e-113
"TGM2",4.61982263961675e-115,4.00401986024401,0.692,0.049,1.2235600261025e-110
"CLIC3",1.14084251988845e-113,-2.55897774667112,0.12,0.652,3.02152141392457e-109
"TNS1",3.24450013241398e-113,-1.62252740885672,0.287,0.841,8.59305860069842e-109
"PERP",1.76181740931904e-108,1.57817449454006,0.936,0.658,4.66617340858149e-104
"TIMP1",1.91126525165371e-108,2.45162259274244,0.819,0.289,5.06198601900485e-104
"PEBP4",1.21533556980412e-107,-3.32814448294668,0.023,0.476,3.21881625662622e-103
"TSPAN1",1.70168933353456e-106,3.10384922022641,0.847,0.338,4.50692419986629e-102
"CLDN18",3.15605343795861e-106,-4.49477692041443,0.026,0.47,8.35880753043337e-102
"MUC5B",5.84387822997483e-106,5.76225814578561,0.64,0.047,1.54775114920883e-101
"QPRT",3.6602631262447e-105,-1.8794991933031,0.045,0.518,9.6942068898591e-101
"EMP2",1.13685350098913e-104,-1.51975869217227,0.835,0.984,3.0109564973697e-100
"MSLN",5.81103219081039e-103,-2.17708140230425,0.163,0.682,1.53905187573613e-98
"AQP1",1.11522446714954e-100,-1.37983186767163,0.151,0.66,2.95367200124557e-96
"CAV1",1.8515676843041e-100,-3.23237794463907,0.12,0.604,4.9038770118794e-96
"CACNA2D2",1.48508158797348e-99,-2.39148138119618,0.101,0.606,3.93323858574775e-95
"HLA-DPB1",7.57406683617887e-98,-1.86023392365543,0.484,0.866,2.00599160156197e-93
"PLP2",1.18898255880919e-97,1.99112143621206,0.837,0.39,3.14902030700613e-93
"PDGFA",1.38839754016213e-97,-1.86636666385243,0.357,0.833,3.6771708851194e-93
"ANKRD29",3.19704379543962e-97,-3.13980114311996,0.077,0.536,8.46737049222184e-93
"AGER",5.28092107745813e-97,-4.20881593714255,0.068,0.513,1.39865194736479e-92
"EFNA1",1.901511397201e-96,-1.57712048528681,0.756,0.965,5.03615293548686e-92
"SCGB3A1",5.9916775167842e-96,-1.46757641490996,0.294,0.806,1.58689579032029e-91
"HOXC10",1.01887293342151e-93,-3.18392109027458,0,0.363,2.69848496416688e-89
"FOLR1",1.00700195417303e-92,-1.24657638345127,0.384,0.891,2.66704467562727e-88
"TBC1D24",1.3485901673997e-92,-1.95228610632972,0.233,0.734,3.5717410583581e-88
"SELENBP1",1.35392724398208e-92,-1.43569509034724,0.705,0.932,3.58587630568653e-88
"GATA6",1.88295738976217e-92,-2.39090009082439,0.167,0.652,4.98701264678511e-88
"MARCKS",1.14650238913722e-90,2.20131285913525,0.69,0.136,3.03651157762992e-86
"CEBPA",1.32786233972214e-90,-2.03347118503952,0.147,0.631,3.51684340675409e-86
"CHL1",5.9725730241165e-89,3.43330747115891,0.555,0.014,1.58183596543726e-84
"SCNN1B",4.67156020932174e-88,-1.76890926633066,0.247,0.746,1.23726272143886e-83
"HSD17B6",7.25664812831847e-88,-2.83759035901792,0.093,0.538,1.92192325678515e-83
"HLA-DMA",5.90860898542351e-87,-1.49896887142509,0.601,0.92,1.56489508978942e-82
"CIB1",4.87575367654784e-86,1.55791309635179,0.935,0.744,1.2913433612337e-81
"GAS6",3.81573838159631e-85,-2.12997097087254,0.225,0.693,1.01059831036578e-80
"TSPAN3",7.55376307078475e-85,1.22974524256323,0.937,0.829,2.00061414929734e-80
"CRABP2",8.28304960596603e-85,-2.58914888695177,0.115,0.563,2.1937656881401e-80
"TFCP2L1",2.26659515520639e-84,-2.06397467189942,0.171,0.635,6.00307726856411e-80
"VEPH1",1.87071165506929e-83,-2.0829265592796,0.101,0.548,4.95457981845101e-79
"ABCA1",2.53380544958271e-83,-2.13995936496333,0.214,0.67,6.71078373321981e-79
"CYP2B7P",2.22917127416972e-81,-1.69344150720154,0.322,0.779,5.9039601196385e-77
"TNC",5.26222574269613e-80,3.78675141315138,0.582,0.087,1.39370048795307e-75
"DSP",6.63491860706151e-80,1.70545676772072,0.76,0.256,1.75725819308024e-75
"ANXA1",1.93753472205238e-79,1.58350263949485,0.884,0.594,5.13156071135572e-75
"ESAM",3.2918266688529e-79,-2.61981193382986,0.06,0.452,8.71840293245691e-75
"SLC22A31",3.42746851124097e-79,-1.46077316975963,0.255,0.744,9.07765035202171e-75
"HLA-DMB",5.1546782148166e-78,-1.72097528730957,0.27,0.724,1.36521652519418e-73
"ACP5",5.23829722618913e-76,-2.35717685044789,0.071,0.464,1.38736302035619e-71
"SFTPB",7.3456514592339e-76,-0.871147482867084,0.449,0.936,1.9454957889781e-71
"PALM3",1.15572238066982e-75,-2.59452205138618,0.033,0.39,3.06093072520403e-71
"SAT1",2.57531229834078e-75,1.08599745210791,0.981,0.983,6.82071462215556e-71
"RNF212",3.48074173508464e-75,-2.20406647987086,0.064,0.454,9.21874448537166e-71
"P3H2",3.6638383136456e-75,-2.71219556503844,0.073,0.464,9.70367577369037e-71
"SRRM2",4.46577184474457e-74,-1.32000633893614,0.833,0.977,1.1827596730806e-69
"EVADR",3.59202686607161e-73,-2.17187944979373,0.028,0.369,9.51348315479066e-69
"PLXNA2",4.84903108330344e-73,-1.82225784219956,0.276,0.717,1.28426588241292e-68
"LRRN4",6.19430608100862e-73,-2.51254290598057,0.087,0.482,1.64056196555513e-68
"MALAT1",7.02321924496928e-73,-0.940544841673654,0.981,0.996,1.86009961703011e-68
"TP53I11",1.64202732147349e-72,-1.59358829340407,0.426,0.81,4.34890936092253e-68
"DLC1",3.67200350218461e-72,-2.17070673099327,0.256,0.703,9.72530127553595e-68
"NGFRAP1",6.65780622802034e-72,-1.13700421258995,0.475,0.858,1.76331997949119e-67
"ANXA2",4.09354851053642e-71,0.746452603326086,0.976,0.93,1.08417632301557e-66
"ADGRD1",8.56206352880953e-71,-1.71821532584579,0.119,0.54,2.2676625256052e-66
"YBX3",1.00644429683839e-70,1.1527953328696,0.906,0.678,2.66556772017648e-66
"FAM46B",1.36765628943969e-70,-2.12805461003083,0.154,0.573,3.62223768258101e-66
"CTSE",2.92919625092521e-70,-1.61200193674561,0.16,0.604,7.75797627057542e-66
"SLC27A2",1.20905631800215e-69,3.30950676502665,0.485,0.029,3.20218565822869e-65
"SFTA2",5.00708994760486e-69,-0.973372043128679,0.583,0.922,1.32612777262315e-64
"ITGB8",8.33133702284867e-69,1.91572315301791,0.668,0.2,2.20655461050147e-64
"AGR2",1.30123610361018e-68,1.62998826238205,0.915,0.699,3.44632382041156e-64
"MRPL14",1.69737210294222e-68,-1.27567253998425,0.737,0.905,4.49549001464247e-64
"TNNC1",2.49584875544717e-68,-2.38444598975101,0.033,0.363,6.61025542880182e-64
"TPD52L1",4.02466766905012e-68,-1.76090922672883,0.111,0.515,1.06593323214792e-63
"BEX2",4.23082093628484e-68,-1.82804184962606,0.194,0.637,1.12053292497504e-63
"S100A9",4.83586848631766e-68,4.07810901186595,0.557,0.117,1.28077976860123e-63
"CLIC6",9.38574826799663e-68,-1.31269968741574,0.365,0.796,2.48581542877891e-63
"MB",1.15045558729413e-67,4.14792685806622,0.452,0.014,3.0469816229485e-63
"HS3ST1",1.19166286815731e-67,3.22136308180116,0.513,0.066,3.15611910631465e-63
"CLEC2B",4.54244594827318e-67,4.39175149443551,0.447,0.014,1.20306680940015e-62
"HPN",1.01875503424372e-66,-1.24374640907483,0.098,0.497,2.6981727081945e-62
"PDE4C",3.04624493270145e-66,-1.9612216914472,0.15,0.553,8.06797970425979e-62
"JUN",7.71673381980396e-66,-0.875593488179003,0.907,0.988,2.04377695217508e-61
"AARD",1.67944286447557e-65,-2.07477986399559,0.023,0.33,4.44800442656354e-61
"NFIX",2.71382587221118e-64,-1.1143149584493,0.354,0.783,7.18756782255131e-60
"GAPDH",4.12528239841529e-64,1.09663640286854,0.991,0.94,1.09258104322029e-59
"ABCA13",1.07452834613027e-63,2.27795934345405,0.5,0.062,2.84588832472602e-59
"LOC643441",1.71241652566767e-63,-2.27961745638315,0.039,0.355,4.53533516823081e-59
"HLA-DPA1",2.12119022477909e-63,-1.07070049698488,0.504,0.878,5.61797231032742e-59
"CD99",3.19850542571638e-63,1.40190498996963,0.779,0.454,8.47124162000983e-59
"CES1",3.20704232820908e-63,2.44350967223144,0.577,0.146,8.49385160626176e-59
"MIF-AS1",3.67178903398713e-63,1.04084887252333,0.944,0.689,9.72473325651492e-59
"LIMCH1",1.10298594894043e-62,-1.3589006500728,0.59,0.862,2.92125828576874e-58
"ABCA3",6.88803504666257e-62,-1.91611945012907,0.156,0.544,1.82429608210858e-57
"PGM2L1",8.58828410816818e-62,1.78877777560787,0.756,0.369,2.27460704604834e-57
"MMP15",1.23460281787793e-61,-1.37348378436756,0.167,0.563,3.26984556314969e-57
"TFF3",4.06445895812519e-61,1.87677101013398,0.627,0.216,1.07647195505946e-56
"COL4A3",8.06825067248778e-61,-1.59253790350074,0.108,0.476,2.13687619060839e-56
"SLC22A3",1.07192377690756e-60,-1.61025443913223,0.087,0.445,2.83899012313966e-56
"TNS3",1.35982804081492e-60,-1.45789622550564,0.2,0.61,3.60150456609831e-56
"CLIC5",7.84793334416772e-60,-2.48312123945289,0.142,0.499,2.07852514620282e-55
"TUSC3",8.14189714937161e-60,2.16779496884585,0.56,0.136,2.15638146001107e-55
"GLS",1.07448657560244e-59,-1.08605599438648,0.529,0.88,2.84577769548305e-55
"SFTA3",3.34403393220631e-59,-1.03075650115927,0.518,0.862,8.85667386944842e-55
"LMO7",3.3900758603837e-59,-1.35431770989486,0.731,0.926,8.97861591622622e-55
"EFNA5",5.85216255026001e-59,1.76360742610478,0.639,0.227,1.54994525143636e-54
"CD74",6.52434558752915e-59,-0.804783514196776,0.954,0.996,1.72797292885709e-54
"AASS",7.45106267587252e-59,-1.60224944725622,0.241,0.621,1.97341394970484e-54
"NKX2-1",9.07730240730263e-59,-0.893851593738541,0.592,0.907,2.4041235425741e-54
"GSPT1",2.01198210147849e-58,-1.02975716115055,0.72,0.95,5.32873459576578e-54
"CYBRD1",2.79026974923624e-58,-1.43369975689697,0.285,0.683,7.39002943085217e-54
"CAPS",3.02089031434108e-58,2.97259170799215,0.583,0.196,8.00082799753234e-54
"ANKRD36C",3.63728341407096e-58,2.14157919872297,0.618,0.198,9.63334512216694e-54
"C3",8.6927868133337e-58,-1.87133800630397,0.4,0.709,2.30228458751143e-53
"CYP4Z2P",9.45785937658789e-58,-2.73503747954372,0.064,0.383,2.5049140558893e-53
"TXNDC11",1.07163062563529e-57,-1.34273055106007,0.35,0.738,2.83821371199506e-53
"PLAC8",1.24723295020512e-57,2.82179008114084,0.53,0.14,3.30329646861827e-53
"TMPRSS4",2.1246237068494e-57,0.939772118629786,0.79,0.324,5.62706588759064e-53
"GSTA4",2.47632837105413e-57,-1.41554237714819,0.208,0.6,6.55855569073688e-53
"LRIG2",3.31784881188207e-57,-1.93702158194202,0.137,0.509,8.78732257826966e-53
"PRDM16",4.91041240750468e-57,-1.43762405843354,0.114,0.482,1.30052272612761e-52
"DDIT4",7.00422553139164e-57,2.22601867884338,0.66,0.262,1.85506913198907e-52
"C1orf198",1.0543733737148e-56,-1.30460244426494,0.395,0.773,2.79250788028365e-52
"PTCSC3",1.14374498511718e-56,-2.72128137992063,0.038,0.326,3.02920859308284e-52
"ITGA2",1.23167956326877e-56,1.58386025237088,0.595,0.153,3.26210332331734e-52
"TMEM125",1.33178486974058e-56,-1.13840863543134,0.625,0.878,3.52723222750794e-52
"ICAM4",1.51350477296442e-56,-1.42770682238228,0.304,0.685,4.00851739119628e-52
"KLHL35",2.30296080880664e-56,-1.6348611463798,0.046,0.346,6.09939170212439e-52
"GALNT6",3.38034395574834e-56,2.23962255193074,0.588,0.173,8.95284096679947e-52
"CALM2",3.42686569867601e-56,0.802765602446462,0.977,0.975,9.0760538029434e-52
"ASS1",3.68581334900257e-56,-1.18604450890929,0.396,0.765,9.76187665483331e-52
"ECEL1P2",1.06535848380507e-55,-2.61804798803983,0.004,0.237,2.82160194435772e-51
"RCN3",1.22574901574221e-55,-1.48688320354997,0.077,0.398,3.24639626819325e-51
"GSTM3",1.27798658882932e-55,-1.76129843027226,0.192,0.555,3.38474748051444e-51
"ADGRF1",1.68182831616643e-55,1.881016511327,0.547,0.128,4.4543222953668e-51
"LOC100506844",1.06143826309976e-54,1.8442226439071,0.578,0.175,2.81121923981971e-50
"BHMT2",1.19417623639819e-54,-2.91831717315249,0.029,0.297,3.16277576210061e-50
"BCAT1",1.41079897153247e-54,-2.14750285697903,0.055,0.355,3.73650107610374e-50
"UACA",1.51941702584646e-54,3.50811756120426,0.413,0.033,4.02417599295434e-50
"WFDC21P",2.11655387182951e-54,3.813926003381,0.38,0.01,5.60569292954045e-50
"AK1",2.29986235076067e-54,-1.07960673029685,0.677,0.907,6.09118543598964e-50
"TACC1",3.82309758931782e-54,-1.21643665055347,0.327,0.718,1.01254739653082e-49
"LCN2",6.21237958237002e-54,3.10271975981704,0.585,0.186,1.6453487323907e-49
"EGLN3",7.10975449504479e-54,2.69494823229104,0.554,0.159,1.88301847801261e-49
"NECAB3",1.30728659112223e-53,-1.81832608835311,0.275,0.629,3.46234853658723e-49
"CRTAC1",2.66175433575791e-53,-2.74123029338479,0.041,0.32,7.04965635825483e-49
"FLJ23867",3.18508383427384e-53,-1.81498406823056,0.114,0.45,8.43569453507426e-49
"FBXL16",3.32422038664591e-53,-2.1349470475595,0.03,0.299,8.80419769403169e-49
"C16orf58",3.7940710280668e-53,-1.33515309173419,0.296,0.678,1.00485971178349e-48
"HP1BP3",1.27436055694843e-52,-1.07210579677233,0.646,0.918,3.37514393507791e-48
"KLF13",1.31457441774731e-52,-0.882572905754768,0.277,0.662,3.48165034540376e-48
"ZDHHC11",1.32104388863815e-52,-2.02204692909348,0.13,0.478,3.49878473905814e-48
"CDH15",1.73373510001028e-52,-2.28313830382733,0.021,0.274,4.59179741237722e-48
"C4BPA",1.75436527159665e-52,-0.774611502680399,0.365,0.777,4.64643642182373e-48
"PRR15L",2.00835053475578e-52,-1.15831928912603,0.285,0.678,5.31911639130068e-48
"HSPA1A",2.12213869153612e-52,0.939115071384234,0.937,0.837,5.62048432453341e-48
"CPE",2.15538203319167e-52,3.45784564984661,0.403,0.035,5.70852931490814e-48
"FOXQ1",2.39002422893536e-52,-1.37342476789136,0.317,0.711,6.32997917033529e-48
"LOC101927132",8.30518121341032e-52,-2.07771089755774,0.012,0.247,2.19962724437172e-47
"PPAP2C",1.49880338364881e-51,1.08073431618028,0.832,0.584,3.96958076159388e-47
"PITX1",1.56162767627983e-51,1.32976693763567,0.482,0.082,4.13597090062713e-47
"PRR15",2.34889546993137e-51,2.4042656445055,0.386,0.021,6.22104965211322e-47
"HSD11B2",3.0279927068869e-51,-2.22040609585117,0.04,0.313,8.01963868418995e-47
"PEG3",3.07234495887513e-51,-2.51965462646138,0.019,0.264,8.13710562358077e-47
"PFKP",3.81679540807554e-51,1.28308514096986,0.648,0.229,1.01087826382881e-46
"GGTLC1",4.72315722192747e-51,-1.65641221953324,0.133,0.478,1.25092819022749e-46
"MESP2",4.86283736519534e-51,-2.09304392942238,0.031,0.293,1.28792247617199e-46
"GSTM1",5.01162387744328e-51,-2.23221787782709,0.058,0.348,1.32732858394085e-46
"VASN",5.05094080744035e-51,-1.24162249429102,0.234,0.612,1.33774167285058e-46
"MIA3",5.51382509687628e-51,-0.967772094386174,0.48,0.817,1.46033657690768e-46
"LAMC2",6.36941250943365e-51,1.65562569274669,0.63,0.239,1.6869389031235e-46
"EREG",9.84559372231798e-51,4.47837019119391,0.375,0.023,2.60760549735592e-46
"HAS3",1.28082850240043e-50,-1.72613386635548,0.134,0.48,3.39227428860753e-46
"GSAP",2.33452128373508e-50,-1.5472456941517,0.204,0.567,6.18297961997237e-46
"YPEL3",2.44205842877154e-50,-1.05901473996179,0.587,0.862,6.46779174860141e-46
"SFTPC",2.80606973973939e-50,-1.95353434474999,0.037,0.299,7.43187570569976e-46
"GGT5",3.34867030745641e-50,3.25555906468783,0.428,0.066,8.8689533092983e-46
"PKM",3.8462316733535e-50,1.14658714975301,0.944,0.841,1.01867445868767e-45
"GLCCI1",4.19039124836348e-50,-1.19998527241123,0.474,0.769,1.10982512212907e-45
"MARC1",4.40641878625042e-50,-1.60566069622485,0.163,0.505,1.16704001553842e-45
"LRP11",5.40754270868305e-50,1.16769760150008,0.651,0.241,1.43218768639471e-45
"C5orf49",3.09132642272423e-49,3.14526069705022,0.438,0.078,8.18737803058513e-45
"CCT2",3.26558258390153e-49,1.36273583987587,0.916,0.744,8.6488954734632e-45
"SRGAP1",3.61250806770985e-49,1.62377430389258,0.537,0.138,9.56772761732954e-45
"MYLIP",3.85161940989048e-49,-1.11686320951652,0.701,0.872,1.02010140070949e-44
"FTH1",8.61709320729185e-49,0.536957332168715,0.993,0.986,2.28223713595125e-44
"HLA-DRB6",1.15421273658374e-48,-2.34640352461936,0.444,0.687,3.05693243284203e-44
"DNAH11",2.42867580115678e-48,1.99847707097806,0.563,0.186,6.43234785936373e-44
"TMPRSS2",2.62173172412613e-48,-1.12694651020605,0.52,0.808,6.94365647134805e-44
"KRT7",2.70243967111275e-48,-0.782626161684456,0.721,0.955,7.15741146894211e-44
"CD302",2.81314753325816e-48,-1.40666724477672,0.216,0.559,7.45062124183424e-44
"PTN",2.95887812762768e-48,2.8503103791866,0.41,0.054,7.83658872102192e-44
"GPX1",3.12710905212901e-48,0.607268857706853,0.926,0.817,8.28214832456367e-44
"MBNL1",3.7893962315855e-48,-1.0123471096318,0.533,0.816,1.00362159193542e-43
"SLC16A4",3.88012531013185e-48,-1.57596426320263,0.124,0.447,1.02765118838842e-43
"VKORC1L1",4.37824175134459e-48,-1.20545396342079,0.498,0.796,1.15957732784362e-43
"CAPN2",6.69422502842523e-48,-0.823115517693942,0.865,0.961,1.77296549877842e-43
"IGF1R",6.98842643212834e-48,1.32007175403941,0.593,0.202,1.85088474054919e-43
"TMEM37",8.58950682233455e-48,-1.47311456106299,0.187,0.536,2.27493088189531e-43
"CECR2",1.20112605258917e-47,-1.37535809777392,0.092,0.398,3.18118235028242e-43
"CYP4B1",1.32939592298823e-47,-0.923388383616853,0.377,0.8,3.52090510203433e-43
"CSTB",1.78627056397473e-47,0.718315113154916,0.96,0.93,4.73093758868708e-43
"VSTM2L",2.45976775363244e-47,1.57618577222586,0.505,0.126,6.51469489549551e-43
"CRIP1",2.94863876641714e-47,1.19443819591847,0.857,0.567,7.8094697728558e-43
"AXIN2",3.05136196730903e-47,-2.16487146631397,0.025,0.262,8.08153217041798e-43
"LGALS3",6.89518087386202e-47,0.667186254437516,0.975,0.94,1.82618865444236e-42
"ARSE",8.48474903555761e-47,2.27977655152711,0.461,0.103,2.24718578206743e-42
"FGFR1",1.05392915267454e-46,-2.14799162703545,0.119,0.427,2.79133136085852e-42
"IQGAP2",1.17509397532645e-46,2.0348593953455,0.505,0.142,3.1122363936521e-42
"ST8SIA4",1.3980333582513e-46,1.54057931434482,0.414,0.058,3.70269134932857e-42
"BTF3",1.79963310475607e-46,0.726980984716493,0.94,0.808,4.76632827794645e-42
"PBXIP1",1.96648238591433e-46,-0.97632515869169,0.511,0.823,5.2082285990941e-42
"DNAH5",2.27515170191517e-46,2.03521818290214,0.512,0.146,6.02573928252234e-42
"SLC25A37",2.61296706132158e-46,1.57854102178797,0.788,0.511,6.92044326191021e-42
"LDHD",3.91396336610128e-46,-1.78352072040498,0.044,0.301,1.03661319751192e-41
"STS",3.921688571306e-46,2.31320847738208,0.477,0.115,1.03865921811039e-41
"GSN",9.1623821498174e-46,1.36493300756814,0.822,0.59,2.42665691237914e-41
"HPGD",9.77660916590862e-46,3.58728934704372,0.496,0.167,2.5893349375909e-41
"SLC16A3",1.2395578108341e-45,1.81519422683832,0.586,0.212,3.28296886199411e-41
"PRICKLE1",1.71261362048738e-45,-1.73431063548193,0.093,0.39,4.53585717386083e-41
"SPSB3",1.91624978315174e-45,-1.07344298196446,0.418,0.74,5.07518755067739e-41
"MXRA8",3.13922053995119e-45,-2.23604789567623,0.044,0.293,8.31422560006072e-41
"CPD",5.83071317539099e-45,1.5972923128518,0.637,0.287,1.5442643845023e-40
"PLAU",7.44470698292749e-45,2.67499479759505,0.388,0.045,1.97173064442835e-40
"NCKAP5",8.90454921533451e-45,-2.72583667300447,0.034,0.272,2.35836985968134e-40
"ITPR2",9.82504848045193e-45,-1.57002775966393,0.248,0.583,2.60216409004769e-40
"COL4A4",1.45124871017432e-44,-1.52818417551445,0.19,0.528,3.84363220889668e-40
"LINC01133",1.77505027838931e-44,-1.87277789162619,0.028,0.262,4.7012206623141e-40
"SPEF2",2.90338479411695e-44,2.62688142875835,0.419,0.082,7.68961462721874e-40
"DHCR24",2.92531308666747e-44,-1.06572875100466,0.632,0.856,7.7476917100388e-40
"CAV2",3.47572844779149e-44,-0.924207963191395,0.33,0.676,9.20546679397577e-40
"DAPK2",3.68992331482982e-44,-1.29379010790819,0.153,0.482,9.77276189932678e-40
"ARHGAP31",4.43013710283983e-44,-1.88985133084142,0.045,0.295,1.17332181168713e-39
"C4orf48",6.98698918250137e-44,0.838890028535244,0.719,0.322,1.85050408498549e-39
"ARL4A",7.22061313957831e-44,1.42776377189637,0.796,0.522,1.91237939001732e-39
"PARN",1.50108416478012e-43,-1.31910080670325,0.319,0.658,3.97562141042014e-39
"PLEKHG2",1.87686318868592e-43,-1.92422431092793,0.218,0.536,4.97087215523466e-39
"MST1P2",2.14407449093811e-43,-1.91450778068874,0.118,0.419,5.67858128924959e-39
"PHLDA1",2.3041795602727e-43,2.25596574832327,0.513,0.177,6.10261956538225e-39
"ICAM1",2.45701772894596e-43,-0.784577455393788,0.603,0.907,6.50741145511339e-39
"CXCL8",2.47993446798349e-43,3.07655871312541,0.435,0.101,6.56810643845426e-39
"S100A14",2.72069787029902e-43,-1.1383965021321,0.504,0.794,7.20576830948696e-39
"SERPINH1",3.50229134145983e-43,-0.702216736309364,0.596,0.889,9.27581861785636e-39
"PDXDC1",4.33024706365798e-43,-1.01050915414039,0.564,0.835,1.14686593480982e-38
"JPH1",4.4950128710203e-43,-1.8137972296061,0.072,0.344,1.19050415888973e-38
"H2AFJ",5.38638816971437e-43,0.861767410818112,0.87,0.656,1.42658490674885e-38
"WDR86-AS1",5.95430841319136e-43,3.08319801216203,0.399,0.076,1.57699858323373e-38
"DUSP4",6.48909053502156e-43,1.93209257876903,0.424,0.082,1.71863562820046e-38
"CA2",8.97576991669312e-43,-1.30060055055537,0.112,0.406,2.37723266243617e-38
"LINC00342",1.05482748287731e-42,3.01973844267785,0.426,0.093,2.79371058840055e-38
"CLIC2",1.24457941857965e-42,-1.17653125579051,0.203,0.544,3.29626859010819e-38
"N4BP1",1.28587592237301e-42,-1.14169741201139,0.348,0.68,3.40564238040492e-38
"DST",1.84156725879843e-42,1.50964941789075,0.534,0.173,4.87739088492763e-38
"TMEM130",2.00341054226577e-42,-2.48119517609989,0.075,0.338,5.30603282119089e-38
"CPAMD8",2.16785222743926e-42,-1.49402065556714,0.147,0.464,5.74155662437287e-38
"IRF2BP2",2.41955066987696e-42,-0.719711714840235,0.747,0.922,6.40817994916912e-38
"SPAG6",2.8389010345622e-42,3.16050974636234,0.367,0.05,7.51882939003799e-38
"SERPINA1",3.4478533401446e-42,2.10306139399638,0.724,0.452,9.13163957137296e-38
"STRA6",3.88903635228318e-42,3.77791976075999,0.31,0.01,1.0300112779022e-37
"MUC4",4.8694910033582e-42,1.39674346389356,0.633,0.305,1.28968469223942e-37
"TP53BP2",5.51988005023454e-42,-1.47836184958791,0.336,0.633,1.46194023130462e-37
"SNX7",6.95003312184057e-42,1.93083872447869,0.42,0.082,1.84071627231947e-37
"HOXC11",7.0160076271995e-42,-2.04729002912231,0.004,0.183,1.85818962006379e-37
"TPBG",7.74462486416776e-42,1.84058251922954,0.555,0.204,2.05116389527483e-37
"SLC34A2",8.30117271231297e-42,-0.90854395221243,0.889,0.95,2.19856559285609e-37
"CCDC170",8.74149145253214e-42,3.39003260522814,0.318,0.016,2.31518401120314e-37
"ARRB1",9.60594211342377e-42,-1.07406682059805,0.308,0.658,2.54413376874028e-37
"MAGI3",9.63307687476097e-42,-1.2379942885464,0.479,0.746,2.55132041028044e-37
"SEPHS2",1.0195755812647e-41,-0.979275843139638,0.389,0.724,2.70034592697956e-37
"RBBP6",1.05287152908878e-41,-1.02192283990185,0.711,0.913,2.78853024479163e-37
"AES",1.14473269199036e-41,0.875236181338384,0.915,0.755,3.03182453473647e-37
"C12orf75",1.21943231182478e-41,3.12026184562366,0.334,0.027,3.22966647786794e-37
"TRIP13",1.74250724356862e-41,3.12415502679983,0.341,0.033,4.61503043459148e-37
"C9orf16",1.96947332685685e-41,1.05669039887654,0.762,0.47,5.21615010618038e-37
"TSPAN6",2.30997000970052e-41,1.18876726567332,0.803,0.573,6.11795557069182e-37
"ACADSB",2.43807990449693e-41,-1.45019451317286,0.171,0.485,6.45725462706012e-37
"SULT1A2",2.70451621201516e-41,-1.82725829390743,0.18,0.48,7.16291118752214e-37
"GCHFR",3.28075165023806e-41,1.26386278379864,0.623,0.276,8.68907074565549e-37
"ELF5",3.71668267909559e-41,-2.71134646445952,0.019,0.221,9.84363407558466e-37
"INPP4B",3.74587946988738e-41,2.7341794320172,0.329,0.023,9.92096177599673e-37
"FOXN3",3.92060151483962e-41,-1.06801327889609,0.381,0.705,1.03837131120527e-36
"SDR16C5",4.02997195666672e-41,1.12974238193376,0.627,0.282,1.06733807272318e-36
"CEP126",5.7547682645635e-41,2.8409776028652,0.35,0.041,1.52415037486964e-36
"CRLF1",6.080466633302e-41,2.04433141139858,0.394,0.064,1.61041158783004e-36
"TFPI2",6.15166751163881e-41,2.60807487840485,0.409,0.085,1.62926914045754e-36
"GALNT11",6.17949970725921e-41,-1.34046533162035,0.366,0.672,1.6366404974676e-36
"GOLM1",6.59151071985002e-41,0.931538082966628,0.743,0.417,1.74576161415228e-36
"CLN3",7.98597795926791e-41,-1.1038398714739,0.435,0.75,2.11508626251211e-36
"GADD45A",8.60616776243324e-41,1.31616422545528,0.715,0.402,2.27934353188044e-36
"B9D1",8.96797622122467e-41,2.46987781547434,0.453,0.128,2.37516850219135e-36
"DNAAF3",9.18059625833011e-41,3.27621964107574,0.332,0.029,2.43148091901873e-36
"ARHGDIB",1.12871007969735e-40,1.91190366271721,0.671,0.482,2.98938864607842e-36
"SNHG9",1.43819713970675e-40,-1.0131687057784,0.334,0.635,3.80906512451333e-36
"PSCA",1.47622385433396e-40,4.59372642747116,0.303,0.012,3.90977887820349e-36
