"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"ADGRF5",1.18566464765872e-07,5.03320891837841,0.877,0,0.00314023281932411,"ADGRF5","p_val_adj<0.05"
"GGTLC1",5.13785530934048e-05,5.00499259211384,0.652,0,1,"GGTLC1","NS"
"PEG10",3.68581699023994e-06,4.96682197043777,0.759,0,0.0976188629865048,"PEG10","NS"
"CAPS",0.100868879396734,4.95838206257642,0.176,0,1,"CAPS","NS"
"HSH2D",0.000385897368474517,4.90761980278735,0.556,0,1,"HSH2D","NS"
"PDE4C",1.55006528409092e-06,4.90711437350314,0.824,0.077,0.0410534790491481,"PDE4C","p_val_adj<0.05"
"DAPK2",6.53006693866083e-05,4.89906838395027,0.642,0,1,"DAPK2","NS"
"LMO7",2.93808838842593e-09,4.84724823602529,0.995,0.154,7.78152709674607e-05,"LMO7","p_val_adj<0.05"
"TMEM130",0.000640475963855881,4.82204687101046,0.529,0,1,"TMEM130","NS"
"TMEM37",0.000163686522694931,4.80287836317469,0.599,0,1,"TMEM37","NS"
"SLC25A4",9.74943450619886e-06,4.74269840381282,0.722,0,0.258213772896677,"SLC25A4","NS"
"MSLN",9.13530534627379e-09,4.72718441207203,0.963,0.077,0.000241948562096061,"MSLN","p_val_adj<0.05"
"CYP4B1",1.53851407576922e-08,4.68103191307884,0.957,0.077,0.000407475452967479,"CYP4B1","p_val_adj<0.05"
"MFSD4",2.44056932059913e-05,4.66787941660924,0.684,0,0.646384784560679,"MFSD4","NS"
"AGR3",0.000640475963855881,4.66783368319912,0.529,0,1,"AGR3","NS"
"AQP5",7.11585244066806e-07,4.65165765409123,0.818,0,0.0188463351891094,"AQP5","p_val_adj<0.05"
"PPP1R9A",8.61990009969589e-05,4.62135210966897,0.668,0.077,1,"PPP1R9A","NS"
"GCAT",0.000859073373771121,4.62073930211777,0.513,0,1,"GCAT","NS"
"SELENBP1",6.46438010908136e-09,4.56296636146,0.979,0.154,0.00017120910718902,"SELENBP1","p_val_adj<0.05"
"SEMA3B",0.00151151053127904,4.52488125449028,0.481,0,1,"SEMA3B","NS"
"ATP13A4-AS1",0.00181317101061987,4.52293530891915,0.471,0,1,"ATP13A4-AS1","NS"
"HSD17B6",0.0281324744444218,4.4964001951798,0.283,0,1,"HSD17B6","NS"
"USP54",0.000146425924020465,4.45948153274851,0.604,0,1,"USP54","NS"
"VEPH1",1.31321898683053e-06,4.45813951885613,0.829,0.077,0.0347806048662066,"VEPH1","p_val_adj<0.05"
"HPN",0.0013784381642784,4.4373816786976,0.487,0,1,"HPN","NS"
"RSPH1",0.230833658813444,4.41593210114026,0.102,0,1,"RSPH1","NS"
"TNNC1",0.000473835456016514,4.39289262062014,0.545,0,1,"TNNC1","NS"
"HSPA1A",0.000209226749539139,4.33254666632596,0.674,0.154,1,"HSPA1A","NS"
"ESAM",0.002585286525959,4.3231575125827,0.449,0,1,"ESAM","NS"
"CACNA2D2",7.35054823030797e-05,4.31693210696035,0.636,0,1,"CACNA2D2","NS"
"PLA2G10",1.45426781043591e-05,4.31385574779214,0.706,0,0.38516282959395,"PLA2G10","NS"
"RIMKLA",0.000473835456016514,4.30975729728758,0.545,0,1,"RIMKLA","NS"
"CH25H",0.120746578309488,4.27401631803261,0.16,0,1,"CH25H","NS"
"GGT1",0.00042780171466549,4.26137346531428,0.551,0,1,"GGT1","NS"
"PALM3",0.00216834732189611,4.26035383797627,0.46,0,1,"PALM3","NS"
"DAND5",0.0509604136345253,4.22271424956964,0.235,0,1,"DAND5","NS"
"MESP1",0.000706934857889615,4.21134936599891,0.524,0,1,"MESP1","NS"
"CLIC2",1.12940994966281e-06,4.19505895244445,0.829,0.077,0.0299124225168195,"CLIC2","p_val_adj<0.05"
"CREB3L1",4.16894782755627e-05,4.1891952643318,0.69,0.077,1,"CREB3L1","NS"
"ANPEP",0.0013784381642784,4.18157769434847,0.487,0,1,"ANPEP","NS"
"PEBP4",0.00334719707693827,4.18044874786303,0.433,0,1,"PEBP4","NS"
"MYO5C",6.87540756708507e-06,4.16871514825306,0.786,0.154,0.182095169414248,"MYO5C","NS"
"GATA6",1.27414227622056e-07,4.16797024892159,0.909,0.154,0.00337456581857016,"GATA6","p_val_adj<0.05"
"FAM107B",3.01233811965456e-05,4.13866877423781,0.706,0.077,0.797817750990511,"FAM107B","NS"
"COL4A4",0.00125608429311687,4.10380588650438,0.492,0,1,"COL4A4","NS"
"ADGRD1",4.55031786174378e-05,4.04453412785899,0.658,0,1,"ADGRD1","NS"
"LRRC25",0.0543210358883249,4.04223755124543,0.23,0,1,"LRRC25","NS"
"TCEB3",2.24306706295181e-05,4.03323356485775,0.791,0.308,0.594076311622787,"TCEB3","NS"
"P4HTM",0.0158286383734515,4.01517024791498,0.449,0.154,1,"P4HTM","NS"
"SMPDL3B",6.17448547037806e-07,4.01346115591785,0.882,0.231,0.0163531247682963,"SMPDL3B","p_val_adj<0.05"
"MGRN1",0.0277199726020065,4.00841287528665,0.513,0.308,1,"MGRN1","NS"
"WWC2",2.07292215488431e-05,4.00140405525127,0.754,0.154,0.549013432721109,"WWC2","NS"
"PRKCZ",9.86361600797674e-06,3.99690567063433,0.754,0.077,0.261237869971264,"PRKCZ","NS"
"ABCC6",6.112600839052e-05,3.9910469728975,0.717,0.154,1,"ABCC6","NS"
"ALPP",0.0344338955452974,3.98463598758648,0.267,0,1,"ALPP","NS"
"ERICH2",0.00025320018751208,3.98192123418116,0.578,0,1,"ERICH2","NS"
"DSTNP2",0.000919482233401955,3.97867349636122,0.61,0.154,1,"DSTNP2","NS"
"RNPEPL1",0.002585286525959,3.96819373533757,0.449,0,1,"RNPEPL1","NS"
"XKR8",0.00334719707693827,3.96007809955588,0.433,0,1,"XKR8","NS"
"CGNL1",0.00364289380471465,3.94031429776837,0.428,0,1,"CGNL1","NS"
"LPIN2",6.53782363215027e-06,3.93364378142553,0.797,0.154,0.1731542588975,"LPIN2","NS"
"SULT1A2",0.00385716974695125,3.93095629131716,0.668,0.462,1,"SULT1A2","NS"
"CISH",0.0432463599176113,3.92550767660883,0.332,0.077,1,"CISH","NS"
"RTKN2",0.002585286525959,3.92360732134764,0.449,0,1,"RTKN2","NS"
"LRRN4",1.03551658203217e-05,3.91640647054442,0.765,0.077,0.27425656675122,"LRRN4","NS"
"FABP3",0.0526123512033907,3.90716404652031,0.316,0.077,1,"FABP3","NS"
"KCNK15",4.37634794785022e-05,3.90118883648819,0.706,0.077,1,"KCNK15","NS"
"ARRB1",0.000435009771325313,3.90023146981913,0.642,0.154,1,"ARRB1","NS"
"MTHFR",2.02797533643318e-05,3.89537707792215,0.765,0.154,0.537109267854327,"MTHFR","NS"
"UTRN",4.85902684750984e-05,3.89254060102666,0.77,0.308,1,"UTRN","NS"
"HMOX1",0.0165653534815816,3.87994182770314,0.401,0.077,1,"HMOX1","NS"
"EVADR",2.06081922996635e-06,3.86905467403958,0.781,0,0.0545807973056587,"EVADR","NS"
"RGL3",0.0160512601547664,3.85972633300925,0.326,0,1,"RGL3","NS"
"PLEKHG2",0.0118837360792415,3.85299743480833,0.428,0.077,1,"PLEKHG2","NS"
"SCTR",0.0213391864169184,3.84940153061725,0.305,0,1,"SCTR","NS"
"TPPP",0.0183915011732821,3.84451235718944,0.39,0.077,1,"TPPP","NS"
"ATOH8",0.0322057056770262,3.84102607573125,0.273,0,1,"ATOH8","NS"
"NKX2-1",2.32021892817323e-07,3.82756252740369,0.904,0.154,0.0061450998312668,"NKX2-1","p_val_adj<0.05"
"SORBS1",0.00151151053127904,3.81954576344955,0.481,0,1,"SORBS1","NS"
"NUP210L",0.002585286525959,3.81606042122631,0.449,0,1,"NUP210L","NS"
"GNMT",0.0656398400123504,3.81555760042993,0.214,0,1,"GNMT","NS"
"NPTX1",0.0281324744444218,3.81444189604416,0.283,0,1,"NPTX1","NS"
"C14orf132",0.057880508404526,3.81254114119719,0.225,0,1,"C14orf132","NS"
"SMARCA2",0.002585286525959,3.80099162271915,0.449,0,1,"SMARCA2","NS"
"REEP1",0.0419717927031138,3.79868969347762,0.251,0,1,"REEP1","NS"
"LOC101928093",0.0262741475162023,3.79159481526991,0.289,0,1,"LOC101928093","NS"
"LMO3",1.33116519997708e-05,3.76387941889502,0.754,0.077,0.352559103213929,"LMO3","NS"
"JSRP1",0.00646238765735286,3.75979953353753,0.39,0,1,"JSRP1","NS"
"ZBTB16",0.107127735941354,3.75187693331113,0.171,0,1,"ZBTB16","NS"
"CYP4Z2P",0.0109950385242777,3.75173161481872,0.471,0.154,1,"CYP4Z2P","NS"
"PDE4A",0.0021230634577954,3.7502986744303,0.561,0.154,1,"PDE4A","NS"
"CPM",1.08709873188632e-07,3.7342174747201,0.93,0.231,0.00287918099140091,"CPM","p_val_adj<0.05"
"HOPX",7.12908905835271e-08,3.72838999754408,0.941,0.154,0.00188813923710472,"HOPX","p_val_adj<0.05"
"LOC101927391",0.00507539483966813,3.72456914199163,0.406,0,1,"LOC101927391","NS"
"PRF1",0.0228832301520768,3.72203179300521,0.299,0,1,"PRF1","NS"
"GMPR",0.0160512601547664,3.7214704660818,0.326,0,1,"GMPR","NS"
"LOC148413",0.0541216793726203,3.72023786784962,0.316,0.077,1,"LOC148413","NS"
"SCNN1B",8.70260441883826e-06,3.70376170960191,0.781,0.077,0.230488478032931,"SCNN1B","NS"
"MUC15",0.0013784381642784,3.69651547993073,0.487,0,1,"MUC15","NS"
"ARHGEF26",0.00330070007495194,3.67982120043397,0.497,0.077,1,"ARHGEF26","NS"
"ECEL1P2",0.00307330386594068,3.66031889806975,0.439,0,1,"ECEL1P2","NS"
"SEMA5A",0.00467641286499217,3.65681166261625,0.412,0,1,"SEMA5A","NS"
"TECPR1",0.0847416145532835,3.64872050539113,0.412,0.231,1,"TECPR1","NS"
"KANK2",0.00596631958103473,3.63794346115348,0.396,0,1,"KANK2","NS"
"PHACTR1",0.00596631958103473,3.63475354257627,0.396,0,1,"PHACTR1","NS"
"ZNF608",0.0102962954891591,3.63456226009238,0.358,0,1,"ZNF608","NS"
"HES6",0.0198889075197372,3.63087193485404,0.31,0,1,"HES6","NS"
"TACC2",0.0156571337203103,3.62188249645682,0.396,0.077,1,"TACC2","NS"
"WIF1",0.0509604136345253,3.61226768195038,0.235,0,1,"WIF1","NS"
"CLDN3",5.59402994222959e-09,3.61083853583071,0.989,0.231,0.000148157883019951,"CLDN3","p_val_adj<0.05"
"LOC729966",0.00430584998930567,3.58578593545537,0.417,0,1,"LOC729966","NS"
"CHADL",0.0743323710800285,3.57795172747676,0.203,0,1,"CHADL","NS"
"MESP2",0.0113101908125449,3.57750979912991,0.417,0.077,1,"MESP2","NS"
"ADIRF",1.43483723485814e-05,3.56450156879376,0.791,0.231,0.380016641652178,"ADIRF","NS"
"TMC5",5.94113473414697e-09,3.55250310493599,0.995,0.231,0.000157350953433882,"TMC5","p_val_adj<0.05"
"FHOD1",0.0616413080342905,3.53435412806158,0.508,0.308,1,"FHOD1","NS"
"HSD3B7",0.0213391864169184,3.52135055788889,0.305,0,1,"HSD3B7","NS"
"CEBPA",1.08450996467957e-05,3.51205018494054,0.765,0.077,0.287232464145383,"CEBPA","NS"
"INPP5B",0.025981638906502,3.50813463712952,0.428,0.154,1,"INPP5B","NS"
"ICAM5",0.0245263553810103,3.50594173633627,0.294,0,1,"ICAM5","NS"
"FOXJ1",0.00883770565368884,3.50276144491937,0.369,0,1,"FOXJ1","NS"
"USP44",0.00151151053127904,3.49308189774862,0.481,0,1,"USP44","NS"
"GPD1L",0.00125608429311687,3.48677084684351,0.492,0,1,"GPD1L","NS"
"COBL",0.00125608429311687,3.48409517421508,0.492,0,1,"COBL","NS"
"HIST1H2BN",0.0239477767971267,3.48140600931257,0.385,0.077,1,"HIST1H2BN","NS"
"SOD3",2.99347409146034e-05,3.47836058288476,0.727,0.077,0.792821613123272,"SOD3","NS"
"FAM63A",0.00818023894257536,3.47713227350786,0.374,0,1,"FAM63A","NS"
"SCNN1G",0.0393092214661382,3.47549240411455,0.257,0,1,"SCNN1G","NS"
"SYNGR3",0.0564532983818035,3.47159509214641,0.316,0.077,1,"SYNGR3","NS"
"TUBA4B",0.442005053729044,3.4702720671999,0.15,0.077,1,"TUBA4B","NS"
"CECR2",0.00832313766910936,3.46422921028816,0.487,0.154,1,"CECR2","NS"
"PRX",0.0393092214661382,3.462493637627,0.257,0,1,"PRX","NS"
"EXOC3-AS1",0.0344338955452974,3.45057003076946,0.267,0,1,"EXOC3-AS1","NS"
"ARMCX6",0.112050001959834,3.4468932033536,0.332,0.154,1,"ARMCX6","NS"
"ABCA3",0.00848439558170985,3.4296313677149,0.449,0.077,1,"ABCA3","NS"
"PGPEP1",0.00105427492098795,3.41723475411065,0.572,0.077,1,"PGPEP1","NS"
"SMPD2",0.0344338955452974,3.4146563678511,0.267,0,1,"SMPD2","NS"
"MAP2",0.0069951356930289,3.4116980247175,0.385,0,1,"MAP2","NS"
"HIST1H3A",0.0790609537678268,3.40795174426332,0.198,0,1,"HIST1H3A","NS"
"APOE",0.523666886114034,3.4075437142342,0.198,0.154,1,"APOE","NS"
"MIR614",3.35769586625068e-07,3.40732544520662,0.898,0.231,0.00889285750176493,"MIR614","p_val_adj<0.05"
"MARVELD2",0.0952643456672941,3.40688096790387,0.342,0.154,1,"MARVELD2","NS"
"CAPN8",0.0228832301520768,3.40190741335669,0.299,0,1,"CAPN8","NS"
"SLC34A2",9.22607006840087e-09,3.40059488454223,0.989,0.154,0.000244352465761597,"SLC34A2","p_val_adj<0.05"
"UGDH-AS1",0.0322057056770262,3.39407513887941,0.273,0,1,"UGDH-AS1","NS"
"JMJD7",0.0949505285128479,3.39100340060977,0.182,0,1,"JMJD7","NS"
"TNFSF14",0.0698631666505495,3.38856961283494,0.209,0,1,"TNFSF14","NS"
"FAM189A2",0.0182842484689117,3.38782633923093,0.396,0.077,1,"FAM189A2","NS"
"PLCE1",0.00646238765735286,3.384973551309,0.39,0,1,"PLCE1","NS"
"GUSBP5",0.0698631666505495,3.38484646803833,0.209,0,1,"GUSBP5","NS"
"ATP6V1B1",0.107127735941354,3.37336193834032,0.171,0,1,"ATP6V1B1","NS"
"ANKRD29",8.34726834900408e-07,3.37327694009227,0.877,0.231,0.0221077402223373,"ANKRD29","p_val_adj<0.05"
"GSAP",0.000225095414809104,3.37082135840548,0.647,0.077,1,"GSAP","NS"
"LOC727896",0.131584594627311,3.36952044053491,0.316,0.154,1,"LOC727896","NS"
"SLC37A1",0.0245263553810103,3.36873358513156,0.294,0,1,"SLC37A1","NS"
"CLIC6",1.01772538388333e-06,3.36551177024402,0.861,0.077,0.0269544567921499,"CLIC6","p_val_adj<0.05"
"HERC3",0.139172262479669,3.36046068647011,0.241,0.077,1,"HERC3","NS"
"RASSF5",0.0069951356930289,3.3599901859937,0.385,0,1,"RASSF5","NS"
"LINC00936",0.0685225677527226,3.3542174118887,0.294,0.077,1,"LINC00936","NS"
"DDAH1",1.97856120709608e-05,3.35252570214233,0.781,0.154,0.524021935699397,"DDAH1","NS"
"PLEKHB1",0.0012342808473536,3.35140986007609,0.599,0.154,1,"PLEKHB1","NS"
"ARHGAP31",0.00954208741088641,3.3509881181948,0.364,0,1,"ARHGAP31","NS"
"LOC100129034",0.0278999888065247,3.34355802320583,0.428,0.154,1,"LOC100129034","NS"
"MAP3K3",0.0419717927031138,3.34082821070324,0.251,0,1,"MAP3K3","NS"
"ICAM4",1.59812942219998e-05,3.32852612148061,0.802,0.231,0.423264577469666,"ICAM4","NS"
"ZBTB40",0.0767188338590888,3.32813814838193,0.289,0.077,1,"ZBTB40","NS"
"DVL1",0.0506503575211162,3.32168036753555,0.444,0.231,1,"DVL1","NS"
"RRNAD1",0.0281324744444218,3.32101191694301,0.283,0,1,"RRNAD1","NS"
"ZBTB22",0.00954208741088641,3.31792483935136,0.364,0,1,"ZBTB22","NS"
"KHDRBS2",0.0102962954891591,3.31521504020087,0.358,0,1,"KHDRBS2","NS"
"MVB12B",0.0198889075197372,3.31492104327041,0.31,0,1,"MVB12B","NS"
"TFF3",0.0509604136345253,3.31242650457052,0.235,0,1,"TFF3","NS"
"EFNA2",0.0149278153247138,3.31232846042361,0.332,0,1,"EFNA2","NS"
"LRRC45",0.809194124467429,3.31003560633444,0.118,0.154,1,"LRRC45","NS"
"GPM6B",0.0419717927031138,3.30209585309319,0.251,0,1,"GPM6B","NS"
"AGAP1",0.0138751595988188,3.30075165525201,0.337,0,1,"AGAP1","NS"
"CALML4",0.0128893441218193,3.2992221391061,0.342,0,1,"CALML4","NS"
"ARRDC1-AS1",0.267087114866931,3.29907849542054,0.187,0.077,1,"ARRDC1-AS1","NS"
"OTUD7B",0.0138751595988188,3.29791499544731,0.337,0,1,"OTUD7B","NS"
"KCNQ1",0.0616496395476435,3.29586175498933,0.219,0,1,"KCNQ1","NS"
"COL4A3",0.0102962954891591,3.29486615161692,0.358,0,1,"COL4A3","NS"
"TCP11L2",0.0393092214661382,3.29470133467489,0.257,0,1,"TCP11L2","NS"
"HOXD1",9.06651862260218e-05,3.29012149730026,0.684,0.077,1,"HOXD1","NS"
"MIF4GD",0.130035299687987,3.29007307868988,0.316,0.154,1,"MIF4GD","NS"
"CTDSP1",0.00239017585461569,3.28876094557478,0.524,0.077,1,"CTDSP1","NS"
"SEPT7P2",0.0201627310219626,3.28306919060938,0.39,0.077,1,"SEPT7P2","NS"
"OLIG1",0.0447952639635221,3.27255774994612,0.246,0,1,"OLIG1","NS"
"ARHGAP44",0.0111523297537027,3.27029394581029,0.428,0.077,1,"ARHGAP44","NS"
"HOOK1",0.00673210532847723,3.26429712185003,0.524,0.154,1,"HOOK1","NS"
"MGAT3",0.00883770565368884,3.26310179655017,0.369,0,1,"MGAT3","NS"
"ZNF844",0.0801506109426343,3.26211676054328,0.283,0.077,1,"ZNF844","NS"
"CFAP221",0.00646238765735286,3.26037083126356,0.39,0,1,"CFAP221","NS"
"TNFSF15",0.00183755604600729,3.25920748286183,0.556,0.077,1,"TNFSF15","NS"
"HS3ST6",0.107127735941354,3.25565860284857,0.171,0,1,"HS3ST6","NS"
"BNIPL",0.0245263553810103,3.25411606449135,0.294,0,1,"BNIPL","NS"
"GLCCI1",4.22350000648189e-07,3.25364026594779,0.925,0.308,0.0111859397671673,"GLCCI1","p_val_adj<0.05"
"TM4SF1-AS1",0.0655420166221754,3.25167761042976,0.299,0.077,1,"TM4SF1-AS1","NS"
"ARHGEF19",0.0271631921436539,3.25089921717794,0.364,0.077,1,"ARHGEF19","NS"
"DNAH2",0.172133863585422,3.24218913640303,0.128,0,1,"DNAH2","NS"
"LOC643441",0.00334719707693827,3.23873196839397,0.433,0,1,"LOC643441","NS"
"TEKT2",0.230833658813444,3.23717275978556,0.102,0,1,"TEKT2","NS"
"SLC25A19",0.0635493539764151,3.23619733518089,0.305,0.077,1,"SLC25A19","NS"
"FAM69B",0.0477883959712253,3.23026399535577,0.241,0,1,"FAM69B","NS"
"TRNP1",0.0419717927031138,3.228191014161,0.251,0,1,"TRNP1","NS"
"TMEM38A",0.185531765884205,3.22745243925867,0.289,0.154,1,"TMEM38A","NS"
"SNTB1",0.00104048126160577,3.22456927802299,0.503,0,1,"SNTB1","NS"
"NR4A2",0.000298347612664532,3.21393994321404,0.765,0.308,1,"NR4A2","NS"
"KIF9",0.0228832301520768,3.21158889460957,0.299,0,1,"KIF9","NS"
"ZSWIM4",0.0546699111056967,3.21040947817608,0.444,0.231,1,"ZSWIM4","NS"
"HID1",0.0447952639635221,3.20579978614675,0.246,0,1,"HID1","NS"
"PPFIBP2",0.0245263553810103,3.20008270536399,0.294,0,1,"PPFIBP2","NS"
"RPARP-AS1",0.00109159554332319,3.19926677714564,0.567,0.077,1,"RPARP-AS1","NS"
"MYEOV2",0.000102310845399376,3.19882191341217,0.882,0.615,1,"MYEOV2","NS"
"CRISPLD2",0.00197542462916562,3.19042533423612,0.529,0.077,1,"CRISPLD2","NS"
"OSR1",0.0509604136345253,3.18982395413248,0.235,0,1,"OSR1","NS"
"MILR1",0.0245263553810103,3.18961353692343,0.294,0,1,"MILR1","NS"
"ZMAT1",0.0245263553810103,3.18859566686102,0.294,0,1,"ZMAT1","NS"
"SMIM1",0.112405512236515,3.18441936122878,0.321,0.154,1,"SMIM1","NS"
"GABBR2",0.107127735941354,3.17355918281647,0.171,0,1,"GABBR2","NS"
"SLC16A10",0.0245263553810103,3.17032547319361,0.294,0,1,"SLC16A10","NS"
"CCDC174",0.0542632303007206,3.16925144975524,0.38,0.154,1,"CCDC174","NS"
"HDAC11",0.0419717927031138,3.16734275941219,0.251,0,1,"HDAC11","NS"
"CYP4V2",0.0262365445361652,3.16218879695239,0.369,0.077,1,"CYP4V2","NS"
"C8orf34-AS1",0.0160512601547664,3.15530325205186,0.326,0,1,"C8orf34-AS1","NS"
"SUSD4",0.0204719753266326,3.1544119800769,0.39,0.077,1,"SUSD4","NS"
"FLT4",0.144265433625695,3.15314122366011,0.144,0,1,"FLT4","NS"
"CCDC159",0.0683217538241632,3.14898543326194,0.299,0.077,1,"CCDC159","NS"
"MID1IP1",0.182539161796755,3.14540281610538,0.123,0,1,"MID1IP1","NS"
"ACTG1P20",0.0893543695199673,3.14414545717751,0.187,0,1,"ACTG1P20","NS"
"KRT86",0.0582564110367364,3.14240290945865,0.31,0.077,1,"KRT86","NS"
"SLC35E4",0.0743323710800285,3.14082463570661,0.203,0,1,"SLC35E4","NS"
"PPP3CB-AS1",0.230833658813444,3.13704575212861,0.102,0,1,"PPP3CB-AS1","NS"
"VSTM2L",0.0245263553810103,3.13441353368877,0.294,0,1,"VSTM2L","NS"
"SAMD1",0.141182567742681,3.1341023986962,0.316,0.154,1,"SAMD1","NS"
"C1orf226",0.0698631666505495,3.13202044401819,0.209,0,1,"C1orf226","NS"
"GSTM3",2.82231380068779e-05,3.1265411583203,0.845,0.462,0.747489810112162,"GSTM3","NS"
"RSG1",0.193565681447674,3.11779448661293,0.118,0,1,"RSG1","NS"
"CATIP",0.217661846297619,3.11724489246285,0.107,0,1,"CATIP","NS"
"RPL13AP20",0.259491805000079,3.11620379766655,0.529,0.462,1,"RPL13AP20","NS"
"LIPH",0.00282228098110639,3.11347770612645,0.556,0.154,1,"LIPH","NS"
"AMT",0.135980894205076,3.11155116940899,0.15,0,1,"AMT","NS"
"GHET1",0.20525712304695,3.11135116768319,0.112,0,1,"GHET1","NS"
"CHI3L1",0.193565681447674,3.10877227401147,0.118,0,1,"CHI3L1","NS"
"PRSS16",0.0355728085685445,3.10787392584039,0.358,0.077,1,"PRSS16","NS"
"PRR15L",1.06327335636904e-05,3.10778149985349,0.802,0.154,0.28160794843434,"PRR15L","NS"
"ZNF737",0.030139353095387,3.10026495167442,0.364,0.077,1,"ZNF737","NS"
"ODAM",0.0419717927031138,3.09598182330701,0.251,0,1,"ODAM","NS"
"CYB5D1",0.0596916270344961,3.09013355420129,0.316,0.077,1,"CYB5D1","NS"
"TMEM125",3.486705981955e-07,3.08880606257589,0.914,0.231,0.00923454079320781,"TMEM125","p_val_adj<0.05"
"PARM1",0.0447952639635221,3.08661911440883,0.246,0,1,"PARM1","NS"
"AQP4-AS1",0.00646238765735286,3.07938740442132,0.39,0,1,"AQP4-AS1","NS"
"MYOM1",0.0185273327080786,3.07847208288186,0.316,0,1,"MYOM1","NS"
"LAMP3",0.0160512601547664,3.0760707002752,0.326,0,1,"LAMP3","NS"
"SNHG18",0.0860932755054661,3.07047488231969,0.348,0.154,1,"SNHG18","NS"
"C2CD4A",0.0895772073117473,3.06751963602826,0.278,0.077,1,"C2CD4A","NS"
"ST3GAL5",0.00396190978971927,3.06546580824114,0.422,0,1,"ST3GAL5","NS"
"SLC10A1",0.174237764944446,3.06534277407682,0.225,0.077,1,"SLC10A1","NS"
