"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"PLEKHG6",0.00482101327486428,0.255057749549867,0,0.385,1,"PLEKHG6","NS"
"SIRPA",0.00482101327486428,0.258424357005359,0,0.385,1,"SIRPA","NS"
"EPG5",0.00482101327486429,0.298319202308365,0,0.385,1,"EPG5","NS"
"METTL22",0.00482101327486429,0.326871360287771,0,0.385,1,"METTL22","NS"
"ADAM19",0.00482101327486429,0.367869971372465,0,0.385,1,"ADAM19","NS"
"SLC2A9",0.00482101327486429,0.374460945364709,0,0.385,1,"SLC2A9","NS"
"C12orf75",0.00482101327486429,0.461263365702703,0,0.385,1,"C12orf75","NS"
"ADGRE1",0.00482101327486429,0.530484790722659,0,0.385,1,"ADGRE1","NS"
"FAM212A",0.00482101327486429,0.595076137665056,0,0.385,1,"FAM212A","NS"
"COL7A1",0.00482101327486429,0.610837258762803,0,0.385,1,"COL7A1","NS"
"SLC5A5",0.00482101327486429,0.708542539651228,0,0.385,1,"SLC5A5","NS"
"ZDHHC17",0.0048210132748643,0.253531507637601,0,0.385,1,"ZDHHC17","NS"
"UEVLD",0.0048210132748643,0.255820929865115,0,0.385,1,"UEVLD","NS"
"NRG1",0.0048210132748643,0.282886650439453,0,0.385,1,"NRG1","NS"
"ADPRM",0.0048210132748643,0.302225393602812,0,0.385,1,"ADPRM","NS"
"CASP14",0.0048210132748643,0.303574191255838,0,0.385,1,"CASP14","NS"
"SLC31A2",0.0048210132748643,0.353170922280082,0,0.385,1,"SLC31A2","NS"
"FGFBP1",0.0048210132748643,0.379179559575946,0,0.385,1,"FGFBP1","NS"
"BBOX1",0.0048210132748643,0.392209870613614,0,0.385,1,"BBOX1","NS"
"CCDC3",0.0048210132748643,0.438288344757638,0,0.385,1,"CCDC3","NS"
"MAP1B",0.0048210132748643,0.449459203578252,0,0.385,1,"MAP1B","NS"
"ALDH3B2",0.0048210132748643,0.523214612426822,0,0.385,1,"ALDH3B2","NS"
"KLK10",0.0048210132748643,0.621201417847657,0,0.385,1,"KLK10","NS"
"KRT6B",0.0048210132748643,0.694167051396698,0,0.385,1,"KRT6B","NS"
"KYNU",0.0048210132748643,1.02141480046963,0,0.385,1,"KYNU","NS"
"PI3",0.0048210132748643,1.34430589456986,0,0.385,1,"PI3","NS"
"S100A7",0.0048210132748643,1.5853940587332,0,0.385,1,"S100A7","NS"
"MYLK",0.00482101327486431,0.397298165428872,0,0.385,1,"MYLK","NS"
"CCL20",0.00482101327486431,0.784191429602998,0,0.385,1,"CCL20","NS"
"LYPD5",0.00482101327486432,0.266365056023197,0,0.385,1,"LYPD5","NS"
"FAT2",0.00482101327486432,0.392349778791677,0,0.385,1,"FAT2","NS"
"GOLPH3",0.00484990595422742,0.468358091760675,0.533,1,1,"GOLPH3","NS"
"FMNL2",0.00485390005718879,0.453624504161695,0.067,0.615,1,"FMNL2","NS"
"ORC3",0.00488701123147923,0.694850910565858,0.267,0.846,1,"ORC3","NS"
"LARP1",0.00490764188110263,0.672344555091248,0.933,1,1,"LARP1","NS"
"SLC7A8",0.00500481621176743,1.5254913453831,0.333,0.538,1,"SLC7A8","NS"
"YWHAZ",0.00501502115901195,0.844103368775773,1,1,1,"YWHAZ","NS"
"MARK1",0.00503223698212291,0.251418938633771,0.067,0.615,1,"MARK1","NS"
"PDIA6",0.00505150466230214,0.432574923674702,1,0.769,1,"PDIA6","NS"
"CLPTM1",0.00507934566599698,0.71189166569371,0.667,0.769,1,"CLPTM1","NS"
"STEAP1B",0.00510401624110347,0.437246484035813,0.133,0.692,1,"STEAP1B","NS"
"CX3CL1",0.00513820441597871,0.539835106244634,0.067,0.615,1,"CX3CL1","NS"
"MT2A",0.00513847392172947,1.12499681994271,0.533,0.923,1,"MT2A","NS"
"GDI2",0.00514538513333207,0.693493594611392,0.733,1,1,"GDI2","NS"
"HLA-E",0.00515814083783081,1.46529227252065,0.933,1,1,"HLA-E","NS"
"SUCLA2",0.00515847530933644,0.434206440549972,0.067,0.615,1,"SUCLA2","NS"
"RBBP4",0.00517849583972174,0.734633961029806,0.533,0.923,1,"RBBP4","NS"
"CA12",0.00517998136490581,1.33472373232653,0.067,0.538,1,"CA12","NS"
"PCCA",0.00519966393206581,0.49215850856562,0.067,0.615,1,"PCCA","NS"
"CDCP1",0.00528471963540131,0.412510153358556,0.133,0.692,1,"CDCP1","NS"
"CANX",0.00530769041283088,0.938136565088252,0.933,0.923,1,"CANX","NS"
"AGPS",0.00535706768828076,0.39051401687149,0.267,0.846,1,"AGPS","NS"
"TMEM106B",0.00537122328699737,0.740293615431934,0.667,0.769,1,"TMEM106B","NS"
"NCOR1",0.00537154609685116,0.782100386240216,0.333,0.846,1,"NCOR1","NS"
"MRPL49",0.00538808370276194,0.887861848543956,0.6,0.923,1,"MRPL49","NS"
"APOL2",0.00540400970119757,1.14335054814786,0.667,1,1,"APOL2","NS"
"LTBR",0.00545373966263929,0.957884490426096,0.8,0.923,1,"LTBR","NS"
"ATAD1",0.00547061123989308,0.5682615339957,0.2,0.769,1,"ATAD1","NS"
"RDH11",0.00553608021187359,0.824152647785108,0.467,0.692,1,"RDH11","NS"
"FBLN1",0.00555171089387822,0.974418886286291,0.267,0.846,1,"FBLN1","NS"
"TPBG",0.0055663547225779,1.30305124016555,0.2,0.692,1,"TPBG","NS"
"COL27A1",0.00575086866089227,0.305645791909239,0.067,0.615,1,"COL27A1","NS"
"ZNF623",0.00580528093142404,0.343669621788203,0.067,0.615,1,"ZNF623","NS"
"IER2",0.00600294139566291,1.15779129622381,1,0.692,1,"IER2","NS"
"SNX2",0.00613732396435072,0.867084202391268,0.533,0.692,1,"SNX2","NS"
"SFN",0.00614420358570255,1.04775948125322,0.6,0.923,1,"SFN","NS"
"FZD6",0.00616137512197345,0.488405381835013,0.2,0.769,1,"FZD6","NS"
"PLP2",0.006170727369647,0.908380539472542,0.267,0.769,1,"PLP2","NS"
"SPIN1",0.00621237920413014,0.421095309903647,0.133,0.692,1,"SPIN1","NS"
"TNFAIP2",0.00621318105258566,0.432403892272396,0.067,0.538,1,"TNFAIP2","NS"
"POLR2A",0.00624869611894947,0.339718898107062,0.6,1,1,"POLR2A","NS"
"DNASE2",0.00629490315871275,0.264390233373903,0.8,0.462,1,"DNASE2","NS"
"TSPAN9",0.00631991191640021,0.434460305635303,0.133,0.692,1,"TSPAN9","NS"
"EXT2",0.00640535857229083,0.708159937097522,0.2,0.769,1,"EXT2","NS"
"SLC39A1",0.00642850936864837,1.21783139060803,0.8,0.846,1,"SLC39A1","NS"
"ARF4",0.00649953754142319,0.901958525393319,1,1,1,"ARF4","NS"
"GNAI1",0.00655713345191532,0.75659036304731,0.133,0.615,1,"GNAI1","NS"
"POMGNT1",0.00659938246089056,0.44583152346821,0.133,0.692,1,"POMGNT1","NS"
"HIF1A",0.00662452782185443,1.07765777825682,0.8,1,1,"HIF1A","NS"
"PTGES",0.00669000312294453,1.16964330886633,0.2,0.615,1,"PTGES","NS"
"PTOV1",0.00683882494269649,0.891725203167237,0.733,1,1,"PTOV1","NS"
"PCNA",0.00702829470129034,0.567982990506413,0.6,1,1,"PCNA","NS"
"CALR",0.00703103978635044,0.982503671530717,1,1,1,"CALR","NS"
"FAR1",0.00710064788924349,0.3061549072595,0.2,0.769,1,"FAR1","NS"
"UBR5",0.00720754854635555,0.251863912257955,0.533,1,1,"UBR5","NS"
"SF3B4",0.00727330977146086,0.523469912673989,0.8,1,1,"SF3B4","NS"
"ROGDI",0.00733786977256228,0.432731339899713,0.6,0.385,1,"ROGDI","NS"
"TMED9",0.00736166225825664,0.977747712562369,1,1,1,"TMED9","NS"
"SDHD",0.00739240354991204,0.848103118360623,0.8,0.923,1,"SDHD","NS"
"FUS",0.00740135490926161,0.978060813801795,1,1,1,"FUS","NS"
"PDCD4",0.0074148150303696,0.522852542160339,0.533,0.923,1,"PDCD4","NS"
"DPM1",0.00748277484598943,0.680482031340874,0.6,0.923,1,"DPM1","NS"
"MAU2",0.00750555333223051,0.410212434330447,0.2,0.769,1,"MAU2","NS"
"QKI",0.00765448486312588,0.850671138697673,0.533,0.923,1,"QKI","NS"
"STOM",0.00768958085616722,0.941214425813334,0.8,1,1,"STOM","NS"
"CD99",0.00769482311862322,0.422118342263529,0.2,0.769,1,"CD99","NS"
"DAAM1",0.0077256396110899,0.413818538745084,0.533,1,1,"DAAM1","NS"
"ITM2B",0.00779731428284307,1.39620426548365,0.8,0.923,1,"ITM2B","NS"
"MRPL3",0.00781338834217463,0.846008724919029,0.6,0.769,1,"MRPL3","NS"
"BECN1",0.00795004764947561,0.475413159662602,0.133,0.692,1,"BECN1","NS"
"SPDEF",0.00798225686248691,0.766090472223036,0.4,0.308,1,"SPDEF","NS"
"ZNF622",0.0081087296734589,0.667285727481828,0.467,0.923,1,"ZNF622","NS"
"TRIAP1",0.00811069820273134,0.285807807021899,0.867,0.538,1,"TRIAP1","NS"
"LTF",0.00816286720729968,2.1355885513723,0.267,0.231,1,"LTF","NS"
"GBP1P1",0.00820830906680739,0.425199854866525,0.2,0.769,1,"GBP1P1","NS"
"WTAPP1",0.00821928067835902,0.287950922185276,0.133,0.692,1,"WTAPP1","NS"
"CAV1",0.00822158779144178,1.1770223141842,0.667,0.692,1,"CAV1","NS"
"CTTN",0.00827431441014924,0.925456488297343,1,1,1,"CTTN","NS"
"ETHE1",0.00830606400266857,0.543536022338099,0.2,0.769,1,"ETHE1","NS"
"HS6ST1",0.00833340697682172,0.279472117082041,0.133,0.692,1,"HS6ST1","NS"
"WLS",0.00841094762841541,0.665808632078673,0.733,0.692,1,"WLS","NS"
"CCT8",0.0085822925729658,0.606197663994831,0.867,0.846,1,"CCT8","NS"
"ZFP36L2",0.00864043847999723,0.836023455127544,0.733,0.846,1,"ZFP36L2","NS"
"M6PR",0.00869707825789415,0.817012950550481,0.2,0.692,1,"M6PR","NS"
"DKK3",0.00882186640943801,1.29105309987644,0.067,0.538,1,"DKK3","NS"
"TGM2",0.00899811428451476,0.295973378777461,0.067,0.538,1,"TGM2","NS"
"GJB3",0.00907819315226665,0.744969746545902,0.067,0.538,1,"GJB3","NS"
"TUBB6",0.0091429882908447,0.919587591907389,0.133,0.615,1,"TUBB6","NS"
"PAIP1",0.00930556923477821,0.75003802792073,0.533,0.923,1,"PAIP1","NS"
"PDIA4",0.00948128887736512,1.05272516721138,0.8,1,1,"PDIA4","NS"
"CTSA",0.0096063155026146,0.829114139623188,0.667,0.692,1,"CTSA","NS"
"LAPTM4B",0.00961017721465804,1.1772256305286,0.8,0.846,1,"LAPTM4B","NS"
"PSAP",0.00979128222263556,1.14494725887946,1,1,1,"PSAP","NS"
"TACSTD2",0.00992421587593082,1.43637777660896,1,1,1,"TACSTD2","NS"
"APOL1",0.00995060877670085,1.62193375551433,0.467,0.769,1,"APOL1","NS"
"CS",0.00999051545611907,0.369427778657553,0.4,0.923,1,"CS","NS"
"EI24",0.0100900914614986,0.839073523849808,0.867,0.923,1,"EI24","NS"
"ARMC1",0.0101526071929931,0.56549630126888,0.267,0.769,1,"ARMC1","NS"
"ESD",0.0102820422970687,0.452973235964527,0.4,0.923,1,"ESD","NS"
"RARS",0.0103458652523702,0.507778691131758,0.8,0.615,1,"RARS","NS"
"RND3",0.0103605109054833,1.1881832720484,0.667,1,1,"RND3","NS"
"CARS2",0.0103823258610577,0.526773047020962,0.333,0.846,1,"CARS2","NS"
"MYC",0.0103890431447178,0.941938976827938,0.6,0.846,1,"MYC","NS"
"LARP4",0.0106910638840301,0.494716855721875,0.4,0.846,1,"LARP4","NS"
"COL1A2",0.0107571301355183,1.15843030074191,0.067,0.538,1,"COL1A2","NS"
"TFG",0.0109816709675705,1.15247372041711,0.533,0.769,1,"TFG","NS"
"C1S",0.0111158902948022,1.45212648987812,0.533,0.846,1,"C1S","NS"
"EIF3M",0.01111633902009,0.631879125013076,0.867,1,1,"EIF3M","NS"
"SLC3A2",0.0111388121611012,1.14103858441943,0.867,0.923,1,"SLC3A2","NS"
"TUFM",0.0113136453849765,0.952085323952914,1,0.923,1,"TUFM","NS"
"AHNAK",0.0113449537438947,0.898137102784507,0.333,0.846,1,"AHNAK","NS"
"IFNGR1",0.0113681157927617,1.27088244423392,0.733,0.846,1,"IFNGR1","NS"
"GNAI2",0.0113788800876665,0.539158106682097,0.533,0.923,1,"GNAI2","NS"
"EFNB1",0.0114950273080055,0.701510899151617,0.2,0.692,1,"EFNB1","NS"
"SGPL1",0.0115637116732793,0.72161264705187,0.067,0.538,1,"SGPL1","NS"
"JAG2",0.0116177202534491,0.788262620321174,0.133,0.615,1,"JAG2","NS"
"PHLDA3",0.0116875868619537,0.895827173163225,0.133,0.615,1,"PHLDA3","NS"
"PSMD11",0.011695539387109,0.770721390083791,0.8,1,1,"PSMD11","NS"
"SULF2",0.0118672609050286,0.930447869391801,0.067,0.538,1,"SULF2","NS"
"RARS2",0.0118680405128069,0.528244323706416,0.333,0.846,1,"RARS2","NS"
"TRIM16",0.0119355797256002,1.12356598276008,0.133,0.615,1,"TRIM16","NS"
"CTGF",0.012146732885279,1.94109296695456,0.4,0.308,1,"CTGF","NS"
"CCT5",0.0121608318466009,0.812962219855781,0.867,0.923,1,"CCT5","NS"
"PLSCR1",0.0122645985982425,0.809097723018509,0.733,1,1,"PLSCR1","NS"
"COPS5",0.0122722598690741,0.805779032045925,0.533,0.923,1,"COPS5","NS"
"CDC37",0.0122892109967816,0.915777031872648,0.8,0.846,1,"CDC37","NS"
"XPNPEP1",0.0125508334015778,0.372457784188849,0.067,0.538,1,"XPNPEP1","NS"
"ADM",0.0125968665433999,1.73591481181314,0.533,0.692,1,"ADM","NS"
"CXADR",0.0126296460101334,0.813256767283779,0.533,0.769,1,"CXADR","NS"
"SPNS1",0.0126808694801854,0.703758793219372,0.533,0.615,1,"SPNS1","NS"
"TERF2IP",0.0127263570048211,0.535918119148266,0.8,0.692,1,"TERF2IP","NS"
"DCUN1D5",0.0127777119438194,0.511846055651394,0.333,0.846,1,"DCUN1D5","NS"
"CCL2",0.0127989531561395,0.919049759793255,0.067,0.538,1,"CCL2","NS"
"GAS6",0.0128392704842999,1.01167297529069,0.667,0.615,1,"GAS6","NS"
"TOMM40",0.0128580263447498,0.518397041468713,0.467,0.846,1,"TOMM40","NS"
"CITED4",0.0128683823434812,0.543580646286654,0.2,0.692,1,"CITED4","NS"
"BCAT2",0.0129326570689129,0.544908619171644,0.733,0.692,1,"BCAT2","NS"
"CXCL14",0.0130088356346413,1.73717751478497,0.133,0.538,1,"CXCL14","NS"
"AAR2",0.0131148574780708,0.358029104378029,0.267,0.769,1,"AAR2","NS"
"MAF",0.0131166767334831,0.562137933739889,0.067,0.538,1,"MAF","NS"
"PPP1R15A",0.0131413001554227,1.04289775404746,1,0.692,1,"PPP1R15A","NS"
"LDHA",0.0131672131615766,1.17070188024638,1,1,1,"LDHA","NS"
"S100A2",0.0132606269083916,1.03162144876193,0.6,0.846,1,"S100A2","NS"
"AHNAK2",0.0136412057104213,1.12662116819162,0.533,0.769,1,"AHNAK2","NS"
"RRP9",0.0136697890473655,0.371718735102804,0.067,0.538,1,"RRP9","NS"
"PSMA1",0.0136782784228811,0.906021747140734,0.933,1,1,"PSMA1","NS"
"PVRL2",0.0136857283564551,0.731400383359685,0.467,0.769,1,"PVRL2","NS"
"RAB7A",0.0136912432934264,0.630897129492007,0.867,0.923,1,"RAB7A","NS"
"PLEKHF1",0.0139347326841089,0.833456951672016,0.4,0.769,1,"PLEKHF1","NS"
"SS18L1",0.014021165495351,0.468219127257201,0.067,0.538,1,"SS18L1","NS"
"RAB5C",0.0141869162788472,0.458897414200943,0.467,0.846,1,"RAB5C","NS"
"JUND",0.014196064253295,0.327061153092682,1,0.615,1,"JUND","NS"
"DHX35",0.0142931990609738,0.533066903354466,0.067,0.538,1,"DHX35","NS"
"TFPI2",0.0143361676583681,0.310333515020641,0,0.308,1,"TFPI2","NS"
"THSD1",0.0143361676583681,0.528325848467951,0,0.308,1,"THSD1","NS"
"ZNF485",0.0143361676583681,0.263156338154063,0,0.308,1,"ZNF485","NS"
"OAF",0.0143361676583681,0.277567342833545,0,0.308,1,"OAF","NS"
"LPAR6",0.0143361676583681,0.293598889150507,0,0.308,1,"LPAR6","NS"
"TAGLN",0.0143361676583681,0.298502166870523,0,0.308,1,"TAGLN","NS"
"LOX",0.0143361676583681,0.359299365362298,0,0.308,1,"LOX","NS"
"CDH13",0.0143361676583681,0.380249240582564,0,0.308,1,"CDH13","NS"
"PICK1",0.0143361676583681,0.396437043042035,0,0.308,1,"PICK1","NS"
"AKR1B10",0.0143361676583681,0.446230634854484,0,0.308,1,"AKR1B10","NS"
"LINC01588",0.0143361676583681,0.870922358568894,0,0.308,1,"LINC01588","NS"
"SERPINB3",0.0143361676583681,0.983580671793197,0,0.308,1,"SERPINB3","NS"
"PRKCQ",0.0143361676583681,0.268507634870086,0,0.308,1,"PRKCQ","NS"
"WRAP53",0.0143361676583681,0.295985398682003,0,0.308,1,"WRAP53","NS"
"RYR3",0.0143361676583681,0.349229988414301,0,0.308,1,"RYR3","NS"
"IL12RB1",0.0143361676583681,0.386277729279482,0,0.308,1,"IL12RB1","NS"
"CNTN1",0.0143361676583681,0.401589298876044,0,0.308,1,"CNTN1","NS"
"MMP3",0.0143361676583681,0.510617046711409,0,0.308,1,"MMP3","NS"
"PENK",0.0143361676583681,0.631762044932339,0,0.308,1,"PENK","NS"
"PTHLH",0.0143361676583681,0.857469610646814,0,0.308,1,"PTHLH","NS"
"MLLT11",0.0143361676583682,0.390718300237319,0,0.308,1,"MLLT11","NS"
"SLC47A2",0.0143361676583682,0.539916605982943,0,0.308,1,"SLC47A2","NS"
"GBP5",0.0143361676583682,0.632253517484447,0,0.308,1,"GBP5","NS"
"IRF3",0.0143641178527642,0.738701979303015,0.533,0.769,1,"IRF3","NS"
"COL4A5",0.0144178182047284,0.389052380741995,0.067,0.538,1,"COL4A5","NS"
"ALDH3A1",0.0145934570520701,1.32295450422819,0.133,0.615,1,"ALDH3A1","NS"
"PFN2",0.0146299130043434,1.1767987880085,0.8,0.923,1,"PFN2","NS"
"COPS4",0.0147299030146212,0.606793543587049,0.333,0.615,1,"COPS4","NS"
"DNAJA2",0.0147651885585496,0.622548632574174,0.667,0.846,1,"DNAJA2","NS"
"KRT15",0.01478779342666,0.373567112609223,0.133,0.615,1,"KRT15","NS"
"VCP",0.0148144531763118,0.722502650725725,0.667,1,1,"VCP","NS"
"GABRE",0.0148300005668305,0.502025579733401,0.333,0.846,1,"GABRE","NS"
"KANK4",0.0148619657120292,0.678483340954942,0.067,0.538,1,"KANK4","NS"
"CFB",0.0148623273936376,1.59535237083152,0.133,0.615,1,"CFB","NS"
"TSR3",0.0149760265793211,0.61650270597879,0.533,0.846,1,"TSR3","NS"
"BAIAP2",0.0150283871322566,0.855197995539221,0.4,0.769,1,"BAIAP2","NS"
"P3H2",0.0151055137710954,0.504447854968451,0.067,0.538,1,"P3H2","NS"
"OSTC",0.0151173259874805,0.55941989015216,0.8,0.846,1,"OSTC","NS"
"AVPI1",0.0151690405900304,0.767734109979494,0.067,0.538,1,"AVPI1","NS"
"TMEM165",0.0152247251510675,0.826699417553207,0.867,0.846,1,"TMEM165","NS"
"ITGA3",0.0154106504443518,1.30663843174409,0.6,0.846,1,"ITGA3","NS"
"WWC1",0.0154517577234181,0.331166861637431,0.067,0.538,1,"WWC1","NS"
"HS3ST3B1",0.0154587609004713,0.266004854289028,0.067,0.538,1,"HS3ST3B1","NS"
"USP18",0.015550782863965,0.476218792509907,0.133,0.615,1,"USP18","NS"
"PALMD",0.0158184231890303,0.271305530548664,0.067,0.538,1,"PALMD","NS"
"CASP2",0.0160658427231311,0.711506533488947,0.667,0.769,1,"CASP2","NS"
"CEBPB",0.0161619880980538,1.11161223751141,0.933,1,1,"CEBPB","NS"
"ITFG1",0.0162652788995976,0.815214014764112,0.467,0.692,1,"ITFG1","NS"
"GPR87",0.0163063081697348,0.660967167122976,0.133,0.615,1,"GPR87","NS"
"MFSD12",0.0165180197678292,0.52383168953692,0.267,0.692,1,"MFSD12","NS"
"NCK2",0.0165206634640353,0.736980557705592,0.467,0.769,1,"NCK2","NS"
"TFIP11",0.0165434586331402,0.514171072987075,0.333,0.846,1,"TFIP11","NS"
"PJA1",0.016565440390125,0.487321473135727,0.067,0.538,1,"PJA1","NS"
"UBE2W",0.0165734859761407,0.574938192966678,0.6,0.769,1,"UBE2W","NS"
"CTNNBL1",0.0166333331331431,0.63931910983066,0.533,0.846,1,"CTNNBL1","NS"
"B4GALT2",0.0167891923754555,0.493323075925811,0.2,0.692,1,"B4GALT2","NS"
"DECR1",0.0167933080419976,0.68553505848636,0.6,0.846,1,"DECR1","NS"
"HLA-F",0.0168307657291443,1.17012059491564,0.8,0.846,1,"HLA-F","NS"
"BLCAP",0.0168678211098011,0.950778164490898,0.733,0.846,1,"BLCAP","NS"
"CSNK1G3",0.0169162427852192,0.33972221223268,0.333,0.846,1,"CSNK1G3","NS"
"YWHAH",0.0170306265421299,0.648485799704828,0.467,0.923,1,"YWHAH","NS"
"CBX6",0.0172058202851521,0.570897027022601,0.667,0.923,1,"CBX6","NS"
"TIMM8A",0.0172146608930503,0.407875720681105,0.133,0.615,1,"TIMM8A","NS"
"DLD",0.0172417366569675,0.603071379964693,0.467,0.846,1,"DLD","NS"
"JDP2",0.0173714440941804,0.392616370705138,0.667,0.308,1,"JDP2","NS"
"IL15RA",0.0173889279708215,0.363194135144826,0.067,0.538,1,"IL15RA","NS"
"GNPDA1",0.0174782953804327,0.486239356920448,0.2,0.692,1,"GNPDA1","NS"
"PTPRK",0.0175446009310668,0.649934225733011,0.4,0.846,1,"PTPRK","NS"
"RFC5",0.0175928673204231,0.259930115959125,0.067,0.538,1,"RFC5","NS"
"CDK6",0.017599600991963,1.1723954981621,0.2,0.692,1,"CDK6","NS"
"HDAC1",0.0176536751364374,0.578221585926372,0.467,0.923,1,"HDAC1","NS"
"PREP",0.0177773647836481,0.342435940712864,0.067,0.538,1,"PREP","NS"
"IDH3A",0.0177837705839409,0.376883764393171,0.067,0.538,1,"IDH3A","NS"
"ZNF428",0.0177859640021548,0.390036269156896,0.467,0.846,1,"ZNF428","NS"
"GM2A",0.0177953486947491,1.00412248352292,0.4,0.769,1,"GM2A","NS"
"ZNF841",0.0178343086323515,0.270408400335838,0.067,0.538,1,"ZNF841","NS"
"CDH11",0.0178476915758364,0.539446907995173,0.067,0.538,1,"CDH11","NS"
"VPS4B",0.0179732744203727,0.370586019968484,0.333,0.846,1,"VPS4B","NS"
"RAB9A",0.0179831994493523,0.46850210377098,0.2,0.692,1,"RAB9A","NS"
"MARCH6",0.0181691896833394,0.929941063063937,0.867,0.923,1,"MARCH6","NS"
"MSRB1",0.0181920812161649,0.783386089823819,0.667,0.923,1,"MSRB1","NS"
"RSPRY1",0.0182230185875866,0.738515490313147,0.333,0.769,1,"RSPRY1","NS"
"PRMT1",0.0182251076163118,0.578483245179911,0.667,0.923,1,"PRMT1","NS"
"AP5S1",0.0185905135884987,0.339294931413055,0.133,0.615,1,"AP5S1","NS"
"RNH1",0.0188189584263358,0.844121051578586,0.867,1,1,"RNH1","NS"
"SAE1",0.0188830501205856,0.316009978461881,0.333,0.846,1,"SAE1","NS"
"RTCB",0.0189216700626449,0.550025087779144,0.8,0.692,1,"RTCB","NS"
"CUL4A",0.0191267327768375,0.628428005395108,0.533,0.769,1,"CUL4A","NS"
"ABI1",0.0192863471032865,0.393822442756697,0.2,0.692,1,"ABI1","NS"
"EFR3A",0.019337543650863,0.361122554187349,0.333,0.846,1,"EFR3A","NS"
"FBL",0.0195397317332629,0.590262856298538,0.733,0.923,1,"FBL","NS"
"IL13RA1",0.0195642522998728,0.483909407198207,0.8,0.615,1,"IL13RA1","NS"
"TOB2",0.019598544875886,0.255995006910514,0.867,0.462,1,"TOB2","NS"
"BRIX1",0.0196616156164935,0.577649503749843,0.667,0.846,1,"BRIX1","NS"
"USP5",0.0197456627965816,0.323399728889378,0.267,0.769,1,"USP5","NS"
"SMU1",0.0197570378203368,0.880120466048284,0.6,0.769,1,"SMU1","NS"
"NAPRT",0.0199420265586722,0.786144056467959,0.667,0.846,1,"NAPRT","NS"
"MAEA",0.020034513107444,0.434684083486257,0.267,0.769,1,"MAEA","NS"
"ZKSCAN1",0.0202400532794481,0.752464095800903,0.667,0.769,1,"ZKSCAN1","NS"
"SOWAHC",0.0202935320528016,0.358920736649462,0.133,0.615,1,"SOWAHC","NS"
"XRCC6",0.0204725426649119,0.795990038224381,0.867,0.923,1,"XRCC6","NS"
"LOC644172",0.0206140472774643,0.515758532241286,0.133,0.615,1,"LOC644172","NS"
"ZNF22",0.0207056297145295,0.515996202202261,0.2,0.615,1,"ZNF22","NS"
"RCN2",0.0207879378104268,0.772587468939464,0.467,0.692,1,"RCN2","NS"
"PMEPA1",0.0208129672668299,1.09571649487508,0.867,0.846,1,"PMEPA1","NS"
"METTL9",0.0208595753621962,0.567884234211657,0.467,0.846,1,"METTL9","NS"
"SLC10A3",0.0210458046115884,0.641866651106149,0.6,0.615,1,"SLC10A3","NS"
"DST",0.0210740533799013,2.01430216347551,0.533,0.769,1,"DST","NS"
"EIF2AK2",0.0213102436012843,0.778389656790541,0.533,0.923,1,"EIF2AK2","NS"
"NCSTN",0.0213103076861708,0.411674126699629,0.867,0.615,1,"NCSTN","NS"
"BMS1",0.0214089609362746,0.446587327895902,0.267,0.769,1,"BMS1","NS"
"ADH5",0.0214206726066253,0.738209487086786,0.6,0.923,1,"ADH5","NS"
"MAF1",0.0215457273241934,0.56991246665625,0.8,1,1,"MAF1","NS"
"SLC16A1",0.0216783813676178,0.983755344270291,0.467,0.462,1,"SLC16A1","NS"
"AP2M1",0.0217128449584397,0.728941079724491,0.667,0.923,1,"AP2M1","NS"
"ABCD4",0.0221609841383086,0.403221225750299,0.267,0.769,1,"ABCD4","NS"
"CACUL1",0.0221729815754814,0.803709223852229,0.333,0.769,1,"CACUL1","NS"
"PINK1",0.022553049047782,0.3543634632063,0.133,0.615,1,"PINK1","NS"
"ERP44",0.0227127693817766,0.654615413725882,0.8,0.846,1,"ERP44","NS"
"CDKN2D",0.0227286635331827,0.445767670536791,0.2,0.692,1,"CDKN2D","NS"
"CIRH1A",0.0227319750587205,0.590384859684792,0.667,0.846,1,"CIRH1A","NS"
"PORCN",0.0230463691488787,1.13141127287167,0.133,0.538,1,"PORCN","NS"
"RBM42",0.023048737088888,0.615318943804331,0.8,0.846,1,"RBM42","NS"
"IFI44L",0.0231734063791883,0.70918665840349,0.667,1,1,"IFI44L","NS"
"ITGB1",0.0231955661784817,0.968448470414502,0.6,0.923,1,"ITGB1","NS"
"CLP1",0.0232046362959548,0.465667621602238,0.133,0.615,1,"CLP1","NS"
"JAG1",0.023241471730048,0.824838786878267,0.6,0.923,1,"JAG1","NS"
"IRS2",0.0232715138237978,0.496619100123739,0.133,0.615,1,"IRS2","NS"
"CSNK1A1",0.0232857767775163,0.436710596299182,0.667,1,1,"CSNK1A1","NS"
"TPD52L2",0.0233917938873509,0.669801633951709,0.467,0.692,1,"TPD52L2","NS"
"PNPO",0.0235436280321499,0.375883535123744,0.467,0.923,1,"PNPO","NS"
"B3GAT3",0.023569911931984,0.540396998930403,0.4,0.846,1,"B3GAT3","NS"
"CD3EAP",0.0236176757056249,0.293838676159083,0.2,0.692,1,"CD3EAP","NS"
"ZNF286A",0.0236669795802664,0.459825765077872,0.133,0.615,1,"ZNF286A","NS"
"ZFP36",0.0237385120885984,0.440517182588437,1,0.692,1,"ZFP36","NS"
"TMTC3",0.0242068001253561,0.613872919424482,0.667,0.923,1,"TMTC3","NS"
