"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"EIF3E",9.34676687565876e-05,2.21002413966177,0.857,1,1,"EIF3E","NS"
"DGKH",9.78536262285697e-05,3.64838484590349,0.143,0.846,1,"DGKH","NS"
"KRT16",9.78536262285697e-05,6.67205919037874,0.143,0.846,1,"KRT16","NS"
"NUP155",9.94496087625472e-05,3.24275251877256,0,0.769,1,"NUP155","NS"
"TRIM47",9.94496087625472e-05,4.81593579302133,0,0.769,1,"TRIM47","NS"
"IL20RB",9.94496087625472e-05,5.58033318196771,0,0.769,1,"IL20RB","NS"
"SFRP1",9.94496087625472e-05,5.7754669645651,0,0.769,1,"SFRP1","NS"
"SNAI2",9.94496087625472e-05,6.03642342641752,0,0.769,1,"SNAI2","NS"
"KRT5",9.94496087625472e-05,7.24342178593258,0,0.769,1,"KRT5","NS"
"PDCD4",0.000102887029692085,3.07280133980413,0.5,0.923,1,"PDCD4","NS"
"SLC38A2",0.000113300296729317,2.92207370672194,0.786,1,1,"SLC38A2","NS"
"CAPZA1",0.000114123089246521,1.98248592586477,0.857,1,1,"CAPZA1","NS"
"GRN",0.000118753832578035,1.84226526043943,1,0.923,1,"GRN","NS"
"SCPEP1",0.000121894153193379,3.87329805136653,0.571,0.923,1,"SCPEP1","NS"
"TINAGL1",0.000149880967940305,4.14075689615796,0.143,0.846,1,"TINAGL1","NS"
"SRP9",0.000150144363539234,2.02833381343765,0.786,0.923,1,"SRP9","NS"
"TRIM29",0.000154932206003997,2.2491953386687,0.143,0.923,1,"TRIM29","NS"
"PPHLN1",0.000169384794327829,1.82188161222608,0.429,1,1,"PPHLN1","NS"
"EGLN3",0.000169384794327829,2.14040186987733,0.429,1,1,"EGLN3","NS"
"SCAMP4",0.000190299281306219,2.13851329056776,0.214,0.846,1,"SCAMP4","NS"
"LDHA",0.000201014044061561,1.19966740082355,1,1,1,"LDHA","NS"
"ACTG1",0.000201014044061561,2.11543937253491,1,1,1,"ACTG1","NS"
"ANXA8",0.000209857277856624,4.09865908046854,0.071,0.769,1,"ANXA8","NS"
"TAPBP",0.000246408849065909,1.4426662309951,0.857,0.923,1,"TAPBP","NS"
"FNTA",0.000249806404389331,2.17316465325676,0.429,1,1,"FNTA","NS"
"EEF2",0.000258646046773655,1.20606705502529,1,1,1,"EEF2","NS"
"UBC",0.000258646046773655,1.8243330744182,1,1,1,"UBC","NS"
"HGS",0.0002792259021668,2.53274023867867,0.429,0.923,1,"HGS","NS"
"MAT2B",0.000281484212560992,3.45796866063634,0.286,0.846,1,"MAT2B","NS"
"DTX3L",0.000297568139090481,1.42493614437818,0.786,1,1,"DTX3L","NS"
"BCAM",0.000301354835995122,1.82908688734926,0,0.692,1,"BCAM","NS"
"HOXA3",0.000301354835995122,3.26175638291499,0,0.692,1,"HOXA3","NS"
"CASC9",0.000301354835995122,3.44696817700458,0,0.692,1,"CASC9","NS"
"HDGFRP3",0.000301354835995122,4.15078273735888,0,0.692,1,"HDGFRP3","NS"
"TRPS1",0.000301354835995122,4.16604481913551,0,0.692,1,"TRPS1","NS"
"PKP1",0.000301354835995122,4.64222339648989,0,0.692,1,"PKP1","NS"
"MDFI",0.000301354835995122,4.66434551829076,0,0.692,1,"MDFI","NS"
"MMP2",0.000301354835995122,4.68943289931056,0,0.692,1,"MMP2","NS"
"LGALS7B",0.000301354835995122,5.13973947022614,0,0.692,1,"LGALS7B","NS"
"PLAU",0.000301354835995122,5.53329705524447,0,0.692,1,"PLAU","NS"
"CLCA2",0.000301354835995122,6.17705968800843,0,0.692,1,"CLCA2","NS"
"GJB2",0.000301354835995122,6.28942744618787,0,0.692,1,"GJB2","NS"
"DSG3",0.000301354835995122,6.38158448383631,0,0.692,1,"DSG3","NS"
"COL17A1",0.000301354835995122,6.58048746443939,0,0.692,1,"COL17A1","NS"
"SYPL1",0.000305874692379012,2.31215645348278,0.643,0.923,1,"SYPL1","NS"
"CALD1",0.000310507001505825,1.93858473758205,0.214,0.923,1,"CALD1","NS"
"TAP2",0.000321224416665948,2.40463496944235,0.571,0.923,1,"TAP2","NS"
"SLC1A3",0.000321434269363111,2.38273548317479,0.071,0.846,1,"SLC1A3","NS"
"PTP4A1",0.000322615601779508,2.1395290650339,0.786,0.923,1,"PTP4A1","NS"
"RBM26",0.000327724031591414,2.70743479540583,0.286,0.923,1,"RBM26","NS"
"PKP3",0.000327724031591414,3.81188408523507,0.357,0.846,1,"PKP3","NS"
"OAT",0.000327724031591414,4.12553071886944,0.357,0.846,1,"OAT","NS"
"MIR3654",0.000328800454668544,1.24701818582386,0.929,0.923,1,"MIR3654","NS"
"NFE2L2",0.000330137648753882,1.24008865370484,1,1,1,"NFE2L2","NS"
"PANK2",0.000347362750688711,2.85998905407124,0.214,0.846,1,"PANK2","NS"
"FNDC3B",0.00035854873936163,1.69123558225633,0.786,1,1,"FNDC3B","NS"
"ATP5B",0.00035854873936163,1.74376244450144,0.786,1,1,"ATP5B","NS"
"EIF3M",0.000360792492589362,1.10299875260143,0.857,1,1,"EIF3M","NS"
"MARCKS",0.000387274307159934,2.44650423660638,0.5,1,1,"MARCKS","NS"
"RRS1",0.000393972192854387,2.10553376825317,0.071,0.846,1,"RRS1","NS"
"PDP1",0.00041527422352256,4.55171774141929,0.286,0.846,1,"PDP1","NS"
"ITGB8",0.0004158740319584,2.78083872105429,0.143,0.846,1,"ITGB8","NS"
"CNN2",0.000425841457655454,1.71676602388897,0.714,1,1,"CNN2","NS"
"JUP",0.000431064959807685,1.51594620957609,0.786,1,1,"JUP","NS"
"PPP2R1A",0.000431064959807685,1.73167457907955,0.857,0.923,1,"PPP2R1A","NS"
"CTSB",0.000433693640104895,3.33630156299571,0.857,1,1,"CTSB","NS"
"SNRNP70",0.000447020176755865,3.0589787104962,0.429,0.846,1,"SNRNP70","NS"
"DSP",0.000465850356109192,2.55232225928156,0.5,1,1,"DSP","NS"
"NNMT",0.000481586607817587,1.62161803835587,0.071,0.846,1,"NNMT","NS"
"CTNND1",0.000481586607817587,2.18981938427622,0.143,0.769,1,"CTNND1","NS"
"STON2",0.000481586607817587,4.24453480844057,0.143,0.769,1,"STON2","NS"
"USB1",0.00048230435052047,1.94228106601433,0.5,0.923,1,"USB1","NS"
"TBCC",0.000490764444942531,1.75029169432788,0.357,0.923,1,"TBCC","NS"
"DCAF13",0.0004911682347659,2.25820544889678,0.429,0.923,1,"DCAF13","NS"
"NR1H2",0.0004911682347659,2.33131559223289,0.429,0.923,1,"NR1H2","NS"
"TFAP2A",0.0004911682347659,2.69485167482236,0.429,0.923,1,"TFAP2A","NS"
"ANXA7",0.00050092719772944,1.85783328650517,0.643,1,1,"ANXA7","NS"
"PSMC6",0.000510990467575372,1.6855878300195,0.714,1,1,"PSMC6","NS"
"PHLDA1",0.000512361682045131,2.54760295044611,0.214,0.846,1,"PHLDA1","NS"
"EIF5A",0.000517095946756623,1.98944828913346,0.857,0.923,1,"EIF5A","NS"
"PUF60",0.000520167756868544,1.44171357353362,0.857,1,1,"PUF60","NS"
"PERP",0.000520167756868544,2.58554621058542,0.857,1,1,"PERP","NS"
"HNRNPK",0.000527661865661596,1.36163889895939,1,1,1,"HNRNPK","NS"
"CEBPB",0.000527661865661596,2.32416683809111,1,1,1,"CEBPB","NS"
"TGFBI",0.000538474631147735,3.4935394700505,0.429,0.846,1,"TGFBI","NS"
"ADAM10",0.000578261585546183,3.11755084124464,0.357,0.846,1,"ADAM10","NS"
"ARHGDIA",0.000579063217219277,2.57594881675398,0.5,0.923,1,"ARHGDIA","NS"
"SMAD1",0.000587110978658983,3.18084842994396,0.143,0.769,1,"SMAD1","NS"
"AHCY",0.000600064734540855,2.02648518299769,0.643,1,1,"AHCY","NS"
"ELAC2",0.000614317005414888,2.28189063200007,0.143,0.846,1,"ELAC2","NS"
"SF3B4",0.000622500619244902,1.6773392023162,0.857,1,1,"SF3B4","NS"
"BASP1",0.00067616250322991,4.21906858437216,0.214,0.769,1,"BASP1","NS"
"TSKU",0.000704197261070453,4.0304674712403,0.071,0.692,1,"TSKU","NS"
"PRDM1",0.000704197261070453,4.24038386006992,0.071,0.692,1,"PRDM1","NS"
"CD109",0.000704197261070453,4.8855985512761,0.071,0.692,1,"CD109","NS"
"AMIGO2",0.000713846027780046,3.09158736131348,0.143,0.769,1,"AMIGO2","NS"
"TAP1",0.000739153003533161,2.4367609833533,0.786,1,1,"TAP1","NS"
"SKP2",0.000743755778586596,2.20788537590776,0.143,0.846,1,"SKP2","NS"
"STRN4",0.000748226163931926,2.06841059596781,0.214,0.846,1,"STRN4","NS"
"N4BP2L2",0.000801133524784133,1.72488524634811,0.214,0.923,1,"N4BP2L2","NS"
"CTTN",0.000823100661571519,1.09005504898197,1,1,1,"CTTN","NS"
"FUS",0.000823100661571519,1.64549661073675,1,1,1,"FUS","NS"
"RAB5C",0.00084624920019809,2.17712856119629,0.5,0.846,1,"RAB5C","NS"
"C1QBP",0.00084624920019809,2.19986377667994,0.5,0.846,1,"C1QBP","NS"
"ZNF428",0.00084624920019809,2.52454550499551,0.5,0.846,1,"ZNF428","NS"
"LGALS7",0.000851949129041945,1.57654150496865,0,0.615,1,"LGALS7","NS"
"NCS1",0.000851949129041945,2.58482957861191,0,0.615,1,"NCS1","NS"
"A4GALT",0.000851949129041945,2.71906151505393,0,0.615,1,"A4GALT","NS"
"MICAL3",0.000851949129041945,2.98184960147128,0,0.615,1,"MICAL3","NS"
"ADAM28",0.000851949129041945,2.98515360345511,0,0.615,1,"ADAM28","NS"
"SLC36A1",0.000851949129041945,3.13807826919455,0,0.615,1,"SLC36A1","NS"
"PCDHB2",0.000851949129041945,3.18885436974525,0,0.615,1,"PCDHB2","NS"
"ZNF460",0.000851949129041945,3.31286056024413,0,0.615,1,"ZNF460","NS"
"FZR1",0.000851949129041945,3.44638099020409,0,0.615,1,"FZR1","NS"
"ZNF234",0.000851949129041945,3.47549747034866,0,0.615,1,"ZNF234","NS"
"CLEC2B",0.000851949129041945,3.48556443944192,0,0.615,1,"CLEC2B","NS"
"MAN1A1",0.000851949129041945,3.68159109508778,0,0.615,1,"MAN1A1","NS"
"FLRT2",0.000851949129041945,3.81539255018677,0,0.615,1,"FLRT2","NS"
"TMEM40",0.000851949129041945,3.86429467569529,0,0.615,1,"TMEM40","NS"
"BCL11B",0.000851949129041945,3.88457706333686,0,0.615,1,"BCL11B","NS"
"SERPINE2",0.000851949129041945,4.00066050932418,0,0.615,1,"SERPINE2","NS"
"COL6A2",0.000851949129041945,4.00273536649855,0,0.615,1,"COL6A2","NS"
"UGT1A6",0.000851949129041945,4.07261546347235,0,0.615,1,"UGT1A6","NS"
"CHST11",0.000851949129041945,4.10259372162913,0,0.615,1,"CHST11","NS"
"C7orf25",0.000851949129041945,4.40920495156614,0,0.615,1,"C7orf25","NS"
"AKR1C1",0.000851949129041945,4.5034220420442,0,0.615,1,"AKR1C1","NS"
"DSE",0.000851949129041945,4.642098436874,0,0.615,1,"DSE","NS"
"LAPTM5",0.000851949129041945,5.41229996087574,0,0.615,1,"LAPTM5","NS"
"MMP13",0.000851949129041945,6.23792761231546,0,0.615,1,"MMP13","NS"
"RFT1",0.000862426104584553,2.84234472612425,0.071,0.692,1,"RFT1","NS"
"TSPAN5",0.000862426104584553,3.55245369429542,0.071,0.692,1,"TSPAN5","NS"
"FST",0.000862426104584553,4.25911144853299,0.071,0.692,1,"FST","NS"
"LGALS1",0.000862426104584553,4.53563652369549,0.071,0.692,1,"LGALS1","NS"
"FYB",0.000862426104584553,4.9650418306493,0.071,0.692,1,"FYB","NS"
"GRWD1",0.000865623551661062,2.76701164703043,0.143,0.769,1,"GRWD1","NS"
"AIM2",0.000865623551661062,3.99147574981672,0.143,0.769,1,"AIM2","NS"
"OSBPL1A",0.000877845276120373,2.20635936249267,0.286,0.846,1,"OSBPL1A","NS"
"PRSS23",0.000877845276120373,2.82346016113347,0.286,0.846,1,"PRSS23","NS"
"FAM120B",0.000883367403600474,2.65674243088413,0.071,0.769,1,"FAM120B","NS"
"PRKAA1",0.000900820360259415,2.21049784852583,0.214,0.846,1,"PRKAA1","NS"
"HTATIP2",0.000908112064798127,2.02921851507591,0.643,0.923,1,"HTATIP2","NS"
"NUDT19",0.000908112064798127,2.43344077580444,0.643,0.923,1,"NUDT19","NS"
"RC3H1",0.000928105422646383,3.07115754809819,0.429,0.846,1,"RC3H1","NS"
"C1R",0.000928105422646383,3.85275009881548,0.429,0.846,1,"C1R","NS"
"PCNP",0.000953581094250003,1.93551588162847,0.5,1,1,"PCNP","NS"
"TNFRSF1A",0.000953581094250003,2.59801516167791,0.643,0.846,1,"TNFRSF1A","NS"
"STRN3",0.000953581094250003,3.09281671650125,0.643,0.846,1,"STRN3","NS"
"PLP2",0.00098603985532616,2.76641151991149,0.214,0.769,1,"PLP2","NS"
"MTHFD2",0.000998733278126451,2.53863299147353,0.357,0.846,1,"MTHFD2","NS"
"CMTM6",0.00101779775212574,1.50574661950138,0.643,1,1,"CMTM6","NS"
"NME7",0.00104687644554193,2.92337553049541,0.143,0.769,1,"NME7","NS"
"PDLIM4",0.00104687644554193,3.06469233314551,0.143,0.769,1,"PDLIM4","NS"
"MAPK1IP1L",0.00104724333887676,1.53250248329201,0.786,1,1,"MAPK1IP1L","NS"
"MET",0.00105310274320156,2.93817611718649,0.071,0.692,1,"MET","NS"
"SLC33A1",0.00105310274320156,3.25794765021912,0.071,0.692,1,"SLC33A1","NS"
"FBXL5",0.00108182898376632,1.98545120359526,0.143,0.846,1,"FBXL5","NS"
"EFEMP1",0.00120233035320716,2.89683432671806,0.5,0.846,1,"EFEMP1","NS"
"CPNE8",0.00120892790364752,2.41505732586419,0.357,0.923,1,"CPNE8","NS"
"ACTB",0.00125524097256497,1.16805673185348,1,1,1,"ACTB","NS"
"PRMT1",0.00128202505504367,1.57127112279696,0.643,0.923,1,"PRMT1","NS"
"ZNF702P",0.00128216196285936,2.85961698060802,0.071,0.692,1,"ZNF702P","NS"
"HSPBP1",0.00131875358435352,2.22685264652842,0.429,0.846,1,"HSPBP1","NS"
"RAB11B",0.00133835487883013,2.14940704598718,0.786,0.923,1,"RAB11B","NS"
"SERINC2",0.00135902292957008,2.16455788147241,0.929,0.923,1,"SERINC2","NS"
"NCOR1",0.00142076817824725,2.17146179997207,0.357,0.846,1,"NCOR1","NS"
"SLC38A5",0.00142777255400707,4.09596343764582,0.143,0.692,1,"SLC38A5","NS"
"HIAT1",0.00142777255400707,4.44817992889623,0.143,0.692,1,"HIAT1","NS"
"ANXA8L1",0.00142777255400707,5.03579425688639,0.143,0.692,1,"ANXA8L1","NS"
"RIN2",0.00143156374075504,1.8680514567455,0.786,0.846,1,"RIN2","NS"
"LITAF",0.00143156374075504,2.65620024921035,0.714,0.923,1,"LITAF","NS"
"GDI2",0.00145593762369847,1.5203662810627,0.714,1,1,"GDI2","NS"
"TM9SF2",0.00145593762369847,1.98729967238503,0.714,1,1,"TM9SF2","NS"
"DNTTIP2",0.00147069036282919,1.57624805333665,0.786,1,1,"DNTTIP2","NS"
"ADD3",0.0015003081761567,2.20674804300152,0.286,0.846,1,"ADD3","NS"
"RCN1",0.00151817955675067,2.10291329978893,0.643,0.923,1,"RCN1","NS"
"CYB5R3",0.00151817955675067,2.53159739736335,0.643,0.923,1,"CYB5R3","NS"
"C6orf62",0.0015382161000683,1.17438612497482,0.929,1,1,"C6orf62","NS"
"ARF4",0.0015382161000683,1.23771447866404,1,1,1,"ARF4","NS"
"SSPN",0.0015683989050849,1.33464161878954,0.071,0.769,1,"SSPN","NS"
"RAP2B",0.00159381252943121,2.34561740608681,0.643,0.846,1,"RAP2B","NS"
"CD9",0.0016067322236076,1.62842815508818,0.929,0.923,1,"CD9","NS"
"CYBA",0.00165365616535252,1.78498270011402,0.5,0.923,1,"CYBA","NS"
"RBBP4",0.00165365616535252,1.96066023623862,0.5,0.923,1,"RBBP4","NS"
"NAA15",0.00168857980703135,1.67447787082347,0.286,0.923,1,"NAA15","NS"
"FBXO32",0.00168857980703135,1.90539429045075,0.286,0.923,1,"FBXO32","NS"
"MYADM",0.00168857980703135,2.35227064625132,0.357,0.846,1,"MYADM","NS"
"PCNA",0.00169216001219159,0.921898548717617,0.643,1,1,"PCNA","NS"
"FAR1",0.00170337196501174,2.06254913166138,0.214,0.769,1,"FAR1","NS"
"RELL1",0.00170337196501174,3.38700810204079,0.214,0.769,1,"RELL1","NS"
"IFITM1",0.00172015127016058,1.23955978516393,0.714,1,1,"IFITM1","NS"
"SDHC",0.00172015127016058,1.61213257678966,0.857,0.846,1,"SDHC","NS"
"TNFAIP8",0.00172168063216506,4.02117087088022,0.143,0.692,1,"TNFAIP8","NS"
"SLC38A1",0.00179814547016873,0.984777041720609,0.429,1,1,"SLC38A1","NS"
"LTBR",0.00186818287225905,1.57417841444267,0.786,0.923,1,"LTBR","NS"
"UBE2I",0.00186818287225905,1.74856220706545,0.786,0.923,1,"UBE2I","NS"
"ACTN1",0.00188300426896835,2.27716546086052,0.571,0.923,1,"ACTN1","NS"
"DUXAP10",0.00188393285286071,1.21262619115536,0.071,0.692,1,"DUXAP10","NS"
"TMEM33",0.00199577456457334,1.9507881534922,0.714,0.923,1,"TMEM33","NS"
"PTPRK",0.00200214896759651,1.99069046329193,0.357,0.846,1,"PTPRK","NS"
"GBP1",0.00201931902614048,1.60869229094901,0.357,0.923,1,"GBP1","NS"
"MAEA",0.00203342418405613,2.43432541594578,0.214,0.769,1,"MAEA","NS"
"ATP6V0C",0.00204722792877542,0.943518162550544,0.786,1,1,"ATP6V0C","NS"
"SPIN1",0.00207033882067106,3.01617509693246,0.143,0.692,1,"SPIN1","NS"
"RAB9A",0.00207033882067106,3.33402749439654,0.143,0.692,1,"RAB9A","NS"
"STEAP1B",0.00207033882067106,3.3612361574629,0.143,0.692,1,"STEAP1B","NS"
"CDCP1",0.00207033882067106,3.50896568948839,0.143,0.692,1,"CDCP1","NS"
"SEMA3C",0.00207033882067106,4.26468270504421,0.143,0.692,1,"SEMA3C","NS"
"SFN",0.00211485035964058,2.71316269427719,0.643,0.923,1,"SFN","NS"
"DCUN1D5",0.00211892961917827,2.01140787821601,0.286,0.846,1,"DCUN1D5","NS"
"SLC7A11",0.00211892961917827,2.37363993963442,0.286,0.846,1,"SLC7A11","NS"
"C5orf28",0.00217826942104862,3.56446607163838,0.071,0.615,1,"C5orf28","NS"
"TMEM132A",0.00217826942104862,4.55489540908417,0.071,0.615,1,"TMEM132A","NS"
"GJB6",0.00217826942104862,4.89382647255283,0.071,0.615,1,"GJB6","NS"
"BAK1",0.00218079460272542,1.81991986771853,0.143,0.769,1,"BAK1","NS"
"ZNF331",0.00218079460272542,2.10087386515856,0.143,0.769,1,"ZNF331","NS"
"LARP4",0.00219512648970022,2.29535750894673,0.429,0.846,1,"LARP4","NS"
"AAR2",0.00219532457308578,2.59094230157415,0.286,0.769,1,"AAR2","NS"
"ITGA6",0.00219532457308578,3.49509944370596,0.286,0.769,1,"ITGA6","NS"
"GOLPH3",0.00221970318824671,1.44279416101603,0.5,1,1,"GOLPH3","NS"
"DPM1",0.00221970318824671,1.78923015735613,0.571,0.923,1,"DPM1","NS"
"GNAI2",0.00221970318824671,1.83810106056138,0.571,0.923,1,"GNAI2","NS"
"GSK3A",0.00226081378144066,1.45916579147813,0,0.538,1,"GSK3A","NS"
"CDC42EP5",0.00226081378144066,1.91352543382503,0,0.538,1,"CDC42EP5","NS"
"TXNDC5",0.00226081378144066,2.30281119054187,0,0.538,1,"TXNDC5","NS"
"TMEM220",0.00226081378144066,2.51773324203962,0,0.538,1,"TMEM220","NS"
"MMP14",0.00226081378144066,2.70512028968352,0,0.538,1,"MMP14","NS"
"PEX5",0.00226081378144066,2.82412381167204,0,0.538,1,"PEX5","NS"
"C1QTNF1",0.00226081378144066,2.83969226401578,0,0.538,1,"C1QTNF1","NS"
"CKMT1B",0.00226081378144066,2.86210943044449,0,0.538,1,"CKMT1B","NS"
"VEGFC",0.00226081378144066,2.88845857147637,0,0.538,1,"VEGFC","NS"
"MYO5A",0.00226081378144066,3.04202173798276,0,0.538,1,"MYO5A","NS"
"TCF4",0.00226081378144066,3.35188553067659,0,0.538,1,"TCF4","NS"
"LTB4R2",0.00226081378144066,3.42953360446631,0,0.538,1,"LTB4R2","NS"
"SEC23IP",0.00226081378144066,3.44083251723986,0,0.538,1,"SEC23IP","NS"
"PLXNB1",0.00226081378144066,3.5085662211762,0,0.538,1,"PLXNB1","NS"
"RAB40B",0.00226081378144066,3.53514470368811,0,0.538,1,"RAB40B","NS"
"SLC25A28",0.00226081378144066,3.66109448700099,0,0.538,1,"SLC25A28","NS"
"COL5A1",0.00226081378144066,3.95138063529489,0,0.538,1,"COL5A1","NS"
"LRRN1",0.00226081378144066,4.05893762444436,0,0.538,1,"LRRN1","NS"
"LAMB1",0.00226081378144066,4.16136737349111,0,0.538,1,"LAMB1","NS"
"COL16A1",0.00226081378144066,4.20765909968864,0,0.538,1,"COL16A1","NS"
"ADH7",0.00226081378144066,4.21055490966263,0,0.538,1,"ADH7","NS"
"MFAP2",0.00226081378144066,4.24144084265002,0,0.538,1,"MFAP2","NS"
"WDR11",0.00226081378144066,4.27491731667576,0,0.538,1,"WDR11","NS"
"ZNF662",0.00226081378144066,4.33172907166745,0,0.538,1,"ZNF662","NS"
"MME",0.00226081378144066,4.50278743878209,0,0.538,1,"MME","NS"
"HTRA3",0.00226081378144066,4.82980579709402,0,0.538,1,"HTRA3","NS"
"SERPINE1",0.00226081378144066,4.84353249940701,0,0.538,1,"SERPINE1","NS"
"KRT13",0.00226081378144066,5.03431509087278,0,0.538,1,"KRT13","NS"
"SAA2",0.00226081378144066,5.41868976187715,0,0.538,1,"SAA2","NS"
"MFAP5",0.00226081378144066,5.4847529745984,0,0.538,1,"MFAP5","NS"
"EFNA5",0.00227363193501634,2.80327500058239,0.071,0.692,1,"EFNA5","NS"
"YWHAZ",0.00227516788561344,0.940317039853495,1,1,1,"YWHAZ","NS"
"SLC25A3",0.00227516788561344,0.962900249111526,0.929,1,1,"SLC25A3","NS"
"DNAJC3",0.00227516788561344,1.48574040011194,0.929,1,1,"DNAJC3","NS"
"CBX6",0.00234867177011603,1.86247959385901,0.714,0.923,1,"CBX6","NS"
"TOMM40",0.00236133692742185,2.09679645861829,0.5,0.846,1,"TOMM40","NS"
"ERI3",0.00248778286837245,2.07411615490504,0.643,0.923,1,"ERI3","NS"
"DHX36",0.00249975053263458,1.07999016457974,0.429,1,1,"DHX36","NS"
"CNIH1",0.00249975053263458,2.6299393375766,0.571,0.846,1,"CNIH1","NS"
"SLC7A5",0.00260265987657198,4.14424068112,0.214,0.692,1,"SLC7A5","NS"
"EFNB1",0.00260265987657198,4.2602403087052,0.214,0.692,1,"EFNB1","NS"
"ARMC1",0.00260404993944583,2.23382667374011,0.286,0.769,1,"ARMC1","NS"
"TTYH3",0.00261077571879825,1.97389052122745,0.643,0.846,1,"TTYH3","NS"
"RHOA",0.0026203913163815,1.4247421488032,0.929,0.923,1,"RHOA","NS"
"ARL6IP6",0.00263875952673944,3.05329843901194,0.071,0.615,1,"ARL6IP6","NS"
"HACD2",0.00263875952673944,3.54203380759483,0.071,0.615,1,"HACD2","NS"
"GPR87",0.00263875952673944,4.29113520257216,0.071,0.615,1,"GPR87","NS"
"GFOD1",0.00263875952673944,4.55994715797496,0.071,0.615,1,"GFOD1","NS"
"ZNF622",0.00271052836080666,1.5439704004458,0.5,0.923,1,"ZNF622","NS"
"NABP1",0.00272789398794772,3.25055041090525,0.357,0.769,1,"NABP1","NS"
"UBE2E2",0.00273594215843051,1.67298323338072,0.071,0.692,1,"UBE2E2","NS"
"PSMA1",0.00274729164485525,1.15798133830254,0.929,1,1,"PSMA1","NS"
"IFI16",0.00275788070216996,2.01092796286994,0.714,0.923,1,"IFI16","NS"
"PHF5A",0.00277950596248043,1.78455715724011,0.5,0.846,1,"PHF5A","NS"
"CLNS1A",0.00282484117828404,1.90575211769392,0.786,1,1,"CLNS1A","NS"
"HNRNPA1P10",0.00293742894902277,0.948341443812819,0.571,0.846,1,"HNRNPA1P10","NS"
"CDV3",0.00293742894902277,1.98909407224918,0.571,0.846,1,"CDV3","NS"
"POMGNT1",0.00296902097671567,2.27426358186304,0.143,0.692,1,"POMGNT1","NS"
"TSPAN9",0.00296902097671567,2.81758074438458,0.143,0.692,1,"TSPAN9","NS"
"PDPN",0.00296902097671567,3.38041844921858,0.143,0.692,1,"PDPN","NS"
"SDHD",0.00303053184720896,1.36216228633245,0.786,0.923,1,"SDHD","NS"
