"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"TAPBP",0.0182603257937339,0.695651344725858,0.867,0.959,1,"TAPBP","NS"
"RAD23A",0.0184026916853664,0.418837390365374,0.867,0.84,1,"RAD23A","NS"
"CRELD1",0.0184741138916233,0.39859306289769,0.067,0.361,1,"CRELD1","NS"
"OAT",0.0185487296814728,0.341537792218651,0.333,0.593,1,"OAT","NS"
"TACC2",0.0187042988521851,0.253861868400121,0.067,0.392,1,"TACC2","NS"
"CLN3",0.018797335856658,0.719057361512332,0.8,0.861,1,"CLN3","NS"
"WDR33",0.0188117519776009,0.432386723747306,0.667,0.634,1,"WDR33","NS"
"ERI3",0.0190749317989233,0.367692027577554,0.667,0.686,1,"ERI3","NS"
"PSMC5",0.0192091806294957,0.800733663100515,0.533,0.716,1,"PSMC5","NS"
"C1orf116",0.0192935194799569,0.563125367020024,0.933,0.964,1,"C1orf116","NS"
"CLPTM1",0.0194223129401504,0.465476020891027,0.667,0.608,1,"CLPTM1","NS"
"SLC35B2",0.0195343542281591,0.457151211625841,0.667,0.619,1,"SLC35B2","NS"
"HLA-A",0.0196977325834438,0.898799308047727,1,1,1,"HLA-A","NS"
"THOC6",0.0197011214019332,0.282594488527667,0.733,0.541,1,"THOC6","NS"
"RNF13",0.0197326692409712,0.471271498667304,0.533,0.794,1,"RNF13","NS"
"NXF1",0.0199682935557775,0.617250477393271,0.533,0.784,1,"NXF1","NS"
"KIF5B",0.020075915488063,0.391922338683549,0.933,0.845,1,"KIF5B","NS"
"MLST8",0.0201273937792353,0.385616111392644,0.733,0.582,1,"MLST8","NS"
"DMAP1",0.0202237435665833,0.332883534127724,0.667,0.521,1,"DMAP1","NS"
"NR4A1",0.0204691950198269,0.684931448319145,0.6,0.804,1,"NR4A1","NS"
"CMAHP",0.0205741840497979,0.401578441569096,0.267,0.577,1,"CMAHP","NS"
"USP14",0.0209533542550993,0.32432264115308,0.667,0.593,1,"USP14","NS"
"SLC35B3",0.0210839216723554,0.296194418385442,0.133,0.448,1,"SLC35B3","NS"
"HNRNPA1",0.0212047504995283,0.513832605623724,1,0.933,1,"HNRNPA1","NS"
"TLE3",0.0213315596177851,0.479685268795443,0.8,0.82,1,"TLE3","NS"
"GGH",0.0213320857599044,0.449263020799104,0.333,0.608,1,"GGH","NS"
"LRRN4",0.0213411612083113,0.81164562020197,0.533,0.742,1,"LRRN4","NS"
"GLT8D1",0.0213866201622476,0.328760715554392,0.133,0.407,1,"GLT8D1","NS"
"KRT7",0.0216261158616982,0.757716002931881,1,0.964,1,"KRT7","NS"
"MPST",0.021932386660896,0.438608177307064,0.8,0.696,1,"MPST","NS"
"ZFP36",0.0220816188122242,0.401574708124005,1,0.897,1,"ZFP36","NS"
"FAM184A",0.0221550660076706,0.544564170515671,0.533,0.763,1,"FAM184A","NS"
"MLLT10",0.0223315860183432,0.278009893915649,0.133,0.438,1,"MLLT10","NS"
"CPSF3L",0.0224563669923924,0.568941954627052,0.6,0.613,1,"CPSF3L","NS"
"EIF2D",0.0225106113272783,0.263171507293149,0.667,0.479,1,"EIF2D","NS"
"AVPI1",0.0227041401615918,0.508158345813753,0.067,0.376,1,"AVPI1","NS"
"PIM3",0.0228961193046651,0.512510294937705,0.533,0.716,1,"PIM3","NS"
"ILF3",0.0230113024484467,0.25560246804148,1,0.845,1,"ILF3","NS"
"ATP6V0E2",0.0230825050346189,0.563043484718996,0.733,0.68,1,"ATP6V0E2","NS"
"HLA-B",0.0236093917737094,0.987737662002217,1,1,1,"HLA-B","NS"
"PPP1R9A",0.0242992643868229,0.742588274051498,0.533,0.655,1,"PPP1R9A","NS"
"IL34",0.0243489408547276,0.291564911069193,0.067,0.356,1,"IL34","NS"
"GBAP1",0.025225861708155,0.300452567141824,0,0.18,1,"GBAP1","NS"
"CAT",0.0256013811599491,0.323291328020276,0.2,0.474,1,"CAT","NS"
"DNM2",0.0258405854331879,0.431370316475736,0.867,0.753,1,"DNM2","NS"
"C15orf48",0.0258578572525453,0.561924462242523,0.467,0.784,1,"C15orf48","NS"
"LGALS8",0.0260380642135128,0.454144263970124,0.867,0.809,1,"LGALS8","NS"
"TPD52L2",0.0260987319353923,0.6335113088516,0.467,0.675,1,"TPD52L2","NS"
"PIAS1",0.0262621428446398,0.587984798072708,0.467,0.691,1,"PIAS1","NS"
"ORAI1",0.0263507116342037,0.515508777908611,0.267,0.5,1,"ORAI1","NS"
"TMEM39A",0.027044057464318,0.393413294011271,0.333,0.644,1,"TMEM39A","NS"
"ACTN4",0.0270743970086229,0.404408626781233,1,0.933,1,"ACTN4","NS"
"SFXN4",0.0274140127047006,0.287654230156593,0.067,0.335,1,"SFXN4","NS"
"CASP2",0.0276253546302586,0.436786295501971,0.667,0.557,1,"CASP2","NS"
"EPB41L5",0.0276287591816701,0.638779251450547,0.6,0.773,1,"EPB41L5","NS"
"CSNK2B",0.0277082296744646,0.649060766218144,0.933,0.881,1,"CSNK2B","NS"
"POLR2E",0.0277845699636088,0.505216870821682,0.867,0.861,1,"POLR2E","NS"
"PQLC3",0.027802357404841,0.300245591222523,0.067,0.356,1,"PQLC3","NS"
"WWC2",0.0278932846381782,0.271621144702404,0.4,0.742,1,"WWC2","NS"
"DPM1",0.0279849656417984,0.444446614665492,0.6,0.686,1,"DPM1","NS"
"GALNT11",0.0282308128258578,0.4573082679236,0.467,0.789,1,"GALNT11","NS"
"SNX2",0.0283449822870118,0.343427978701777,0.533,0.562,1,"SNX2","NS"
"SLC44A4",0.0283529406158601,0.852906737343414,0.533,0.737,1,"SLC44A4","NS"
"ASL",0.028583208647934,0.766700147066481,0.733,0.84,1,"ASL","NS"
"PRSS8",0.0285915603134202,0.615436675121461,0.867,0.84,1,"PRSS8","NS"
"SLC25A6",0.0287127748503858,0.461357916920879,1,0.902,1,"SLC25A6","NS"
"LITAF",0.0287355410594128,0.590687007896326,0.733,0.711,1,"LITAF","NS"
"PLEKHB2",0.0289278183070155,0.724799301576995,0.6,0.737,1,"PLEKHB2","NS"
"TM2D1",0.0290250700150143,0.342732377512441,0.6,0.629,1,"TM2D1","NS"
"NABP1",0.0290380278048744,0.454469124804173,0.333,0.613,1,"NABP1","NS"
"SMIM14",0.0290567059147861,0.264338859897231,0.8,0.675,1,"SMIM14","NS"
"S100A14",0.0293200472342524,0.731896172948451,0.933,0.861,1,"S100A14","NS"
"ATP6V0C",0.029320315625375,0.273896851278549,0.8,0.845,1,"ATP6V0C","NS"
"DPP7",0.0294124105651332,0.414647156545379,0.6,0.644,1,"DPP7","NS"
"ZNF608",0.0294148169150548,0.303605894342991,0.067,0.351,1,"ZNF608","NS"
"OCLN",0.0294151674239114,0.510194203517334,0.667,0.773,1,"OCLN","NS"
"ASNA1",0.0297118150447184,0.33122487912045,0.467,0.68,1,"ASNA1","NS"
"CHORDC1",0.0299505387673708,0.354677115025623,0.867,0.768,1,"CHORDC1","NS"
"DEGS1",0.0299679203383042,0.658240931970451,0.733,0.809,1,"DEGS1","NS"
"ECSIT",0.0299711327739371,0.380692296357725,0.2,0.381,1,"ECSIT","NS"
"SMU1",0.0304592475809436,0.546100783775347,0.6,0.655,1,"SMU1","NS"
"TMEM54",0.0306022070894692,0.543582669783974,0.667,0.68,1,"TMEM54","NS"
"SCRN2",0.0306049351050308,0.414633087659118,0.467,0.376,1,"SCRN2","NS"
"ZBTB16",0.0307694814463086,0.338302672099454,0,0.17,1,"ZBTB16","NS"
"IL6",0.0307694814463091,0.378482286577916,0,0.17,1,"IL6","NS"
"AXL",0.0309253625123864,0.35833341087437,0.133,0.428,1,"AXL","NS"
"C6orf132",0.0310537659348674,0.326862144553838,0.333,0.67,1,"C6orf132","NS"
"TTN",0.0311008258579427,0.277560113496336,0.133,0.438,1,"TTN","NS"
"LGALS3BP",0.031143609801513,0.591673953323825,1,0.99,1,"LGALS3BP","NS"
"PGS1",0.0312659722817281,0.509219137328138,0.2,0.464,1,"PGS1","NS"
"PHB2",0.031371852545677,0.556163704473184,0.867,0.773,1,"PHB2","NS"
"RNH1",0.0317653730260788,0.530948048617682,0.867,0.871,1,"RNH1","NS"
"DGCR6L",0.0319289333224827,0.271661660555074,0.933,0.809,1,"DGCR6L","NS"
"PLEKHJ1",0.0320694267214991,0.432461232611151,0.733,0.67,1,"PLEKHJ1","NS"
"ODF3B",0.0321100858906716,0.518098636166724,0.267,0.567,1,"ODF3B","NS"
"HEXA",0.0321516672725615,0.494821497929636,0.467,0.696,1,"HEXA","NS"
"AKAP8",0.0323954013439561,0.624800108285948,0.4,0.634,1,"AKAP8","NS"
"PHKG2",0.032895777299044,0.591146144907594,0.733,0.67,1,"PHKG2","NS"
"MMP28",0.0334658089854934,0.417171373715509,0.867,0.768,1,"MMP28","NS"
"NINJ1",0.034094929906261,0.52600161808007,0.467,0.577,1,"NINJ1","NS"
"TMEM63B",0.0343804395756589,0.483468184823231,0.4,0.644,1,"TMEM63B","NS"
"PDSS2",0.034554108462379,0.274624148118663,0.067,0.32,1,"PDSS2","NS"
"P4HTM",0.0345923065018374,0.511393955444994,0.267,0.448,1,"P4HTM","NS"
"ATP11A",0.03529101803054,0.452327978527134,0.733,0.887,1,"ATP11A","NS"
"SSR1",0.0355442237253065,0.598523812622016,0.733,0.881,1,"SSR1","NS"
"MBNL1",0.0359551995159507,0.333866320443706,0.6,0.742,1,"MBNL1","NS"
"PLD3",0.0362747289044554,0.779601086437211,0.933,0.954,1,"PLD3","NS"
"CDCP1",0.0363818857837948,0.324698013484187,0.133,0.376,1,"CDCP1","NS"
"DNAJA2",0.0364573217543508,0.389214621984756,0.667,0.691,1,"DNAJA2","NS"
"TMEM106B",0.0365391738115313,0.372783457376757,0.667,0.639,1,"TMEM106B","NS"
"MSRB1",0.0367589974548043,0.317587993271496,0.667,0.552,1,"MSRB1","NS"
"GLS",0.0368475128316039,0.55448820737452,0.8,0.871,1,"GLS","NS"
"FOXJ1",0.0369806046477592,0.26238063313498,0.533,0.366,1,"FOXJ1","NS"
"CD2BP2",0.0372059805982762,0.475862519388853,0.733,0.68,1,"CD2BP2","NS"
"DSTNP2",0.0377005560424615,0.514500155607383,0.333,0.593,1,"DSTNP2","NS"
"NDUFS2",0.0379137511966206,0.632057479700983,0.733,0.753,1,"NDUFS2","NS"
"ACADS",0.0379498401999984,0.411977372763683,0.4,0.407,1,"ACADS","NS"
"FAHD2B",0.0379498829995138,0.423334267478484,0.133,0.443,1,"FAHD2B","NS"
"STXBP2",0.0381544672048652,0.408940678527803,0.467,0.634,1,"STXBP2","NS"
"TSC22D1",0.0382501226094752,0.474632135079138,0.667,0.753,1,"TSC22D1","NS"
"RNF5",0.0383629028910953,0.435469687822328,0.733,0.871,1,"RNF5","NS"
"LRRC61",0.0384285383260238,0.492175559481337,0.133,0.366,1,"LRRC61","NS"
"ISYNA1",0.0387403814872237,0.595204270433001,0.467,0.531,1,"ISYNA1","NS"
"BCL6",0.038817504508561,0.366309953925718,0.6,0.794,1,"BCL6","NS"
"ZNF165",0.0388218340370081,0.446530458336447,0.267,0.5,1,"ZNF165","NS"
"SIPA1",0.0389623206583536,0.385422982824283,0.6,0.567,1,"SIPA1","NS"
"SENP5",0.0389819178460858,0.429606434644883,0.667,0.49,1,"SENP5","NS"
"MLF2",0.039039641071088,0.275377371137421,0.867,0.727,1,"MLF2","NS"
"ZNF644",0.0394910143735379,0.443892004327946,0.733,0.773,1,"ZNF644","NS"
"DPF2",0.0395608410877201,0.312980539399724,0.6,0.567,1,"DPF2","NS"
"ENOSF1",0.0396563674733594,0.559273221279904,0.467,0.691,1,"ENOSF1","NS"
"FAAH",0.0397226876603769,0.483922153429376,0.467,0.495,1,"FAAH","NS"
"CCNL2",0.0397801564279552,0.686317354986402,0.533,0.773,1,"CCNL2","NS"
"SPNS1",0.0405575854350406,0.437609812987167,0.533,0.521,1,"SPNS1","NS"
"ZMIZ2",0.0408513710237625,0.358338950550909,0.733,0.593,1,"ZMIZ2","NS"
"ARPC1B",0.0410689742579254,0.352451321435922,1,0.902,1,"ARPC1B","NS"
"HEXIM1",0.0413346768914974,0.620014177523884,0.8,0.918,1,"HEXIM1","NS"
"TUBA4B",0.0413613740475419,0.342403088721277,0,0.155,1,"TUBA4B","NS"
"COPB2",0.0415050542147073,0.446701815634804,0.933,0.845,1,"COPB2","NS"
"YWHAH",0.0415417780974019,0.579886926904597,0.467,0.727,1,"YWHAH","NS"
"SERINC5",0.0416946863034881,0.365129270878494,0.467,0.546,1,"SERINC5","NS"
"ZDHHC16",0.0419996270657066,0.548021947111081,0.4,0.562,1,"ZDHHC16","NS"
"CNPPD1",0.0421757097788122,0.361802955175821,0.4,0.716,1,"CNPPD1","NS"
"UBE2G1",0.0422086567066776,0.307945963629894,0.2,0.423,1,"UBE2G1","NS"
"TAGLN2",0.0422969748597728,0.75873058479714,1,0.995,1,"TAGLN2","NS"
"BMPR2",0.0425575471694294,0.297730749108213,0.333,0.66,1,"BMPR2","NS"
"SP100",0.0425836470776834,0.519882104011931,0.8,0.938,1,"SP100","NS"
"JDP2",0.0429002384731612,0.553376042410591,0.667,0.686,1,"JDP2","NS"
"SLCO3A1",0.0429236381518626,0.534959511832339,0.4,0.593,1,"SLCO3A1","NS"
"BAIAP2",0.0432517070914649,0.505743610154317,0.4,0.619,1,"BAIAP2","NS"
"GIGYF1",0.0433849078073725,0.31250233010238,0.8,0.784,1,"GIGYF1","NS"
"ANXA3",0.0434886523434473,0.720519802568588,0.6,0.758,1,"ANXA3","NS"
"RPS6KB2",0.0436210982043974,0.270827939043825,0.333,0.5,1,"RPS6KB2","NS"
"MARC1",0.0440445011424321,0.518177523741235,0.6,0.737,1,"MARC1","NS"
"CAV1",0.044054023904916,1.0216200598981,0.667,0.851,1,"CAV1","NS"
"FAM89B",0.0442041074375386,0.432238265372502,0.533,0.665,1,"FAM89B","NS"
"PSMD2",0.0443334727899399,0.516271285315449,0.8,0.706,1,"PSMD2","NS"
"AP4M1",0.0444525424475228,0.375043561088137,0.2,0.387,1,"AP4M1","NS"
"OCIAD1",0.0444775068621975,0.342814092503794,0.8,0.825,1,"OCIAD1","NS"
"APOL1",0.0445244163676516,0.407696021569068,0.467,0.711,1,"APOL1","NS"
"BRD2",0.0447836308477876,0.523248908936294,1,0.969,1,"BRD2","NS"
"HDGF",0.0448690975503311,0.33678269348611,0.933,0.84,1,"HDGF","NS"
"RSPRY1",0.0449036201326412,0.435290464516145,0.333,0.619,1,"RSPRY1","NS"
"HMBS",0.0451026232504834,0.265486691493156,0.333,0.273,1,"HMBS","NS"
"CAPG",0.0454173582063459,0.295579865001324,0.867,0.686,1,"CAPG","NS"
"RAB1B",0.0455676484187582,0.33821921221485,0.8,0.866,1,"RAB1B","NS"
"SMC4",0.0456478600835113,0.495911140914086,0.667,0.856,1,"SMC4","NS"
"PHACTR2",0.0456727691391248,0.579199059448959,0.733,0.82,1,"PHACTR2","NS"
"DAPK2",0.0458274104290358,0.623556206946437,0.533,0.619,1,"DAPK2","NS"
"IFT57",0.0460736200670985,0.509696946268749,1,0.974,1,"IFT57","NS"
"LMAN2",0.0466380501729671,0.624665392798669,0.8,0.845,1,"LMAN2","NS"
"IRF7",0.0467858815652654,0.374611463703935,0.867,0.732,1,"IRF7","NS"
"SH3RF1",0.0470639510123638,0.396082773212693,0.467,0.727,1,"SH3RF1","NS"
"MMADHC",0.047276010646345,0.320941339374616,0.8,0.778,1,"MMADHC","NS"
"FLOT1",0.0473609331716831,0.408005599561715,0.933,0.897,1,"FLOT1","NS"
"C19orf70",0.0473640175404294,0.437531997138775,0.933,0.835,1,"C19orf70","NS"
"RAB17",0.0474586913906256,0.378909991703289,0.533,0.593,1,"RAB17","NS"
"MLLT4",0.047514783458068,0.419274218307818,0.667,0.856,1,"MLLT4","NS"
"GRAMD2",0.0475402551268193,0.299842186787454,0.4,0.691,1,"GRAMD2","NS"
"ELOF1",0.0477425187024806,0.449632659702373,0.467,0.634,1,"ELOF1","NS"
"PTPN6",0.0482120791052178,0.322499830722092,0.333,0.397,1,"PTPN6","NS"
"ANXA7",0.0482141491233265,0.44339279545583,0.667,0.768,1,"ANXA7","NS"
"SPOP",0.0483503686080881,0.436508264494795,0.8,0.732,1,"SPOP","NS"
"SQRDL",0.0486802673657521,0.482974046917698,0.6,0.608,1,"SQRDL","NS"
"SRSF3",0.0490669514312286,0.486455207190474,1,0.964,1,"SRSF3","NS"
"MIR22HG",0.0491520008656478,0.501212244564872,0.533,0.711,1,"MIR22HG","NS"
"EHF",0.0492661221117266,0.510390244651924,0.933,0.943,1,"EHF","NS"
"PMVK",0.0495726321321047,0.605727982714279,0.867,0.856,1,"PMVK","NS"
"PRKCI",0.0499807102498826,0.382021351403043,0.6,0.825,1,"PRKCI","NS"
"KLF6",0.0500080068518697,0.477868663122774,0.933,0.892,1,"KLF6","NS"
"ARL4C",0.050038484849614,0.281277297262725,0.4,0.716,1,"ARL4C","NS"
"TAGLN",0.0503179145624586,0.352151702035183,0,0.144,1,"TAGLN","NS"
"MDM2",0.050486067176041,0.268128839788035,0.333,0.655,1,"MDM2","NS"
"PDPN",0.0505629166526102,0.292204463067537,0.133,0.433,1,"PDPN","NS"
"NR2F2",0.0507874767754702,0.371129794286436,0.467,0.675,1,"NR2F2","NS"
"CLU",0.0509305135829822,0.602679220719243,0.867,0.773,1,"CLU","NS"
"LEPROT",0.0515727098826461,0.413571171682672,0.867,0.768,1,"LEPROT","NS"
"FBXL12",0.0521063739032073,0.281082324351158,0.133,0.428,1,"FBXL12","NS"
"C11orf54",0.0521399051338598,0.321046416043969,0.533,0.706,1,"C11orf54","NS"
"CCNDBP1",0.0521666031954036,0.476387550551749,0.467,0.588,1,"CCNDBP1","NS"
"TM9SF1",0.0523015761120918,0.301379883741312,0.8,0.68,1,"TM9SF1","NS"
"CHMP1B",0.0523696363272217,0.251482363422541,0.933,0.804,1,"CHMP1B","NS"
"TDP2",0.0525623006527337,0.355510515577201,0.467,0.603,1,"TDP2","NS"
"SYVN1",0.05264772713123,0.282093880085336,0.733,0.758,1,"SYVN1","NS"
"ANPEP",0.0530517294094046,0.438073398434441,0.267,0.474,1,"ANPEP","NS"
"CD9",0.0530636978978251,0.57300130385907,0.933,0.861,1,"CD9","NS"
"KDM6B",0.0540021080572022,0.359736719252713,0.4,0.624,1,"KDM6B","NS"
"UCKL1",0.0542460075805458,0.502102663508668,0.467,0.428,1,"UCKL1","NS"
"DNAJC3",0.0543521456129755,0.3079260094249,0.933,0.809,1,"DNAJC3","NS"
"AUP1",0.0545169773285326,0.395694058072228,0.933,0.861,1,"AUP1","NS"
"RHBDD3",0.0550005372199946,0.485663970268331,0.4,0.392,1,"RHBDD3","NS"
"GNL1",0.055699732437271,0.591888016529065,0.467,0.649,1,"GNL1","NS"
"SLC25A4",0.0558706551046042,0.492873257830742,0.533,0.722,1,"SLC25A4","NS"
"SDHD",0.0561856262275122,0.395721941517918,0.8,0.784,1,"SDHD","NS"
"ALG1",0.0561941166558743,0.352873447498329,0.2,0.418,1,"ALG1","NS"
"NUP37",0.0562742597999474,0.383228180980792,0.267,0.428,1,"NUP37","NS"
"PSMC6",0.0571251357659588,0.434912787559904,0.667,0.732,1,"PSMC6","NS"
"NFE2L2",0.0572078939107911,0.551578099834265,0.933,0.943,1,"NFE2L2","NS"
"COPS7A",0.0572606048627164,0.52638966079264,0.267,0.412,1,"COPS7A","NS"
"UBE2S",0.0573458628294735,0.466128236454856,0.6,0.794,1,"UBE2S","NS"
"GPN3",0.0574956749148306,0.31093729108251,0.4,0.495,1,"GPN3","NS"
"RAB22A",0.058189466175744,0.287129950229909,0.667,0.572,1,"RAB22A","NS"
"SSFA2",0.0583191376330485,0.303233557447878,0.4,0.675,1,"SSFA2","NS"
"RBBP5",0.0589787280344252,0.480933338420819,0.6,0.722,1,"RBBP5","NS"
"NMI",0.0591517903557292,0.289807438174612,0.467,0.51,1,"NMI","NS"
"CAB39",0.0593917509108141,0.2845836287612,0.333,0.577,1,"CAB39","NS"
"HACD3",0.0594176584448274,0.328334531337174,0.867,0.737,1,"HACD3","NS"
"MCRS1",0.0594744155176425,0.322980593028007,0.133,0.351,1,"MCRS1","NS"
"UROD",0.0595438704131188,0.613392944990595,0.6,0.732,1,"UROD","NS"
"GCDH",0.0596884609922775,0.447195388139527,0.2,0.407,1,"GCDH","NS"
"TMEM11",0.0597397017607843,0.349230626049633,0.533,0.515,1,"TMEM11","NS"
"CUEDC2",0.0599437876885726,0.469295919045446,0.267,0.469,1,"CUEDC2","NS"
"UPK3B",0.0599831835799035,0.263637707360694,0.267,0.289,1,"UPK3B","NS"
"TOM1",0.0601321265611335,0.386491239936062,0.533,0.562,1,"TOM1","NS"
"B3GAT3",0.0604079405162721,0.341190382087655,0.4,0.526,1,"B3GAT3","NS"
"DBNDD1",0.0606411727131663,0.296197180741897,0.067,0.299,1,"DBNDD1","NS"
"HSPBP1",0.0608947068143453,0.547636050651311,0.467,0.448,1,"HSPBP1","NS"
"LSR",0.0610056981007951,0.641624728965196,1,0.974,1,"LSR","NS"
"DNAH2",0.0611681722040475,0.312660998828466,0,0.134,1,"DNAH2","NS"
"TRADD",0.0612046734103097,0.505058295805655,0.533,0.784,1,"TRADD","NS"
"CTBS",0.0614787688145348,0.270740028821923,0.2,0.433,1,"CTBS","NS"
"ELMSAN1",0.0616216220563267,0.376588795641826,0.267,0.521,1,"ELMSAN1","NS"
"SLC25A24",0.0618452261541367,0.291118053775301,0.467,0.68,1,"SLC25A24","NS"
"OAZ2",0.0618916096927356,0.514723711152698,0.667,0.753,1,"OAZ2","NS"
"PUF60",0.0623755176446012,0.359852161210108,0.867,0.732,1,"PUF60","NS"
"NUCB1",0.0624603044359067,0.27013233084774,0.733,0.809,1,"NUCB1","NS"
"PLIN3",0.0627951097637181,0.379720523582508,0.533,0.526,1,"PLIN3","NS"
"GNAI2",0.0633669835629014,0.356648171417804,0.533,0.68,1,"GNAI2","NS"
"ECHS1",0.0633907716185637,0.436306647722686,0.6,0.804,1,"ECHS1","NS"
"ALDH1A1",0.0634667765123771,0.733057824514977,0.6,0.82,1,"ALDH1A1","NS"
"SYTL3",0.0635775932889202,0.429797653061105,0.267,0.505,1,"SYTL3","NS"
"HIPK2",0.0638070764141107,0.558810191466772,0.6,0.711,1,"HIPK2","NS"
"HSD11B2",0.0641116964698413,0.286720992017075,0.067,0.278,1,"HSD11B2","NS"
"SERPING1",0.064441223365557,0.433771947636767,0.6,0.593,1,"SERPING1","NS"
"HLA-DMB",0.0649844974806701,0.803016698527491,0.533,0.727,1,"HLA-DMB","NS"
"NSFL1C",0.0651055836224221,0.358957266878408,0.8,0.737,1,"NSFL1C","NS"
"SNAI1",0.065228194450527,0.504324154333118,0.467,0.541,1,"SNAI1","NS"
"ABHD11",0.0653017110233071,0.563402633678895,0.533,0.655,1,"ABHD11","NS"
"CD47",0.0657976665256989,0.624755053114054,1,0.985,1,"CD47","NS"
"PITHD1",0.065974859913694,0.483354526832585,0.667,0.763,1,"PITHD1","NS"
"CTSS",0.0660057468298957,0.455599148550107,0.867,0.866,1,"CTSS","NS"
"PLEKHB1",0.0660755121724949,0.617167290197303,0.333,0.598,1,"PLEKHB1","NS"
"METRN",0.0661611994159214,0.550004070425643,0.6,0.644,1,"METRN","NS"
"SH2D3A",0.0664125488366932,0.328177063009899,0.2,0.49,1,"SH2D3A","NS"
"SMPD2",0.0665645182322921,0.274833387902528,0.4,0.268,1,"SMPD2","NS"
"TMEM55B",0.0674420342078357,0.336981475931255,0.467,0.5,1,"TMEM55B","NS"
"ZNF330",0.0675205836242658,0.278832422800285,0.667,0.577,1,"ZNF330","NS"
"ARRDC1",0.0675506581838567,0.299767912469428,0.467,0.464,1,"ARRDC1","NS"
"PEPD",0.0681313099608782,0.37074362992584,0.733,0.701,1,"PEPD","NS"
"CHPT1",0.0683585907367412,0.261529827199354,0.333,0.454,1,"CHPT1","NS"
"METTL7A",0.068406062949069,0.362988213525531,0.4,0.686,1,"METTL7A","NS"
"HDHD3",0.0685403924388791,0.423844249448493,0.4,0.443,1,"HDHD3","NS"
"ALDH6A1",0.0685881511038423,0.40160583631019,0.667,0.737,1,"ALDH6A1","NS"
"HDGFRP2",0.068891791729575,0.285250324972262,0.333,0.356,1,"HDGFRP2","NS"
"DDX27",0.0695191912466716,0.453909910892055,0.933,0.845,1,"DDX27","NS"
"FAM3A",0.0695527126799485,0.356269309055881,0.6,0.737,1,"FAM3A","NS"
"IFIT2",0.0696532040648332,0.591745339667128,0.267,0.572,1,"IFIT2","NS"
"RBBP6",0.0698062712170677,0.387875621942331,0.933,0.923,1,"RBBP6","NS"
"BRMS1",0.0700701826724291,0.543843248796154,0.667,0.742,1,"BRMS1","NS"
"SNX3",0.070140860222315,0.452705409813382,0.867,0.866,1,"SNX3","NS"
"NOLC1",0.0703061661364238,0.494402570366479,0.6,0.722,1,"NOLC1","NS"
"MXD4",0.0703296963746914,0.520735693953196,0.733,0.732,1,"MXD4","NS"
"DAZAP2",0.0717943183344533,0.455732630287995,0.733,0.835,1,"DAZAP2","NS"
"TMEM263",0.0719282182739186,0.26916982822506,0.867,0.716,1,"TMEM263","NS"
"PACSIN3",0.0720110397223028,0.293633014143036,0.6,0.464,1,"PACSIN3","NS"
"FAM20A",0.0728438317274972,0.511268256146509,0.4,0.603,1,"FAM20A","NS"
"UBE2H",0.0730139330554511,0.540780918929036,0.867,0.845,1,"UBE2H","NS"
"GRB7",0.0731023044704489,0.310652140809715,0.133,0.412,1,"GRB7","NS"
"IRF3",0.0734463767425384,0.281107714720409,0.533,0.479,1,"IRF3","NS"
"TMED1",0.0737313200064445,0.255570167930027,0.733,0.541,1,"TMED1","NS"
"CRYZ",0.0739833020008109,0.255805020415422,0.2,0.495,1,"CRYZ","NS"
"PSMD4",0.0745715218528637,0.282196118195767,1,0.892,1,"PSMD4","NS"
"NEDD4L",0.0748032402451373,0.263076827925204,0.8,0.67,1,"NEDD4L","NS"
"FADS3",0.075414873118118,0.624762301094681,0.533,0.598,1,"FADS3","NS"
"VEGFA",0.0754897833645587,0.582599453390152,0.733,0.866,1,"VEGFA","NS"
"SULT1A2",0.07658966556904,0.622964398450212,0.4,0.644,1,"SULT1A2","NS"
"MRTO4",0.0767893566786849,0.509544982145106,0.4,0.479,1,"MRTO4","NS"
"CACUL1",0.0768429019022558,0.390123250922692,0.333,0.588,1,"CACUL1","NS"
"C1orf43",0.077110856369865,0.429848087986938,0.867,0.856,1,"C1orf43","NS"
"HLA-DRB5",0.078081525802863,0.450924138099993,0.867,0.876,1,"HLA-DRB5","NS"
"TMX2",0.0784077894276392,0.438266402369857,0.533,0.588,1,"TMX2","NS"
"RBMS1",0.0788527542371994,0.397309200323953,0.8,0.835,1,"RBMS1","NS"
"PRKRA",0.0789495871221907,0.283985985268654,0.4,0.526,1,"PRKRA","NS"
"HDAC1",0.078955961093204,0.311141748765505,0.467,0.742,1,"HDAC1","NS"
"BAZ2B",0.0792722319429073,0.442063061413147,0.867,0.83,1,"BAZ2B","NS"
"C1GALT1C1",0.079671656238351,0.310336972455834,0.4,0.443,1,"C1GALT1C1","NS"
"ZNF708",0.0797045322001012,0.319184868447524,0.2,0.454,1,"ZNF708","NS"
"KDM1A",0.0799274964815234,0.254370742030671,0.6,0.557,1,"KDM1A","NS"
"PDK2",0.0806370939087671,0.452477122991524,0.4,0.619,1,"PDK2","NS"
"EMP2",0.0806509265293581,0.370850744076055,0.933,0.99,1,"EMP2","NS"
"ARF1",0.0809021899724341,0.538448418647465,0.933,0.985,1,"ARF1","NS"
"MRPL38",0.0814716327940086,0.358702491699264,0.533,0.644,1,"MRPL38","NS"
"TMEM53",0.0816182872348095,0.270244286144946,0.067,0.289,1,"TMEM53","NS"
