"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
2.95620167040269e-40,0.758527085512442,0.596,0.293,7.82950012406154e-36,"1","CD8A"
5.03870156143212e-40,0.551549970450312,0.92,0.713,1.3345001085453e-35,"1","ATP1B3"
5.17130517500968e-39,0.607244771126378,0.766,0.456,1.36962017560131e-34,"1","DUSP4"
2.61437247509635e-38,0.52957754602236,0.901,0.682,6.92416550029268e-34,"1","MCL1"
1.74358883516176e-37,0.723589490670667,0.79,0.556,4.61789502992592e-33,"1","SMAP2"
9.43668068130647e-37,0.636587393550491,0.703,0.403,2.49930487844402e-32,"1","NUP98"
1.30760300386075e-36,0.705133239856107,0.65,0.364,3.4631865557252e-32,"1","JMY"
1.85487718791905e-36,0.508378433572492,0.85,0.592,4.91264223220361e-32,"1","SAMSN1"
2.36493032573062e-36,0.521435818947737,0.84,0.562,6.26351796769755e-32,"1","TMEM2"
3.73706126108926e-36,0.479463776865609,0.911,0.648,9.8976067499949e-32,"1","AKAP13"
9.91720450657862e-36,0.821102589323145,0.352,0.117,2.62657161356735e-31,"1","CRTAM"
1.27793876222867e-35,0.561552948036356,0.821,0.568,3.38462081176263e-31,"1","SLA"
3.13681223040745e-34,0.60628897896277,0.703,0.427,8.30784719223414e-30,"1","NPIPB3"
4.05506020025879e-34,0.41383430699394,0.906,0.635,1.07398269403854e-29,"1","ZNF331"
4.75559772102892e-34,0.437094667428568,0.616,0.324,1.25952005641451e-29,"1","PFKFB3"
6.70802427734256e-34,0.704605590678756,0.643,0.364,1.77662022985418e-29,"1","FAM129A"
6.92615299163187e-34,0.863719956624312,0.522,0.258,1.8343916198337e-29,"1","SLC7A5P2"
1.47408405512486e-32,0.514587206947211,0.758,0.494,3.90411161999819e-28,"1","PTGER4"
2.43243553592873e-32,0.526613751410281,0.783,0.524,6.44230551690725e-28,"1","PDE4B"
3.41484029465632e-32,0.298269296523476,0.904,0.637,9.04420452039728e-28,"1","RGS1"
6.46804241034108e-32,0.516296254344368,0.466,0.205,1.71306103237883e-27,"1","PBX4"
1.78024600478826e-31,0.570842983996765,0.725,0.475,4.7149815436817e-27,"1","USP36"
8.13303305329156e-31,0.60144106954046,0.64,0.376,2.15403380416427e-26,"1","PARP8"
1.85025410016917e-30,0.750209465924608,0.544,0.298,4.90039798429805e-26,"1","SMG1P1"
4.17425742169491e-29,0.70403734445267,0.466,0.225,1.1055520781359e-24,"1","PDE3B"
5.41598766563846e-29,0.539874705615094,0.635,0.37,1.43442433324435e-24,"1","CBLB"
7.46155199849771e-29,0.394327218759646,0.648,0.382,1.97619204680212e-24,"1","PER1"
1.88398115783734e-28,0.8480385661482,0.527,0.287,4.98972409653219e-24,"1","SNX9"
1.99868736668449e-28,0.821519449278539,0.428,0.2,5.29352349066388e-24,"1","PDCD1"
2.44182723742558e-28,0.597259629348033,0.814,0.59,6.46717943832165e-24,"1","ETS1"
4.6791102608423e-28,0.458761761657995,0.823,0.605,1.23926235258408e-23,"1","RNF149"
6.2142157146334e-28,0.336246217894078,0.724,0.45,1.64583503202066e-23,"1","PTPN22"
1.48323212347858e-27,0.371042199696472,0.642,0.374,3.92834027903303e-23,"1","RNF125"
1.79424607352642e-27,0.540989969279411,0.949,0.852,4.75206072573472e-23,"1","ZFP36"
1.91543630605796e-27,0.565120964252989,0.754,0.52,5.07303305659451e-23,"1","IDI1"
2.36222002197923e-27,0.483211406582947,0.609,0.352,6.25633972821199e-23,"1","AIM1"
3.04686232084201e-27,0.468710360647621,0.85,0.668,8.06961485675006e-23,"1","SFPQ"
8.91789164136898e-27,0.512301151050279,0.713,0.471,2.36190360121657e-22,"1","PIK3R1"
1.26321001101823e-26,0.636204629625612,0.623,0.379,3.34561171418177e-22,"1","SMARCA2"
1.46590049144719e-26,0.662611679489008,0.659,0.424,3.88243745159789e-22,"1","FOXO1"
1.58709659980915e-26,0.557604070747781,0.741,0.497,4.20342534459453e-22,"1","RANBP2"
2.37217061708225e-26,0.355593016591156,0.981,0.892,6.28269387934234e-22,"1","CXCR4"
2.38349823648959e-26,0.463919592491469,0.58,0.338,6.31269507934268e-22,"1","PPP1R16B"
3.68308621662707e-26,0.374304930300236,0.828,0.583,9.7546538447368e-22,"1","CD3E"
1.75794226050917e-25,0.565969898404375,0.519,0.277,4.65591007695855e-21,"1","GABARAPL1"
1.84806835483533e-25,0.316260134558766,0.637,0.388,4.89460903778137e-21,"1","NR4A3"
2.67423550136898e-25,0.468129090319994,0.695,0.447,7.08271272537573e-21,"1","VPS37B"
2.81194928183241e-25,0.505724864983301,0.732,0.496,7.44744767293313e-21,"1","NPIPB5"
3.85754503266083e-25,0.732710986912736,0.638,0.415,1.02167080190022e-20,"1","MAT2A"
5.68890350957951e-25,0.627633069936443,0.527,0.304,1.50670609451213e-20,"1","ZBTB1"
6.01835138992785e-25,0.254049563781303,0.683,0.433,1.59396036562239e-20,"1","LOC100190986"
1.01487276217324e-24,0.524227439228263,0.502,0.273,2.68789051061584e-20,"1","MGAT4A"
1.08618575833221e-24,0.389273859105431,0.771,0.532,2.87676298094286e-20,"1","STAT3"
1.15868273090457e-24,0.374814293698246,0.686,0.438,3.06877121280075e-20,"1","TSPYL2"
1.35192610785743e-24,0.293164210075893,0.763,0.528,3.5805762966604e-20,"1","BCL11B"
1.75522121372637e-24,0.360720497693928,0.959,0.835,4.64870338455428e-20,"1","PDCD4"
3.28689522885147e-24,0.313144361571061,0.444,0.212,8.70534201361312e-20,"1","CD8B"
5.44003666014222e-24,0.729685327627671,0.328,0.138,1.44079370943867e-19,"1","TNFSF8"
5.97913543421088e-24,0.503952668297014,0.428,0.208,1.58357401975075e-19,"1","ABCC1"
1.85958352474244e-23,0.607579183223951,0.531,0.302,4.92510696528036e-19,"1","POLR3E"
1.95760307856401e-23,0.311281896142805,0.983,0.879,5.18471175357678e-19,"1","EZR"
2.52242732013054e-23,0.664130925206964,0.416,0.213,6.68064875736573e-19,"1","ATXN1"
2.88392670497446e-23,0.431413386656026,0.618,0.387,7.63807987812485e-19,"1","ELL2"
3.52500908605541e-23,0.441889465928114,0.379,0.176,9.33598656441775e-19,"1","SMG1P2"
5.15047842933224e-23,0.348973638677778,0.875,0.662,1.36410421200864e-18,"1","LEPROTL1"
5.92353646016282e-23,1.0827565253766,0.292,0.12,1.56884863147412e-18,"1","SH3TC1"
6.10281709599203e-23,0.372896882286508,0.899,0.716,1.61633110787349e-18,"1","CNOT6L"
8.54420819991729e-23,0.892073880595329,0.449,0.245,2.26293354174809e-18,"1","ITGAE"
8.92622502544623e-23,0.277098373698164,0.927,0.767,2.36411069798943e-18,"1","YPEL5"
1.22103678373157e-22,0.836475898738895,0.485,0.279,3.23391592171307e-18,"1","CEBPB"
1.61830810645158e-22,0.511060891266348,0.666,0.441,4.28608901993701e-18,"1","PTP4A1"
2.22766765276676e-22,0.339280254815581,0.898,0.705,5.89997777835276e-18,"1","EML4"
2.79431637814282e-22,0.403362763247104,0.713,0.472,7.40074692751125e-18,"1","EMB"
3.00455287917389e-22,0.340289188085086,0.65,0.408,7.95755830049206e-18,"1","DCTN6"
3.34086373032348e-22,0.262614091991319,0.85,0.587,8.84827758976174e-18,"1","LINC-PINT"
3.98117514201925e-22,0.505469628164499,0.422,0.214,1.0544142363638e-17,"1","SMG1P3"
4.55753340862251e-22,0.473766464431265,0.459,0.243,1.20706272327367e-17,"1","SIK3"
7.14908964540635e-22,0.475093585524729,0.698,0.477,1.89343639258587e-17,"1","KPNA2"
7.80471489071488e-22,0.346434380669461,0.978,0.891,2.06707873880584e-17,"1","STK17B"
8.41854366620947e-22,0.420276091889857,0.826,0.621,2.22965128999558e-17,"1","REL"
8.82515596128207e-22,0.359991807449724,0.794,0.566,2.33734255634556e-17,"1","MYH9"
1.02114594584462e-21,0.299705218884891,0.812,0.605,2.70450503756948e-17,"1","ZFAND5"
1.11119736160877e-21,0.375008261483116,0.657,0.434,2.94300621222082e-17,"1","CYTH1"
1.60223288560571e-21,0.290226774466285,0.988,0.927,4.24351379752672e-17,"1","PTPRC"
1.70991387889707e-21,0.414339380369848,0.8,0.609,4.52870690825889e-17,"1","SRSF6"
1.93669746048114e-21,0.286308545958547,0.732,0.485,5.12934322408429e-17,"1","CD96"
