"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"FGL2" 5.63873718234024e-85 1.57453979442001 0.813 0.134 1.49341954274281e-80 "0" "FGL2"
"CCL3" 1.32839187493965e-84 2.37383783694716 0.64 0.069 3.51824588077767e-80 "0" "CCL3"
"MFSD1" 2.94647386195592e-84 1.5115142452356 0.903 0.333 7.80373602339026e-80 "0" "MFSD1"
"APOC1" 5.48002163962058e-84 2.91968671911541 0.701 0.107 1.45138373125351e-79 "0" "APOC1"
"RNASE6" 5.54283107992814e-84 1.76348893592329 0.713 0.084 1.46801881151897e-79 "0" "RNASE6"
"HLA-DRB6" 3.85520302636104e-83 1.5024248105015 0.894 0.314 1.02105052153172e-78 "0" "HLA-DRB6"
"LAPTM5" 6.99737628874218e-83 0.960807973493047 0.995 0.445 1.85325511007337e-78 "0" "LAPTM5"
"RNF130" 1.32910087251481e-82 1.21463984727514 0.922 0.385 3.52012366085546e-78 "0" "RNF130"
"GRN" 1.80331766414432e-82 1.26966323332078 0.996 0.62 4.77608683348622e-78 "0" "GRN"
"C5AR1" 2.00779137541659e-82 0.903313055506852 0.784 0.138 5.31763545779085e-78 "0" "C5AR1"
"PLAUR" 2.1918339094563e-82 1.14652497174664 0.955 0.396 5.805072109195e-78 "0" "PLAUR"
"PTAFR" 3.24219668817833e-82 1.14545068187376 0.748 0.152 8.58695792864029e-78 "0" "PTAFR"
"CSF2RA" 3.98751837252429e-82 1.39078429016465 0.777 0.145 1.05609424096306e-77 "0" "CSF2RA"
"ITGB2" 1.02681465488014e-81 1.17012112059547 0.979 0.359 2.71951861345006e-77 "0" "ITGB2"
"SLC8A1" 1.03883976995978e-81 1.33096017779902 0.663 0.069 2.75136713073848e-77 "0" "SLC8A1"
"SGK1" 1.09930409329638e-81 1.45350284079767 0.908 0.378 2.91150689109547e-77 "0" "SGK1"
"FAM26F" 8.79304770892283e-81 1.95534802457167 0.717 0.081 2.32883868570821e-76 "0" "FAM26F"
"PLXDC2" 1.13443915911467e-80 1.42196038698005 0.876 0.2 3.0045621129152e-76 "0" "PLXDC2"
"GLUL" 1.94509528368682e-80 1.19487763811617 0.968 0.596 5.15158485884455e-76 "0" "GLUL"
"TLR2" 5.86093537926432e-80 1.0901261816048 0.746 0.162 1.55226873519816e-75 "0" "TLR2"
"MPEG1" 1.35952084198189e-79 1.63479670913693 0.664 0.073 3.60069094998904e-75 "0" "MPEG1"
"FCGR1A" 1.68127747278792e-79 2.2431673251137 0.666 0.074 4.45286338667881e-75 "0" "FCGR1A"
"CCDC88A" 2.50852789103987e-78 1.31118881669768 0.875 0.232 6.6438361194191e-74 "0" "CCDC88A"
"LGALS9" 8.71061607773087e-78 1.16084732800323 0.92 0.349 2.30700666818702e-73 "0" "LGALS9"
"GPNMB" 3.19803580683942e-77 2.29907223845253 0.719 0.172 8.46999783441419e-73 "0" "GPNMB"
"SLC15A3" 4.0525150076495e-77 1.39049975305379 0.736 0.14 1.07330859977597e-72 "0" "SLC15A3"
"DSE" 4.21409404899763e-77 1.45892775939905 0.76 0.172 1.11610280887702e-72 "0" "DSE"
"FPR1" 6.63265861573503e-77 0.774493868743282 0.743 0.108 1.75665963437742e-72 "0" "FPR1"
"FOLR2" 6.95742465077561e-77 2.89533539974154 0.541 0.032 1.84267391875792e-72 "0" "FOLR2"
"TFEC" 1.91389174109241e-76 1.8949250601236 0.544 0.045 5.06894227628326e-72 "0" "TFEC"
"SLC37A2" 1.99806730524083e-76 2.02402333579127 0.614 0.054 5.29188125793035e-72 "0" "SLC37A2"
"CD300A" 2.7793371073859e-76 1.30463020064848 0.697 0.101 7.36107432891155e-72 "0" "CD300A"
"MPP1" 3.51124920197188e-76 1.35248527053083 0.712 0.131 9.29954351142252e-72 "0" "MPP1"
"SYK" 4.92179876477619e-76 1.22298672844628 0.833 0.242 1.30353840285097e-71 "0" "SYK"
"NCF2" 2.8855619751919e-75 1.02545889223552 0.751 0.122 7.64241089129575e-71 "0" "NCF2"
"SLC7A7" 5.41220122528826e-75 1.74654050480307 0.675 0.104 1.43342149451759e-70 "0" "SLC7A7"
"ATP6V1B2" 6.0710537792442e-75 1.22198711684626 0.83 0.272 1.60791859343283e-70 "0" "ATP6V1B2"
"FCGR2B" 1.93472072113635e-74 2.08445401177285 0.669 0.093 5.12410782992961e-70 "0" "FCGR2B"
"SLC31A2" 3.16160991103183e-74 1.62672755255093 0.71 0.136 8.37352384936781e-70 "0" "SLC31A2"
"CTSS" 3.82219871966855e-74 1.05450259314292 0.988 0.482 1.01230933090422e-69 "0" "CTSS"
"TBXAS1" 4.35567478981846e-74 1.4515404009516 0.721 0.126 1.15360046808342e-69 "0" "TBXAS1"
"LIPA" 6.89058373396057e-74 2.31030453551132 0.775 0.234 1.82497110193946e-69 "0" "LIPA"
"SLAMF8" 8.05753258547901e-74 2.45732489134057 0.575 0.038 2.13403750526412e-69 "0" "SLAMF8"
"TPP1" 8.35726635549592e-74 1.09472403311743 0.956 0.474 2.2134219942531e-69 "0" "TPP1"
"LILRB2" 1.47319909837245e-73 1.24646390732038 0.665 0.077 3.90176781203943e-69 "0" "LILRB2"
"FCGRT" 2.21874789848122e-72 1.31692129289419 0.96 0.5 5.8763538091275e-68 "0" "FCGRT"
"RNASET2" 2.70904569949859e-72 1.30651787799049 0.94 0.451 7.17490753512203e-68 "0" "RNASET2"
"DMXL2" 3.6981045475746e-72 1.47712090097334 0.667 0.148 9.79442989425132e-68 "0" "DMXL2"
"AP1S2" 4.41734581630006e-72 1.24505018888642 0.797 0.241 1.16993403944707e-67 "0" "AP1S2"
"ITGAM" 5.53113310820745e-72 1.03345587810992 0.673 0.116 1.46492060370874e-67 "0" "ITGAM"
"PIK3AP1" 7.67345926955406e-72 1.41450823216637 0.696 0.123 2.03231568754139e-67 "0" "PIK3AP1"
"IL1B" 1.28824514992912e-71 1.53599545728103 0.695 0.131 3.41191727958728e-67 "0" "IL1B"
"LILRB1" 4.44469218029006e-71 1.49532895364779 0.659 0.089 1.17717672394982e-66 "0" "LILRB1"
"IRF8" 1.00642546559423e-70 1.02077251132216 0.713 0.126 2.6655178456263e-66 "0" "IRF8"
"ALOX5" 1.25254582336777e-70 0.609131971170014 0.749 0.187 3.31736761318953e-66 "0" "ALOX5"
"EPB41L3" 2.93710339882218e-70 1.78583068349849 0.673 0.138 7.77891835178055e-66 "0" "EPB41L3"
"PARVG" 4.90770107502159e-70 1.00438921204359 0.738 0.155 1.29980462971947e-65 "0" "PARVG"
"TNFSF13B" 8.64090811366831e-70 1.37268337679317 0.801 0.202 2.28854451390505e-65 "0" "TNFSF13B"
"MAFB" 9.50463841242899e-69 1.14495497139385 0.841 0.279 2.51730348353182e-64 "0" "MAFB"
"RASGEF1B" 9.91358810606053e-69 0.433384903958901 0.908 0.459 2.62561380989013e-64 "0" "RASGEF1B"
"HLA-DQB2" 1.06279498074804e-68 1.23131643732929 0.719 0.169 2.81481250651119e-64 "0" "HLA-DQB2"
"FTH1" 1.11398863963482e-68 0.721884271020913 1 0.981 2.95039891207283e-64 "0" "FTH1"
"MYO9B" 1.22506910553714e-68 0.716169443050631 0.856 0.31 3.24459552601511e-64 "0" "MYO9B"
"GRINA" 1.46095000718656e-68 0.734502025448699 0.911 0.402 3.86932609403361e-64 "0" "GRINA"
"RAB31" 2.01325595012947e-68 1.09951719847653 0.943 0.393 5.33210838391791e-64 "0" "RAB31"
"LILRB3" 2.84924715245481e-68 0.634534470558508 0.7 0.128 7.54623108327656e-64 "0" "LILRB3"
"HLA-DQA2" 1.03805782538516e-67 1.67239526498997 0.68 0.156 2.7492961505326e-63 "0" "HLA-DQA2"
"LIMS1" 1.48494052724114e-67 1.15805831951269 0.908 0.432 3.93286498639817e-63 "0" "LIMS1"
"ARRB2" 2.9109989298953e-67 0.494470553878001 0.766 0.23 7.70978066582769e-63 "0" "ARRB2"
"NPL" 3.53638312039248e-67 2.04835548906639 0.574 0.09 9.36611069435949e-63 "0" "NPL"
"ABL2" 7.38046325281474e-67 1.49829181000053 0.785 0.288 1.95471569250798e-62 "0" "ABL2"
"APOE" 1.71287836542695e-66 2.32539379001888 0.702 0.227 4.53655835083329e-62 "0" "APOE"
"HLA-DOA" 2.01487805757228e-66 1.63260695390341 0.618 0.105 5.33640453548019e-62 "0" "HLA-DOA"
"FCGR2C" 2.61698779885915e-66 1.96675751313633 0.567 0.049 6.93109218527846e-62 "0" "FCGR2C"
"TYMP" 2.75096377462722e-66 0.989449061718266 0.981 0.571 7.2859275571002e-62 "0" "TYMP"
"MARCH1" 4.01545943755835e-66 2.07314463077877 0.625 0.059 1.06349443203733e-61 "0" "MARCH1"
"NINJ1" 5.52021976788173e-66 0.91764335541143 0.902 0.45 1.46203020552348e-61 "0" "NINJ1"
"FERMT3" 5.74282939480013e-66 0.783052881494918 0.795 0.212 1.52098836521281e-61 "0" "FERMT3"
"CTSL" 6.56837917018352e-66 1.63882820711839 0.847 0.385 1.73963522322311e-61 "0" "CTSL"
"CD53" 7.23356341790164e-66 0.357661826635441 0.955 0.359 1.91580927123125e-61 "0" "CD53"
"LCP2" 9.30882791898083e-66 0.680613355005801 0.796 0.223 2.46544307434207e-61 "0" "LCP2"
"CCRL2" 2.36802304388529e-65 1.49061327463885 0.569 0.093 6.27170903173018e-61 "0" "CCRL2"
"TMEM52B" 3.40839903170253e-65 1.75647952971064 0.538 0.049 9.02714483546415e-61 "0" "TMEM52B"
"CAPG" 3.5278878764333e-65 1.09178552538955 0.901 0.435 9.3436110407336e-61 "0" "CAPG"
"CCR1" 1.43885232493316e-64 1.60073906704838 0.541 0.054 3.81080038258548e-60 "0" "CCR1"
"TLR4" 3.83706016346791e-64 1.01542439314769 0.621 0.091 1.01624538429448e-59 "0" "TLR4"
"GNS" 6.80697741116047e-64 0.873085670147929 0.831 0.354 1.80282796734585e-59 "0" "GNS"
"MAN2B1" 7.64000283707369e-64 1.08416896636288 0.865 0.321 2.02345475139897e-59 "0" "MAN2B1"
"NCKAP1L" 8.03588136186935e-64 1.10436004683855 0.679 0.142 2.1283031786911e-59 "0" "NCKAP1L"
"NPC2" 8.68840734305878e-64 1.00612693686227 0.986 0.624 2.30112468480912e-59 "0" "NPC2"
"GPR183" 9.33174169210108e-64 1.05750709261562 0.754 0.228 2.47151178715297e-59 "0" "GPR183"
"CXCL16" 1.34864714384538e-63 1.08801294126683 0.898 0.331 3.57189196047449e-59 "0" "CXCL16"
"SH2B3" 3.446100972924e-63 1.20549162088101 0.768 0.22 9.12699842678922e-59 "0" "SH2B3"
"STAB1" 1.12684562522662e-62 1.3270723245642 0.632 0.078 2.98445063841271e-58 "0" "STAB1"
"GGTA1P" 4.04149564653387e-62 2.30456631886071 0.497 0.04 1.0703901219845e-57 "0" "GGTA1P"
"QKI" 4.44714436490577e-62 0.805331022957461 0.879 0.396 1.17782618504529e-57 "0" "QKI"
"TTYH3" 9.54238039820796e-62 1.28523548780504 0.8 0.241 2.52729944846538e-57 "0" "TTYH3"
"LRRC25" 2.97150024041488e-61 1.48650134852283 0.576 0.065 7.8700183867388e-57 "0" "LRRC25"
"SOD2" 5.61608721037261e-61 1.10421812282362 0.936 0.554 1.48742069766719e-56 "0" "SOD2"
"GRB2" 7.32404705736933e-61 0.889659339776755 0.978 0.665 1.93977386314427e-56 "0" "GRB2"
"SNX10" 9.28952904922749e-61 1.0904598498592 0.71 0.179 2.4603317686879e-56 "0" "SNX10"
"ARHGAP18" 1.60229328770061e-60 1.04239882630624 0.804 0.267 4.24367377247507e-56 "0" "ARHGAP18"
"CXCL8" 2.50751540555674e-60 1.15302990210714 0.738 0.202 6.64115455161702e-56 "0" "CXCL8"
"IL1RN" 5.00914207383207e-60 1.11649949187842 0.586 0.123 1.32667127825442e-55 "0" "IL1RN"
"LINC01272" 9.83421612583623e-60 1.17913482789794 0.552 0.074 2.60459214092773e-55 "0" "LINC01272"
"TNFAIP2" 1.23741605266393e-59 0.625628274158173 0.868 0.352 3.27729641548042e-55 "0" "TNFAIP2"
"ZNF385A" 1.84357643847319e-59 1.32633417419198 0.58 0.096 4.88271219729623e-55 "0" "ZNF385A"
"SPP1" 2.85360727139997e-59 2.97579887207195 0.574 0.117 7.55777885830281e-55 "0" "SPP1"
"IL10RA" 4.22658640175155e-59 0.61415775658782 0.777 0.226 1.1194114085039e-54 "0" "IL10RA"
"SAMHD1" 4.29065250457835e-59 1.17679064928026 0.795 0.245 1.13637931583758e-54 "0" "SAMHD1"
"FAM49B" 4.50817016036999e-59 0.786828953329197 0.866 0.409 1.19398886697399e-54 "0" "FAM49B"
"SCIMP" 5.68122614130658e-59 1.66155476939502 0.565 0.053 1.50467274352505e-54 "0" "SCIMP"
"SERPINA1" 6.75007529014354e-59 0.351292202461283 0.888 0.302 1.78775744059452e-54 "0" "SERPINA1"
"TMEM176B" 1.17043180690204e-58 1.22210584706963 0.771 0.258 3.09988864058005e-54 "0" "TMEM176B"
"GNA13" 1.22589256975045e-58 1.2683701748642 0.754 0.235 3.24677647098406e-54 "0" "GNA13"
"GPR137B" 1.63456582351338e-58 1.39928603889528 0.587 0.135 4.3291475835752e-54 "0" "GPR137B"
"MGAT1" 4.06050202499436e-58 0.936808950715385 0.946 0.489 1.07542396131976e-53 "0" "MGAT1"
"LYN" 1.3747376054639e-57 0.779621950574391 0.867 0.345 3.64099254807114e-53 "0" "LYN"
"RIN3" 2.30974694011342e-57 0.970490219038266 0.66 0.204 6.1173647708904e-53 "0" "RIN3"
"GPR34" 2.44689482625006e-57 2.36850029184309 0.465 0.037 6.48060094732328e-53 "0" "GPR34"
"CYTH4" 2.50518494471395e-57 0.616453452932744 0.583 0.111 6.63498232607489e-53 "0" "CYTH4"
"IER3" 3.10142124298226e-57 1.01225113320726 0.919 0.484 8.21411416203851e-53 "0" "IER3"
"AP1B1" 3.95852535694058e-57 1.33224950760234 0.786 0.283 1.04841544078571e-52 "0" "AP1B1"
"BCAT1" 4.14798805587142e-57 1.57551334169348 0.638 0.12 1.09859463659755e-52 "0" "BCAT1"
"MMP19" 4.28103434265535e-57 1.71903337711382 0.554 0.098 1.13383194565227e-52 "0" "MMP19"
"THEMIS2" 8.32434989348461e-57 0.812122648602589 0.764 0.187 2.2047040692894e-52 "0" "THEMIS2"
"C15orf48" 1.3040925171199e-56 0.511652149686871 0.712 0.22 3.45388903159205e-52 "0" "C15orf48"
"GK" 1.61450449645593e-56 0.76532449654688 0.691 0.198 4.27601515886352e-52 "0" "GK"
"ATP6V1F" 2.13236440355742e-56 1.06950005744207 0.941 0.554 5.64756712282183e-52 "0" "ATP6V1F"
"SIGLEC14" 2.59747423129591e-56 0.793757180412011 0.528 0.067 6.87941050158721e-52 "0" "SIGLEC14"
"MARCKS" 4.98783735182475e-56 0.59362666397825 0.919 0.525 1.32102872263079e-51 "0" "MARCKS"
"NAGK" 1.68733485479351e-55 1.10379623535075 0.847 0.367 4.46890636292061e-51 "0" "NAGK"
"DAB2" 2.56785597199734e-55 1.86693833927258 0.731 0.227 6.80096654183496e-51 "0" "DAB2"
"NCF4" 4.45159849459017e-55 0.802487275860462 0.638 0.166 1.17900586129221e-50 "0" "NCF4"
"ACP5" 4.79681891873955e-55 1.41607293340204 0.67 0.237 1.27043749062817e-50 "0" "ACP5"
"LHFPL2" 6.407492662319e-55 2.15326001630616 0.597 0.132 1.69702443161519e-50 "0" "LHFPL2"
"KMO" 6.71278442353236e-55 1.72970881581967 0.501 0.089 1.77788095457255e-50 "0" "KMO"
"CD93" 1.36274884111281e-54 0.940610478324762 0.62 0.103 3.60924030568729e-50 "0" "CD93"
"CTSC" 1.57445167758239e-54 1.13513077445928 0.941 0.489 4.16993526807696e-50 "0" "CTSC"
"KIAA0930" 2.64972080581368e-54 1.02245501337287 0.63 0.197 7.01778555419753e-50 "0" "KIAA0930"
"KCNAB2" 3.56883505318765e-54 0.708838209637086 0.667 0.179 9.45205963836748e-50 "0" "KCNAB2"
"TNFSF13" 3.83110012735156e-54 1.81379227462721 0.591 0.142 1.01466686872906e-49 "0" "TNFSF13"
"EVI2B" 4.47803238509869e-54 0.345060599464111 0.784 0.256 1.18600687719339e-49 "0" "EVI2B"
"FMNL2" 8.46707968754917e-54 1.48137546490183 0.611 0.161 2.2425060552474e-49 "0" "FMNL2"
"SLC11A1" 9.44811387948042e-54 0.530940856693357 0.63 0.126 2.50233296098039e-49 "0" "SLC11A1"
"PPT1" 2.5976112289233e-53 0.992059847870581 0.893 0.41 6.87977333980335e-49 "0" "PPT1"
"YBX1" 2.94220250848388e-53 0.769763252734863 0.991 0.786 7.79242334371956e-49 "0" "YBX1"
"HCST" 3.34403140764577e-53 0.554290303832605 0.816 0.29 8.85666718314982e-49 "0" "HCST"
"METRNL" 3.72114891328283e-53 0.803303377151567 0.808 0.316 9.85546289682957e-49 "0" "METRNL"
"CD81" 4.19238528040773e-53 1.10991875231862 0.92 0.578 1.11035324151599e-48 "0" "CD81"
"COTL1" 4.7543281432718e-53 0.800912620790053 0.959 0.5 1.25918380874554e-48 "0" "COTL1"
"RAB20" 4.95815893242387e-53 1.37355206276197 0.638 0.173 1.31316839325246e-48 "0" "RAB20"
"DOCK2" 8.41322952704132e-53 0.882054487907632 0.617 0.137 2.22824384023689e-48 "0" "DOCK2"
"NAMPT" 1.07668608644187e-52 0.344413983372097 0.932 0.543 2.85160309994129e-48 "0" "NAMPT"
"LAT2" 1.17219787447066e-52 0.766361757433097 0.614 0.131 3.10456607053555e-48 "0" "LAT2"
"CXCL3" 1.51559938026169e-52 2.08876194426013 0.615 0.18 4.01406495862309e-48 "0" "CXCL3"
"NLRP3" 1.70496667830923e-52 1.34637986849692 0.535 0.063 4.515604247502e-48 "0" "NLRP3"
"SIGLEC9" 2.56285577069032e-52 1.97595904235425 0.433 0.028 6.7877235086733e-48 "0" "SIGLEC9"
"PLEKHO2" 3.04307133239622e-52 0.926390013738153 0.671 0.168 8.05957442385139e-48 "0" "PLEKHO2"
"SRGN" 4.05182060823821e-52 0.562336896404887 0.997 0.507 1.07312468809189e-47 "0" "SRGN"
"LRP1" 1.83426307122667e-51 0.547660713832471 0.756 0.243 4.85804574414382e-47 "0" "LRP1"
"ARL8B" 2.6088368559448e-51 0.972913106443488 0.775 0.337 6.90950441296979e-47 "0" "ARL8B"
"PLA2G7" 3.28743787553105e-51 2.74926759282432 0.403 0.026 8.70677921334399e-47 "0" "PLA2G7"
"IL18" 3.74045445661478e-51 1.40756260728713 0.606 0.164 9.90659362834425e-47 "0" "IL18"
"DOCK4" 5.72049906918767e-51 1.08027604293801 0.551 0.119 1.51507417847435e-46 "0" "DOCK4"
"ZNF267" 6.16327903948376e-51 0.842942788644533 0.686 0.223 1.63234445360727e-46 "0" "ZNF267"
"RGS10" 6.24614894972347e-51 0.896784575516919 0.803 0.29 1.65429254933426e-46 "0" "RGS10"
"ALCAM" 6.68836739824914e-51 0.822614976127932 0.767 0.3 1.77141410542629e-46 "0" "ALCAM"
"LCP1" 8.02642287907623e-51 0.297196165343102 0.937 0.401 2.12579809952334e-46 "0" "LCP1"
