"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"LBH" 0 1.35431852774949 0.606 0.202 0 "0" "LBH"
"IL2RB" 0 1.34169969816919 0.4 0.084 0 "0" "IL2RB"
"TUBA4A" 0 1.328560071713 0.701 0.329 0 "0" "TUBA4A"
"SLC38A1" 0 1.32491041830083 0.73 0.273 0 "0" "SLC38A1"
"CD247" 0 1.31257376016443 0.521 0.133 0 "0" "CD247"
"LEPROTL1" 0 1.29210196108228 0.744 0.38 0 "0" "LEPROTL1"
"PDCD4" 0 1.26152861084856 0.901 0.591 0 "0" "PDCD4"
"SYNE2" 0 1.21352615355891 0.63 0.231 0 "0" "SYNE2"
"CD3D" 0 1.21004302106502 0.889 0.169 0 "0" "CD3D"
"CD69" 0 1.17377410611246 0.699 0.311 0 "0" "CD69"
"STK17B" 0 1.16308828681696 0.941 0.679 0 "0" "STK17B"
"CCL5" 0 1.13977105374157 0.663 0.218 0 "0" "CCL5"
"IL2RG" 0 1.07003860796916 0.859 0.577 0 "0" "IL2RG"
"PTPRCAP" 0 1.03012826824127 0.835 0.337 0 "0" "PTPRCAP"
"BTG1" 0 0.934479741015838 0.989 0.894 0 "0" "BTG1"
"HLA-A" 0 0.699683447653712 0.999 0.982 0 "0" "HLA-A"
"CCR6" 1.7285463698521e-306 2.48643915979253 0.394 0.094 4.5780550605533e-302 "0" "CCR6"
"GATA3" 2.16371173846581e-306 1.95609172604602 0.371 0.078 5.73059053932669e-302 "0" "GATA3"
"CD28" 1.2531739368872e-305 1.85125436892695 0.415 0.1 3.31903117184574e-301 "0" "CD28"
"GPR171" 4.89425418765035e-305 1.85226253856776 0.348 0.067 1.2962432215992e-300 "0" "GPR171"
"PTPRC" 5.88803525986533e-305 0.904689627287957 0.962 0.797 1.55944613857533e-300 "0" "PTPRC"
"SCML4" 1.70578977077517e-304 1.60076428112506 0.393 0.086 4.51778420789804e-300 "0" "SCML4"
"CCDC64" 5.12911458434268e-300 1.98237942535871 0.302 0.048 1.35844599766316e-295 "0" "CCDC64"
"LTB" 7.44385303489945e-299 1.25769344830134 0.652 0.271 1.97150447629312e-294 "0" "LTB"
"UBC" 3.54359693042701e-298 0.587761273782452 0.99 0.956 9.38521647023593e-294 "0" "UBC"
"PBXIP1" 2.10848207224246e-294 1.36953368163358 0.718 0.339 5.58431476833416e-290 "0" "PBXIP1"
"TCF7" 1.27127190969256e-291 1.36940655800903 0.503 0.15 3.36696365282076e-287 "0" "TCF7"
"PRKCQ" 1.63803618862064e-291 1.49534778283816 0.358 0.074 4.33833884556178e-287 "0" "PRKCQ"
"RHOH" 2.41327254667223e-291 1.08074048242621 0.764 0.397 6.3915523398614e-287 "0" "RHOH"
"TIGIT" 6.30834940089205e-287 1.78395314839822 0.337 0.067 1.67076633882626e-282 "0" "TIGIT"
"RNF125" 8.40276453956583e-286 1.72900300676239 0.461 0.139 2.22547218830401e-281 "0" "RNF125"
"ARHGDIB" 2.78848513451189e-284 0.661768379876656 0.975 0.868 7.38530287875474e-280 "0" "ARHGDIB"
"RNF19A" 9.91968700152973e-274 1.76524747292549 0.617 0.284 2.62722910235515e-269 "0" "RNF19A"
"HSPA8" 3.39418018424737e-271 0.969095631972315 0.971 0.88 8.98948621797916e-267 "0" "HSPA8"
"RUNX3" 3.07041922187082e-270 1.25446978440204 0.743 0.396 8.13200530912486e-266 "0" "RUNX3"
"RGCC" 7.12632056801609e-269 1.12238102058042 0.79 0.49 1.88740600243906e-264 "0" "RGCC"
"CST7" 3.18865452360367e-265 0.931201836645858 0.608 0.25 8.44515150576432e-261 "0" "CST7"
"GZMM" 4.08694720830752e-261 1.37486312123904 0.406 0.109 1.08242796812025e-256 "0" "GZMM"
"TMEM2" 1.71365800751955e-260 1.41071738885698 0.642 0.309 4.53862323291554e-256 "0" "TMEM2"
"FAM46C" 1.37822396341692e-250 0.899007000014297 0.685 0.301 3.65022616710972e-246 "0" "FAM46C"
"IKZF3" 3.56845722006246e-250 1.15867959425376 0.613 0.253 9.45105894733542e-246 "0" "IKZF3"
"CD8B" 7.56655768678321e-250 1.8395585091005 0.284 0.052 2.00400280334453e-245 "0" "CD8B"
"SKAP1" 1.75607125969318e-248 1.48068775023299 0.419 0.121 4.6509547312974e-244 "0" "SKAP1"
"GZMA" 1.41776295031004e-246 1.01522908217811 0.369 0.088 3.75494517389615e-242 "0" "GZMA"
"FOXO1" 4.02231797781945e-245 1.59609928810057 0.531 0.215 1.06531091642548e-240 "0" "FOXO1"
"GZMK" 3.47934640031642e-244 1.5667822927004 0.278 0.05 9.21504894123803e-240 "0" "GZMK"
"KLRB1" 1.29954478792744e-242 1.38365243906468 0.311 0.065 3.44184437082583e-238 "0" "KLRB1"
"CALM1" 5.7945027316857e-242 0.475506957881089 0.988 0.898 1.53467404848696e-237 "0" "CALM1"
"TSC22D3" 1.15191281786078e-238 0.934127822211877 0.854 0.662 3.05084109810428e-234 "0" "TSC22D3"
"CREM" 1.2274951856155e-235 0.901982741638831 0.852 0.658 3.25102099910265e-231 "0" "CREM"
"CD52" 3.79128409658658e-235 0.322402508265641 0.92 0.529 1.00412159298095e-230 "0" "CD52"
"PRF1" 1.95654190154479e-233 0.82433652394091 0.39 0.105 5.18190122624137e-229 "0" "PRF1"
"IFITM1" 5.31206108067933e-229 0.376791869931549 0.869 0.515 1.40689937721792e-224 "0" "IFITM1"
"HLA-E" 2.08850380899828e-228 0.526670489324839 0.987 0.971 5.53140233813193e-224 "0" "HLA-E"
"PDCD1" 8.10830591769266e-228 2.16657512189978 0.267 0.052 2.1474848223009e-223 "0" "PDCD1"
"ARL4C" 2.66966107984696e-225 1.14381598021081 0.719 0.406 7.07059736997466e-221 "0" "ARL4C"
"STK17A" 9.63820110669384e-224 1.16581595942216 0.663 0.343 2.55267756310786e-219 "0" "STK17A"
"PRKCH" 3.59133260364883e-223 1.52468884797833 0.464 0.164 9.51164440076391e-219 "0" "PRKCH"
"HLA-C" 1.06006388449815e-222 0.426339246068878 0.997 0.986 2.80757919809334e-218 "0" "HLA-C"
"PPP1R16B" 1.05674549128239e-218 1.42762926795886 0.411 0.129 2.79879043366141e-214 "0" "PPP1R16B"
"B2M" 2.37128464596543e-218 0.335702970982103 1 0.997 6.28034738483945e-214 "0" "B2M"
"DUSP4" 2.9352233011191e-218 1.81852679002437 0.482 0.196 7.77393891301394e-214 "0" "DUSP4"
"LAT" 3.54595376073791e-217 1.32731665987896 0.475 0.177 9.39145853531437e-213 "0" "LAT"
"RPL3" 6.9534712964373e-217 0.53073949003315 0.986 0.901 1.84162687286142e-212 "0" "RPL3"
"CORO1A" 2.93579771603281e-213 0.797000493631513 0.846 0.661 7.7754602509129e-209 "0" "CORO1A"
"PDE4D" 7.52846873095183e-211 1.4564735892549 0.422 0.142 1.99391494339259e-206 "0" "PDE4D"
"RASGRP1" 8.21664711201119e-208 1.66145456420022 0.374 0.112 2.17617898761616e-203 "0" "RASGRP1"
"RPS3" 8.43425638592343e-207 0.492734176199016 0.988 0.908 2.23381280381182e-202 "0" "RPS3"
"CAMK4" 1.22436933193768e-206 1.81031535363249 0.263 0.055 3.24274217563695e-202 "0" "CAMK4"
"JUNB" 5.99711754690283e-205 0.876276813302764 0.954 0.908 1.58833658229721e-200 "0" "JUNB"
"FCMR" 1.38598889756758e-204 0.995146688909723 0.468 0.168 3.67079159520775e-200 "0" "FCMR"
"EML4" 1.61270889284845e-202 1.00475008509878 0.797 0.532 4.27125950270911e-198 "0" "EML4"
"INPP4B" 2.72035834808916e-202 1.58894603433814 0.285 0.066 7.20486908491413e-198 "0" "INPP4B"
"PTPN22" 4.21790402370717e-200 1.35485709858842 0.511 0.218 1.11711188067884e-195 "0" "PTPN22"
"SC5D" 8.18209707755931e-193 2.06633746437912 0.415 0.162 2.16702841099158e-188 "0" "SC5D"
"SIRPG" 6.01003235230144e-190 1.63729876991357 0.256 0.056 1.59175706850704e-185 "0" "SIRPG"
"CRIP1" 3.226740581787e-186 0.418919196825889 0.898 0.617 8.54602243086288e-182 "0" "CRIP1"
"CCND2" 1.16964292016953e-185 1.05473505570498 0.685 0.377 3.09779927406899e-181 "0" "CCND2"
"TOB1" 1.24038796797752e-185 1.23048706249943 0.751 0.514 3.28516753318848e-181 "0" "TOB1"
"RPL13A" 1.41507866648885e-185 0.406117596900537 0.998 0.934 3.74783584819572e-181 "0" "RPL13A"
"PIP4K2A" 3.4117277516852e-183 1.01046004066806 0.763 0.531 9.03596095033824e-179 "0" "PIP4K2A"
"ODF2L" 5.78882057915225e-180 1.45348944139534 0.414 0.161 1.53316913038847e-175 "0" "ODF2L"
"ZC3HAV1" 6.05276958742421e-179 0.878719987080311 0.844 0.645 1.6030760252293e-174 "0" "ZC3HAV1"
"PIK3IP1" 1.54319998152245e-178 1.31263413769575 0.483 0.209 4.0871651510622e-174 "0" "PIK3IP1"
"YPEL5" 4.28231572215522e-178 0.918506190823323 0.802 0.617 1.13417131901281e-173 "0" "YPEL5"
"PARP8" 2.63528595782626e-177 1.27741551662534 0.479 0.205 6.97955485930286e-173 "0" "PARP8"
"CDC42SE2" 4.32585937338708e-173 0.885553989425194 0.789 0.561 1.14570385504157e-168 "0" "CDC42SE2"
"EZR" 8.21615417541687e-171 0.658260055582981 0.92 0.771 2.17604843335916e-166 "0" "EZR"
"HLA-B" 2.49749299020909e-167 0.382577325863714 1 0.995 6.61461018456879e-163 "0" "HLA-B"
"ABLIM1" 4.80208318810725e-167 1.13227369540351 0.35 0.114 1.27183173237021e-162 "0" "ABLIM1"
"EEF1A1" 8.15261997851045e-164 0.356594923723701 0.999 0.945 2.15922140130849e-159 "0" "EEF1A1"
"PPP1CB" 2.10602261693551e-161 0.813061738395151 0.901 0.787 5.57780090095371e-157 "0" "PPP1CB"
"PYHIN1" 4.02595330554592e-161 1.31546192067873 0.267 0.071 1.06627373297384e-156 "0" "PYHIN1"
"GNG2" 1.60659117935278e-160 1.02246158516949 0.519 0.253 4.25505673851583e-156 "0" "GNG2"
"RBM38" 1.93190035266817e-160 1.23232605743673 0.496 0.237 5.11663808404166e-156 "0" "RBM38"
"ATXN7" 2.26489317010328e-159 1.28155810156811 0.581 0.324 5.99856956101853e-155 "0" "ATXN7"
"CBLB" 5.91673712685868e-159 1.31937014013376 0.421 0.17 1.56704782804852e-154 "0" "CBLB"
"SYTL3" 1.22910365947603e-158 1.00851425973916 0.55 0.278 3.25528104212226e-154 "0" "SYTL3"
"SOCS1" 7.6512090711524e-158 1.14517455547797 0.557 0.311 2.02642272249471e-153 "0" "SOCS1"
"SOD1" 4.29670725776617e-156 0.726837634551746 0.82 0.651 1.13798291721937e-151 "0" "SOD1"
"NKG7" 6.02057933716556e-156 0.598649902781297 0.395 0.148 1.5945504374483e-151 "0" "NKG7"
"CDKN1B" 1.43237944673267e-155 1.25631725512587 0.519 0.265 3.79365696467148e-151 "0" "CDKN1B"
"MIAT" 1.68223136410584e-154 1.1078107412929 0.329 0.108 4.45538976783431e-150 "0" "MIAT"
"FAM102A" 3.12755358512152e-154 1.36791995573229 0.35 0.123 8.28332567019435e-150 "0" "FAM102A"
"AES" 1.06098128004337e-152 1.1265146857393 0.716 0.549 2.81000892019486e-148 "0" "AES"
"TNFAIP3" 1.83122587142886e-151 0.560411710652486 0.88 0.668 4.85000172047934e-147 "0" "TNFAIP3"
"FLT3LG" 1.49250631265985e-149 1.40139393316568 0.332 0.117 3.9529029690796e-145 "0" "FLT3LG"
"P2RY10" 4.08556085831984e-149 1.69646433266598 0.294 0.094 1.08206079332601e-144 "0" "P2RY10"
"DUSP2" 5.31488606476937e-147 0.814446451005667 0.778 0.58 1.40764757425417e-142 "0" "DUSP2"
"FYB" 1.25046542706237e-146 0.626074389185966 0.848 0.639 3.31185768357469e-142 "0" "FYB"
"SLC9A3R1" 1.08496192999831e-145 1.05365312635099 0.603 0.366 2.87352167160051e-141 "0" "SLC9A3R1"
"PSMD6-AS2" 1.01141347562136e-140 1.6099478829601 0.352 0.143 2.67872859018316e-136 "0" "PSMD6-AS2"
"EMB" 1.33739983726549e-140 1.13781914486744 0.563 0.325 3.54210346899765e-136 "0" "EMB"
"BATF" 2.99794872555195e-139 1.38996352972597 0.412 0.19 7.94006719962435e-135 "0" "BATF"
"YWHAZ" 1.54011742778446e-138 0.530714871093792 0.966 0.886 4.07900100748713e-134 "0" "YWHAZ"
"ARAP2" 4.8580969913702e-138 1.17093960056613 0.463 0.22 1.2866669881644e-133 "0" "ARAP2"
"DDX6" 1.9649501466227e-136 0.914410887185487 0.764 0.583 5.20417046333021e-132 "0" "DDX6"
"GSPT1" 1.13162942047096e-135 1.21441769222216 0.663 0.482 2.99712052011734e-131 "0" "GSPT1"
"KCNA3" 4.63604505772864e-135 1.16185100286949 0.41 0.174 1.22785653353943e-130 "0" "KCNA3"
"ACAP1" 4.96100241439694e-135 1.13522587167723 0.478 0.238 1.31392148945303e-130 "0" "ACAP1"
"CYFIP2" 1.10900198080987e-134 0.832502856713002 0.488 0.23 2.93719174617494e-130 "0" "CYFIP2"
"CXCR3" 1.4788349228961e-134 1.25747124865991 0.34 0.13 3.91669429329033e-130 "0" "CXCR3"
"RARRES3" 3.29720473313285e-133 0.798217837431904 0.612 0.374 8.73264673570237e-129 "0" "RARRES3"
"NPM1" 4.22464870878492e-131 0.55738867991399 0.882 0.794 1.11889821052169e-126 "0" "NPM1"
"SIT1" 1.74850975019797e-129 1.44017852133221 0.296 0.106 4.63092807339932e-125 "0" "SIT1"
"RAC2" 1.07669204154345e-128 0.632559204020333 0.818 0.642 2.85161887202784e-124 "0" "RAC2"
"TBC1D10C" 5.35105978765339e-128 1.16009690968593 0.427 0.202 1.41722818476e-123 "0" "TBC1D10C"
"OPTN" 8.65234525078339e-128 1.15872937289575 0.499 0.264 2.29157363966998e-123 "0" "OPTN"
"RPL13" 1.13449541171461e-127 0.339044306326296 0.993 0.925 3.00471109792615e-123 "0" "RPL13"
"CTSW" 2.35337478401235e-127 0.886263320699603 0.346 0.135 6.2329131154567e-123 "0" "CTSW"
"GIMAP7" 2.52880706920743e-127 0.742280550068049 0.485 0.242 6.69754552279589e-123 "0" "GIMAP7"
"PIK3R1" 3.97810575605539e-127 1.37997793025155 0.535 0.322 1.05360130949127e-122 "0" "PIK3R1"
"SLA" 2.09342038666291e-124 0.893035400267795 0.665 0.466 5.5444238940767e-120 "0" "SLA"
"PTGER4" 4.65903987345431e-123 1.52732164243286 0.559 0.354 1.23394671048437e-118 "0" "PTGER4"
"TSPYL2" 4.86204882121663e-123 1.03177856150364 0.516 0.285 1.28771363029922e-118 "0" "TSPYL2"
"RPL5" 1.50868764347694e-122 0.386412112560657 0.966 0.878 3.99575922374868e-118 "0" "RPL5"
"DCTN6" 2.90482159266599e-122 1.4601709929579 0.46 0.25 7.69341998817588e-118 "0" "DCTN6"
"DNAJA1" 7.65198206171651e-122 0.757122539698493 0.861 0.823 2.02662744904562e-117 "0" "DNAJA1"
"ANXA1" 8.956076418932e-121 1.21423929324354 0.676 0.551 2.37201683955414e-116 "0" "ANXA1"
"PVRIG" 3.4760033401775e-118 1.23382027182188 0.272 0.094 9.2061948464601e-114 "0" "PVRIG"
"TNIK" 6.08458936283925e-117 1.22441578389467 0.339 0.14 1.61150349274798e-112 "0" "TNIK"
"KMT2E" 6.21017553645137e-117 0.787699109272621 0.847 0.703 1.64476499082915e-112 "0" "KMT2E"
"TERF2IP" 9.24645506019589e-117 1.00369805440135 0.641 0.469 2.44892362269288e-112 "0" "TERF2IP"
"RPL13AP5" 2.94803319814043e-115 0.428301375083356 0.976 0.872 7.80786592527492e-111 "0" "RPL13AP5"
"RCAN3" 8.22960157561204e-114 1.37966220118403 0.312 0.123 2.17960997730085e-109 "0" "RCAN3"
"FAM177A1" 8.86679793186542e-114 0.849076052708901 0.614 0.422 2.34837143225456e-109 "0" "FAM177A1"
"OCIAD2" 2.38556313716359e-113 0.724735774208498 0.425 0.206 6.31816396877776e-109 "0" "OCIAD2"
"SMCHD1" 8.25841501601103e-113 0.636311853522998 0.656 0.457 2.18724121699052e-108 "0" "SMCHD1"
"ATP2B4" 1.18259983695935e-112 1.1504544862764 0.458 0.242 3.13211566818684e-108 "0" "ATP2B4"
"LDHA" 1.89575462946763e-112 0.542517849190816 0.851 0.738 5.02090613614502e-108 "0" "LDHA"
"YWHAB" 1.96882498793811e-112 0.521046216254581 0.892 0.825 5.21443298055409e-108 "0" "YWHAB"
"DNAJB1" 2.41778515438568e-112 0.667008232561104 0.92 0.8 6.40350398139048e-108 "0" "DNAJB1"
"PDE3B" 1.12392535266827e-111 1.39656177871602 0.292 0.113 2.97671629654192e-107 "0" "PDE3B"
"AKNA" 3.41426813961822e-111 0.842060741434533 0.601 0.378 9.04268916777885e-107 "0" "AKNA"
"TBCC" 1.094670697048e-110 1.11486769917744 0.408 0.207 2.89923534113162e-106 "0" "TBCC"
"ISG20" 1.17555626699886e-109 0.256153746065635 0.719 0.466 3.11346077314648e-105 "0" "ISG20"
"AAK1" 2.22281270969711e-109 0.918570058867594 0.696 0.47 5.88711946163279e-105 "0" "AAK1"
"LINC00861" 2.39197999878221e-109 0.82219397283054 0.278 0.098 6.33515902677468e-105 "0" "LINC00861"
"CFL1" 1.77601699833119e-108 0.324614302298434 0.992 0.957 4.70378102008015e-104 "0" "CFL1"
"LIME1" 3.53260324654423e-107 0.916436292754526 0.451 0.236 9.35609969847239e-103 "0" "LIME1"
"PITPNC1" 8.26658885115411e-107 1.43942160047606 0.324 0.142 2.18940605722817e-102 "0" "PITPNC1"
"IPCEF1" 3.26734471952106e-106 1.44159685213972 0.26 0.095 8.65356248965153e-102 "0" "IPCEF1"
"RALGAPA1" 7.36930345702275e-105 1.02336283288395 0.504 0.29 1.95176002059248e-100 "0" "RALGAPA1"
"ZC3H12D" 2.84579441275346e-104 1.54039683654462 0.282 0.11 7.53708650217755e-100 "0" "ZC3H12D"
"HNRNPK" 6.98913776245069e-104 0.68451052245991 0.854 0.779 1.85107313638507e-99 "0" "HNRNPK"
"TSPYL1" 4.49747736495804e-103 0.824727548888707 0.68 0.497 1.19115688010914e-98 "0" "TSPYL1"
"JUND" 4.60459209391297e-103 0.683907966710958 0.911 0.822 1.21952621607285e-98 "0" "JUND"
"PPP2R5C" 5.34205857303187e-103 0.903653630171058 0.64 0.443 1.41484421306749e-98 "0" "PPP2R5C"
"S1PR4" 2.46278178352621e-102 0.931556755517076 0.402 0.208 6.52267755366917e-98 "0" "S1PR4"
"FAS" 2.69738815998174e-102 1.50860631219489 0.279 0.111 7.14403254171164e-98 "0" "FAS"
"TNRC6C" 1.17568976093077e-101 1.10237212541246 0.347 0.155 3.11381433182515e-97 "0" "TNRC6C"
"DDX5" 5.45886110633753e-101 0.565137915686194 0.937 0.878 1.44577936401349e-96 "0" "DDX5"
"ADAM19" 2.33578666413048e-100 0.939966770318756 0.503 0.292 6.18633097994957e-96 "0" "ADAM19"
"LOC100130476" 2.5818215730221e-99 1.01029614514187 0.434 0.244 6.83795443614902e-95 "0" "LOC100130476"
"LDHB" 2.71078253422118e-98 0.589396809717717 0.695 0.548 7.17950754188478e-94 "0" "LDHB"
"STK4" 1.30210965018174e-97 0.763653019905759 0.772 0.626 3.44863740850634e-93 "0" "STK4"
"PDCL3" 1.50110192661502e-96 1.28329776692501 0.451 0.279 3.97566845263987e-92 "0" "PDCL3"
"CNBP" 4.51318663246436e-96 0.534773288067527 0.857 0.781 1.19531747960819e-91 "0" "CNBP"
"DUSP16" 6.08795467604046e-96 1.2530026703673 0.371 0.183 1.61239479594931e-91 "0" "DUSP16"
"MAF" 7.81149324851829e-96 1.05219951010627 0.534 0.331 2.06887398687007e-91 "0" "MAF"
"NDNL2" 2.35651306221325e-94 1.19634112990685 0.39 0.211 6.24122484527179e-90 "0" "NDNL2"
"P2RY8" 3.31068633762758e-94 0.931230602673974 0.36 0.172 8.76835276520663e-90 "0" "P2RY8"
"EIF1" 3.67654058452178e-94 0.285632570053622 0.994 0.972 9.73731773810593e-90 "0" "EIF1"
"MLLT3" 7.0464232251454e-94 1.14191021701741 0.278 0.112 1.86624519117976e-89 "0" "MLLT3"
"ARHGEF1" 8.10854145418463e-94 0.998903481918258 0.545 0.359 2.1475472041408e-89 "0" "ARHGEF1"
"IDI1" 2.26652870175516e-93 1.11694287143321 0.573 0.409 6.00290126659855e-89 "0" "IDI1"
"PPP1R2" 9.73250513653638e-93 1.00762791502128 0.599 0.439 2.57765398541166e-88 "0" "PPP1R2"
"RPL19" 1.73692125513966e-92 0.277260253150494 0.982 0.902 4.60023594423739e-88 "0" "RPL19"
"C9orf78" 2.68260266120918e-91 0.979490649994223 0.606 0.443 7.10487314821251e-87 "0" "C9orf78"
"NCK2" 1.49192042554325e-90 1.32393169737513 0.298 0.13 3.95135124705129e-86 "0" "NCK2"
"RGS1" 1.59608189148995e-90 0.701961860057519 0.714 0.552 4.22722288961113e-86 "0" "RGS1"
"ARID5B" 3.20385307751988e-90 0.967554257072985 0.562 0.384 8.48540487581139e-86 "0" "ARID5B"
"HLA-H" 4.759451627779e-90 0.544261366961292 0.904 0.781 1.26054076361727e-85 "0" "HLA-H"
"DDIT4" 4.06158994745186e-89 0.766882804217205 0.647 0.524 1.07571209758262e-84 "0" "DDIT4"
"RPS2" 6.87825645454422e-89 0.272738738390577 0.984 0.913 1.82170622198604e-84 "0" "RPS2"
"ORAI1" 3.65617437246789e-87 1.21055028679464 0.443 0.272 9.6833778254812e-83 "0" "ORAI1"
"SETD1B" 9.71149947262941e-87 1.35762066881872 0.354 0.182 2.5720906353259e-82 "0" "SETD1B"
"CD27" 2.02606414028424e-86 0.600216027772044 0.42 0.218 5.3660308755428e-82 "0" "CD27"
"CD99" 3.2713894052701e-86 0.630594571235823 0.731 0.614 8.66427483985785e-82 "0" "CD99"
"FOXP1" 4.32602534701925e-86 0.800409288608388 0.724 0.574 1.14574781315805e-81 "0" "FOXP1"
"CYTIP" 6.87464522161608e-85 0.74824150243912 0.646 0.493 1.82074978694502e-80 "0" "CYTIP"
"ARID4B" 4.34062434045739e-84 0.870326120959998 0.661 0.514 1.14961435657014e-79 "0" "ARID4B"
"GBP5" 5.28234801826868e-84 1.17686097390219 0.442 0.262 1.39902987263846e-79 "0" "GBP5"
"DDX24" 2.66705897757059e-83 0.794470824308975 0.701 0.554 7.0637057020957e-79 "0" "DDX24"
"FTH1P3" 4.18645465436282e-82 0.264282482148657 0.298 0.506 1.10878251520799e-77 "0" "FTH1P3"
"ATF7IP" 4.47360907066412e-82 0.873610381292969 0.567 0.379 1.18483536236539e-77 "0" "ATF7IP"
"CCSER2" 1.84934283256769e-81 1.15911074903457 0.435 0.255 4.89798449205553e-77 "0" "CCSER2"
"LINC00869" 4.44830816779239e-81 1.0310232428056 0.34 0.171 1.17813441823981e-76 "0" "LINC00869"
"GLTSCR2" 7.43997884308978e-81 0.703224007997713 0.762 0.669 1.97047839659233e-76 "0" "GLTSCR2"
"JAK3" 1.26667743405878e-80 0.51476667895817 0.603 0.408 3.35479518410468e-76 "0" "JAK3"
"SKP1" 2.02055335442803e-80 0.533795241000441 0.781 0.711 5.35143555920263e-76 "0" "SKP1"
"NOP58" 4.76714385420976e-80 0.923851224484739 0.638 0.482 1.26257804978746e-75 "0" "NOP58"
"RASAL3" 7.54001182986007e-80 1.16728259400865 0.344 0.176 1.99697213313844e-75 "0" "RASAL3"
"RSBN1" 3.74314964464294e-79 0.935232587920981 0.426 0.249 9.91373183383681e-75 "0" "RSBN1"
"AIM1" 3.74624290150137e-79 1.06207662184235 0.442 0.265 9.92192432462639e-75 "0" "AIM1"
"HNRNPLL" 5.60482288283571e-79 1.45317353458323 0.32 0.16 1.48443734051904e-74 "0" "HNRNPLL"
"HERPUD2" 1.93775217800237e-78 1.05558608995234 0.508 0.342 5.13213664343929e-74 "0" "HERPUD2"
"POLR2A" 1.462930708397e-77 0.719009153030953 0.76 0.632 3.87457198118945e-73 "0" "POLR2A"
"OGT" 2.33244529054566e-77 0.602018553610945 0.655 0.486 6.17748135201017e-73 "0" "OGT"
"LINC-PINT" 8.34830931573147e-77 0.750537623503226 0.665 0.532 2.21104972227148e-72 "0" "LINC-PINT"
"HNRNPA1" 9.59850958961918e-76 0.470941373214922 0.847 0.785 2.54216526481064e-71 "0" "HNRNPA1"
"CACYBP" 9.79822338657721e-76 0.938027877798426 0.633 0.537 2.59505946393497e-71 "0" "CACYBP"
"NFATC2" 4.04721942372928e-75 1.04427157636681 0.404 0.23 1.0719060643747e-70 "0" "NFATC2"
"TRA2A" 1.00591734809385e-74 0.529122313111644 0.87 0.757 2.66417209642655e-70 "0" "TRA2A"
"POLR3E" 1.47870941806259e-74 1.10494654447318 0.343 0.179 3.91636189373878e-70 "0" "POLR3E"
"BRD2" 5.47213128524645e-74 0.825775868823503 0.788 0.708 1.44929397089752e-69 "0" "BRD2"
