"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"ANKRD11",0.010362893028766,0.347712768813157,0.797,0.8,1
"RPL18",0.0114847606985075,-0.627959360557168,0.959,0.987,1
"CPNE2",0.0120904394036345,0.281518321955297,0.503,0.465,1
"C2",0.0125547380797957,0.374381511231612,0.391,0.343,1
"PTPN14",0.0126579702354561,0.317642303949115,0.637,0.6,1
"CHRNB1",0.0132825726959448,0.282037319099484,0.33,0.274,1
"PDE4D",0.0133926276770795,0.263760272734247,0.449,0.439,1
"KBTBD2",0.0134075920760145,0.257690301199856,0.58,0.6,1
"C16orf58",0.0135331768971072,0.311841642981103,0.643,0.643,1
"CENPBD1P1",0.0143327941039875,0.370295076594755,0.37,0.326,1
"NEDD4L",0.0149782249648108,0.271067805489746,0.722,0.717,1
"HMGCS1",0.0152662949535223,0.66174836242293,0.614,0.839,1
"ELOVL1",0.0157638188625541,0.374388393120264,0.754,0.848,1
"BAZ2A",0.0161070480563057,0.284151560976554,0.645,0.613,1
"KDM4A",0.0163451746508827,0.257012154918632,0.434,0.404,1
"N4BP2L2",0.0165562915912498,0.276084969984423,0.628,0.787,1
"DICER1",0.0169096110737514,0.279264804795354,0.582,0.535,1
"GSTM3",0.0169945736009149,0.685483104145495,0.551,0.578,1
"CCDC88C",0.0170575030674374,0.301027816125135,0.472,0.457,1
"GAS5",0.0175157975688869,-0.362470349559876,0.846,0.939,1
"CLN3",0.0176863769967287,0.361947142486265,0.738,0.765,1
"ZNF484",0.0179385554615314,0.252539945765324,0.135,0.078,1
"RBM5",0.0188587717479682,0.257308674043266,0.504,0.487,1
"SAFB2",0.0198463602924848,0.281956256921762,0.675,0.691,1
"ERP29",0.0198955932260344,0.266714120823965,0.795,0.891,1
"RPA2",0.0202499052715902,0.313720768773044,0.603,0.63,1
"SIGIRR",0.0206905338221269,0.337974650365597,0.589,0.639,1
"WWC3",0.0208797140652831,0.343639406324998,0.51,0.474,1
"ADK",0.0212944126937663,0.285884888508001,0.75,0.783,1
"PNISR",0.0214280200526081,0.257306701289056,0.79,0.822,1
"WFS1",0.0219050890824954,0.300391948504448,0.375,0.326,1
"DDX3X",0.0220140189158103,0.291633082168624,0.899,0.917,1
"CSNK2B",0.0220495265736446,0.417962676773791,0.831,0.913,1
"RBPMS",0.0222005388376149,0.361249412338702,0.697,0.665,1
"RPLP1",0.0228542606210772,-0.681687667382984,0.987,0.996,1
"C12orf49",0.0228743374910506,0.553075133816522,0.575,0.665,1
"RHOBTB2",0.0232109499554654,0.308995588577895,0.368,0.335,1
"IFIT3",0.0243706102080782,0.292640193667102,0.37,0.496,1
"RPS15",0.0253710418207018,-0.714692401586077,0.975,0.987,1
"RPS6",0.0280368597613838,-0.452178229094748,0.964,0.978,1
"SLC35E1",0.029198503881403,0.325641534126956,0.691,0.726,1
"NSFL1C",0.0296023833368587,0.268060208986557,0.657,0.717,1
"NAA60",0.0299063863584983,0.277356508516139,0.594,0.622,1
"GPR108",0.0299457791431654,0.309619364475674,0.634,0.683,1
"RYBP",0.0309849965913466,0.286387530390804,0.497,0.509,1
"FTO",0.0343916541191998,0.32468035156737,0.422,0.404,1
"SLC19A2",0.0344857286286613,0.297960700326177,0.452,0.47,1
"MRPS6",0.0345447114390014,0.296375898242764,0.718,0.83,1
"GCDH",0.0359793538227146,0.300848586199744,0.39,0.37,1
"FAM111A",0.0363650503179658,0.260420809252324,0.573,0.583,1
"TOX3",0.0380933681870076,0.278503308758367,0.461,0.452,1
"ARGLU1",0.0387445536026535,0.254063009904475,0.885,0.922,1
"DNASE2",0.0389773086424989,0.37539489966098,0.684,0.743,1
"CDK10",0.0403539207248882,0.351421602421013,0.479,0.474,1
"AFF4",0.0408380639688446,0.271377518995771,0.785,0.804,1
"CEACAM5",0.040972153135111,0.762229220150393,0.364,0.33,1
"RABGGTA",0.0413591709189117,0.253444409412377,0.53,0.522,1
"NDUFB9",0.0414886593755956,-0.332228771979508,0.914,0.943,1
"AREG",0.0422704334303826,0.601172132724997,0.449,0.478,1
"ITPR3",0.0439241415822653,0.330788534477148,0.693,0.713,1
"STAT1",0.0443445815701218,0.305112858634256,0.709,0.77,1
"XIAP",0.0445978705768424,0.2720478503671,0.838,0.878,1
"OSGEP",0.0454697989404672,0.280311442595166,0.503,0.517,1
"DMTF1",0.0465412370875603,0.323167168163223,0.479,0.448,1
"RPL31",0.047406707420559,-0.34692765171528,0.968,0.987,1
"MAD1L1",0.048641520385309,0.294907305275896,0.488,0.483,1
"OAZ2",0.0522447676223342,0.3727979505688,0.652,0.778,1
"GPS2",0.053511622200095,0.302567928328735,0.706,0.783,1
"IST1",0.0556395411676048,0.256505021139475,0.795,0.809,1
"DFFA",0.0560609476478163,0.36011901324298,0.614,0.643,1
"CYP51A1",0.0575965822013788,0.331014846705599,0.743,0.826,1
"CRYM",0.0584416270079403,0.310643329634153,0.26,0.222,1
"ADCK3",0.0612086618352747,0.28293949607559,0.496,0.465,1
"ISCU",0.0625851364860993,0.267208719770858,0.792,0.843,1
"SPTY2D1",0.0627187459133689,0.282164922655085,0.65,0.691,1
"OVOL1",0.0659024501659009,0.26298961166945,0.354,0.326,1
"NFKBIZ",0.0662607071797447,0.265058609645134,0.749,0.783,1
"USP39",0.0671252049418391,0.300236614264423,0.634,0.604,1
"RARRES3",0.0672219645547792,0.472479408743975,0.768,0.865,1
"SECISBP2L",0.06780221189154,0.269251575444244,0.632,0.626,1
"PRRG4",0.0690828827195657,0.358341744094832,0.675,0.722,1
"DAGLB",0.0693067370618042,0.265256224383577,0.51,0.522,1
"PPP1R15B",0.0698906682565795,0.284838802832045,0.637,0.691,1
"BAG6",0.0729532848299213,0.261044130162759,0.682,0.73,1
"RPS19",0.0751467322471417,-0.58055711825243,0.971,0.991,1
"RPS6KA3",0.075777043120905,0.253471882336997,0.619,0.783,1
"PELI1",0.0771026971933357,0.329562992396371,0.548,0.565,1
"PER2",0.0776095729514912,0.306633956205873,0.706,0.752,1
"SRSF4",0.079410262948523,0.290491535647302,0.673,0.709,1
"CNKSR1",0.080111609735811,0.302469810457214,0.463,0.448,1
"PDK2",0.0873448164708495,0.37179052123188,0.535,0.591,1
"UNC50",0.0887749907238173,0.897282457937317,0.546,0.765,1
"LSR",0.0919663818698185,0.30445326514988,0.905,0.935,1
"JMJD8",0.092207678354876,0.325100067072094,0.727,0.804,1
"NKTR",0.0932922160415299,0.292680050501909,0.654,0.691,1
"ARAP1",0.097202434549478,0.287005142634013,0.549,0.591,1
"UGCG",0.101172174543319,0.536231558089631,0.609,0.778,1
"PRAF2",0.103407919063841,0.258328609931768,0.445,0.483,1
"FAM120B",0.10450276676753,0.307205940768136,0.408,0.565,1
"KLF4",0.105549966242245,0.374167296654693,0.499,0.53,1
"STMN1",0.107348515123152,-0.666021140573924,0.686,0.722,1
"PDXK",0.109045313531071,0.33234585165547,0.837,0.87,1
"GPRC5A",0.109796600818585,-0.472665163518849,0.93,0.739,1
"COMMD9",0.111342814464723,0.250979982277266,0.555,0.591,1
"SHARPIN",0.111623181631558,0.252313220485283,0.637,0.739,1
"SAR1A",0.111912759824066,0.292740416876098,0.828,0.917,1
"MIIP",0.112243430626217,0.284090117899148,0.429,0.457,1
"CXCL8",0.112689928518871,0.371544243766055,0.156,0.122,1
"TMEM50B",0.113940271843387,0.255455580448708,0.688,0.709,1
"SLC3A2",0.114950755717358,0.294691549808317,0.788,0.865,1
"PSMD13",0.115221048663585,0.250670023075361,0.697,0.791,1
"ABLIM1",0.115550260697408,0.339366351269148,0.657,0.67,1
"TAPBP",0.12039436006059,-0.282024616352099,0.961,0.935,1
"RNF114",0.12051062315739,0.287352579756358,0.752,0.791,1
"BRI3",0.121319049873804,0.250593466640088,0.844,0.93,1
"NFE2L3",0.130220458314545,0.268877501588546,0.443,0.417,1
"ANKS1A",0.130798598095678,0.261070711808964,0.408,0.4,1
"VASP",0.135649848750108,0.284051835184105,0.417,0.443,1
"AKAP9",0.136068303429995,0.269339989649376,0.941,0.952,1
"BFAR",0.136526722717618,0.334604808791941,0.706,0.722,1
"RNF40",0.136815517456794,0.260036643707405,0.612,0.67,1
"GTF2F1",0.147993962497049,0.274080637761764,0.551,0.596,1
"ARF6",0.1531485606483,0.384564065603746,0.754,0.896,1
"ALKBH4",0.15529099289121,0.278672093162122,0.289,0.396,1
"ZFAND2A",0.158572636518661,0.405654236332487,0.555,0.652,1
"ZNF165",0.162692736973833,0.631545465460165,0.431,0.435,1
"PIK3C2A",0.166642935758855,0.29021190687823,0.6,0.622,1
"ARFIP2",0.175534811355898,0.298117721592248,0.478,0.504,1
"CELF1",0.180470856731028,0.25015384632751,0.689,0.8,1
"APTR",0.181035795642497,0.271248352430534,0.501,0.53,1
"KIAA1522",0.184005222317922,0.258132297054524,0.734,0.783,1
"TMEM150A",0.185515822978671,0.352637568978611,0.522,0.57,1
"SLPI",0.187873074068118,0.342575337141927,0.907,0.874,1
"ACADVL",0.196499419021739,0.258350307037054,0.785,0.813,1
"PTTG1",0.197155067803704,-0.581010378000364,0.257,0.2,1
"DNAJC4",0.199771444173112,0.266215349110962,0.646,0.722,1
"CXCL3",0.202003295439909,0.579411512268906,0.321,0.326,1
"TCOF1",0.204042054606891,0.344642405540576,0.582,0.635,1
"MGEA5",0.20477777385541,0.290872777388846,0.605,0.643,1
"IKBKB",0.210471482718368,0.355173297412068,0.472,0.526,1
"NSUN4",0.218033026113623,0.385367101802653,0.51,0.522,1
"FAM219B",0.222115469327216,0.25906441525146,0.341,0.317,1
"LAMB2",0.228122116963886,0.366955959070118,0.546,0.548,1
"BRD1",0.228616711953713,0.278019013849611,0.368,0.383,1
"RPS2",0.228805652272489,-0.322545013719656,0.978,0.991,1
"TNFRSF14",0.230675995945466,0.253040224366852,0.528,0.574,1
"MSLN",0.235052798914437,-0.251048772988844,0.707,0.439,1
"SP100",0.235248512188677,0.292601303872245,0.731,0.839,1
"PNP",0.243117737397298,0.260060297180244,0.483,0.487,1
"ROGDI",0.243818741989896,0.298525662000986,0.528,0.652,1
"HERC1",0.243906125133505,0.26454072347031,0.512,0.535,1
"NTHL1",0.248469876268189,0.250118858648193,0.594,0.8,1
"LIMCH1",0.259808983968476,0.251158492478442,0.846,0.883,1
"HSF1",0.261216101950652,0.293171318937447,0.576,0.657,1
"KXD1",0.265844370964749,0.253475878279403,0.601,0.704,1
"TRADD",0.267910912969127,0.254296807711762,0.698,0.787,1
"TINF2",0.26958722760631,0.257828107936109,0.562,0.587,1
"SUN2",0.275393221218932,0.278557074373268,0.531,0.674,1
"MYADM",0.276203615918177,0.295081481064155,0.53,0.7,1
"FTL",0.284536470368308,-0.781492677748848,0.98,0.996,1
"NOL9",0.286762220491093,0.26026912379276,0.501,0.504,1
"COQ9",0.295452742949638,0.288839635723807,0.542,0.626,1
"LIMS1",0.298590980914354,0.348226416260699,0.609,0.687,1
"GPRIN2",0.302423242617007,0.275859373252403,0.224,0.209,1
"MMP7",0.310289135935327,0.777956556275518,0.341,0.439,1
"RPS9",0.311822016346789,-0.420501646873719,0.964,1,1
"DYNC1H1",0.31857379042617,0.272507435465031,0.837,0.883,1
"WDR6",0.320925817961533,0.289537556550044,0.61,0.626,1
"ZMIZ2",0.322470023320968,0.322648260351774,0.594,0.691,1
"ATF7IP",0.324146923704539,0.316299721690206,0.639,0.717,1
"TMEM222",0.325134034716275,0.250940527238984,0.506,0.557,1
"KPNA6",0.329865282032429,0.252226104180689,0.862,0.913,1
"TRAPPC2L",0.330325250637557,0.278269290140667,0.682,0.77,1
"FOXP1",0.337240758496501,0.284605645181382,0.847,0.817,1
"ATL2",0.344366155514233,0.263649884054786,0.652,0.683,1
"ETNK1",0.345368670374897,0.264911132028067,0.612,0.709,1
"TRIM26",0.347469683346026,0.30876895000335,0.494,0.504,1
"TXLNA",0.351140271089604,0.275031624451663,0.724,0.757,1
"USP34",0.353834439458694,0.270477921465487,0.632,0.704,1
"STK35",0.360467276029844,0.262008390770616,0.311,0.313,1
"AGPAT2",0.362016367001732,0.265441400235435,0.702,0.796,1
"HNRNPU-AS1",0.364937871234884,0.269465334689902,0.467,0.496,1
"ATP6V0E2",0.366018615293522,0.312350643524828,0.425,0.483,1
"VPS53",0.368838214397205,0.25512278495514,0.573,0.639,1
"PNN",0.388303569655412,0.255780211460749,0.697,0.83,1
"RCC2",0.411256349819843,0.273601630692173,0.709,0.791,1
"DHRS1",0.416192217973574,0.304753232941676,0.524,0.574,1
"TUBA1B",0.422067086040085,-0.406705442862265,0.885,0.943,1
"AKR7A2",0.446251879438787,0.330698155454284,0.749,0.817,1
"ARFGEF3",0.45597573501601,0.299364986069923,0.618,0.709,1
"ALG1",0.460273181973466,0.26024697033211,0.476,0.543,1
"RARRES2",0.465063408553701,0.28418152115604,0.359,0.487,1
"KHNYN",0.468289255940611,0.279916947589521,0.531,0.565,1
"TBC1D8",0.472126755323382,0.262522412790233,0.4,0.404,1
"RN7SK",0.496321929187837,-0.533141317793123,0.715,0.7,1
"OSR2",0.500965130522438,0.303563962172324,0.311,0.343,1
"RPL13A",0.507438820161256,-0.338586296546122,0.986,0.991,1
"SNRNP70",0.514247974027811,0.283191658889714,0.675,0.83,1
"RPS18",0.528080261774612,-0.480652072677761,0.984,0.996,1
"BOK",0.529660438665849,0.269421878292954,0.445,0.504,1
"KMT2A",0.531577429292234,0.271122894166391,0.729,0.826,1
"TACSTD2",0.539906555277031,-0.364326218411516,0.948,0.878,1
"NR6A1",0.544732740984586,0.27938514552938,0.373,0.404,1
"DEDD2",0.545023076386122,0.257782258947948,0.601,0.7,1
"CD2BP2",0.549301459419576,0.276751128200703,0.657,0.787,1
"TMEM41B",0.553472302674149,0.334137743885624,0.661,0.843,1
"HSPA6",0.564102933345395,1.05649065097116,0.35,0.4,1
"PTPRE",0.565371540348002,0.371299413011019,0.447,0.5,1
"EPM2AIP1",0.577315781690554,0.267765287620772,0.456,0.526,1
"SGMS2",0.580359621303934,0.337316367846996,0.501,0.591,1
"ITFG2",0.581479625253913,0.280087310310197,0.287,0.304,1
"CPSF3L",0.595958354030694,0.287326751921175,0.65,0.783,1
"USP40",0.59619990542681,0.382571274607984,0.637,0.77,1
"ANK3",0.596593645634225,0.281549530473326,0.508,0.565,1
"ESRP1",0.622810418533141,0.253378513467835,0.625,0.696,1
"ARL4A",0.626883492160805,0.282868552458997,0.553,0.635,1
"MPZL3",0.630702529052186,0.294340928803651,0.542,0.648,1
"RIC8A",0.633881156520403,0.262627059287065,0.558,0.635,1
"ST3GAL1",0.634098492829238,0.325758555895177,0.386,0.43,1
"RPL13",0.635084080117947,-0.288640542719529,0.991,0.991,1
"LIFR",0.635547342869528,0.269626040997547,0.504,0.565,1
"RPL37A",0.639020321352423,-0.288090045298703,0.971,0.996,1
"TTC38",0.640469791490188,0.254144285735822,0.357,0.391,1
"CELSR1",0.646351804158594,0.28734449714149,0.605,0.713,1
"KIF16B",0.651084993348426,0.252078122958799,0.474,0.483,1
"MARCKSL1",0.651486454632889,0.350532749868294,0.711,0.822,1
"RBBP5",0.651590462569518,0.275563445975755,0.668,0.761,1
"CDC20",0.654316031709289,-0.269349637230076,0.095,0.104,1
"STEAP4",0.671368520813538,-0.274923307184488,0.767,0.552,1
"BEX2",0.692131796130026,0.36301778808253,0.601,0.678,1
"GCC2",0.693743192343282,0.254888688570625,0.833,0.835,1
"UCKL1",0.705367847242688,0.26186067199891,0.359,0.43,1
"CUX1",0.711699992082667,0.264896776378742,0.788,0.878,1
"ELL2",0.713297771846962,0.419466210372935,0.555,0.665,1
"POP5",0.740120280228455,0.257889854042061,0.454,0.5,1
"BAG3",0.760102762542419,0.279670501304434,0.646,0.774,1
"PRPF8",0.79429617691256,0.279726527336634,0.707,0.774,1
"GEMIN4",0.79478380794979,0.251299883563598,0.242,0.248,1
"HOOK3",0.818618321628081,0.346368387538168,0.686,0.77,1
"OGT",0.874833746818281,0.282981210191721,0.655,0.748,1
"MAGEF1",0.881176883211192,0.256969472912062,0.436,0.543,1
"CPEB4",0.882783930354376,0.279805165590525,0.582,0.67,1
"TMEM2",0.884653426635741,0.260326244296081,0.537,0.617,1
"PIGA",0.903966817989616,0.260440594294369,0.415,0.478,1
"HSPA1A",0.918007002059463,0.698276766085023,0.833,0.865,1
"ADPRHL2",0.92075542011131,0.287478380716309,0.551,0.643,1
"DDOST",0.962701640712474,0.266660949577849,0.86,0.909,1
"KAT8",0.964769929261345,0.269978948699519,0.492,0.565,1
"METRN",0.976207323983879,0.285238021635073,0.677,0.809,1
"H2AFJ",0.986025789723032,0.288592977898316,0.657,0.752,1
"ZNF296",0.991674352578851,0.277307018178548,0.318,0.387,1
"COX19",0.995473998023559,0.335802000684131,0.585,0.709,1
