"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"GALNT2",4.38501293973996e-27,-0.406085855976358,0.46,0.852,1.16137067709013e-22
"CACUL1",4.45082132340084e-27,-0.60784643749947,0.42,0.817,1.17880002750271e-22
"RRAGD",5.32125712229581e-27,-0.376009899822077,0.223,0.613,1.40933494884004e-22
"PRSS8",5.37656979093365e-27,-0.662280644284017,0.593,0.878,1.42398450912878e-22
"PDHA1",5.59897247816162e-27,-0.389015403143749,0.411,0.839,1.48288786084111e-22
"PLA2G12A",6.029076966527e-27,-0.337415199620307,0.365,0.822,1.59680103458468e-22
"CCDC137",6.69792904150673e-27,-0.453132003471199,0.361,0.787,1.77394650664306e-22
"CXCL1",6.85149758524089e-27,2.02737369227689,0.519,0.113,1.81461913545105e-22
"ZBTB38",8.23060525901979e-27,-0.299147597055573,0.326,0.73,2.17987580285139e-22
"GHITM",8.80815421225658e-27,-0.686361734308706,0.626,0.9,2.33283964311616e-22
"CLDN7",9.28151033496476e-27,-0.65895830653028,0.777,0.926,2.45820801221542e-22
"PVRL4",9.92846062105663e-27,-0.425926587799974,0.354,0.717,2.62955279548685e-22
"CRISPLD1",1.0079120035707e-26,-0.267423705998734,0.07,0.396,2.66945494145699e-22
"AGFG1",1.0218692714067e-26,-0.423199003072046,0.302,0.683,2.70642076532064e-22
"RPL23",1.08153636970083e-26,-0.459424097789969,0.972,0.996,2.86444907515264e-22
"ZNF706",1.2328830412618e-26,-0.37838746848487,0.611,0.939,3.26529073478189e-22
"NKAP",1.26044239765023e-26,-0.273064446513089,0.379,0.809,3.33828169017662e-22
"MARCH5",1.30363387709253e-26,-0.26358129005344,0.223,0.657,3.45267432347957e-22
"ZMPSTE24",1.38452324912833e-26,-0.397611565460395,0.442,0.839,3.66690982531639e-22
"VAMP7",1.46805986104628e-26,-0.282159790104642,0.193,0.596,3.88815654198107e-22
"GLRX3",1.61518245627306e-26,-0.33650723457106,0.383,0.843,4.2778107354392e-22
"G3BP2",1.64039516784985e-26,-0.329540495910919,0.392,0.787,4.34458660205033e-22
"HDDC2",1.66414789429687e-26,-0.271629500267467,0.333,0.783,4.40749569804526e-22
"BACE2",1.7539969604795e-26,-1.27188732582969,0.479,0.8,4.64546094982995e-22
"QTRTD1",2.1722221966247e-26,-0.28320931131936,0.14,0.517,5.75313048776053e-22
"FAM20A",2.21365876233131e-26,0.713692066307946,0.602,0.213,5.86287523203448e-22
"GRSF1",2.25913649334748e-26,-0.267949395841885,0.379,0.822,5.98332300263079e-22
"CFB",2.28533560125447e-26,-0.774518758218024,0.495,0.848,6.05271133992248e-22
"CYR61",2.29329106255874e-26,1.5952451467693,0.731,0.504,6.07378137918683e-22
"IL6",2.43316443991624e-26,1.33239300671387,0.416,0.03,6.44423601911817e-22
"EIF6",2.61373543871103e-26,-0.73741022962584,0.687,0.948,6.92247830942615e-22
"OSTF1",2.61965502360974e-26,-0.300766154476438,0.265,0.687,6.9381563300304e-22
"NUDT19",2.62058760007882e-26,-0.311832918392347,0.398,0.809,6.94062625880876e-22
"HPCAL1",2.74213743316532e-26,-0.298070458767586,0.414,0.83,7.26255099173835e-22
"GTF2H1",2.78443822999089e-26,-0.279363698477155,0.247,0.657,7.37458465213087e-22
"ATP6V1E1",3.1858901206663e-26,-0.406910109860925,0.527,0.874,8.43782998458469e-22
"XIST",3.21601966014348e-26,1.02628398384651,0.593,0.191,8.51762806989002e-22
"LOC284454",3.34886807269468e-26,1.84428591885236,0.643,0.309,8.86947709053185e-22
"FAM46C",3.47355259916549e-26,0.511463922681539,0.47,0.074,9.1997040588898e-22
"LINC01481",3.54320267321798e-26,-0.358469319223253,0.125,0.496,9.38417228001783e-22
"TNIK",3.73544967348118e-26,0.441112277786432,0.403,0.017,9.8933384602149e-22
"PSMB5",3.82972577915567e-26,-0.524278407409918,0.652,0.935,1.01430287260938e-21
"TXNDC17",4.41087602614958e-26,-0.648375349908253,0.687,0.943,1.16822051552572e-21
"CDH3",4.50815153861522e-26,-0.473351309465007,0.243,0.665,1.19398393500224e-21
"MRPL22",5.00546639804072e-26,-0.435151641515712,0.473,0.857,1.32569777552109e-21
"DYNLT3",5.11077053864849e-26,-0.265735840643467,0.344,0.743,1.35358757716105e-21
"TMEM14B",5.79244023597965e-26,-0.471785762628188,0.689,0.922,1.53412779649921e-21
"AVPI1",5.87734754139788e-26,-0.434261384302436,0.175,0.57,1.55661549633923e-21
"COPG1",5.87978214619824e-26,-0.652076655306642,0.442,0.796,1.5572603014206e-21
"TGOLN2",5.90235731675385e-26,-0.443570903517553,0.65,0.904,1.56323933534226e-21
"NDUFB8",6.24603180555639e-26,-0.520285312948887,0.67,0.935,1.65426152370161e-21
"HMOX2",6.3267510550436e-26,-0.294058760952624,0.372,0.822,1.6756400169283e-21
"ACADVL",6.41596861849147e-26,-0.298104809047953,0.407,0.813,1.69926928860747e-21
"TSHZ2",6.470235634719e-26,0.643574662849919,0.676,0.283,1.71364190785533e-21
"ARHGAP12",7.14082270720919e-26,-0.319279121082173,0.274,0.7,1.89124689400435e-21
"TMEM70",7.77618355225931e-26,-0.336915551478717,0.363,0.809,2.05952221381588e-21
"MVP",8.02549493808587e-26,-0.841968330967198,0.661,0.904,2.12555233435204e-21
"DTX3",8.20090805128431e-26,0.736134172830552,0.681,0.3,2.17201049738265e-21
"CAPN12",8.24315506314641e-26,-0.377728844338446,0.271,0.683,2.18319961847433e-21
"ANXA4",8.25802210620104e-26,-0.606783182795142,0.525,0.848,2.18713715482735e-21
"DNAJB1",8.45356981391078e-26,1.65879816805229,0.818,0.883,2.23892796521427e-21
"CCT3",9.62392040790782e-26,-0.479465303390437,0.742,0.957,2.54889532003439e-21
"C2CD4A",9.96449883704145e-26,0.379390794382884,0.414,0.035,2.63909751699043e-21
"TOMM5",1.32336646177956e-25,-0.537041675238539,0.556,0.917,3.50493607402316e-21
"GNL3",1.51424287851493e-25,-0.333247739386492,0.505,0.922,4.0104722637468e-21
"CAMK1D",1.57418685008127e-25,0.577138861402513,0.569,0.178,4.16923387244026e-21
"EIF3H",1.79708753534446e-25,-0.453923476928459,0.632,0.939,4.75958633735981e-21
"RPL35A",1.88871769528433e-25,-0.889353011071584,0.895,0.983,5.00226881596054e-21
"CXCL8",1.92666569752798e-25,1.70353200860913,0.499,0.122,5.10277409990284e-21
"PARK7",2.00704960972706e-25,-0.534126101212589,0.788,0.957,5.31567089136212e-21
"MRPL41",2.16382800018837e-25,-0.300113726696038,0.571,0.926,5.73089845849889e-21
"PGD",2.16622805066049e-25,-0.858463274856565,0.547,0.865,5.73725499217431e-21
"POLR2H",2.59709024265638e-25,-0.412844453549227,0.416,0.83,6.87839350767542e-21
"ACAA1",2.7097533115827e-25,-0.356752673046023,0.304,0.713,7.17678164572679e-21
"MRPL43",2.81061779165337e-25,-0.274537134224149,0.468,0.883,7.44392122119394e-21
"SEC61G",3.64852372437491e-25,-0.398928721614134,0.794,0.952,9.66311508400695e-21
"CNPY2",3.67602000336595e-25,-0.609350952396177,0.606,0.926,9.73593897891473e-21
"LCAL1",3.79567283562332e-25,-0.313679357872785,0.015,0.27,1.00528395051484e-20
"RER1",4.1884898005269e-25,-0.495500290492604,0.702,0.891,1.10932152366955e-20
"MPC2",4.54373583474287e-25,-0.371708522729373,0.584,0.878,1.20340843583165e-20
"RNF181",4.82898512495084e-25,-0.503767656960853,0.67,0.922,1.27895671034323e-20
"PAFAH1B3",5.17969613484705e-25,-0.422736524241041,0.508,0.887,1.37184252131424e-20
"CEBPD",5.21972517903923e-25,1.06776525505119,0.821,0.774,1.38244421366854e-20
"UQCRB",5.45969958361776e-25,-0.320428833170417,0.786,0.952,1.44600143472116e-20
"SMIM14",5.86308889280395e-25,-0.725919792500877,0.573,0.87,1.55283909325913e-20
"GNPAT",5.89795779796736e-25,-0.318482805822111,0.291,0.696,1.56207412279165e-20
"PLOD3",6.45564385744714e-25,-0.313241485075951,0.392,0.791,1.70977727564488e-20
"PPHLN1",7.38540825822191e-25,-0.254738448771505,0.295,0.77,1.95602537719007e-20
"SLC17A5",7.42397232384217e-25,-0.271927545279632,0.193,0.548,1.9662390699696e-20
"ADSS",7.66261973674811e-25,-0.257245891578297,0.503,0.865,2.02944483727774e-20
"ATIC",7.88492505405784e-25,-0.298479349549399,0.372,0.787,2.08832240056722e-20
"VTCN1",8.07253211028923e-25,-0.26696615264955,0.101,0.435,2.1380101294101e-20
"RAB7A",8.60135908189963e-25,-0.324403845986127,0.565,0.909,2.27806995284112e-20
"C11orf31",8.63900830989049e-25,-0.444631604621422,0.816,0.965,2.2880413508745e-20
"PMEPA1",8.90958166328652e-25,0.851713642823762,0.829,0.691,2.35970270352144e-20
"NDUFB11",9.43717971606893e-25,-0.538184709706096,0.788,0.948,2.49943704780086e-20
"SYAP1",9.83675348026127e-25,-0.409260100014264,0.768,0.943,2.6052641592472e-20
"EREG",1.0054235475224e-24,0.655548295361035,0.394,0.026,2.66286426561308e-20
"VDAC1",1.0165741559739e-24,-0.441596304784696,0.604,0.935,2.69239665209689e-20
"TP53I11",1.01672115060619e-24,-0.758511900060814,0.383,0.709,2.69278596738049e-20
"BTG1",1.01950106341273e-24,0.986324005541348,0.812,0.778,2.70014856644861e-20
"VOPP1",1.03141820545892e-24,-0.353804310346349,0.304,0.67,2.73171111715794e-20
"HILPDA",1.11549646047878e-24,-0.31483390431356,0.26,0.7,2.95439237557804e-20
"PCP4L1",1.19657286812077e-24,0.718954005213826,0.422,0.039,3.16912324121785e-20
"USP15",1.25617770625056e-24,0.848241775142641,0.794,0.657,3.3269866550046e-20
"ENPP5",1.32546668173525e-24,-0.275729306782931,0.23,0.63,3.51049850657581e-20
"CMSS1",1.41733613821364e-24,-0.2530297545775,0.208,0.574,3.75381476205882e-20
"SLC26A2",1.42214536211868e-24,1.09121159280656,0.54,0.174,3.76655199157132e-20
"ST8SIA4",1.44864546120215e-24,0.672488907323675,0.492,0.117,3.83673750399388e-20
"MRPL21",1.5113688620282e-24,-0.340147806391082,0.486,0.883,4.00286043108168e-20
"PAFAH2",1.51601050205538e-24,-0.266121915199316,0.182,0.552,4.01515381469367e-20
"DMKN",1.53574093321514e-24,0.633019718619207,0.656,0.304,4.06740986162031e-20
"ST14",1.54227086939092e-24,-0.973417412473192,0.729,0.913,4.08470439758186e-20
"TOMM6",1.63478128216963e-24,-0.398338166564565,0.683,0.939,4.32971822582626e-20
"RBCK1",1.65834454806449e-24,-0.262840420116022,0.387,0.861,4.3921255355488e-20
"TIMM13",1.70860414269847e-24,-0.622069997794559,0.591,0.952,4.5252380719369e-20
"TFCP2L1",1.73536102046887e-24,-0.4587103092394,0.225,0.57,4.59610366271181e-20
"MSRB1",1.76132251255275e-24,-0.513757269157191,0.208,0.587,4.66486267449595e-20
"SFTPB",1.79065998866819e-24,2.02355893153273,0.4,0.035,4.74256297998771e-20
"RAN",1.80307385856273e-24,-0.598067054515399,0.656,0.957,4.77544111440339e-20
"CHMP2B",2.14491696024851e-24,-0.316102694172744,0.51,0.878,5.68081256921818e-20
"COX6A1",2.19952562146556e-24,-1.02536751437195,0.845,0.961,5.82544360845153e-20
"TMED4",2.20346446948627e-24,-0.398263334086387,0.796,0.978,5.8358756474344e-20
"LAMC2",2.30424256252821e-24,-0.380608975219766,0.462,0.843,6.10278642685596e-20
"RPL24",2.43558336437764e-24,-0.682148574983499,0.88,0.983,6.45064254055417e-20
"NOL3",2.94603092273066e-24,-0.294226438161849,0.365,0.796,7.80256289885214e-20
"RFWD2",3.05250715207948e-24,-0.438033413287419,0.282,0.652,8.0845651922825e-20
"TCEB1",3.22987802906833e-24,-0.253267662980775,0.656,0.952,8.55433195998747e-20
"CYP1B1",3.25233879393138e-24,0.774493584022821,0.47,0.091,8.61381929572726e-20
"ICT1",3.6200848162315e-24,-0.458978872561022,0.392,0.822,9.58779463578913e-20
"SMCO4",3.9215126833722e-24,-0.299674616445671,0.352,0.743,1.03861263419113e-19
"AES",4.38383976848985e-24,0.703057024262818,0.842,0.93,1.16105996268454e-19
"HLA-DMA",4.42381965442894e-24,-0.326320852277635,0.35,0.761,1.17164863547551e-19
"ZNF672",5.55292495184959e-24,-0.254723417324905,0.223,0.591,1.47069217349736e-19
"KLK8",5.8288568444483e-24,-0.348580144626632,0.011,0.243,1.54377273525213e-19
"CCT6A",5.91711157660122e-24,-0.401843155507148,0.711,0.952,1.56714700106283e-19
"HIST1H2BK",6.48481870318332e-24,-0.324694682143701,0.455,0.813,1.7175042335381e-19
"COA4",7.24500841317622e-24,-0.474039949741701,0.558,0.896,1.91884047822972e-19
"GM2A",7.29134094052497e-24,-0.253585812740744,0.228,0.622,1.93111164809804e-19
"S100A14",7.88341440880449e-24,-0.520967164468416,0.595,0.874,2.08792230617187e-19
"HPS1",8.03831808461032e-24,-0.284918995930416,0.319,0.704,2.12894854470904e-19
"U2SURP",8.21544969103596e-24,-0.27199845303717,0.523,0.896,2.17586185067087e-19
"GSPT1",8.94702843277375e-24,-0.311546671078276,0.597,0.939,2.36962048042013e-19
"HADHB",9.02440225538669e-24,-0.622339594776129,0.505,0.843,2.39011293733916e-19
"ARHGDIB",9.99924439211451e-24,1.20176218138804,0.832,0.813,2.64829987725153e-19
"SF3B3",1.04059702245922e-23,-0.259990486978092,0.317,0.757,2.75602121398325e-19
"CENPBD1",1.04888729948395e-23,0.302275488229778,0.136,0.5,2.77797801268323e-19
"SMIM15",1.04989828398817e-23,-0.299364516100438,0.407,0.774,2.78065560514268e-19
"MET",1.06116865784183e-23,-0.495678361029219,0.604,0.874,2.8105051902941e-19
"FBP1",1.07264283529052e-23,-0.377644912116629,0.219,0.6,2.84089454926695e-19
"BAG1",1.0938759968831e-23,-0.440430678178971,0.425,0.783,2.89713057774488e-19
"KRT81",1.41595427581008e-23,0.823265267580733,0.379,0.026,3.75015489948299e-19
"WDR1",1.42800905992533e-23,-0.340577034567671,0.457,0.791,3.78208199521223e-19
"SNRPD1",1.46692812550653e-23,-0.317879515621737,0.547,0.896,3.88515914040405e-19
"GLB1",1.46705508094636e-23,-0.421544770575102,0.35,0.735,3.88549538188642e-19
"TBCA",1.56045514021154e-23,-0.341780465376897,0.737,0.957,4.13286543885026e-19
"NDFIP2",1.64035548389772e-23,-0.29701198343068,0.225,0.604,4.34448149910311e-19
"MPZL2",1.65139924000289e-23,-0.650834716656608,0.748,0.891,4.37373088714767e-19
"ANOS1",1.72822075380435e-23,0.513452724393397,0.383,0.026,4.57719266645083e-19
"MGST2",1.72839948297765e-23,-0.312336749647891,0.466,0.822,4.5776660306663e-19
"B4GALT4",1.76545469028916e-23,-0.27856159474455,0.162,0.526,4.67580674723085e-19
"PLEKHB2",1.86106265486127e-23,-0.256723396763985,0.385,0.778,4.92902444140007e-19
"NMU",2.04027718201922e-23,-0.266396196615217,0.094,0.422,5.40367411657791e-19
"SDK1",2.13393826822255e-23,0.392141583785549,0.418,0.052,5.65173550338741e-19
"TMEM126A",2.3106242413518e-23,-0.259763035201973,0.372,0.774,6.11968830322025e-19
"PRDX3",2.31514692892802e-23,-0.303394329451769,0.538,0.913,6.13166664126587e-19
"DDX56",2.41917162214296e-23,-0.381194402566788,0.473,0.843,6.40717604124564e-19
"DKC1",2.46213951510644e-23,-0.254742451731899,0.385,0.843,6.5209765057594e-19
"CISD1",2.55622662319631e-23,-0.307831365383529,0.503,0.843,6.77016621153542e-19
"TRIM16",2.77046903955441e-23,-0.434425729101822,0.212,0.57,7.33758725125986e-19
"ATP5G1",3.28556757158156e-23,-0.506803498894038,0.698,0.952,8.70182571333376e-19
"NPC2",3.81382334670218e-23,1.06481439990231,0.84,0.883,1.01009111337407e-18
"DNPH1",3.82850969775102e-23,-0.459358991008329,0.503,0.878,1.01398079344936e-18
"C1orf116",4.01292223091627e-23,-0.37826949706505,0.35,0.726,1.06282245285817e-18
"SLK",4.19500765584173e-23,-0.281107620421902,0.392,0.787,1.11104777764968e-18
"LAGE3",4.38864737124635e-23,-0.296129536038906,0.547,0.909,1.1623332562746e-18
"FBXO32",4.4262777846415e-23,-0.382794200508255,0.346,0.748,1.1722996712623e-18
"GALK1",4.46325503386808e-23,-0.346987478166155,0.337,0.77,1.18209309571996e-18
"TRAM1",4.67948318473014e-23,-0.428869347564055,0.698,0.939,1.23936112147578e-18
"ATP6V0B",5.63580977108142e-23,-0.667757087249426,0.696,0.943,1.49264421787091e-18
"TIAM1",5.93153643513287e-23,0.587421074076263,0.523,0.152,1.57096742484494e-18
"NDUFS1",6.1096197619935e-23,-0.343259797225083,0.339,0.704,1.61813279396398e-18
"PRSS3",6.56409760168064e-23,-0.48577357425315,0.037,0.296,1.73850124980512e-18
"EIF4E2",7.61320726326238e-23,-0.280214688703964,0.403,0.813,2.01635794367504e-18
"STRA6",7.69573184762012e-23,0.663464886565342,0.433,0.07,2.03821457984219e-18
"NDUFS3",8.35988426440427e-23,-0.280714446605672,0.411,0.822,2.21411534742747e-18
"GADD45A",9.1087230303984e-23,1.1740302122821,0.72,0.513,2.41244529460102e-18
"NME3",9.34835805888326e-23,-0.32452602586006,0.527,0.878,2.47591263189523e-18
"NOLC1",9.8892831435474e-23,-0.342910221751649,0.453,0.857,2.61917664056853e-18
"RPS3A",1.02126517313976e-22,-0.623956606894503,0.932,0.978,2.70482081106067e-18
"C16orf89",1.041347169226e-22,1.22426095782647,0.545,0.191,2.75800797769507e-18
"CLU",1.07889758905802e-22,1.08531141881687,0.619,0.296,2.85746026462016e-18
"LIMA1",1.14922547811483e-22,-0.374967640198321,0.523,0.817,3.04372367878712e-18
"GPC4",1.17952341234081e-22,0.866896227662821,0.643,0.357,3.12396775758464e-18
"NHS",1.2027890320152e-22,0.708739009955599,0.352,0.013,3.18558675129227e-18
"SPINT2",1.24481998849126e-22,-0.87490717104404,0.871,0.965,3.29690573951911e-18
"ARHGAP1",1.28129916786415e-22,-0.278202212264877,0.475,0.843,3.39352084608821e-18
"C1GALT1C1",1.30649360081783e-22,-0.539432142234677,0.385,0.752,3.46024830176603e-18
"GFPT1",1.42514502952246e-22,-0.34127680958729,0.462,0.813,3.77449661069023e-18
"POLR2K",1.48658740247598e-22,-0.268360804709733,0.453,0.891,3.93722673545763e-18
"RARS",1.49277990390141e-22,-0.378854930544487,0.481,0.835,3.95362757548288e-18
"KRT15",1.52077211804858e-22,-0.263678267473346,0.234,0.635,4.02776495465167e-18
"GLTSCR2",1.61643433710513e-22,0.972694064629613,0.853,0.874,4.28112634182293e-18
"PTP4A2",1.64333633036945e-22,-0.788992041406756,0.731,0.926,4.35237627098348e-18
"ETHE1",1.68304692059586e-22,-0.253986565606119,0.228,0.63,4.45754976919814e-18
"LCN2",1.73027350335737e-22,-2.18318142768172,0.521,0.748,4.582629373642e-18
"GOT2",1.79238427491844e-22,-0.287535679423496,0.383,0.778,4.7471297521215e-18
"LPP",2.00986004157537e-22,-0.359857218797173,0.567,0.857,5.32311432011237e-18
"SOAT1",2.07117026398749e-22,-0.328233376390845,0.392,0.757,5.48549444417087e-18
"PRSS1",2.07272688157789e-22,-1.08810489864248,0.004,0.209,5.48961714585903e-18
"CTSD",2.08313740455238e-22,1.00863327916164,0.972,0.952,5.51718941595699e-18
"PQLC3",2.08973335694877e-22,-0.25314877315066,0.313,0.726,5.53465879587881e-18
"CNR1",2.17971417274533e-22,0.505809112895721,0.348,0.013,5.77297298651601e-18
"PSMC4",2.26670321190764e-22,-0.298149696323729,0.556,0.926,6.00336345673739e-18
"SNX27",2.2864601335243e-22,-0.276052502646388,0.409,0.8,6.0556896636391e-18
"RPL26L1",2.42201184189946e-22,-0.344584971109137,0.486,0.891,6.41469836327073e-18
"SLC14A1",2.4359863218058e-22,0.690716949388085,0.328,0,6.45170977330266e-18
"RPN1",2.46403556921969e-22,-0.437141590544872,0.7,0.935,6.52599820507836e-18
"STRA13",2.59410500630231e-22,-0.572497593645499,0.641,0.913,6.87048710919166e-18
"HSD17B4",2.60521707513977e-22,-0.374406797461471,0.368,0.735,6.89991742350768e-18
"HLTF",2.75986722245558e-22,-0.341146473426366,0.304,0.691,7.3095083386736e-18
"EBNA1BP2",3.02311550196323e-22,-0.33442409001184,0.455,0.874,8.00672140694961e-18
"WDR86",3.30179864211226e-22,0.403803925489818,0.361,0.022,8.74481370363433e-18
"TMEM50A",3.37139645401546e-22,-0.423024148662041,0.733,0.93,8.92914350845996e-18
"TUBB3",3.38054044215014e-22,-0.577484671844381,0.3,0.691,8.95336136103465e-18
"UQCRH",3.39977107840742e-22,-0.459342711151104,0.72,0.935,9.00429370116204e-18
"TIMM10",3.47053505504228e-22,-0.430931931356251,0.49,0.874,9.19171209327947e-18
"CAPN1",3.51227254890114e-22,-0.738300049521572,0.589,0.839,9.30225384576468e-18
"BZW1",3.6839793817641e-22,-0.497107933219611,0.584,0.861,9.75701939260222e-18
"SLC9A7",3.80188855786686e-22,-0.251913891890445,0.221,0.596,1.00693018455104e-17
"SNRPC",4.17455729000019e-22,-0.382813469684648,0.523,0.909,1.10563149825655e-17
"EXOSC5",4.24051684051769e-22,-0.612435825887443,0.354,0.748,1.12310088521111e-17
"TMBIM1",4.32194463306333e-22,-0.575540667751077,0.468,0.791,1.14466703606682e-17
"CHTF8",4.75660614353892e-22,-0.252824140430202,0.42,0.783,1.25978713711628e-17
"ANXA7",4.7933895005722e-22,-0.418668050044958,0.523,0.835,1.26952920922655e-17
"ATP5L",5.27384980260487e-22,-0.474834951754187,0.891,0.965,1.3967791202199e-17
"PLEKHJ1",5.28256096357137e-22,-0.437516480028774,0.427,0.826,1.39908627120188e-17
"PHGDH",5.43483069675889e-22,0.939194654220138,0.457,0.1,1.43941491003659e-17
"CDKN2B",5.61470339947774e-22,0.748432115412251,0.495,0.152,1.48705419535168e-17
"NIT1",5.71997730275342e-22,-0.250018463239529,0.344,0.739,1.51493598863424e-17
"PROX1",6.03194014398339e-22,0.41259034021173,0.359,0.022,1.597559347134e-17
"ATP5J2",6.055311230138e-22,-0.331947896171248,0.81,0.957,1.60374917930205e-17
"SON",6.50776190653833e-22,0.938897175406067,0.978,0.983,1.72358074094668e-17
"NDUFB9",6.8904366695287e-22,-0.770270527372236,0.696,0.943,1.82493215192468e-17
"PCSK1N",6.89115415863747e-22,0.739094636494668,0.663,0.383,1.82512217891513e-17
"BCAS1",7.94459818528261e-22,-0.502283092885729,0.153,0.47,2.1041268293721e-17
"GPI",7.95726009949575e-22,-0.531375011542708,0.764,0.961,2.10748033735145e-17
"SLFN11",8.25008187343851e-22,0.400808768703394,0.425,0.07,2.18503418418019e-17
"NADSYN1",8.87648289349843e-22,-0.372745459065439,0.289,0.639,2.35093649434306e-17
"FHL2",8.97591118645461e-22,-0.464260551733659,0.37,0.743,2.3772700777325e-17
"SOX4",9.20106511226101e-22,0.698520469589801,0.965,0.965,2.43690209498233e-17
"SEC13",9.23621979270059e-22,-0.464541239665154,0.545,0.891,2.44621281209675e-17
"PSAP",9.28968207138745e-22,-0.375151295102214,0.871,0.983,2.46037229660697e-17
"LRPPRC",9.70982727148941e-22,-0.365926357885259,0.499,0.861,2.57164775285397e-17
"LAMTOR4",1.01605793833512e-21,-0.36451987543237,0.733,0.939,2.69102944968058e-17
"IFITM3",1.0930471668651e-21,0.74839237250551,0.954,0.917,2.89493542144223e-17
"HLA-F",1.11813635977011e-21,-0.704593425409985,0.42,0.713,2.96138414885113e-17
"ATF6",1.14743887778146e-21,-0.273704194098033,0.453,0.804,3.03899186780421e-17
"CDC42EP1",1.24350245737367e-21,0.874008892930592,0.759,0.752,3.29341625835415e-17
"SURF4",1.30174613947715e-21,-0.408825860548163,0.613,0.896,3.44767465040523e-17
"TEX264",1.32090944639679e-21,-0.285796196671069,0.409,0.8,3.49842866878189e-17
"TSPAN14",1.53267080173294e-21,-0.452835046096995,0.37,0.696,4.0592786183897e-17
"SSR4",1.68490113837252e-21,-0.339280680544054,0.95,0.983,4.46246066497961e-17
"CCL2",1.71762140495043e-21,1.20811312365247,0.425,0.078,4.5491202910112e-17
"CD46",1.75778994592294e-21,-0.38727171990282,0.818,0.939,4.65550667177691e-17
"ISOC2",1.84817360793043e-21,-0.473146618929521,0.394,0.783,4.89488780060373e-17
"SQRDL",1.86287484606095e-21,-0.501920837769643,0.53,0.848,4.93382402979241e-17
"IGFBP3",1.87873399542031e-21,-0.935443324886757,0.363,0.687,4.97582698687069e-17
"YPEL3",2.09394442877685e-21,-0.292875038532739,0.422,0.77,5.54581181961549e-17
"DUSP1",2.21247826515467e-21,1.96766128571382,0.788,0.752,5.85974868526214e-17
"KRT7",2.27661178324751e-21,-1.09169608459837,0.88,0.935,6.02960630793103e-17
"PSMB7",2.37707950945894e-21,-0.397413505064527,0.584,0.887,6.29569508080199e-17
"FAM173A",2.38816431564951e-21,-0.297523860664739,0.438,0.817,6.32505318999772e-17
"CAPZA1",2.4802963882399e-21,-0.451362802145272,0.751,0.961,6.56906498425337e-17
"TMA7",2.6054422980908e-21,-0.348004658632873,0.864,0.974,6.90051392649347e-17
"WDR45B",2.95878297194069e-21,-0.455912708137047,0.678,0.93,7.83633670118491e-17
"SDCBP",3.0200263721364e-21,-0.700787417045736,0.53,0.857,7.99853984660325e-17
"ETS2",3.1162197956524e-21,0.907354733134698,0.775,0.657,8.25330812878539e-17
"CTSB",3.75261080932186e-21,-0.919835437058595,0.781,0.943,9.93878972848895e-17
"HAX1",4.81591456584843e-21,-0.314385660348628,0.573,0.896,1.27549497276496e-16
"PHLDA1",5.1904356611898e-21,0.528356598767277,0.547,0.222,1.37468688486612e-16
"SPON2",5.21294477433552e-21,0.858600995619861,0.567,0.243,1.38064842348276e-16
"CSRP1",5.47983964142618e-21,-0.370888037432986,0.425,0.826,1.45133552903172e-16
"GMPPB",5.50626381112292e-21,-0.303043621161826,0.243,0.604,1.45833397037591e-16
"HIGD1A",5.62222145258358e-21,-0.613029703962862,0.444,0.809,1.48904535171676e-16
"LAD1",6.51404971840153e-21,-0.326104457152405,0.466,0.822,1.72524606791864e-16
"MRPL53",7.14421375680455e-21,-0.251171402535418,0.571,0.909,1.89214501348969e-16
"SERPINB6",7.43666516343534e-21,-0.316440908763416,0.505,0.865,1.96960076853585e-16
"TRA2A",7.44474924614091e-21,0.766936100284741,0.902,0.952,1.97174183784042e-16
"ALPL",7.5329715508425e-21,0.821048171098101,0.37,0.043,1.99510751524064e-16
"ERO1A",8.28165018413158e-21,-1.50873995087614,0.729,0.896,2.19339505126725e-16
"TALDO1",8.47085444905181e-21,-0.426316079220064,0.742,0.922,2.24350580083137e-16
"UQCRC1",8.98875784588098e-21,-0.346738802930954,0.635,0.909,2.38067251548158e-16
"SCCPDH",9.65049542471219e-21,-1.64799277020797,0.499,0.774,2.55593371323502e-16
"CXCR4",1.01706942338239e-20,1.02849286978514,0.387,0.052,2.69370836782825e-16
"ANXA11",1.02723849898222e-20,-0.700907108236193,0.683,0.87,2.72064116455441e-16
"ENPP4",1.09701943246748e-20,-0.347422368157015,0.274,0.617,2.90545596689013e-16
"CNIH4",1.15934021020651e-20,-0.359635929586213,0.632,0.913,3.07051254673195e-16
"TFAP2D",1.28607071457267e-20,0.421973211707989,0.322,0.009,3.40615828754572e-16
"DCTN3",1.30551259600592e-20,-0.288998106545459,0.354,0.752,3.45765011052168e-16
"CD47",1.33462367846363e-20,-0.731071366434574,0.777,0.922,3.53475081241091e-16
"ANAPC11",1.407013106255e-20,-0.74572416741903,0.812,0.957,3.72647421191637e-16
"PFDN2",1.4209095692171e-20,-0.321021420037693,0.617,0.93,3.76327899407149e-16
"ANXA2",1.42184506773921e-20,-0.485281182786116,0.952,0.996,3.7657566619073e-16
"KLK5",1.47636034576891e-20,-0.335385579477175,0,0.178,3.91014037576895e-16
