"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"EREG",3.7116618276804e-96,1.11899581717119,0.445,0.038,9.83033635061153e-92
"SFTPD",1.04349715913274e-94,0.898820905744964,0.732,0.115,2.76370222596307e-90
"DMBT1",7.53420229434116e-94,1.05910645457943,0.463,0.044,1.99543347765626e-89
"SFTA3",2.72176688549418e-91,0.940144621907129,0.787,0.151,7.20859959623134e-87
"STXBP1",1.30685589183867e-90,1.14803411416657,0.756,0.167,3.46120782953473e-86
"AQP1",3.16884824991485e-90,1.05544105951786,0.738,0.135,8.39269458989947e-86
"ASRGL1",4.9725529899547e-90,1.23730796593201,0.75,0.172,1.3169806593895e-85
"KCNJ15",5.11864489379932e-90,0.607985237951723,0.5,0.053,1.35567310012275e-85
"GJB1",9.35621536139892e-90,0.325418334830936,0.366,0.024,2.4779936384665e-85
"MMP1",4.21945525009263e-89,0.578057987573629,0.238,0.005,1.11752272298703e-84
"ADGRF5",2.76393582521718e-87,0.587928581305138,0.726,0.133,7.32028403308771e-83
"CHI3L1",2.81883674282626e-85,0.311514077992051,0.457,0.044,7.46568911337534e-81
"IGFBPL1",5.24072479448471e-85,0.539377691536264,0.39,0.031,1.38800596181928e-80
"MUC5B",1.02107620991555e-84,1.385907097522,0.677,0.144,2.70432034196134e-80
"TMEM37",8.29473445040216e-84,1.12778999934355,0.726,0.151,2.19686041918901e-79
"REG1A",5.60988257176887e-83,0.39624189674076,0.171,0,1.48577739913299e-78
"FXYD3",9.55533672388312e-83,-1.68701981046884,0.921,0.994,2.53073093132044e-78
"SLC39A8",3.37283333789436e-82,0.890262427002981,0.72,0.167,8.93294909541321e-78
"SCARF1",4.47345382393065e-81,0.259370201168536,0.39,0.033,1.18479424526803e-76
"AQP5",3.26289825704117e-80,0.364038135001415,0.61,0.094,8.64178603377354e-76
"ALOX15B",7.74383435454172e-79,0.530572491693044,0.305,0.017,2.05095452880037e-74
"RASD1",9.9026822225308e-78,0.422055710323978,0.616,0.104,2.62272538663728e-73
"COLEC12",1.16645179223774e-77,0.381565897016114,0.409,0.04,3.08934757174165e-73
"C11orf96",3.58485730777705e-77,0.381791722309226,0.506,0.068,9.49449457964751e-73
"ACSM3",8.31822447800024e-77,0.456795857848834,0.415,0.042,2.20308175299836e-72
"SLC43A3",4.1946090008079e-76,0.90017312619776,0.652,0.132,1.11094219386397e-71
"COL8A1",7.43360414077271e-76,0.384529650186986,0.402,0.039,1.96879005668365e-71
"SFTA1P",1.34456746712282e-75,0.292016894208275,0.567,0.087,3.56108693667478e-71
"SCGB3A1",6.52414009879236e-75,1.40491185791282,0.787,0.215,1.72791850516516e-70
"HSD17B2",4.63308937027925e-74,0.514965756682287,0.323,0.023,1.22707371971846e-69
"ST6GAL1",9.38178571301692e-73,0.398070176011703,0.64,0.124,2.48476594609253e-68
"CELF2",1.23933463335207e-72,0.432979383373692,0.622,0.116,3.28237777643296e-68
"CX3CL1",2.07380078892654e-71,0.483121964609424,0.433,0.05,5.49246138947194e-67
"DPP4",2.48075974958022e-71,0.461751232782967,0.616,0.105,6.57029219676321e-67
"FAM20A",1.40339607080489e-70,0.64769988959783,0.707,0.161,3.71689449352675e-66
"VSIG1",1.34853798712719e-67,0.456055216299029,0.238,0.011,3.57160285890635e-63
"TMEM27",9.17826611618043e-67,0.601458122494529,0.457,0.066,2.43086378087039e-62
"TM4SF4",1.51600373175598e-66,0.568383794522321,0.25,0.013,4.01513588355572e-62
"MMP7",1.8952103712923e-66,2.46765087712875,0.884,0.484,5.01946466836766e-62
"CHI3L2",3.11450681076347e-66,0.427406685322863,0.183,0.004,8.24877128830706e-62
"CYB5A",3.7189613251979e-65,1.48245130991649,0.982,0.896,9.84966906978665e-61
"GGT5",5.56484071021997e-65,0.480205582421689,0.299,0.022,1.47384806210176e-60
"ARC",2.4482458392313e-63,0.398773008312973,0.293,0.022,6.48417910520409e-59
"PIGR",8.78610932463363e-63,1.69205882708308,0.945,0.589,2.32700105462922e-58
"UGT8",1.34070742613233e-62,0.326668653920547,0.305,0.026,3.55086361811147e-58
"NR0B2",3.88895114584341e-62,0.254189377113608,0.207,0.008,1.02998871097663e-57
"TMEM163",3.81809317550547e-60,0.34578509658276,0.36,0.041,1.01122197753262e-55
"CYSLTR1",4.81093344766222e-60,0.26978005717954,0.323,0.032,1.27417572361334e-55
"IRX6",1.1103746681365e-59,0.289248974184937,0.213,0.01,2.94082730855952e-55
"CSF1",3.41993133722749e-59,0.795316977173428,0.61,0.149,9.05768814664702e-55
"PPP1R14D",1.09575574038507e-58,0.32700965877356,0.427,0.066,2.90210907840985e-54
"AASS",1.93477806451724e-58,0.552110871997506,0.646,0.158,5.1242597038739e-54
"TACSTD2",3.61163122257185e-56,-1.56603143810373,0.963,0.995,9.56540529298155e-52
"SLC46A2",4.75335426161002e-55,0.379522122572824,0.207,0.011,1.25892587618741e-50
"SHISA2",5.27248833274384e-55,0.929414806509737,0.421,0.067,1.39641853492721e-50
"DHRS3",5.90739257819644e-55,-1.2399991174556,0.75,0.974,1.56457292433533e-50
"PERP",8.29082635504227e-55,-1.07661584975909,0.835,0.969,2.19582536013294e-50
"BCAP31",4.31703303753324e-54,-0.876312183227007,0.89,0.977,1.14336619999068e-49
"SLC34A2",7.2669121527954e-54,1.14925081141869,0.963,0.634,1.92464168366786e-49
"GAPDH",1.02197338272714e-53,-1.11187266919251,0.994,0.999,2.70669650415284e-49
"RAC1",1.43555583815329e-53,-1.42192746923989,0.982,0.996,3.802069637349e-49
"S100A11",5.47031813628955e-53,-0.88362778217275,0.988,0.999,1.44881375839629e-48
"CLDN2",6.12157391211926e-52,0.323278410733847,0.159,0.005,1.62129885062479e-47
"NPC2",7.39742832259559e-52,1.25801809873427,0.97,0.938,1.95920889123944e-47
"FHL2",7.54186828144214e-52,-1.24330586474182,0.055,0.728,1.99746381433995e-47
"IGFBP3",1.4414981837393e-51,-1.88396260397927,0.104,0.744,3.81780793963355e-47
"MUC20",3.8318339422164e-51,-2.21549281317974,0.598,0.877,1.01486121959601e-46
"GPR87",7.23269912933424e-51,-0.831639115190754,0,0.685,1.91558036440417e-46
"SEMA4A",9.29650388430509e-51,0.443750607049423,0.567,0.134,2.4621790537582e-46
"SLC2A1",1.35486636288251e-50,-1.19263564741338,0.476,0.899,3.58836356209433e-46
"GLS",2.48085048711643e-50,0.820908916972485,0.854,0.397,6.57053251512787e-46
"LPCAT1",4.11769922852023e-50,0.80469215497441,0.756,0.282,1.09057264067358e-45
"F11R",6.24731315346396e-50,-0.940341933677882,0.841,0.977,1.65460088869493e-45
"CSTB",8.85022423068277e-50,-0.835377473238992,0.988,0.995,2.34398188749633e-45
"EFEMP1",9.36923009861643e-50,1.10129888611779,0.665,0.229,2.48144059161856e-45
"ZFP36L1",1.06487938502727e-49,0.961312352109902,0.976,0.942,2.82033305124473e-45
"TFPI",3.38803006212142e-48,1.63447742814783,0.896,0.692,8.97319761952859e-44
"RPL5",4.79175224597538e-48,0.921429692187232,0.994,0.979,1.26909558234658e-43
"NQO1",5.24237532016009e-48,-1.34610573126041,0.774,0.96,1.3884431035444e-43
"SLC38A1",6.58733263020315e-48,0.385780164687522,0.671,0.193,1.7446550471093e-43
"NENF",7.25368174144532e-48,-0.936066719463162,0.78,0.924,1.92113760922179e-43
"RPSA",1.03879860984506e-47,0.894117754229762,0.982,0.956,2.75125811817464e-43
"HLA-DRB5",1.69290917185155e-47,1.61374390870462,0.933,0.943,4.48366994164883e-43
"TRIM29",1.77950080598349e-47,-0.66859704308432,0.226,0.871,4.71300788464728e-43
"CMAHP",2.19457557666305e-47,0.537367239646517,0.695,0.226,5.81233341479209e-43
"MUC16",2.28865014693586e-47,-0.836816985600275,0.098,0.753,6.06148991415963e-43
"SCD",3.03408517806174e-47,0.690521422700934,0.659,0.206,8.03577459409652e-43
"ESAM",3.13157854468109e-47,0.64871241896093,0.451,0.093,8.29398577558786e-43
"LY6K",5.40148593126763e-47,-0.50140498469265,0.116,0.739,1.43058354889623e-42
"DSP",7.17016218762529e-47,-0.908969347765854,0.439,0.899,1.89901745539256e-42
"EMB",1.37001554951306e-46,0.439787924804936,0.659,0.191,3.62848618288533e-42
"CTSB",1.47775057746825e-46,-1.31405029143057,0.872,0.957,3.91382240442466e-42
"PCDH9",2.92044918136874e-46,0.262351806595331,0.293,0.035,7.7348096568551e-42
"TIMP3",3.03628409508965e-46,0.403345345332315,0.677,0.177,8.04159842584494e-42
"MT1E",3.16908022488788e-46,0.304355546871562,0.738,0.268,8.39330897561556e-42
"GEM",4.01404111626084e-46,0.74366787889243,0.488,0.111,1.06311878964168e-41
"RPL18A",5.9710358340918e-46,0.928979673317085,1,0.997,1.58142884065921e-41
"PGD",1.5542599075571e-45,-1.60287105288493,0.75,0.909,4.11645736516498e-41
"C1R",1.55459968287546e-45,1.10984158601521,0.762,0.316,4.11735726009565e-41
"PRDX2",1.74776935435611e-45,0.757739229079111,0.976,0.878,4.62896713501216e-41
"FMO5",2.12524947653318e-45,0.569951051399354,0.579,0.161,5.62872323859812e-41
"SERPINE1",2.498512038414e-45,-1.36037351168734,0.006,0.641,6.61730913373947e-41
"HLA-DQA1",2.68974615118128e-45,1.24149834670795,0.805,0.464,7.12379268140362e-41
"ARPC3",7.28564111232491e-45,-0.611256430632283,0.951,0.984,1.92960204859925e-40
"SPINT2",2.27411380771664e-44,-1.05638909378418,0.982,0.994,6.02299041973753e-40
"EIF5A",2.50125061041301e-44,1.10883261300741,0.951,0.929,6.62456224167886e-40
"HOPX",2.99930885503617e-44,0.989078628715246,0.823,0.439,7.9436695025633e-40
"SKAP2",5.12052839096604e-44,-0.427677386022162,0.22,0.797,1.35617194434736e-39
"CD24",5.9276406843507e-44,-1.61706813645961,0.543,0.926,1.56993563525028e-39
"ARX",1.09890688723917e-43,0.299900219525921,0.348,0.055,2.91045489085295e-39
"PTPN13",1.48229498211991e-43,0.711143080405973,0.726,0.292,3.92585826014457e-39
"SOCS2",1.54770531983858e-43,0.544026952013613,0.409,0.081,4.09909753959249e-39
"CD83",2.09344257076296e-43,0.665423524209312,0.488,0.116,5.54448264866571e-39
"TNFSF15",2.6049400931813e-43,0.815471718431864,0.555,0.151,6.89918383679066e-39
"PLA1A",4.42089562330654e-43,0.600173615236231,0.323,0.049,1.17087420583274e-38
"RGS16",4.55264252643148e-43,0.797955962740179,0.646,0.197,1.20576737312538e-38
"RND3",4.89691022456898e-43,-0.884300911110756,0.433,0.89,1.29694667297709e-38
"CDC25B",6.05945902039487e-43,0.516936917099941,0.506,0.135,1.60484772155158e-38
"HP",1.42405495392361e-42,0.726542705820431,0.201,0.016,3.77160954546668e-38
"DKK1",2.01416844407634e-42,-1.60063700878591,0.037,0.642,5.33452512413618e-38
"CLMN",4.06225720066107e-42,-0.772067915460273,0.177,0.756,1.07588881959508e-37
"SKP1",5.58769481732269e-42,-0.614523174679028,0.97,0.988,1.47990097236791e-37
"SSU72",6.43402543845816e-42,-0.692419422527025,0.768,0.951,1.70405163737564e-37
"SPRY4",9.35586962692146e-42,0.259968082605519,0.354,0.06,2.47790207069015e-37
"INPP4B",1.12811331775374e-41,-0.42284278235961,0.098,0.704,2.98780812207079e-37
"HLA-DRB1",3.09950350955181e-41,1.17991652032251,0.957,0.962,8.20903504504796e-37
"EFHD2",5.31559927009506e-41,-0.565407473680353,0.585,0.92,1.40783646668468e-36
"PFN1",9.93694569688744e-41,0.648295049258841,1,0.991,2.63180006782064e-36
"RPS2",1.2095114300155e-40,0.74149424875092,0.988,0.996,3.20339102239606e-36
"MBIP",1.33040934376235e-40,0.625463132035128,0.811,0.432,3.52358914695457e-36
"COX6B1",3.35838687386812e-40,-0.453568035959436,0.951,0.996,8.89468763543971e-36
"RDH10",3.37930821690479e-40,1.04913795796712,0.805,0.494,8.95009781247234e-36
"CD99",1.29116296157708e-39,-0.681372712812235,0.78,0.915,3.41964510373689e-35
"ICAM1",1.40212254612824e-39,0.91987236877219,0.878,0.536,3.71352156342066e-35
"SERPIND1",3.41838070738289e-39,0.40095026762988,0.159,0.01,9.05358130350357e-35
"RASL11A",4.08690522136216e-39,0.273615057088358,0.329,0.055,1.08241684787777e-34
"CAMK2N1",5.80903255568975e-39,-0.371501491942066,0.043,0.622,1.53852227237443e-34
"GLIS3",8.15061089800954e-39,0.301608919540039,0.445,0.101,2.15868929633783e-34
"AMT",1.19677164016454e-38,0.353090490341923,0.372,0.073,3.1696496889758e-34
"KRT19",1.20115916389676e-38,-1.0114862957963,0.945,0.992,3.18127004558056e-34
"TSPAN4",1.44210150638974e-38,0.758213865900045,0.732,0.379,3.81940583967322e-34
"CLDN3",1.78580517720996e-38,-1.30420218974732,0.866,0.915,4.72970501184058e-34
"AHCYL2",2.05502259992551e-38,0.442409617589999,0.665,0.25,5.4427273559027e-34
"TNS1",2.82107971149989e-38,0.256433493958038,0.665,0.211,7.47162961590746e-34
"CD38",1.20756351307259e-37,0.752860784747828,0.622,0.232,3.19823196437276e-33
"TNC",1.53956226387165e-37,0.404932178710378,0.36,0.068,4.07753065586407e-33
"EEF2",1.92557256829967e-37,0.843512052634643,0.97,0.902,5.09987894714167e-33
"CAV2",2.0449415106107e-37,-0.704308667122216,0.445,0.828,5.41602759085244e-33
"ODC1",2.10285791229732e-37,0.597762749672002,0.707,0.282,5.56941918071945e-33
"VIM",2.15659462691892e-37,0.461818714866565,0.64,0.201,5.71174086939477e-33
"RPL3",2.26359196854323e-37,0.77404346251941,1,0.984,5.99512332868676e-33
"ARNTL2",2.97932120598024e-37,-0.444578680772897,0.11,0.663,7.89073221403867e-33
"SERPINA1",3.14604680548795e-37,1.6047053311758,0.774,0.51,8.33230496433483e-33
"CRYZ",3.17971541927667e-37,0.540528364834508,0.634,0.241,8.42147628795426e-33
"SH3BGRL3",4.65078627079198e-37,-0.653134075646557,0.872,0.972,1.23176074381926e-32
"HSD17B6",4.77007028492965e-37,0.595494395395599,0.463,0.124,1.26335311496362e-32
"HLA-DPB1",8.29854550926166e-37,0.848776370213004,0.896,0.825,2.19786977812795e-32
"ATP13A4",9.74920433102564e-37,0.569103376623963,0.848,0.412,2.58207676707214e-32
"ZNF331",1.03307886658914e-36,0.629199514408355,0.427,0.108,2.73610937816133e-32
"ZNF486",1.08284344679197e-36,0.297641762916515,0.506,0.151,2.86791086882854e-32
"SERINC2",1.1408223076751e-36,-0.536332987379281,0.695,0.925,3.02146788187751e-32
"FAM3C",1.4035790346501e-36,-0.646647826773982,0.53,0.846,3.71737907327079e-32
"HEBP2",1.47793668259685e-36,-0.650219542694653,0.768,0.935,3.91431530385776e-32
"ST3GAL5",1.68187483846748e-36,0.362318035862181,0.598,0.202,4.45444550968112e-32
"RAP1GAP",2.27775513229275e-36,0.381054477703391,0.409,0.092,6.03263446787736e-32
"GATA3",2.44168760058442e-36,-0.266581080005361,0,0.554,6.46680961014785e-32
"LITAF",4.31933819518348e-36,-1.11391797294771,0.872,0.938,1.14397672099434e-31
"ALPL",5.54630194488166e-36,0.493190448505901,0.317,0.055,1.46893807010191e-31
"PLBD1",5.96925372176894e-36,-1.4669136852836,0.274,0.724,1.5809568482105e-31
"SERF2",1.03901540162437e-35,-0.484298531468779,1,0.999,2.75183229120214e-31
"RPL14",1.32634081842395e-35,0.536305385271013,0.982,0.972,3.51281365759583e-31
"RPL29",1.78461585764346e-35,0.714121680152114,0.988,0.992,4.72655509896869e-31
"RPS3",2.14615449958154e-35,0.635377216161139,0.994,0.994,5.6840901921417e-31
"ADRB2",2.77159647209981e-35,0.602813267978185,0.61,0.214,7.34057325635634e-31
"UQCRFS1",3.15771060054434e-35,-0.614875582913744,0.799,0.941,8.36319652554167e-31
"SFTA2",3.55036193063043e-35,0.528567469107971,0.902,0.538,9.40313357327468e-31
"RPL13A",4.72770247161455e-35,0.682262921553294,1,0.998,1.25213199960711e-30
"CRABP2",8.9887983233335e-35,-1.3572207055631,0.384,0.758,2.38068323593488e-30
"TRIM16L",9.56075034382985e-35,-0.375170398771688,0.25,0.717,2.53216472856333e-30
"CAPG",1.24461937905519e-34,-1.13690346513842,0.787,0.846,3.29637442542766e-30
"GSTK1",1.37929298835252e-34,-1.00320106445312,0.854,0.932,3.65305747965166e-30
"ABHD11",2.34492954352814e-34,-0.680748946243534,0.537,0.871,6.21054589603427e-30
"G6PD",2.78092415631688e-34,-0.559921053494845,0.427,0.814,7.36527762800526e-30
"RAB3D",4.15322597709822e-34,0.429794280117283,0.72,0.313,1.09998190003446e-29
"S100P",4.81346034397535e-34,-2.15963280649819,0.11,0.608,1.27484497210187e-29
"KYNU",4.86460246948809e-34,-0.880545708121544,0.232,0.715,1.28838996404392e-29
"B4GALT4",6.35661342663512e-34,-0.490034171703695,0.226,0.739,1.68354906604431e-29
"NCCRP1",8.91894970784876e-34,-1.22284063946458,0.018,0.539,2.36218383012374e-29
"GJB3",1.23394115048457e-33,-0.798416855294468,0.098,0.618,3.26809313705839e-29
"UCK2",2.22857293367025e-33,-0.475124701995305,0.098,0.612,5.90237541482567e-29
"GNAI1",2.35561453240896e-33,-0.557216941226518,0.146,0.682,6.23884508908514e-29
"CEACAM6",3.21055833414165e-33,1.64961166266076,0.909,0.65,8.50316374797416e-29
"DYNLL1",3.35350721977863e-33,-0.720068633300711,0.909,0.989,8.8817638715837e-29
"DAPP1",3.79778892474586e-33,-0.472637042406195,0.25,0.735,1.00584439671894e-28
"SNX30",3.97958779262713e-33,0.53251213966689,0.677,0.327,1.0539938268773e-28
"SDPR",4.33061354605284e-33,0.988922360792711,0.622,0.257,1.1469629976721e-28
"CYBRD1",6.43014036873008e-33,0.284509637119997,0.5,0.135,1.70302267665816e-28
"ALG1L",6.73401709677229e-33,-0.273647706292508,0.037,0.561,1.78350442808014e-28
"CD68",1.14104406822098e-32,-0.342490150925583,0.128,0.639,3.02205521468327e-28
"B3GNT7",1.32437935896188e-32,-1.00215968342682,0.451,0.847,3.50761873221055e-28
"H3F3A",1.41611289360503e-32,-0.279514274590357,0.945,0.985,3.75057499871291e-28
"CMBL",1.43344781436818e-32,-0.448308296159977,0.177,0.692,3.79648653635411e-28
"PPP1R14C",1.58387283175696e-32,-0.530305478188498,0.085,0.616,4.19488719490831e-28
"UACA",1.70885771572322e-32,-0.463123707420513,0.067,0.567,4.52590966009294e-28
"MOCS2",2.10890467975388e-32,-0.299647097259533,0.232,0.74,5.58543404432816e-28
"RPS9",2.36072428248574e-32,0.593488818060599,0.988,0.992,6.25237826216348e-28
"TMEM243",3.22433036081193e-32,0.589397837691702,0.805,0.545,8.53963896061039e-28
"PSENEN",3.26947481870659e-32,-0.602807600532937,0.744,0.944,8.65920405734441e-28
"BMP8A",3.5755340435927e-32,0.415266098248017,0.335,0.07,9.46980191445527e-28
"SPATS2L",5.23682944608128e-32,-0.488442274661459,0.774,0.977,1.38697427879463e-27
"PTRF",6.02214820561372e-32,0.374542418505912,0.567,0.182,1.59496595225679e-27
"PCDH7",6.57654541544352e-32,-0.444349215470967,0.116,0.627,1.74179805328022e-27
"ALDOA",6.61408141207461e-32,-1.04637930935848,0.988,0.992,1.75173946198796e-27
"FOS",9.09563722090558e-32,1.21506372382437,0.884,0.665,2.40897951795684e-27
"GPC1",9.7250681882031e-32,-0.336192389374047,0.183,0.714,2.57568430964559e-27
"SEPP1",1.02639805026811e-31,0.599979455160038,0.89,0.689,2.71841523613508e-27
"LINC01503",1.14409958943831e-31,-0.359892464607709,0.055,0.562,3.03014776262737e-27
"NUDT2",1.15983684276197e-31,-0.304411576012496,0.116,0.62,3.07182787805508e-27
"H2AFY2",1.17271137871955e-31,0.307431629460532,0.53,0.168,3.10592608653872e-27
"KAZN",1.87422661058716e-31,-0.296977787922184,0.11,0.641,4.96388917814008e-27
"AHNAK2",1.91444984768574e-31,-0.455377269432864,0.091,0.608,5.07042042159567e-27
"C2CD4B",2.56907463343428e-31,0.263920000461089,0.402,0.104,6.80419416665069e-27
"KRT15",2.68426061628575e-31,-1.34792859108431,0.146,0.61,7.10926424223281e-27
"HMOX1",2.75662605340719e-31,0.989210718943863,0.604,0.291,7.30092410244894e-27
"NDUFA1",2.98677946120632e-31,-0.407998989782904,0.951,0.984,7.91048540300493e-27
"HLA-DRA",3.39482532693886e-31,0.797005116691533,0.976,0.955,8.99119487839756e-27
"SYNE1",3.43910193043528e-31,0.54387059995768,0.726,0.346,9.10846146275783e-27
"RPS6",4.13118003179547e-31,0.611348674326642,0.988,0.995,1.09414303142103e-26
"TAPBPL",4.59689802179784e-31,-0.785672998409059,0.226,0.68,1.21748844107316e-26
"CLDN4",4.85256155794667e-31,-0.847503700433714,0.976,0.992,1.28520092862218e-26
"CXCL2",5.54388802336155e-31,1.962088960175,0.75,0.499,1.46829874298731e-26
"SAA1",7.06448713236222e-31,-1.257189436224,0.25,0.708,1.87102941700613e-26
"PSCA",7.75390894992974e-31,-1.17115294836255,0.061,0.587,2.05362278538889e-26
"FXYD5",9.99832094354396e-31,-0.860095063546392,0.628,0.806,2.64805530189762e-26
"RPL26",1.33489727137005e-30,0.621504789206563,0.982,0.981,3.53547542322358e-26
"ATP9B",1.42223801309007e-30,0.323396198619117,0.47,0.147,3.76679737766906e-26
"RHBDL2",1.8338411203675e-30,-0.489180296432717,0.22,0.675,4.85692820729332e-26
"RPL7A",1.87865365582974e-30,0.518658120999939,1,0.986,4.97561420746505e-26
"GNB2L1",2.56107578133751e-30,0.588234291402264,1,0.987,6.78300920687241e-26
"HOXD1",2.62426174308105e-30,0.62988623553818,0.628,0.285,6.95035722655017e-26
"BACE2",2.62849374743515e-30,-1.77507466321819,0.409,0.756,6.96156569008199e-26
"GSTA4",2.72871882621704e-30,0.309270718750492,0.518,0.166,7.22701181123584e-26
"RAB9A",3.61507658920779e-30,-1.12975457999253,0.433,0.749,9.57453034651684e-26
"CD9",3.8582811216093e-30,-0.82112285494948,0.896,0.976,1.02186575505822e-25
"SMIM22",4.08654551330591e-30,-0.290225094750513,0.939,0.984,1.08232157919907e-25
"GIT2",4.50990015556248e-30,-0.488354963084115,0.335,0.749,1.19444705620072e-25
"TALDO1",5.1118135527188e-30,-0.90780691468784,0.872,0.964,1.35386381943758e-25
"MXRA5",5.36008642026457e-30,-1.11151060572776,0.018,0.502,1.41961888840707e-25
"CIB1",5.79407000408783e-30,-0.607289100782194,0.86,0.955,1.53455944058266e-25
"TSPAN8",5.93227176977301e-30,0.782212248112654,0.683,0.323,1.57116217822438e-25
"RTP4",6.19826239201211e-30,-0.489027560753725,0.226,0.712,1.64160979452441e-25
"MAFB",7.15972834351137e-30,0.859018786184116,0.573,0.235,1.89625405177898e-25
"ARPC1B",7.37896540041033e-30,-0.811803342200008,0.841,0.94,1.95431898629868e-25
"CD74",8.02800080350812e-30,0.728277311798278,0.976,0.994,2.12621601280913e-25
"TMEM98",8.19673965997218e-30,0.455836319589514,0.652,0.259,2.17090649894363e-25
"SAMD9",1.13138747612085e-29,-0.54933620124509,0.201,0.661,2.99647973050608e-25
"LRIG1",1.15879374448282e-29,0.294545613212775,0.506,0.16,3.06906523226275e-25
"RPL24",1.26029429395564e-29,0.494128336323297,0.994,0.974,3.33788943754152e-25
"DPYD",1.83960490736165e-29,0.290687067768207,0.616,0.25,4.87219359714733e-25
"KRT17",2.06011629139091e-29,-2.12582326661477,0.024,0.51,5.45621799774882e-25
"TMEM176B",2.16136828804173e-29,-1.78201415723672,0.049,0.519,5.72438391087853e-25
"ATP2B1",2.38577121812235e-29,-0.299301974036351,0.159,0.642,6.31871507119705e-25
"DGKD",3.002879282527e-29,0.514529342698189,0.652,0.314,7.95312577977275e-25
"FBP1",3.506642712651e-29,0.895107399895074,0.817,0.555,9.28734322445616e-25
"IVD",3.830554339436e-29,0.611707466751137,0.72,0.38,1.01452231679962e-24
"BCAS1",4.25222254018644e-29,-0.731500291427775,0.122,0.588,1.12620113976838e-24
