"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"CEACAM5",6.35009178573897e-122,-1.57645691139592,0.108,0.709,1.68182180945297e-117
"SULT1C2",3.22195885887123e-120,-0.493979435530227,0.008,0.325,8.53335803772046e-116
"CCDC129",1.11274728066884e-117,-0.512104634999084,0.006,0.305,2.94711117285142e-113
"SLC22A3",1.01631506511921e-112,-0.419176291193486,0.069,0.581,2.69171044996823e-108
"RASL11A",4.98100401792638e-112,-0.796860630559485,0.055,0.527,1.3192189141478e-107
"AQP5",9.93421748647926e-112,-0.311596401952729,0.094,0.675,2.63107750129403e-107
"KIAA1324",3.22043368271105e-111,-0.963113953514388,0.072,0.576,8.52931860866021e-107
"SCNN1B",3.49970178609836e-111,-1.22844527325633,0.213,0.837,9.26896018048152e-107
"MST1L",5.00899411636352e-111,-0.344898372870171,0.059,0.537,1.32663209171888e-106
"RGS16",4.05118444726597e-105,-1.08763794664896,0.197,0.847,1.07295620085839e-100
"ANXA2",3.21007554656553e-104,1.84209490336779,0.996,0.867,8.5018850850788e-100
"PRDM16",2.192137481764e-103,-0.394341496755985,0.064,0.547,5.80587612045196e-99
"HABP2",1.45782128915419e-100,-0.479331408700117,0.024,0.374,3.86103968432486e-96
"LGALS4",1.81900443839802e-99,-0.410648752891745,0.027,0.384,4.81763325509716e-95
"CTSE",2.07741702484377e-99,-1.26406936204026,0.089,0.606,5.50203899029871e-95
"CIT",3.0264304644304e-99,-1.03005414281195,0.185,0.783,8.0155010850439e-95
"PGC",1.54512178175601e-97,-1.01163895317025,0.038,0.438,4.09225503898078e-93
"SUSD2",3.75806092975218e-96,-1.13986833794722,0.22,0.842,9.95322437244864e-92
"S100A11",1.01346056192187e-94,1.38698352299412,0.999,0.901,2.68415029825009e-90
"LRRC36",2.97798598029489e-93,-0.929315042893655,0.07,0.522,7.887195868811e-89
"PPP1R1B",8.87383864727894e-93,-0.356214192278769,0.028,0.379,2.35023616573183e-88
"LDHD",5.54597789972944e-91,-0.658220989167423,0.051,0.463,1.46885224674334e-86
"RND3",1.74443778864742e-90,1.18418100946576,0.89,0.049,4.6201434832327e-86
"ZDHHC11",2.18374520372105e-90,-0.681023712716278,0.13,0.67,5.7836491720552e-86
"PCSK1N",3.53447936560118e-90,-0.355683971170104,0.086,0.562,9.36106859979471e-86
"AQP4",7.75059730739281e-89,0.257250598559834,0.103,0.675,2.05274569686299e-84
"GAS6",8.48937985151748e-89,-1.43905781317965,0.295,0.847,2.2484122536744e-84
"ACSM3",1.03945412118967e-88,-0.57243204451887,0.042,0.419,2.75299423997084e-84
"ABCA3",1.02397931434715e-87,-0.901120145241748,0.076,0.522,2.71200921404842e-83
"PERP",1.29460907138691e-87,1.45322598037888,0.969,0.631,3.42877212556822e-83
"C16orf54",1.51619128122981e-86,-0.341027070311895,0.108,0.66,4.01563260833714e-82
"HSD17B6",3.05057479854995e-86,-1.45957162009822,0.124,0.621,8.07944735395955e-82
"LRRK2",1.39069592706968e-85,-0.384785297846207,0.045,0.424,3.68325816284406e-81
"FXYD3",2.20764317162287e-85,1.42914185910243,0.994,0.793,5.84694294004317e-81
"NOD1",4.12866395048734e-85,-1.15385031359475,0.258,0.793,1.09347664728657e-80
"ADGRD1",1.12114663491093e-84,-0.504530636286285,0.067,0.498,2.9693568625616e-80
"COL4A3",1.54984433015397e-84,-0.724122679971245,0.12,0.626,4.1047627084128e-80
"ATP8A1",1.78600928151115e-84,-0.316570317144684,0.034,0.379,4.73024558208227e-80
"KRT19",2.26819697626046e-84,1.76789418355039,0.992,0.837,6.00731969162583e-80
"LRIG2",4.17128444230861e-84,-0.887265057085887,0.126,0.626,1.10476468454544e-79
"RN7SK",5.14994984845929e-84,-1.08799947543582,0.464,0.941,1.36396421736444e-79
"PEBP4",1.55146053773442e-83,-0.628487035907769,0.049,0.433,4.10904323418962e-79
"PITX1",2.64150721979141e-82,0.889320026238134,0.818,0.015,6.99603187161756e-78
"LAMC2",3.81025373397316e-82,1.0722215826433,0.84,0.059,1.00914570144279e-77
"FAM129A",4.46897418767667e-82,-0.910404287106578,0.149,0.645,1.18360781360617e-77
"B2M",6.30972807190549e-82,1.07395734585912,0.999,0.966,1.67113147984417e-77
"LHFPL3-AS2",2.19320913060782e-81,-0.340447325936195,0.009,0.246,5.80871438241482e-77
"AFF3",6.36989722413219e-81,-0.539354550590678,0.028,0.345,1.68706727981141e-76
"CYFIP2",2.04696990754934e-80,-0.559151841160879,0.074,0.507,5.42139980014442e-76
"TRIM29",2.29805209265457e-79,1.12193400328558,0.871,0.143,6.08639096739563e-75
"MT1E",8.94118975399877e-79,-0.626918620097939,0.268,0.768,2.36807410634657e-74
"CD99",1.67536043030256e-78,0.988282090412753,0.915,0.419,4.43719209965634e-74
"GAPDH",4.57770512723341e-78,1.35565551728821,0.999,0.862,1.21240520294777e-73
"GLB1L3",6.82661957121856e-78,-0.320134650278205,0.012,0.256,1.80803019343724e-73
"SCGB3A1",9.54555672809786e-78,-0.803448349335702,0.215,0.754,2.52814069943672e-73
"SLC2A1",1.55382782819421e-77,1.34861311786197,0.899,0.227,4.11531300297235e-73
"ZFP36L1",3.07554106184494e-77,-1.45197082919188,0.942,0.956,8.14557050229633e-73
"FGF9",6.01054673951894e-76,-0.312489455427349,0.004,0.197,1.59189330396159e-71
"S100A9",7.17167798206116e-76,2.95119877790821,0.773,0.005,1.8994189135489e-71
"ATP13A4",2.56789922716738e-75,-1.16848080204086,0.412,0.936,6.8010811031528e-71
"TNS1",9.62217648841787e-75,-0.713465620963717,0.211,0.768,2.54843344295747e-70
"CYBRD1",1.26984741310725e-73,-0.495404336317188,0.135,0.645,3.36319087361455e-69
"TXNRD1",2.20247286717579e-73,0.976418353789092,0.899,0.286,5.83324938871508e-69
"TACSTD2",9.2540820050363e-73,1.64759834814493,0.995,0.818,2.45094361903386e-68
"RPL13",2.21996125338591e-72,-1.01100900697617,0.999,0.97,5.87956737959259e-68
"ST3GAL6",2.64469045889586e-72,-0.27111062338926,0.033,0.345,7.00446268038568e-68
"CXCL14",3.74742650148097e-72,-2.01877602918284,0.091,0.507,9.92505908917236e-68
"IRX3",3.79762810739379e-72,-0.572549296788753,0.333,0.862,1.00580180424324e-67
"B3GNT7",4.87185901274409e-72,1.42285047963645,0.847,0.202,1.29031185952527e-67
"RPS27",8.49867728714901e-72,-0.997240230146595,1,0.966,2.25087467950141e-67
"DSP",1.02129615774189e-71,0.977919259611849,0.899,0.207,2.70490287377941e-67
"KIAA1683",1.45790673573044e-71,-1.15904647717684,0.114,0.576,3.86126598958207e-67
"MUC16",1.48430062415025e-71,1.03354432021106,0.753,0.02,3.93117020306193e-67
"LINC00578",2.95076549610346e-70,-0.25134572754898,0.015,0.256,7.81510241643002e-66
"KCNK17",1.98252269177248e-69,-0.2979280481998,0.001,0.158,5.25071134915942e-65
"NINJ2",3.20380858529219e-69,-0.991792217620955,0.192,0.645,8.48528703814635e-65
"FREM2",3.30475881324518e-69,-0.423099543887907,0.014,0.246,8.75265371687986e-65
"RPL37",1.2100178601214e-68,-0.775664912738483,0.995,0.966,3.20473230253154e-64
"GGTLC1",2.60991015843214e-68,-0.363573287463414,0.062,0.443,6.91234705460752e-64
"LOC643441",4.73182711674368e-68,-0.43616947469368,0.041,0.365,1.25322441186956e-63
"HLA-A",7.2391537278479e-68,1.15504265038524,1,0.97,1.91728986482052e-63
"RAP2B",1.43765750718004e-67,1.64397467005437,0.864,0.325,3.80763590776634e-63
"IGFBP3",1.92429090073337e-67,2.1783170425411,0.744,0.034,5.09648445059233e-63
"RPL21",3.82354155187289e-67,-0.96028431191288,0.985,0.951,1.01266498001354e-62
"CHP1",4.98206529069873e-67,1.67389252187215,0.968,0.783,1.31949999224156e-62
"UBD",5.69944081151918e-67,2.23671547874039,0.723,0.01,1.50949689893085e-62
"CTTN",8.80055611726345e-67,1.43840949635265,0.98,0.867,2.33082728765722e-62
"GLS",1.15027184433615e-66,-0.995960525607695,0.397,0.877,3.04649497972429e-62
"KYNU",1.53943953048468e-66,1.17984028152096,0.715,0,4.07720559648868e-62
"SLC43A3",2.60560947236843e-66,-0.78139664856948,0.132,0.571,6.90095668756778e-62
"SERINC2",2.98842666053174e-66,0.692573765012239,0.925,0.562,7.91484801041832e-62
"TYMP",5.2903750728056e-66,1.36663025336861,0.962,0.709,1.40115583803256e-61
"ITGB8",5.4560536607713e-66,0.869064293340319,0.791,0.133,1.44503581205528e-61
"SRRM2",7.47372646231852e-66,-1.28463280857528,0.962,0.98,1.97941645354506e-61
"TRIM16",1.34256452766918e-65,0.82187284829835,0.795,0.113,3.55578215153182e-61
"CLMN",1.55246236109991e-65,0.852303022338992,0.756,0.059,4.1116965633731e-61
"COL6A2",1.73498527979841e-65,-0.326281492996524,0.034,0.33,4.5951085135461e-61
"SAA1",1.92869763443797e-65,2.07721373420329,0.708,0,5.10815568480897e-61
"PTGS2",9.16376681930882e-65,-0.752970362114318,0.153,0.606,2.42702364209394e-60
"CFH",1.16559293337106e-64,1.28587704261917,0.839,0.212,3.08707288403325e-60
"THSD7A",1.79632438960838e-63,-0.405429622310414,0.024,0.281,4.75756514587779e-59
"SLC9A5",1.92380775445699e-63,-0.56262249215035,0.048,0.369,5.09520483767934e-59
"MT1F",4.38133940783641e-63,-0.447001194457461,0.217,0.665,1.16039774216547e-58
"PIGR",5.90143769229264e-63,-1.48342384262079,0.589,0.897,1.56299577280371e-58
"ARHGEF19",8.18201906360114e-63,-0.780264873234745,0.181,0.64,2.16700774899476e-58
"PLAU",1.41983195817558e-62,1.71978567599331,0.69,0,3.76042494122803e-58
"RAP1GAP",1.54239537840124e-62,-0.41777410543677,0.092,0.483,4.08503415969569e-58
"FLRT3",2.10593561558838e-62,-1.0088398103118,0.209,0.68,5.57757047788583e-58
"NQO1",2.45183219610986e-62,1.44046649928499,0.96,0.719,6.49367757139697e-58
"INPP4B",2.75585944137234e-62,0.472077744450971,0.704,0.015,7.29889373047463e-58
"DPCR1",2.81851737685504e-62,-0.430536975281586,0.016,0.241,7.46484327260056e-58
"DPP4",3.3989479208017e-62,-0.389129050826112,0.105,0.542,9.0021135682433e-58
"DAPP1",3.40381325058501e-62,0.621641191885883,0.735,0.064,9.01499939417441e-58
"RRBP1",5.21876832474904e-62,-1.00309598426551,0.858,0.966,1.38219079080978e-57
"CLDN4",1.173105138307e-61,1.19002938634779,0.992,0.941,3.10696895880609e-57
"SPATS2L",1.33883211685464e-61,0.642232709116983,0.977,0.576,3.5458968614895e-57
"JUN",3.35640678622975e-61,-1.49864944693706,0.944,0.956,8.8894433733295e-57
"SON",3.40145046141591e-61,-1.08229866096775,0.99,1,9.00874154706003e-57
"FTH1",4.75764872840126e-61,0.797184403351419,1,0.966,1.26006326571707e-56
"MUC20",1.10088551539419e-60,2.17171458534845,0.877,0.567,2.91569528752151e-56
"RARRES3",2.69167006907507e-60,1.00432132057972,0.947,0.532,7.12888817794532e-56
"DRAM1",6.72197684226708e-60,-1.09511620609415,0.454,0.828,1.78031556667444e-55
"HLA-DQA2",1.45285747463653e-59,-0.987871037457336,0.359,0.744,3.84789302157485e-55
"HLA-DRB6",2.06350442324333e-59,-0.829780551703696,0.67,0.828,5.46519146495996e-55
"GPR87",2.21053632371505e-59,0.797435609769191,0.685,0.01,5.85460545335932e-55
"PCP4",2.21872407411706e-59,-0.804690020622827,0.016,0.232,5.87629071029903e-55
"PFKP",7.60787799038782e-59,1.84072365435473,0.807,0.202,2.01494648575421e-54
"GSTP1",9.84607607687182e-59,0.867232687364239,0.995,0.916,2.6077332489595e-54
"CD24",1.20847853757265e-58,1.92788961034884,0.926,0.596,3.20065540676117e-54
"MARCKS",1.42145626547576e-58,0.366736809956189,0.843,0.128,3.76472691911256e-54
"FHL2",1.46945135947643e-58,1.17851112993252,0.728,0.084,3.89184192557332e-54
"RAB11A",1.548581415446e-58,0.830934523732212,0.927,0.64,4.10141787880874e-54
"MRC2",1.69088118443018e-58,-0.30673233286885,0.082,0.453,4.47829881696334e-54
"CIB1",1.93903183958332e-58,1.0616927491025,0.955,0.645,5.13552582713641e-54
"TNFRSF12A",2.44880445048593e-58,1.08420935760384,0.9,0.409,6.48565858711199e-54
"ARNTL2",3.00081578025848e-58,0.497470797219299,0.663,0.005,7.94766059401459e-54
"DUSP10",4.62623544559052e-58,0.769963545298966,0.774,0.167,1.22525845776465e-53
"PSMB10",8.67482880184936e-58,0.869308148904531,0.947,0.704,2.2975284081698e-53
"TAGLN2",1.29325556548591e-57,0.9216891520432,0.991,0.897,3.42518736518942e-53
"BCAP31",1.3773401936485e-57,0.814736933719853,0.977,0.828,3.64788550287805e-53
"CLUHP3",1.97491624993593e-57,-0.535358376643178,0.121,0.532,5.23056568795532e-53
"GSTA4",2.46520830960133e-57,-0.858678758961901,0.166,0.596,6.52910420797912e-53
"KLK11",2.50860341024621e-57,-0.605552838287703,0.101,0.488,6.64403613203708e-53
"RHOV",2.6802919761132e-57,1.11408419421516,0.654,0,7.09875329873581e-53
"GBP3",3.0789889036118e-57,0.629811386110427,0.707,0.059,8.15470211121585e-53
"TMEM37",3.66997607446401e-57,-0.798945471324575,0.151,0.581,9.71993163321794e-53
"RPL27A",7.86961835582635e-57,-0.802598630870518,0.995,0.936,2.08426842154061e-52
"TNFRSF21",8.86536889278774e-57,0.509561411036075,0.776,0.158,2.34799295125483e-52
"PLAUR",1.66763039158331e-56,1.66549467353568,0.73,0.108,4.41671909210841e-52
"CAPG",2.3809369579105e-56,1.46693246437154,0.846,0.567,6.30591153302595e-52
"SLC43A1",2.78804074060005e-56,-0.267936891646579,0.015,0.222,7.38412590147924e-52
"RPL37A",2.79948062676685e-56,-0.742191900595291,0.999,0.931,7.41442443999199e-52
"TPT1",3.41373946258456e-56,-0.940283610872371,0.998,0.97,9.04128896665521e-52
"TRIM16L",3.55071881769007e-56,0.386933506382908,0.717,0.069,9.40407878865216e-52
"S100A16",4.54235470006397e-56,1.2577129624743,0.849,0.547,1.20304264231194e-51
"CAMK1D",5.35650739743671e-56,-0.528647658577877,0.239,0.695,1.41867098421111e-51
"LRIG1",1.18336497264371e-55,-0.632690325228516,0.16,0.596,3.13414213004687e-51
"DKK1",1.37839736843152e-55,1.63883989407326,0.642,0,3.65068543029088e-51
"FNIP2",2.45893701989841e-55,-0.824206851065653,0.129,0.527,6.51249469720093e-51
"RPS8",3.87001897638867e-55,-0.852684715623047,0.999,0.966,1.02497452589654e-50
"ZYX",4.930332059186e-55,0.446812106289391,0.774,0.197,1.30579844587541e-50
"SFTA2",7.51310361171628e-55,-1.18276847801714,0.538,0.833,1.98984549156306e-50
"SERPINE1",7.52218660314931e-55,1.3606218920059,0.641,0.01,1.99225112184409e-50
"C20orf24",8.28584370316996e-55,0.701212952436924,0.908,0.557,2.19450570478456e-50
"B3GNT5",9.94169350677252e-55,0.413182674588619,0.81,0.202,2.6330575252687e-50
"PPP1CB",1.56648272717028e-54,0.814369527129585,0.981,0.837,4.14882950291048e-50
"C15orf48",1.7000950040024e-54,1.99997845954165,0.712,0.143,4.50270161810035e-50
"MALAT1",2.01991845289169e-54,-1.09123868702748,0.995,0.99,5.34975402248365e-50
"FAM20A",2.69334279273761e-54,-0.591931440587144,0.161,0.611,7.13331838656556e-50
"ITGA2",3.19413223634691e-54,0.546212305437764,0.733,0.113,8.45965922796479e-50
"RPL10",6.01531953799741e-54,-0.677228790420585,0.998,0.985,1.59315737963861e-49
"ZBTB20",1.49703792563037e-53,-1.15140066859737,0.724,0.941,3.96490494603202e-49
"TMPRSS2",2.70933651440966e-53,-0.977921703875757,0.446,0.828,7.17567775841398e-49
"PKM",3.96711897670839e-53,0.995817223954483,0.966,0.852,1.05069146098122e-48
"PLEKHG4",4.41517481602174e-53,-0.313572724649922,0.075,0.409,1.16935905002336e-48
"TXN",5.31579704272202e-53,0.667649361313861,0.984,0.773,1.40788884676493e-48
"RPS18",5.75878697517764e-53,-0.834522972889922,0.999,0.966,1.5252147303758e-48
"RPL26",6.09932759468396e-53,-0.778524131622495,0.981,0.941,1.61540691345205e-48
"FAM213A",6.92496559312307e-53,0.933906625114077,0.901,0.438,1.83407713733864e-48
"HP1BP3",6.99684271970869e-53,-0.881574143142624,0.844,0.975,1.85311379431485e-48
"RPS15A",1.29144498289417e-52,-0.816669579044023,0.984,0.931,3.42039203719521e-48
"CTSL",1.81091739493046e-52,1.09322084164524,0.842,0.419,4.79621472047332e-48
"CACNA2D2",1.94692254195424e-52,-0.325018038954287,0.157,0.576,5.1564243523658e-48
"LAD1",2.09942494300991e-52,0.941793328549288,0.75,0.197,5.56032696156175e-48
"NFIX",2.25151489907862e-52,-0.333830101699223,0.245,0.734,5.96313721020972e-48
"GJB3",2.48874861005603e-52,0.89586158181088,0.618,0,6.59145069373341e-48
"CLIC1",2.52950091497338e-52,0.724226847849061,0.98,0.803,6.69938317330699e-48
"LY6E",2.75538209295746e-52,0.855166497959868,0.98,0.847,7.29762947319783e-48
"PGD",4.07449472842133e-52,1.43991025665651,0.909,0.675,1.07912992882239e-47
"GLS2",4.22294222515315e-52,-0.359641681930202,0.038,0.3,1.11844624833181e-47
"ICAM4",4.36291611202624e-52,-0.294273682105506,0.14,0.576,1.15551833227015e-47
"MT1X",4.66337859711195e-52,-0.400270868924355,0.261,0.685,1.2350958214451e-47
"CHDH",4.92869258072403e-52,-0.437756300569461,0.051,0.34,1.30536423000476e-47
"CRABP2",6.68231673298746e-52,1.54541427620568,0.758,0.325,1.76981158673173e-47
"YWHAH",8.49029381417193e-52,1.20718283807207,0.835,0.355,2.24865431668344e-47
"CYP2B7P",8.90500099996774e-52,-0.531978796210011,0.25,0.719,2.35848951484146e-47
"LGALS3",1.15086373630315e-51,1.09691436468147,0.993,0.828,3.0480626055989e-47
"WSB1",1.21260839600487e-51,-1.36015844638559,0.908,0.951,3.21159333681889e-47
"NAMPT",2.29317168754967e-51,1.04049810728067,0.833,0.404,6.07346521447531e-47
"XIST",2.40224028179454e-51,-0.791946785343552,0.16,0.581,6.36233338633283e-47
"EZR",2.47404770811787e-51,0.854170935510567,0.988,0.916,6.55251535495018e-47
"EMP2",2.58486785046462e-51,-0.868385673209194,0.958,0.975,6.84602250195556e-47
"TSPAN1",2.63444477405611e-51,2.84983293892611,0.815,0.453,6.97732698408761e-47
"GFRA3",3.42820933849401e-51,-0.287511393432767,0.013,0.197,9.07961243300139e-47
"TGM2",4.08997178289043e-51,0.612939403756177,0.649,0.034,1.08322902669853e-46
"HOPX",4.87878387184986e-51,-1.3469476025839,0.439,0.803,1.29214590845944e-46
"RPLP2",5.78362390644793e-51,-0.66763509858735,0.997,0.961,1.53179279162273e-46
"TMSB10",7.71049578924258e-51,1.02202178540715,0.997,0.956,2.0421248097809e-46
"SYNE1",1.12152013075904e-50,-0.990991730796875,0.346,0.778,2.97034606631532e-46
"ALDH3A2",1.49269353201806e-50,-1.18824716888158,0.712,0.916,3.95339881954984e-46
"FOS",1.55904334377962e-50,-1.38527310087296,0.665,0.916,4.12912629600032e-46
"LINC01420",1.61551815208783e-50,0.750790924943532,0.866,0.414,4.27869982580462e-46
"CAMK2N1",1.69603461875665e-50,0.385098290789339,0.622,0.02,4.491947687777e-46
"LY6K",1.71669515991298e-50,0.477428854964358,0.739,0.177,4.54666713102954e-46
"BID",3.07030750513752e-50,0.700221010290546,0.759,0.187,8.13170942735671e-46
"MYO1G",3.53221925349451e-50,-0.273633804647644,0.012,0.187,9.35508269288021e-46
"FAM3C",3.89541699811638e-50,0.667261008982072,0.846,0.483,1.03170119195112e-45
"RPS25",8.59376639097097e-50,-0.643782018806172,0.994,0.961,2.27605902864866e-45
"LCN2",8.88738853941831e-50,3.37472652629637,0.683,0.153,2.35382485466494e-45
"RPS28",8.99214315416473e-50,-0.726181078354628,0.99,0.906,2.38156911438053e-45
"HEBP2",9.48942160538537e-50,0.690540299953388,0.935,0.68,2.51327331218632e-45
"GSTK1",1.20488223628973e-49,1.03789029823257,0.932,0.635,3.19113060281334e-45
"VDAC2",2.27877673017894e-49,0.772627672342678,0.942,0.66,6.03534016987893e-45
"CDCA7",2.55394454045709e-49,-0.271064571661436,0.035,0.281,6.76412211540059e-45
"RPL11",2.75224287279814e-49,-0.815595896396552,0.997,0.956,7.28931524860588e-45
"MDFI",4.47603215243314e-49,0.258809449956029,0.599,0.01,1.18547711557192e-44
"PPIC",4.70957497028338e-49,1.01218957541377,0.81,0.384,1.24733093087955e-44
"BAG1",5.74951083294557e-49,0.592301122410517,0.917,0.463,1.52275794410563e-44
"GLDN",9.93826760850772e-49,-0.296098546366725,0.044,0.305,2.63215017611327e-44
"CEACAM6",1.30714994968656e-48,-1.47175167044457,0.65,0.916,3.46198664174485e-44
"ADGRF1",1.33524598050303e-48,0.989241101681521,0.676,0.128,3.53639897936228e-44
"TFPI2",1.4761530395369e-48,1.03275852963035,0.611,0.034,3.90959132521349e-44
"ERO1A",1.89571998861645e-48,2.51873487848691,0.841,0.532,5.02081438985068e-44
"OPTN",2.14955135278181e-48,0.659443853202921,0.831,0.33,5.69308675784262e-44
"TMEM98",2.36979437328486e-48,-0.923456025896108,0.259,0.665,6.27640039764495e-44
"PSCA",3.45370019697609e-48,1.7330856007016,0.587,0,9.14712497169118e-44
"SAA2",3.45370019697609e-48,1.27036530303587,0.587,0,9.14712497169118e-44
"PCDH7",5.35409999129942e-48,0.517986067421263,0.627,0.039,1.41803338269565e-43
"TNS2",5.97042855514825e-48,-0.259670831788786,0.072,0.379,1.58126800283101e-43
"PLBD1",6.97915484935831e-48,1.56795865538559,0.724,0.236,1.84842916185255e-43
"RTP4",7.60880616106085e-48,0.547102797872462,0.712,0.123,2.01519231175697e-43
"TMEM125",8.87651740218295e-48,-1.31370074746865,0.644,0.877,2.35094563396815e-43
"RPL19",9.34592483567403e-48,-0.729009836187547,0.999,0.936,2.47526819272827e-43
"SET",1.0035693074856e-47,0.30701210908551,0.992,0.828,2.65795331087561e-43
"TTC39C",1.13984475940933e-47,0.527276767956746,0.718,0.177,3.01887884529561e-43
"GJB2",1.37256962854918e-47,0.696855898300239,0.592,0.01,3.6352506612125e-43
"SAMD9",1.79204435465187e-47,0.553851951863714,0.661,0.069,4.74622947329548e-43
"GCLC",2.33666824709841e-47,0.614234151675617,0.667,0.094,6.18866585244014e-43
"CXCL17",2.4268992481891e-47,-1.11190009379623,0.813,0.921,6.42764265882884e-43
"KCMF1",2.58474100924015e-47,0.490740125615946,0.819,0.3,6.84568656297253e-43
"PDLIM5",2.7207850433615e-47,0.61288297699934,0.838,0.384,7.20599918734294e-43
"BPGM",3.32718334107327e-47,1.36859846488703,0.711,0.202,8.81204507883257e-43
"WNK1",3.49101174228691e-47,-0.942775295285374,0.819,0.911,9.24594459944689e-43
"DDIT4",4.19018622779302e-47,1.7240233142002,0.763,0.192,1.10977082243098e-42
"RHPN2",4.79505383599718e-47,0.553561510650142,0.733,0.197,1.26997000846385e-42
"RPS21",5.00917278745704e-47,-0.575455047838267,0.977,0.921,1.326679412758e-42
"GNAI1",5.032715399193e-47,0.630803157223258,0.682,0.118,1.33291467347627e-42
"CFL1",5.76725484277291e-47,0.574893260065927,0.998,0.946,1.52745744510841e-42
"BCAS1",7.09599594424301e-47,0.916659809360559,0.588,0.02,1.87937452583276e-42
"HLA-C",7.29681037031147e-47,0.840271172788771,0.998,0.951,1.93256022657699e-42
"VIM",7.56932918494812e-47,-0.777757374762028,0.201,0.621,2.00473683463351e-42
"AASS",8.34402737342139e-47,-0.344551324168612,0.158,0.562,2.20991564985065e-42
"PSMB9",1.40115752402354e-46,0.750703407196917,0.943,0.626,3.71096570237633e-42
"ADM",1.66825023427318e-46,1.47069057866707,0.632,0.059,4.41836074547253e-42
"G6PD",1.72811641236918e-46,0.593612404159519,0.814,0.414,4.57691631815976e-42
"ERAP2",2.49897016043736e-46,0.278093231803706,0.641,0.054,6.61852246991834e-42
"FLJ37453",3.22367246544299e-46,-0.532665364750904,0.368,0.773,8.53789652472576e-42
"ANXA11",3.8318501561685e-46,0.764947733861995,0.963,0.764,1.01486551386123e-41
"SLC16A3",6.3223747506499e-46,1.01299610594732,0.763,0.32,1.67448095270962e-41
"FOSB",7.59545161264226e-46,-1.49468130559428,0.509,0.901,2.0116553596083e-41
"TAP1",7.65922222642465e-46,1.05593574566443,0.874,0.552,2.02854500666857e-41
"NANS",1.06252993806631e-45,0.634678970406609,0.893,0.483,2.81411054096862e-41
"CSTB",2.25159910538393e-45,0.5862679324739,0.995,0.911,5.96336023060934e-41
"KLHL5",2.30832810693778e-45,0.471128647536949,0.634,0.079,6.1136069912247e-41
