"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"LY6E",2.4912019104089e-67,-1.59106552951461,0.495,0.907,6.59794825971798e-63,"alveolar type 2 cell","LY6E"
"CYBA",3.23880708008492e-67,-2.11127526972674,0.366,0.825,8.5779805516049e-63,"alveolar type 2 cell","CYBA"
"CBX3",2.10442856820999e-66,-1.7400732146889,0.408,0.882,5.57357906290416e-62,"alveolar type 2 cell","CBX3"
"ZNF217",3.85176728562432e-66,-3.3465345521493,0.018,0.542,1.0201405655976e-61,"alveolar type 2 cell","ZNF217"
"TPM3",4.0842680823752e-66,-1.28276021956659,0.779,0.953,1.08171840161707e-61,"alveolar type 2 cell","TPM3"
"TACSTD2",7.60002180213196e-66,-1.53141195766324,0.735,0.95,2.01286577429465e-61,"alveolar type 2 cell","TACSTD2"
"HSP90AA1",1.58053782293261e-65,-0.991868725635369,1,0.998,4.18605442403701e-61,"alveolar type 2 cell","HSP90AA1"
"C1orf116",1.59331827615569e-65,-1.58053259229526,0.742,0.944,4.21990345439836e-61,"alveolar type 2 cell","C1orf116"
"RNF213",1.68986867118498e-65,-1.7128736261836,0.578,0.932,4.47561717563343e-61,"alveolar type 2 cell","RNF213"
"PGC",4.72096482919938e-65,1.23706922748065,0.915,0.503,1.25034753501345e-60,"alveolar type 2 cell","PGC"
"LGI3",1.13856298923963e-64,2.29923660771556,0.569,0.062,3.01548407700116e-60,"alveolar type 2 cell","LGI3"
"CPB2",2.09453700312803e-64,3.57004029088131,0.461,0.004,5.54738125278459e-60,"alveolar type 2 cell","CPB2"
"MLPH",3.37156738268188e-64,1.3616908228998,0.926,0.499,8.92959621303296e-60,"alveolar type 2 cell","MLPH"
"KDELR2",6.19510896988328e-64,-1.55142113788915,0.675,0.922,1.64077461067359e-59,"alveolar type 2 cell","KDELR2"
"CTSH",7.59924196091344e-64,0.916468133904593,0.993,0.95,2.01265923334792e-59,"alveolar type 2 cell","CTSH"
"ELF3",1.04513579289413e-63,-1.22217303908416,0.965,0.961,2.7680421474801e-59,"alveolar type 2 cell","ELF3"
"PPAP2C",4.01945541805428e-63,-2.40247413201373,0.055,0.584,1.06455276747168e-58,"alveolar type 2 cell","PPAP2C"
"WIF1",1.4991450214777e-62,2.33886881977559,0.647,0.13,3.9704855893837e-58,"alveolar type 2 cell","WIF1"
"RCC2",1.98931743096394e-62,-2.13781427248383,0.189,0.72,5.26870721590798e-58,"alveolar type 2 cell","RCC2"
"SERPINH1",2.09962285424502e-62,-1.45430294665404,0.493,0.889,5.56085112946794e-58,"alveolar type 2 cell","SERPINH1"
"NECAB1",4.47877033266663e-62,1.42878596556261,0.597,0.085,1.18620232260676e-57,"alveolar type 2 cell","NECAB1"
"MARCKSL1",1.28389479788157e-61,-2.82345732628835,0.217,0.699,3.40039537218934e-57,"alveolar type 2 cell","MARCKSL1"
"TIMP3",1.48902169444919e-61,-2.75715599886913,0.173,0.672,3.94367395774869e-57,"alveolar type 2 cell","TIMP3"
"MFSD2A",1.80057021079407e-61,1.84641364302427,0.832,0.396,4.7688102032881e-57,"alveolar type 2 cell","MFSD2A"
"EMP2",2.05839582164835e-61,-1.34581265661793,0.947,0.984,5.45166133363565e-57,"alveolar type 2 cell","EMP2"
"KRTCAP2",4.40902514160548e-61,-1.30816406959922,0.827,0.92,1.16773030875421e-56,"alveolar type 2 cell","KRTCAP2"
"SLC6A14",6.07014990496381e-61,2.374739499668,0.574,0.08,1.60767920232967e-56,"alveolar type 2 cell","SLC6A14"
"PRDX1",1.41474657642282e-60,-1.0146791332804,0.959,0.965,3.74695630765583e-56,"alveolar type 2 cell","PRDX1"
"CRIP2",3.40162985384512e-60,-2.28287813631394,0.145,0.66,9.00921666790881e-56,"alveolar type 2 cell","CRIP2"
"RRBP1",3.60100232009755e-60,-1.56815171287105,0.728,0.924,9.53725464477835e-56,"alveolar type 2 cell","RRBP1"
"CDH1",3.96174580924827e-60,-1.40279670544762,0.742,0.946,1.04926837757941e-55,"alveolar type 2 cell","CDH1"
"HP",2.61398927997129e-59,5.84363669332142,0.463,0.025,6.92315060800397e-55,"alveolar type 2 cell","HP"
"GAS6",4.67924106749253e-59,-2.28841844415716,0.182,0.693,1.2392969967254e-54,"alveolar type 2 cell","GAS6"
"MALAT1",1.30599543232738e-58,-1.22570865957571,1,0.996,3.45892890251906e-54,"alveolar type 2 cell","MALAT1"
"FASN",1.60618003375855e-58,1.51428381808968,0.806,0.346,4.25396781940953e-54,"alveolar type 2 cell","FASN"
"LPL",2.25235696809454e-58,2.92709589926444,0.525,0.06,5.96536742999838e-54,"alveolar type 2 cell","LPL"
"RAB11FIP1",3.95075142886972e-58,-1.6338409558348,0.562,0.887,1.04635651593615e-53,"alveolar type 2 cell","RAB11FIP1"
"PSME2",5.26183020684926e-58,-1.16189950780249,0.641,0.936,1.39359573028403e-53,"alveolar type 2 cell","PSME2"
"HSP90AB1",3.71793395112362e-57,-0.898158922504821,0.993,0.992,9.8469480695509e-53,"alveolar type 2 cell","HSP90AB1"
"GDF15",5.68692035535186e-57,-1.63464450218162,0.44,0.887,1.50618085611494e-52,"alveolar type 2 cell","GDF15"
"TCEB2",7.4794318590635e-57,-1.16310328609658,0.929,0.944,1.98092752787297e-52,"alveolar type 2 cell","TCEB2"
"ATP1B1",1.55171612552726e-55,-1.16753766517553,0.94,0.984,4.10972015845896e-51,"alveolar type 2 cell","ATP1B1"
"C4BPB",3.14038692346043e-55,-4.49862705705819,0.021,0.47,8.31731476678495e-51,"alveolar type 2 cell","C4BPB"
"SRRM2",3.75720586422761e-55,-1.38967442324157,0.88,0.977,9.95095973140682e-51,"alveolar type 2 cell","SRRM2"
"ENAH",3.87113978072921e-55,-1.8620558560839,0.373,0.812,1.02527137092613e-50,"alveolar type 2 cell","ENAH"
"TUBB",8.17115455156559e-55,-1.55938407799956,0.514,0.872,2.16413028298215e-50,"alveolar type 2 cell","TUBB"
"PODXL2",1.8344590908356e-54,-2.0337220044627,0.046,0.511,4.85856490207809e-50,"alveolar type 2 cell","PODXL2"
"MX2",2.75268289966037e-54,-2.7688260456095,0.037,0.499,7.2904806597505e-50,"alveolar type 2 cell","MX2"
"LRP2",3.20824224167657e-54,1.16892145121417,0.689,0.157,8.4970295770804e-50,"alveolar type 2 cell","LRP2"
"EDNRB",8.51586067432379e-54,3.31812870792264,0.438,0.025,2.25542569959466e-49,"alveolar type 2 cell","EDNRB"
"CCDC141",8.66997106896167e-54,3.18751998977555,0.447,0.031,2.2962418376145e-49,"alveolar type 2 cell","CCDC141"
"PRRC2C",5.84049556654055e-53,-1.19020048939992,0.776,0.959,1.54685525079826e-48,"alveolar type 2 cell","PRRC2C"
"IFI6",9.71064303885196e-53,-1.78124790969379,0.369,0.812,2.57186380883994e-48,"alveolar type 2 cell","IFI6"
"PTMA",1.2871848636087e-52,-0.754711020062807,1,0.998,3.40910911126763e-48,"alveolar type 2 cell","PTMA"
"EPRS",1.60697592633775e-52,-1.55050938936273,0.385,0.814,4.25607574090553e-48,"alveolar type 2 cell","EPRS"
"GPX3",2.78055465735369e-52,-2.23455337006775,0.122,0.602,7.36429901000124e-48,"alveolar type 2 cell","GPX3"
"ZNF385B",3.25694413178169e-52,1.02417056014301,0.756,0.216,8.62601653302381e-48,"alveolar type 2 cell","ZNF385B"
"NDUFS5",4.27878826359929e-52,-1.01364475449277,0.929,0.944,1.13323707161427e-47,"alveolar type 2 cell","NDUFS5"
"IFNGR2",4.90780607377828e-52,-1.74361865343395,0.366,0.792,1.29983243864018e-47,"alveolar type 2 cell","IFNGR2"
"MIA3",7.16292900911632e-52,-1.52221288892165,0.396,0.817,1.89710174806446e-47,"alveolar type 2 cell","MIA3"
"PHF14",1.22763718452154e-51,-1.58806638493346,0.297,0.753,3.25139708320529e-47,"alveolar type 2 cell","PHF14"
"ADGRG1",1.8298798074204e-51,-2.23182126600602,0.138,0.621,4.84643666995293e-47,"alveolar type 2 cell","ADGRG1"
"SLC39A8",1.83501879102386e-51,1.30030532305947,0.926,0.555,4.86004726802669e-47,"alveolar type 2 cell","SLC39A8"
"CD55",2.58976530128355e-51,-2.10439136674762,0.878,0.951,6.85899340044949e-47,"alveolar type 2 cell","CD55"
"F3",2.63723942950304e-51,1.38152239670942,0.896,0.507,6.98472862903879e-47,"alveolar type 2 cell","F3"
"ACBD3",1.08296836176609e-50,-1.40286789244233,0.537,0.878,2.86824170613749e-46,"alveolar type 2 cell","ACBD3"
"LTBP3",2.30425847784615e-50,-1.40580372549233,0.325,0.792,6.10282857857553e-46,"alveolar type 2 cell","LTBP3"
"XIAP",3.02829849403929e-50,-1.51394989990948,0.461,0.86,8.02044856146307e-46,"alveolar type 2 cell","XIAP"
"GSTM3",4.01364077430241e-50,-3.00428596821804,0.113,0.555,1.06301275907399e-45,"alveolar type 2 cell","GSTM3"
"DUOXA1",4.50672295685289e-50,1.49235047909336,0.76,0.315,1.19360557512249e-45,"alveolar type 2 cell","DUOXA1"
"HLA-C",5.90010801158102e-50,-1.04854738636693,0.982,0.977,1.56264360686723e-45,"alveolar type 2 cell","HLA-C"
"TOMM7",6.82585080025909e-50,-1.18063083892365,0.929,0.94,1.80782658444862e-45,"alveolar type 2 cell","TOMM7"
"HIBADH",1.17386595368065e-49,-2.24126035358108,0.141,0.594,3.10898397832321e-45,"alveolar type 2 cell","HIBADH"
"CHCHD2",1.92609187746856e-49,-1.05340383660425,0.908,0.94,5.10125433747549e-45,"alveolar type 2 cell","CHCHD2"
"SON",1.95879131204064e-49,-1.21919234898225,0.959,0.998,5.18785878993965e-45,"alveolar type 2 cell","SON"
"GUK1",2.13771449453492e-49,-1.06470825444766,0.82,0.932,5.66173683877575e-45,"alveolar type 2 cell","GUK1"
"HSPB1",2.22597191356309e-49,-1.18048918241258,0.998,0.988,5.89548661307184e-45,"alveolar type 2 cell","HSPB1"
"COPA",2.82399768544216e-49,-1.53276398495244,0.509,0.85,7.47935786989357e-45,"alveolar type 2 cell","COPA"
"LANCL1-AS1",3.04669995576354e-49,2.73446718206562,0.403,0.019,8.06918483283973e-45,"alveolar type 2 cell","LANCL1-AS1"
"ISG15",5.22352288843683e-49,-2.16747800914481,0.228,0.682,1.38345003700249e-44,"alveolar type 2 cell","ISG15"
"SCNN1B",5.53427900505595e-49,-1.85766747340814,0.306,0.746,1.46575379448907e-44,"alveolar type 2 cell","SCNN1B"
"CTSD",7.99002733055663e-49,-1.01211335909318,0.94,0.969,2.11615873849792e-44,"alveolar type 2 cell","CTSD"
"MACC1",8.58085281512453e-49,-2.0217542393496,0.207,0.668,2.27263886808573e-44,"alveolar type 2 cell","MACC1"
"ARL6IP1",1.02273033503705e-48,-1.0790303126213,0.802,0.922,2.70870129234562e-44,"alveolar type 2 cell","ARL6IP1"
"SECTM1",1.07098069594128e-48,-3.00775094967985,0.037,0.46,2.83649237320048e-44,"alveolar type 2 cell","SECTM1"
"HLA-B",1.13701943442125e-48,-0.919853576260738,1,0.994,3.01139597206469e-44,"alveolar type 2 cell","HLA-B"
"CCT6A",1.23516528097848e-48,-1.31938349025596,0.555,0.856,3.27133524667149e-44,"alveolar type 2 cell","CCT6A"
"EEF2K",1.4917319411977e-48,-2.16888781209056,0.177,0.641,3.9508520462621e-44,"alveolar type 2 cell","EEF2K"
"SUN1",1.65406753408149e-48,-1.81792422969686,0.212,0.697,4.38079786401484e-44,"alveolar type 2 cell","SUN1"
"DDX27",2.83106398197266e-48,-1.58393738539279,0.359,0.788,7.49807295625458e-44,"alveolar type 2 cell","DDX27"
"CA2",3.50300957623141e-48,1.2702633410246,0.813,0.406,9.27772086264888e-44,"alveolar type 2 cell","CA2"
"RAMP1",3.81975496477695e-48,-2.79917654514739,0.051,0.48,1.01166210242118e-43,"alveolar type 2 cell","RAMP1"
"GKN2",4.16490913800427e-48,2.83416644075595,0.44,0.047,1.10307618520043e-43,"alveolar type 2 cell","GKN2"
"ZDHHC11",1.15600635616094e-47,-3.42179400972639,0.053,0.478,3.06168283429225e-43,"alveolar type 2 cell","ZDHHC11"
"SEPT9",1.28639055258337e-47,-2.06450097740009,0.141,0.594,3.40700537851707e-43,"alveolar type 2 cell","SEPT9"
"SNX30",1.32639266722817e-47,1.34278065161334,0.8,0.388,3.5129509791538e-43,"alveolar type 2 cell","SNX30"
"EIF3B",1.51264440268019e-47,-1.56047326296441,0.371,0.794,4.00623870049848e-43,"alveolar type 2 cell","EIF3B"
"EIF2AK1",2.57898912163026e-47,-1.37633465664005,0.461,0.823,6.83045268863774e-43,"alveolar type 2 cell","EIF2AK1"
"ZKSCAN1",3.57625970779512e-47,-1.7986832591118,0.387,0.779,9.47172383609538e-43,"alveolar type 2 cell","ZKSCAN1"
"GET4",5.16248443864315e-47,-1.48461552579586,0.327,0.775,1.36728400357464e-42,"alveolar type 2 cell","GET4"
"DEGS2",5.67167036585243e-47,-2.41203716697424,0.09,0.526,1.50214189639601e-42,"alveolar type 2 cell","DEGS2"
"PSMB2",1.5784010623234e-46,-1.23036655984168,0.631,0.874,4.18039521356352e-42,"alveolar type 2 cell","PSMB2"
"EFNA1",1.81554378780752e-46,-1.34677738098046,0.931,0.965,4.80846772200821e-42,"alveolar type 2 cell","EFNA1"
"ATHL1",2.14074802791052e-46,-2.83272278389439,0.111,0.544,5.66977115192102e-42,"alveolar type 2 cell","ATHL1"
"TRA2A",3.49963197131119e-46,-1.07749021037424,0.908,0.986,9.26877527601768e-42,"alveolar type 2 cell","TRA2A"
"SIX1",3.63585164094739e-46,-3.54553431931512,0.018,0.412,9.62955307104916e-42,"alveolar type 2 cell","SIX1"
"SOD1",3.73615386044554e-46,-1.05892559299686,0.873,0.93,9.89520349939001e-42,"alveolar type 2 cell","SOD1"
"H2AFV",4.26785146335533e-46,-1.19233313860733,0.684,0.882,1.13034046006966e-41,"alveolar type 2 cell","H2AFV"
"MALSU1",4.42437662158431e-46,-1.58650885183855,0.376,0.753,1.1717961482266e-41,"alveolar type 2 cell","MALSU1"
"TRMT112",5.7376838983163e-46,-1.04552121232483,0.832,0.92,1.51962558046907e-41,"alveolar type 2 cell","TRMT112"
"CDKN2A",6.66189085661016e-46,-4.11923983769307,0.009,0.392,1.7644017933732e-41,"alveolar type 2 cell","CDKN2A"
"ALPL",8.74232234464496e-46,1.27172073354269,0.809,0.41,2.31540407297922e-41,"alveolar type 2 cell","ALPL"
"SEPT7",1.12612567450564e-45,-1.24181775401621,0.636,0.883,2.98254384892818e-41,"alveolar type 2 cell","SEPT7"
"ZNFX1",1.56600934116874e-45,-1.91084877053861,0.251,0.687,4.14757574008542e-41,"alveolar type 2 cell","ZNFX1"
"HN1L",2.07541295348264e-45,-1.63767488754177,0.24,0.689,5.49673120729878e-41,"alveolar type 2 cell","HN1L"
"EPCAM",2.29794023318748e-45,-1.07402793999751,0.908,0.942,6.08609470759704e-41,"alveolar type 2 cell","EPCAM"
"TM4SF1",2.38299484583185e-45,-0.918582763503478,0.362,0.794,6.31136184918564e-41,"alveolar type 2 cell","TM4SF1"
"STMN1",2.85914999668805e-45,-1.7406722882254,0.272,0.687,7.57245876622831e-41,"alveolar type 2 cell","STMN1"
"BLVRA",3.72938378144699e-45,-1.27093572433814,0.47,0.827,9.87727294516235e-41,"alveolar type 2 cell","BLVRA"
"CHI3L2",3.92814045564198e-45,2.85660190827051,0.445,0.062,1.04036799967678e-40,"alveolar type 2 cell","CHI3L2"
"ADAR",4.5089783557464e-45,-1.59361871701603,0.537,0.858,1.19420291751943e-40,"alveolar type 2 cell","ADAR"
"BAZ1B",5.41318736273348e-45,-1.53759346298267,0.615,0.885,1.43368267301996e-40,"alveolar type 2 cell","BAZ1B"
"C1orf35",1.51008013390255e-44,-1.57955492632364,0.276,0.701,3.99944723464091e-40,"alveolar type 2 cell","C1orf35"
"XAF1",2.17357242933038e-44,-2.129988595184,0.21,0.654,5.7567065790815e-40,"alveolar type 2 cell","XAF1"
"ETV5",2.72535087153119e-44,0.867307725390179,0.618,0.157,7.21809178325036e-40,"alveolar type 2 cell","ETV5"
"AURKAIP1",3.41124180233531e-44,-1.18528656407629,0.712,0.882,9.03467391348507e-40,"alveolar type 2 cell","AURKAIP1"
"SHFM1",4.08479732253422e-44,-1.27381693691246,0.834,0.895,1.08185857087319e-39,"alveolar type 2 cell","SHFM1"
"TNRC6A",5.30455332008118e-44,-1.75907675624798,0.417,0.796,1.4049109468235e-39,"alveolar type 2 cell","TNRC6A"
"IARS2",5.4732881798494e-44,-1.54200193686711,0.247,0.691,1.44960037443311e-39,"alveolar type 2 cell","IARS2"
"HOXC10",7.2545443893213e-44,-3.18392109027458,0,0.363,1.92136608151175e-39,"alveolar type 2 cell","HOXC10"
"CMBL",9.45264530329419e-44,-1.70929274096843,0.23,0.66,2.50353310857747e-39,"alveolar type 2 cell","CMBL"
"ANPEP",1.08070455487223e-43,-3.79154473447344,0.023,0.4,2.86224601357911e-39,"alveolar type 2 cell","ANPEP"
"HMGB3",1.66051507597167e-43,-2.14014300098627,0.205,0.627,4.39787417871097e-39,"alveolar type 2 cell","HMGB3"
"SPINT2",1.90632172693225e-43,-0.956165740936659,0.963,0.971,5.04889309378008e-39,"alveolar type 2 cell","SPINT2"
"ALDH3A2",3.04606274047333e-43,-1.30291281623696,0.565,0.858,8.06749716814361e-39,"alveolar type 2 cell","ALDH3A2"
"ALOX15B",3.83584280583082e-43,1.4294294472248,0.643,0.194,1.01592296712429e-38,"alveolar type 2 cell","ALOX15B"
"ZFP36L1",4.0655051176933e-43,-0.902839469607689,0.961,0.979,1.07674903042107e-38,"alveolar type 2 cell","ZFP36L1"
"STYXL1",4.08053773535016e-43,-1.60567801358777,0.23,0.658,1.08073041920749e-38,"alveolar type 2 cell","STYXL1"
"LGALS8",5.84035071896367e-43,-1.82083132445409,0.267,0.678,1.54681688791753e-38,"alveolar type 2 cell","LGALS8"
"PUM1",5.87174511565167e-43,-1.46991205159997,0.472,0.821,1.55513169388034e-38,"alveolar type 2 cell","PUM1"
"TNS3",6.30088582334989e-43,-1.69888315000821,0.161,0.61,1.66878961031422e-38,"alveolar type 2 cell","TNS3"
"KIAA1324L",8.00739425022759e-43,1.64274617179322,0.514,0.107,2.12075836717278e-38,"alveolar type 2 cell","KIAA1324L"
"PDXDC1",8.2630236508649e-43,-1.29206926197705,0.459,0.835,2.18846181393157e-38,"alveolar type 2 cell","PDXDC1"
"CD36",9.39780679335093e-43,1.72759418011146,0.452,0.064,2.48900912921899e-38,"alveolar type 2 cell","CD36"
"ICAM1",9.49751101060038e-43,-1.1717260944627,0.698,0.907,2.51541579115751e-38,"alveolar type 2 cell","ICAM1"
"ALDOA",9.80575983333575e-43,-0.744065191525983,0.947,0.963,2.59705549185897e-38,"alveolar type 2 cell","ALDOA"
"JUN",1.00913062247196e-42,-0.905848103578228,0.97,0.988,2.67268245361698e-38,"alveolar type 2 cell","JUN"
"TMSB10",1.21272163682012e-42,-0.896475379867235,0.998,0.977,3.21189325511808e-38,"alveolar type 2 cell","TMSB10"
"MBOAT1",1.41301221631816e-42,-1.8252828322904,0.184,0.623,3.74236285491864e-38,"alveolar type 2 cell","MBOAT1"
"SKAP2",1.48432808238223e-42,-2.03057617789518,0.113,0.53,3.93124292618934e-38,"alveolar type 2 cell","SKAP2"
"LGALS9",2.09430722985176e-42,-1.58927326184934,0.067,0.476,5.5467726982624e-38,"alveolar type 2 cell","LGALS9"
"TSPAN13",3.00266607610518e-42,-1.24800190842435,0.703,0.878,7.95256110256458e-38,"alveolar type 2 cell","TSPAN13"
"HP1BP3",3.85305598854575e-42,-1.35860786367599,0.7,0.918,1.02048187856634e-37,"alveolar type 2 cell","HP1BP3"
"PSME1",3.86810866914613e-42,-0.966926121999671,0.896,0.936,1.02446858102335e-37,"alveolar type 2 cell","PSME1"
"HNRNPU",4.53024493571541e-42,-1.08960349077154,0.793,0.938,1.19983537122423e-37,"alveolar type 2 cell","HNRNPU"
"TOX3",5.74620265505672e-42,-2.8440308007281,0.055,0.443,1.52188177319177e-37,"alveolar type 2 cell","TOX3"
"PSMG3",6.01470344952957e-42,-1.50324691006228,0.329,0.742,1.59299420860791e-37,"alveolar type 2 cell","PSMG3"
"PSMA7",7.07748480076411e-42,-0.961080808271259,0.832,0.936,1.87447184948237e-37,"alveolar type 2 cell","PSMA7"
"SPSB3",8.99337853767677e-42,-1.39417646143367,0.332,0.74,2.38189630570369e-37,"alveolar type 2 cell","SPSB3"
"SCRN1",1.31451525834336e-41,-1.91590161772429,0.09,0.505,3.48149366172238e-37,"alveolar type 2 cell","SCRN1"
"COL6A1",1.34689065868123e-41,-2.61360060042558,0.065,0.462,3.56723990951723e-37,"alveolar type 2 cell","COL6A1"
"LRRN4",1.38731291690495e-41,-2.48761224568566,0.083,0.482,3.67429826042276e-37,"alveolar type 2 cell","LRRN4"
"MYH9",1.40890556069349e-41,-1.28230884487029,0.535,0.862,3.7314863774967e-37,"alveolar type 2 cell","MYH9"
"RIN2",1.54040669415334e-41,-1.52914831451423,0.35,0.775,4.07976712946513e-37,"alveolar type 2 cell","RIN2"
"GPRC5A",1.9407528058674e-41,-1.06139302059149,0.859,0.948,5.14008380633982e-37,"alveolar type 2 cell","GPRC5A"
"S100A10",2.3132066887205e-41,-1.19090978601158,0.788,0.917,6.12652791507625e-37,"alveolar type 2 cell","S100A10"
"TPR",2.3719092880813e-41,-1.25454441947936,0.613,0.874,6.28200174948333e-37,"alveolar type 2 cell","TPR"
