"";"p_val";"avg_logFC";"pct.1";"pct.2";"p_val_adj"
"STEAP4";1,1743179301467e-86;-0,345667488876207;0,748;0,554;3,11018103799354e-82
"CLIC3";1,34135051782513e-86;0,789661355428239;0,635;0,463;3,55256684645986e-82
"EI24";1,56983230832097e-86;-0,654834596144302;0,734;0,903;4,1577008685881e-82
"PPP1R14B";1,59580812554875e-86;-0,314955783556009;0,68;0,957;4,22649782051587e-82
"TMEM123";2,4651155141521e-86;-0,418419795941458;0,633;0,923;6,52885843923183e-82
"VEGFA";3,04922885296603e-86;0,65741804559337;0,724;0,51;8,07588261708054e-82
"EFHD2";4,30771143758995e-86;-0,427577867077007;0,561;0,906;1,1408973742457e-81
"KCNK6";4,80319705776353e-86;-0,361019621777353;0,21;0,646;1,27212674074867e-81
"ENOPH1";5,43456158501556e-86;-0,334197835043182;0,273;0,71;1,43934363579137e-81
"POMP";5,53250899206345e-86;-0,351194381157395;0,757;0,964;1,465285006548e-81
"SPINT2";7,16206087817681e-86;-0,680850412052418;0,963;0,991;1,89687182358513e-81
"BIK";8,66466277746625e-86;-0,29363025992846;0,278;0,715;2,29483593661194e-81
"RHCG";1,15129070265054e-85;-0,253282644284662;0,009;0,328;3,04919342596995e-81
"RAP1B";1,28419281192693e-85;-0,385648337763485;0,635;0,909;3,40118466238848e-81
"DYNLT1";1,70471229377066e-85;-0,553526041993575;0,788;0,949;4,5149305100516e-81
"CDC42SE2";2,2110955817102e-85;-0,302379274883334;0,586;0,913;5,85608664815946e-81
"ACOT9";2,21962936633039e-85;-0,434559316899976;0,259;0,671;5,87868837672603e-81
"SLC39A11";2,46477170020997e-85;-0,602583008857192;0,572;0,869;6,52794784800609e-81
"DTX2";2,59003609147603e-85;-0,329760323781048;0,39;0,81;6,85971058827425e-81
"HPGD";2,82729663841582e-85;-0,40519833828459;0,184;0,618;7,48809514684431e-81
"PSMA2";3,2675061223905e-85;-0,445991905561423;0,813;0,967;8,65398996515124e-81
"DNAJB1";3,54480667036933e-85;0,81504148438116;0,935;0,919;9,38842046647317e-81
"NUPR1";3,68411423068915e-85;0,543475502566698;0,788;0,406;9,75737653998022e-81
"MRPL14";4,18497630112704e-85;0,680605903100092;0,9;0,947;1,1083909733535e-80
"CLMN";4,54430811774341e-85;-0,623434700852274;0,241;0,661;1,20356000498434e-80
"PRSS23";4,54443650783032e-85;-0,626010210066504;0,21;0,6;1,20359400909886e-80
"RALB";4,59881345497916e-85;-0,312715674676177;0,257;0,697;1,21799574355123e-80
"ITGB2";8,03041111362199e-85;-0,330682536898089;0,145;0,512;2,12685438344279e-80
"FDFT1";1,00537474413162e-84;-0,710364398354503;0,631;0,888;2,66273500983259e-80
"ATIC";1,04079006417428e-84;-0,562054900353861;0,451;0,798;2,75653248496557e-80
"STOML2";1,05247558422183e-84;-0,505977652500416;0,545;0,894;2,78748158481152e-80
"BCAT1";1,45808063989773e-84;0,393146811294198;0,325;0,03;3,86172657476914e-80
"PSME2";1,95821160203294e-84;-0,683723654965276;0,927;0,982;5,18632342798423e-80
"MARC1";2,78640755571891e-84;0,537387726146503;0,479;0,133;7,37980041132152e-80
"RELB";3,37610050996156e-84;-0,382428933263512;0,318;0,75;8,9416022006332e-80
"LRIG2";4,06773280219727e-84;0,519420873879104;0,47;0,109;1,07733903266195e-79
"MIDN";5,05568171166183e-84;0,327196567160487;0,801;0,725;1,33899730133363e-79
"CRTAC1";5,69182259421752e-84;0,672873232027299;0,29;0,018;1,50747921407851e-79
"XPNPEP1";6,3875446377739e-84;-0,312759952404253;0,21;0,647;1,69174119731442e-79
"SMIM15";6,99360721612908e-84;-0,344096224385484;0,418;0,818;1,85225687119179e-79
"SPP1";7,06381285200496e-84;-2,12673550578529;0,056;0,302;1,87085083385351e-79
"METTL9";7,17363451881939e-84;-0,517937340074839;0,628;0,91;1,89993710230932e-79
"TWF1";1,46898830226128e-83;-0,322097524928567;0,341;0,749;3,89061551853901e-79
"PRICKLE1";1,76943949101629e-83;0,316849368328722;0,355;0,04;4,68636049195665e-79
"TNFAIP8";2,15057589861213e-83;-0,30134275061767;0,215;0,665;5,69580026747422e-79
"SORD";3,44623022477657e-83;-0,344183114972394;0,262;0,686;9,12734075032074e-79
"ADH7";4,60577754848502e-83;-0,280426995812166;0,002;0,232;1,21984018371626e-78
"DNAJB11";4,67425656349528e-83;-0,474936068872756;0,57;0,903;1,23797685084173e-78
"SPATS2L";6,64783351400602e-83;-0,428392366309287;0,75;0,962;1,76067870618449e-78
"BZW1";7,21223181887942e-83;-0,637445542316525;0,642;0,885;1,91015959723021e-78
"SEMA4B";8,95180021783768e-83;-0,319903156385563;0,437;0,845;2,37088428769431e-78
"UQCRC1";1,48343572686885e-82;-0,579144588753815;0,747;0,923;3,92887952261216e-78
"BACE2";1,67345418753414e-82;-1,32003477101502;0,463;0,773;4,43214341568418e-78
"SMAD1";1,69430204974012e-82;-0,280154303996613;0,274;0,713;4,48735897873671e-78
"ETFA";1,86511637396458e-82;-0,493858999944297;0,638;0,92;4,93976071644519e-78
"HADHB";2,2356735533711e-82;-0,582184382167547;0,673;0,911;5,92118140610337e-78
"DERA";2,36709729578022e-82;-0,511847599098713;0,434;0,771;6,26925718787392e-78
"FAM46B";2,81515014041252e-82;0,60217553971735;0,533;0,158;7,45592514688255e-78
"TACSTD2";3,14247209799543e-82;-1,08276534361013;0,949;0,972;8,32283735154089e-78
"RCN1";3,52503865609357e-82;-0,771356528219202;0,694;0,895;9,33606488066381e-78
"STON2";4,09363029264816e-82;-0,603897684410269;0,142;0,517;1,08419798300787e-77
"DPP4";5,26728386435221e-82;0,490529135260601;0,566;0,163;1,39504013147368e-77
"ECHS1";9,02720794935526e-82;-0,513485605993238;0,799;0,934;2,39085602538674e-77
"TMC5";9,17161859585877e-82;0,504660456203458;0,942;0,689;2,4291031851132e-77
"GIGYF1";1,41238489885813e-81;0,324701698273296;0,689;0,634;3,74070140462576e-77
"CALM1";1,63548503186436e-81;0,557351592249017;0,974;0,986;4,33158210689275e-77
"EFNA1";2,09065083026475e-81;1,12851335205251;0,946;0,864;5,53708872395618e-77
"CCT4";2,74885919041183e-81;-0,473618696288209;0,75;0,955;7,28035356580572e-77
"AP2M1";2,75291958238288e-81;-0,579820181762192;0,734;0,956;7,29110751394107e-77
"SCTR";3,10892547845664e-81;0,551588554151271;0,353;0,04;8,23398912969241e-77
"FYB";3,18564718253859e-81;-0,458259282052569;0,031;0,333;8,43718656295344e-77
"ISG20";5,62088258527432e-81;-0,322449733669331;0,4;0,82;1,4886907527099e-76
"ANXA10";1,01699154479908e-80;-0,625388111263245;0,021;0,289;2,69350210640036e-76
"C7orf73";1,20063805686665e-80;-0,33070291699001;0,589;0,912;3,17988989361131e-76
"C6orf48";1,80420946482065e-80;0,466995726097405;0,834;0,874;4,77844876757749e-76
"FAM177A1";1,90634801752523e-80;0,470507967874254;0,855;0,878;5,04896272441556e-76
"YBX3";2,28288279699281e-80;-0,415556170488401;0,703;0,945;6,04621508783546e-76
"PYGL";2,56953376666912e-80;-0,426650543254999;0,226;0,654;6,80541018102316e-76
"SNAI1";2,7298614559404e-80;0,512346350464421;0,371;0,083;7,23003806605816e-76
"NEK6";2,80787918503566e-80;-0,462857229721383;0,344;0,743;7,43666802156696e-76
"ID4";3,21915503119312e-80;0,637329386529777;0,531;0,169;8,52593210011498e-76
"SPINK1";3,70047254447127e-80;-0,288640723767557;0,154;0,502;9,80070153403217e-76
"APEX2";4,27640649919762e-80;-0,294234236177414;0,166;0,581;1,13260626131249e-75
"THUMPD3-AS1";4,68834726599518e-80;0,608016643590835;0,675;0,59;1,24170877339882e-75
"GSE1";4,8094928498339e-80;0,553263210915121;0,694;0,37;1,27379418127851e-75
"DCTN6";5,05810161676872e-80;-0,256494964396115;0,348;0,774;1,3396382132012e-75
"LOC643441";6,54235776137186e-80;0,264835284873736;0,316;0,028;1,73274345309934e-75
"C1GALT1C1";1,08527842957684e-79;-0,704898954900999;0,425;0,761;2,87435992073426e-75
"TMEM147";1,19744233949334e-79;-0,549287239605108;0,771;0,933;3,17142603614811e-75
"CRABP2";1,46410727447759e-79;-1,00702829017951;0,542;0,861;3,87768811645389e-75
"HCAR2";1,54389296936513e-79;-0,958720039831168;0,033;0,302;4,08900052936355e-75
"CDKN2A";1,59667965571338e-79;0,391101675430765;0,425;0,077;4,22880606815688e-75
"RNF149";1,89643224849643e-79;-0,420932694494587;0,605;0,906;5,02270081014279e-75
"DLD";2,68311995962134e-79;-0,772358191542273;0,423;0,745;7,10624321305713e-75
"GPN1";2,86509277983008e-79;-0,373742431769196;0,285;0,719;7,58819822737997e-75
"RSRP1";3,54919944018365e-79;0,893217998861076;0,806;0,782;9,40005471732639e-75
"PARL";4,63825276822537e-79;-0,400804900829782;0,386;0,798;1,22844124566449e-74
"SFTPC";4,77580464595353e-79;3,78149490105929;0,278;0,029;1,26487186048079e-74
"TMEM37";4,79913230301392e-79;0,509109432064129;0,503;0,12;1,27105019045324e-74
"EPAS1";5,03420734591502e-79;0,524822792197856;0,794;0,768;1,33330981556559e-74
"LOC344887";5,55588176705981e-79;-0,353127674360744;0,019;0,325;1,47147528600579e-74
"VPS37A";6,14068143285813e-79;-0,255492488825399;0,206;0,63;1,62635947749248e-74
"PSMB7";7,28904505197459e-79;-0,415543426288133;0,638;0,938;1,93050358201547e-74
"RAB18";8,90332406716399e-79;-0,450240276267578;0,544;0,868;2,35804537918838e-74
"CMAS";9,513128358543e-79;-0,37667481038993;0,35;0,759;2,51955204576011e-74
"PLEKHG2";1,03915652690854e-78;0,854594212519891;0,521;0,375;2,75220606151726e-74
"ARPC1B";2,35696793961019e-78;-0,856189876908529;0,857;0,94;6,24242958805758e-74
"TMEM54";2,72247969260094e-78;-0,481530175468397;0,622;0,911;7,21048746585358e-74
"PPP1CB";2,81458225543909e-78;-0,370134383069434;0,869;0,986;7,45442110353043e-74
"DDRGK1";3,58998634965605e-78;0,558592457622916;0,769;0,703;9,50807884706404e-74
"MDH2";4,02735108720766e-78;-0,554657974939058;0,841;0,964;1,06664393544695e-73
"SUCLG2";4,26002845194238e-78;-0,569561075803979;0,407;0,726;1,12826853549694e-73
"RPL11";5,18191619454331e-78;0,518668425768851;0,965;0,993;1,3724305041248e-73
"PDZD11";6,02925493085439e-78;-0,403283865562015;0,458;0,839;1,59684816843678e-73
"MBOAT2";6,38473428445031e-78;-0,401475840027917;0,32;0,729;1,69099687523666e-73
"GPX2";6,70531523302399e-78;-1,67945156205791;0,084;0,4;1,7759027394664e-73
"PBDC1";7,1664159573511e-78;-0,35592391772922;0,397;0,794;1,89802526630444e-73
"PLTP";9,72134854388497e-78;-0,436915328339297;0,395;0,803;2,57469916184793e-73
"TMEM130";1,06566946021991e-77;0,472858627760879;0,308;0,037;2,82242556539244e-73
"MIR100HG";1,64159255391088e-77;-0,551172389766884;0,019;0,305;4,34775787903297e-73
"RPS16";2,04787085695721e-77;-0,409112364825527;0,97;0,997;5,42378596465117e-73
"SYVN1";2,79792629003224e-77;0,263478856938858;0,698;0,783;7,4103077791504e-73
"UBE2D1";3,19912135644683e-77;-0,272541759907909;0,374;0,785;8,47287291254943e-73
"COQ2";3,35813594876471e-77;-0,297325003092317;0,213;0,624;8,89402306030334e-73
"ADAMTS1";4,89199040503224e-77;0,525739020082119;0,367;0,058;1,29564365877279e-72
"CRLS1";6,01960954566464e-77;0,545674600028627;0,759;0,607;1,59429358816928e-72
"PPA2";8,00676157026565e-77;-0,45923227400258;0,636;0,9;2,12059080188486e-72
"PSMA4";9,00331983621581e-77;-0,529740113764893;0,799;0,963;2,38452925862176e-72
"PTBP3";1,15137982423845e-76;-0,35244645454709;0,456;0,832;3,04942946449552e-72
"SDC4";1,27741247105596e-76;0,797530441558087;0,972;0,985;3,3832269295917e-72
"RAD23B";1,37568699277695e-76;-0,381654542112512;0,54;0,874;3,64350700036975e-72
"GJB4";1,83115246752649e-76;-0,424240528409936;0,017;0,353;4,84980731024391e-72
"EIF4EBP1";2,12907421940707e-76;-0,376561224012173;0,43;0,83;5,63885307009964e-72
"ADAM15";2,5868020080031e-76;-0,976046802514932;0,596;0,828;6,85114511819622e-72
"PSMD8";2,59524918789093e-76;-0,357034229773654;0,815;0,965;6,87351747412914e-72
"DIRC2";2,66645966332081e-76;-0,408269097083972;0,259;0,655;7,06211841830517e-72
"SEMA4A";4,01494149984145e-76;0,763329501242907;0,444;0,123;1,06335725623301e-71
"MFSD4";4,58981897957522e-76;0,537489525296213;0,565;0,254;1,2156135567405e-71
"DSG3";5,34864588790367e-76;-0,410626714386621;0,031;0,273;1,41658886341129e-71
"CBR1";6,01092210657961e-76;-1,57088809534828;0,733;0,933;1,59199271992761e-71
"UPK1B";6,61852364479539e-76;-0,882092771830346;0,007;0,263;1,75291598732406e-71
"BPGM";6,80023079575257e-76;-1,23204740468889;0,351;0,698;1,80104112625507e-71
"CACUL1";9,0243789154298e-76;-0,657115574543335;0,587;0,869;2,39010675575158e-71
"SMIM14";1,30645172465684e-75;-0,660452921236667;0,736;0,884;3,46013739275365e-71
"ESAM";1,35724938771381e-75;0,522961760559996;0,414;0,081;3,59467500336003e-71
"HTRA1";1,39891525992673e-75;-0,655080178387731;0,198;0,525;3,70502706591593e-71
"METTL7A";1,56171748380611e-75;0,49873148608847;0,512;0,149;4,13620875586049e-71
"CPD";1,78303972621245e-75;-0,404877758988627;0,302;0,688;4,72238071487366e-71
"WARS";2,51793318280397e-75;-1,11478078361645;0,561;0,868;6,66874603465633e-71
"PAGR1";3,01469650430136e-75;0,478743386416325;0,685;0,728;7,98442369164215e-71
"PIP4K2A";5,43315402124615e-75;-0,259988947453158;0,227;0,633;1,43897084252704e-70
"PPP2CA";5,46566631729243e-75;-0,527171229558122;0,715;0,927;1,4475817241349e-70
"TIMM8B";5,56198598808827e-75;-0,29811301743718;0,654;0,94;1,47309198894518e-70
"TMEM9";6,4464770772393e-75;0,54770973337983;0,822;0,795;1,70734945390683e-70
"MIR205HG";6,5120225377709e-75;-0,854596294217895;0,108;0,413;1,72470916912862e-70
"EVA1A";7,47162573164922e-75;0,313032158873607;0,423;0,084;1,9788600750273e-70
"FGFBP1";9,40390791964071e-75;-0,684828745775057;0,065;0,431;2,49062501251684e-70
"HLA-DMA";1,0579788329394e-74;0,817566502083913;0,909;0,897;2,80205693904e-70
"PAFAH1B3";1,30922783361615e-74;-0,332259932779816;0,413;0,801;3,46748991733237e-70
"CLIC1";1,62400645772261e-74;-0,341218414088085;0,867;0,983;4,30118110327834e-70
"TMEM265";2,38442119775605e-74;-0,355570441654203;0,589;0,907;6,31513954225689e-70
"SRSF11";2,74483045445717e-74;0,564080850460569;0,939;0,926;7,26968345862982e-70
"MAGEA6";3,97425343208921e-74;-0,340764386587119;0;0,21;1,05258102148883e-69
"LRRK2";5,46243884655035e-74;0,429327475839579;0,386;0,065;1,44672692850886e-69
"SYNE1";1,02448115376178e-73;0,715797324824667;0,608;0,28;2,71333833573807e-69
"LPCAT1";1,36343160490956e-73;0,625798898379198;0,729;0,336;3,61104860560297e-69
"LMO3";1,64482062443863e-73;0,615459081870561;0,706;0,468;4,35630742382572e-69
"ARHGAP24";1,88831567526291e-73;0,291488673473099;0,383;0,072;5,0012040659338e-69
"KCNK5";1,88947615084917e-73;0,454116150144088;0,537;0,202;5,00427758552401e-69
"SFPQ";1,96723637448609e-73;0,528919609678072;0,885;0,903;5,2102255378264e-69
"CST3";3,50945423574142e-73;0,72525343475029;0,937;0,977;9,29478954336116e-69
"ANXA8";4,39506485729543e-73;-0,299294482846521;0,033;0,28;1,1640329274547e-68
"TMPRSS3";5,85495075330536e-73;-0,749621712375356;0,233;0,51;1,55068370701292e-68
"OPN3";7,06573947104862e-73;-0,561598111369682;0,266;0,627;1,87136109890723e-68
"TRABD2A";1,01676157892024e-72;-0,259807718712884;0,101;0,404;2,69289304177026e-68
"PER3";1,1876311812414e-72;0,33422677224067;0,484;0,132;3,14544118351785e-68
"UBTD1";1,31280834634166e-72;0,342602169336241;0,538;0,286;3,47697290528588e-68
"ZDHHC12";1,3162375652352e-72;-0,261378580576111;0,444;0,828;3,48605519152542e-68
"NFKBIE";1,46560793305025e-72;-0,439810546862269;0,24;0,62;3,88166261068359e-68
"GALNT2";1,85774358083912e-72;-0,474462755277251;0,517;0,78;4,92023387385241e-68
"HOXD1";2,37674959198249e-72;0,609888597649715;0,561;0,291;6,29482129436561e-68
"SYDE2";3,43070386029683e-72;0,388201776094436;0,425;0,118;9,08621917399616e-68
"MID1";3,51980551330931e-72;-0,288649905618629;0,287;0,685;9,32220490199972e-68
"HEBP2";4,64789654007941e-72;-0,46958997103447;0,778;0,925;1,23099539864003e-67
"CRNDE";4,91972665133531e-72;0,391487905456074;0,759;0,523;1,30298960360616e-67
"S100A2";4,93853276206322e-72;-1,71490581399301;0,171;0,448;1,30797040203244e-67
"ANKRD22";5,45526333414155e-72;-0,309268756375768;0,056;0,406;1,44482649404739e-67
"PLLP";5,50442549664201e-72;0,54515750507488;0,545;0,211;1,45784709278564e-67
"TSPAN13";6,42556698424362e-72;0,577032182005034;0,869;0,789;1,70181141577692e-67
"C4orf19";7,04891252251186e-72;-0,524911732980681;0,299;0,519;1,86690448158727e-67
"UBL5";8,71342816335826e-72;0,346106430884475;0,895;0,976;2,30775144906543e-67
"TMEM167A";1,16318949317176e-71;-0,336462048021702;0,556;0,89;3,08070737266541e-67
"HOTAIRM1";2,70888693662735e-71;-0,255819357429288;0,037;0,356;7,17448705165753e-67
"GLRX3";3,37406970465008e-71;-0,374201612700813;0,575;0,891;8,93622361276575e-67
"LYN";3,43569911312043e-71;-0,345371695328034;0,493;0,857;9,09944910109946e-67
"CD68";3,68792586598613e-71;-0,370387730200566;0,304;0,686;9,76747165606426e-67
"PVRL2";4,27788655396819e-71;-0,427924914681669;0,65;0,916;1,13299825381848e-66
"CACHD1";4,40770063485352e-71;0,380034713555149;0,488;0,157;1,16737951314095e-66
"SPINT1";5,83369613733326e-71;-0,647781018915765;0,773;0,941;1,54505442197271e-66
"GIT2";7,19721611731315e-71;-0,413012458205847;0,336;0,713;1,90618268867039e-66
"IL32";7,43168753293365e-71;-0,659589270144187;0,414;0,737;1,96828244309748e-66
"TSPYL2";9,81402557266782e-71;0,607983482910478;0,498;0,192;2,59924467292107e-66
"TIMM50";1,09779048848778e-70;-0,378778933364462;0,509;0,849;2,9074981087599e-66
"ADM";1,11782401710187e-70;-1,19712971984291;0,203;0,6;2,96055690929429e-66
"ACP1";1,22910345119706e-70;-0,345535845660872;0,699;0,94;3,25528049049541e-66
"TNS4";1,33070114679437e-70;-0,413698199954128;0,024;0,276;3,52436198728488e-66
"KIAA0319L";1,48051426397567e-70;0,685496141271646;0,848;0,696;3,92114202813955e-66
"LUZP1";1,57190677555502e-70;-0,31144691219271;0,32;0,728;4,16319509505746e-66
"SLC43A3";1,75728917916042e-70;0,416166751833251;0,614;0,213;4,65418039100639e-66
"TMEM173";2,12223934181886e-70;-0,591701673980808;0,481;0,755;5,62075089680726e-66
"IL18";2,46661772774258e-70;-0,321739365525763;0,226;0,638;6,53283705192623e-66
"ZDHHC13";2,97786200484213e-70;-0,251711204907507;0,262;0,651;7,88686751982438e-66
"OCIAD2";3,1213207275989e-70;-0,645007377762815;0,726;0,954;8,26681794704568e-66
"RASL11A";3,76370880963644e-70;0,434927109178491;0,344;0,053;9,96818278232211e-66
"CHD4";4,10066766418549e-70;0,575907525971054;0,834;0,766;1,08606183085953e-65
"PPP1CA";5,7989187017561e-70;-0,435022732373707;0,781;0,942;1,5358436181601e-65
"LPGAT1";7,09638871522006e-70;-0,297195026107734;0,297;0,684;1,87947855122603e-65
"MIA3";7,62583847298389e-70;0,522613985122021;0,816;0,691;2,01970331956978e-65
"MRPL15";8,91183353351597e-70;-0,359935184333254;0,462;0,828;2,3602991113517e-65
"NCOR2";1,04842446156157e-69;0,426459392553996;0,713;0,546;2,77675218644582e-65
"TMEM205";1,1493031288075e-69;0,615140592993605;0,813;0,804;3,04392933664665e-65
"PLA2G16";1,2469249933818e-69;-1,38177062654961;0,598;0,765;3,3024808449717e-65
"OAS1";1,29771936336885e-69;-0,346489522320187;0,371;0,772;3,43700973388239e-65
"CREBBP";1,48424661036555e-69;0,534904947671169;0,785;0,703;3,93102714755316e-65
"MRPS12";1,56110965416665e-69;-0,386461614829111;0,57;0,902;4,13459891906036e-65
"ACTN1";1,74410565980435e-69;-0,445256056980344;0,434;0,8;4,61926383999182e-65
"COX6B1";1,90147984340411e-69;-0,387574946572306;0,913;0,99;5,03606936525579e-65
"BMP4";2,24688906401676e-69;0,710512189836634;0,411;0,098;5,95088568604838e-65
"CEBPB";4,58061905813392e-69;0,470060962876799;0,802;0,83;1,21317695754677e-64
"LSP1";4,92081369550329e-69;-0,628995013035517;0,038;0,281;1,30327750725405e-64
"TRAF2";5,42342091606076e-69;-0,297368412298662;0,238;0,621;1,43639302961869e-64
"PMM1";6,36659987461078e-69;0,598676070342252;0,61;0,453;1,68619397679066e-64
"TMEM165";7,08729085207225e-69;-0,5014161878405;0,692;0,905;1,87706898217133e-64
"HNRNPC";7,72427606680101e-69;-0,384898274818901;0,928;0,988;2,04577451629225e-64
"RAB34";8,86649481100576e-69;-0,316279848100995;0,42;0,798;2,34829115069488e-64
"FAM20A";1,15579522634879e-68;0,475766730728907;0,533;0,165;3,06112365698476e-64
"GJB5";1,16382029380432e-68;-0,446698562823616;0,021;0,304;3,08237804814075e-64
"SERPINH1";1,29987858541784e-68;0,47148075469534;0,853;0,774;3,44272843347916e-64
"CAV1";1,41389536000646e-68;1,08889902511898;0,556;0,49;3,7447018609771e-64
"RELL1";1,46375931991622e-68;-0,441345810470688;0,323;0,688;3,87676655879812e-64
"SAMD8";1,7961628607221e-68;-0,251942208013803;0,252;0,661;4,75713733662249e-64
"BARD1";2,8036036755332e-68;-0,277264412884714;0,304;0,706;7,42534433464967e-64
"TNFRSF12A";4,02744088780779e-68;-0,342549142480502;0,656;0,934;1,06666771913589e-63
"ACTB";4,0825968431211e-68;-0,460701909508519;0,997;1;1,08127577390062e-63
"CALD1";5,22007672526327e-68;-0,295127288376312;0,077;0,375;1,38253732068598e-63
"CFTR";6,84052049169465e-68;0,398356133624454;0,266;0,025;1,81171185222533e-63
"RHOA";8,35191306515638e-68;-0,593166700069398;0,848;0,957;2,21200417530667e-63
"IRF2BP2";8,37216724349346e-68;0,524185993615093;0,916;0,89;2,21736849443924e-63
"TBL1X";1,12015959002047e-67;-0,257367547163383;0,22;0,574;2,96674267416921e-63
"MIEN1";1,12176415783267e-67;-0,293383203768479;0,64;0,933;2,97099237201984e-63
"NME1";1,75982734759462e-67;-0,4964554939117;0,575;0,88;4,66090273010436e-63
"SLC9A3R1";2,14525062822521e-67;-0,784273468830997;0,517;0,852;5,68169628885448e-63
"SH3BGRL3";4,30812603620192e-67;-0,623615091984554;0,862;0,982;1,14100718068808e-62
"CERS4";4,32277711684271e-67;0,549094434154683;0,53;0,202;1,14488751939579e-62
"IDH1";5,06845782427049e-67;-1,00112440621775;0,58;0,78;1,34238105475804e-62
"PHIP";5,37215920366149e-67;0,561521103693942;0,839;0,648;1,42281636508975e-62
"GCHFR";8,95573005791018e-67;-0,253569028493945;0,311;0,692;2,37192510583751e-62
"CTAGE5";1,19962393880206e-66;-0,250489631563672;0,313;0,683;3,17720400191726e-62
"HLA-DQA2";1,20313008447128e-66;0,445401347150639;0,355;0,356;3,18649002872218e-62
"SSH3";1,27663689766716e-66;-0,250492667496442;0,337;0,71;3,38117282347148e-62
"ASPH";1,51804294783916e-66;-0,622904728778329;0,76;0,969;4,02053674735203e-62
"ACSL1";1,55140931794695e-66;-0,366143330437188;0,292;0,65;4,10890757858251e-62
"ACIN1";1,68640181997365e-66;0,487947864297144;0,823;0,757;4,46643522020021e-62
"GBP5";1,89919408383644e-66;-0,376759089906579;0,017;0,238;5,03001553104081e-62
"PAK1";2,63541299778204e-66;-0,430304376437507;0,449;0,771;6,97989132462574e-62
"CPM";2,67575286641287e-66;0,72659259011275;0,858;0,687;7,08673146669449e-62
"KLF13";4,00161383879726e-66;0,282626393138831;0,657;0,417;1,05982742520546e-61
"LOC401585";4,00572957683502e-66;-0,356452709496596;0,108;0,467;1,06091747842476e-61
"FLYWCH2";4,02323223506785e-66;0,278620669518044;0,577;0,623;1,06555305745772e-61
"CBX4";5,25702317250737e-66;0,265071245009298;0,607;0,376;1,39232258723858e-61
"MAGEA1";5,4059516951178e-66;-0,341631229069776;0;0,193;1,43176630645195e-61
"C4BPB";6,0908152906107e-66;0,60627758634034;0,477;0,295;1,61315242971824e-61
"ETHE1";6,26079997226685e-66;-0,34596702536887;0,271;0,668;1,65817287265488e-61
"WDR83OS";6,78055281845886e-66;0,420259674358426;0,846;0,908;1,79582941396883e-61
"NAPA";1,21639526402636e-65;0,351074231620757;0,769;0,787;3,22162285677381e-61
"PRR13";1,22933019331874e-65;-0,376447595291349;0,811;0,978;3,25588101700468e-61
"CD81";1,27125956125732e-65;0,634112185805091;0,857;0,827;3,36693094799002e-61
"RHOC";1,28675384726372e-65;-0,511514394094141;0,638;0,927;3,40796756447796e-61
"C7orf49";1,4516610029152e-65;-0,323164606936327;0,33;0,713;3,84472416622092e-61
"KARS";3,39652484110499e-65;-0,42504897563834;0,654;0,893;8,99569604166656e-61
"MSLN";4,04810214491327e-65;-0,322586142545834;0,689;0,532;1,07213985308028e-60
"MGRN1";4,23451548563192e-65;0,566431612738711;0,64;0,602;1,12151142636961e-60
"ARL6IP5";7,18898410794761e-65;-0,541275328973969;0,734;0,896;1,90400244098992e-60
"NAPRT";7,25186826888886e-65;-0,5067895243195;0,628;0,897;1,92065731101521e-60
"NLRP7";8,55307000480061e-65;-0,362165991022556;0;0,19;2,26528059077144e-60
"RAB7A";1,05917473105643e-64;-0,369736289027183;0,811;0,966;2,80522427520296e-60
"ALG3";1,1315643844453e-64;-0,441751665543596;0,514;0,833;2,99694827220339e-60
"MBNL1";1,19634629885736e-64;0,415678276862966;0,813;0,798;3,16852317252373e-60
"SFTA1P";1,24339966329367e-64;0,281845686111656;0,386;0,085;3,29314400823329e-60
"PSMD2";1,55434182991189e-64;-0,527134292132449;0,705;0,917;4,11667433652165e-60
"PDIA4";1,76146441502747e-64;-0,772998577282734;0,836;0,94;4,66523850320026e-60
"BECN1";2,16731736196877e-64;-0,405601563212813;0,413;0,761;5,74014003317429e-60
"ENO1";2,41133496368602e-64;-0,581346322781265;0,962;0,994;6,38642065132241e-60
"SDC1";2,63746689472563e-64;-0,521715261347201;0,79;0,961;6,98533107068082e-60
"AKR1C2";2,75662697897424e-64;-1,95585466566747;0,091;0,339;7,30092655381327e-60
"NDFIP2";3,23468251784189e-64;-0,311602184625054;0,327;0,677;8,56705664850425e-60
"QSOX1";3,42285871946878e-64;-0,842852969996239;0,717;0,711;9,06544131851308e-60
"FAAP20";4,24318430337824e-64;0,335340223732657;0,773;0,824;1,12380736274973e-59
"LOC101928093";6,0188512128971e-64;0,395748082479377;0,301;0,046;1,5940927437358e-59
"PAIP1";6,51048279261333e-64;-0,48559379442279;0,694;0,863;1,72430136762364e-59
"ANXA9";7,33375281694716e-64;-0,391395820707484;0,119;0,436;1,94234443356846e-59
"SERPINB5";8,20386479890536e-64;-0,531488175159766;0,058;0,314;2,17279359199008e-59
"MYL12B";8,82789321223287e-64;-0,450526134222235;0,932;0,99;2,33806751725987e-59
"P4HB";9,08534262154588e-64;-0,486198568504956;0,916;0,969;2,40625299331643e-59
"MMP15";1,16279765668756e-63;0,304645387718988;0,526;0,357;3,07966959373702e-59
"NDNF";1,32359431988379e-63;0,800438081769334;0,467;0,236;3,50553955621221e-59
