"";"p_val";"avg_logFC";"pct.1";"pct.2";"p_val_adj"
"PLXNA2";2,90569111711825e-86;-0,741829732783065;0,262;0,678;7,69572292368769e-82
"VEPH1";2,85576699629816e-85;-0,529124335793067;0,096;0,498;7,56349888969567e-81
"PLAC8";3,59550237224607e-85;0,94900638792992;0,555;0,201;9,5226880328937e-81
"WFDC21P";1,21990994315995e-83;0,618392122232089;0,408;0,049;3,23093148445913e-79
"CLIC3";6,60477719381252e-82;-0,883942163684047;0,129;0,635;1,74927523978124e-77
"TBC1D24";1,22306354625451e-81;-0,775892167246467;0,227;0,694;3,23928380225507e-77
"MARCKS";2,27747597926391e-81;0,732401224575043;0,707;0,217;6,03189513108047e-77
"TSPAN3";2,59393033901743e-81;0,895694506586107;0,937;0,837;6,87002450288765e-77
"TUSC3";3,12173655604633e-81;0,952737409098454;0,564;0,159;8,2679192686887e-77
"TMEM190";2,1126554530398e-80;2,08703308159869;0,322;0,038;5,59536796737592e-76
"CRABP2";3,53253873780877e-79;-0,596446921755294;0,116;0,542;9,35592884708654e-75
"ESAM";1,02691027115803e-78;-0,536433191373062;0,059;0,414;2,71977185316204e-74
"NKX2-1";1,52939111373174e-78;-0,565578849457479;0,559;0,836;4,05059236471853e-74
"CAPS";1,88896547246257e-78;1,77369246159886;0,589;0,199;5,00292505381713e-74
"ABCA1";3,16371220754099e-78;-0,644701333494662;0,212;0,629;8,3790917816723e-74
"SFTA2";5,93330605798639e-78;-0,701109037022095;0,558;0,904;1,57143610945769e-73
"PERP";1,46273453863773e-77;0,901974731632584;0,931;0,685;3,87405242558203e-73
"CEBPA";6,5538840640025e-77;-0,559919390918643;0,141;0,584;1,73579619435106e-72
"SOD3";1,22519147533976e-76;-0,542091200156236;0,24;0,462;3,24491962243734e-72
"DLC1";1,76453743310696e-76;-0,924175803095513;0,238;0,64;4,67337739158379e-72
"LRRN4";1,89764669989656e-76;-0,638887871987521;0,084;0,435;5,02591728467603e-72
"GSTM3";2,48170184613389e-76;-0,866352619697938;0,182;0,538;6,57278733948561e-72
"C5orf49";4,18574705828578e-76;1,30906710626819;0,457;0,108;1,10859510838699e-71
"ABCA13";1,00042774989121e-75;0,522840283061593;0,503;0,075;2,64963289558687e-71
"TP53I11";1,24217934239102e-75;-0,814666817800283;0,422;0,799;3,28991198832262e-71
"MYLIP";2,00789071072097e-75;-0,786835325770136;0,689;0,851;5,3178985473445e-71
"HLA-DPB1";4,34131638155292e-75;-1,38652563012706;0,479;0,858;1,14979764365429e-70
"FAM46B";1,06268076597273e-74;-0,670480350351184;0,147;0,533;2,81451000867876e-70
"MB";1,74880187219518e-74;0,705670337430683;0,45;0,016;4,63170175850895e-70
"SNTN";2,69976134125709e-74;1,86180516328779;0,362;0,061;7,1503179123194e-70
"MUC5B";3,42191054873629e-74;2,37684994552489;0,624;0,108;9,06293008832805e-70
"TUBA1A";8,09800894829639e-74;1,76678187664866;0,664;0,399;2,1447576699563e-69
"ACP5";1,080586316183e-73;-0,458698224579189;0,067;0,427;2,86193285841066e-69
"PLP2";1,32214253731366e-73;1,03964437175689;0,827;0,423;3,50169451007522e-69
"SLC27A2";4,28177069118407e-73;0,510165090009912;0,486;0,044;1,1340269675601e-68
"LCN2";4,37191544247767e-73;1,77728248306768;0,617;0,248;1,15790180494021e-68
"TP53BP2";1,4106901056253e-72;-0,617002525503529;0,318;0,636;3,73621274474861e-68
"DSP";2,21187896694933e-72;0,575020051832965;0,757;0,306;5,85816144396531e-68
"GSTM1";3,2859241742432e-72;-0,412094050743641;0,059;0,32;8,70277017548313e-68
"MAGI3";5,04477684768774e-72;-0,605462863936833;0,459;0,708;1,3361091481101e-67
"PDGFA";6,41076872886644e-72;-0,698965634576118;0,358;0,825;1,69789209784028e-67
"C1orf194";9,16913419256353e-72;1,52744164547504;0,323;0,056;2,42844519090045e-67
"MRPL14";1,25343938627657e-71;-0,892988347266721;0,733;0,9;3,3197342145535e-67
"PSCA";2,85553534072453e-71;2,05451869949311;0,334;0,072;7,56288534990891e-67
"HSD17B6";4,595176041291e-71;-1,17200724617585;0,089;0,493;1,21703237453592e-66
"MUC4";6,266265914396e-71;0,81779639760058;0,662;0,36;1,65962052742778e-66
"SFTA3";1,16933525737945e-70;-0,744136302172095;0,5;0,783;3,09698442916948e-66
"RSPH1";1,67169428126284e-70;1,87407030194493;0,361;0,101;4,42748230392464e-66
"C9orf24";6,36707740240218e-70;1,7476038727898;0,322;0,049;1,68632045002622e-65
"C20orf85";1,08764349716868e-69;1,98049085345394;0,319;0,035;2,88062380225125e-65
"PDE4C";1,26187871382167e-69;-0,79311287813687;0,144;0,502;3,34208577355669e-65
"C9orf116";1,09323770962881e-68;1,08517016910649;0,385;0,079;2,89544007395191e-64
"QPRT";3,54186490946843e-68;-0,577308749508938;0,056;0,528;9,38062921272713e-64
"WDR38";7,17574536136271e-68;1,36300693178792;0,309;0,023;1,90049615895692e-63
"AK1";7,55841052110487e-68;-0,764819263863971;0,665;0,9;2,00184502651462e-63
"BCAT1";8,4396019532928e-68;-0,357905955939947;0,055;0,325;2,2352285773296e-63
"CYP2B7P";8,97180243283716e-68;-0,730207105006944;0,315;0,717;2,37618187433692e-63
"ICAM4";1,87093449555683e-67;-0,528495136415118;0,286;0,622;4,95517001148225e-63
"RNASE1";2,00364550702748e-67;-0,873506009897503;0,608;0,855;5,30665512536227e-63
"NGFRAP1";7,71544216460902e-67;-0,641224254384721;0,459;0,841;2,0434348572967e-62
"S100A14";1,60915671885628e-66;-0,81888442516276;0,484;0,795;4,26185156989085e-62
"VKORC1L1";1,89350813647536e-66;-0,478668599828165;0,474;0,745;5,01495629945499e-62
"PRR15";3,65342794279398e-66;0,4294758750848;0,405;0,056;9,67610390648985e-62
"TSPAN19";1,10430705762647e-65;0,9776685750285;0,308;0,019;2,9247572421237e-61
"LIMCH1";1,20522024851008e-65;-0,808627303578073;0,582;0,827;3,19202582817894e-61
"FAM166B";1,61243564620634e-65;0,877707538814915;0,316;0,021;4,27053580897748e-61
"ANXA1";1,80019961591718e-65;1,23832224880449;0,887;0,624;4,76782868275664e-61
"TUBA4B";2,43672116482315e-65;1,28457236667915;0,34;0,089;6,45365600503412e-61
"CCDC170";4,86162758897136e-65;0,990005246376867;0,348;0,049;1,28760206693907e-60
"PALM3";7,03241371855081e-65;-0,3227499608171;0,031;0,364;1,86253477335818e-60
"DYDC2";7,50671702921204e-65;0,859384780566854;0,313;0,024;1,98815400518681e-60
"FANK1";1,34789494686843e-64;1,27528736903565;0,412;0,108;3,56989976678102e-60
"TPPP3";1,8354813809969e-64;1,82774446781532;0,422;0,563;4,8612724375703e-60
"GLCCI1";1,98866597563883e-64;-0,587199659373811;0,452;0,726;5,26698183647944e-60
"GSN";2,56193770389043e-64;1,02713955700999;0,825;0,617;6,78529200875381e-60
"SAT1";4,26736903164192e-64;1,01902197588034;0,984;0,981;1,13021268803036e-59
"PRICKLE1";6,42175851963113e-64;-0,277307287398322;0,087;0,355;1,7008027439243e-59
"LDLRAD1";7,45586886838357e-64;1,46128193006245;0,315;0,024;1,97468686979139e-59
"WDR86-AS1";8,0343401133566e-64;0,94302320678726;0,417;0,082;2,1278949790225e-59
"FAM92B";1,07609454192986e-63;1,45384026318534;0,314;0,038;2,85003639430123e-59
"CRIP1";1,48019771211085e-63;0,890467492065141;0,877;0,6;3,9203036405256e-59
"MORN5";2,22209456188887e-63;1,08211101416271;0,314;0,023;5,88521744716266e-59
"DHRS9";3,62018085038607e-63;1,08195463316875;0,311;0,024;9,58804898224752e-59
"ICAM1";9,55259209331034e-63;-0,647222603955101;0,576;0,867;2,53000401591324e-58
"ROPN1L";9,91760828774453e-63;1,34012982015656;0,322;0,038;2,62667855500914e-58
"CAPSL";1,26292962733886e-62;1,35421814610216;0,318;0,024;3,34486911800698e-58
"CFAP126";1,40008055349773e-62;1,01484122384502;0,332;0,066;3,70811334593875e-58
"LXN";1,97801674571779e-62;0,936407702291551;0,409;0,14;5,23877735103357e-58
"CD99";2,41167500263422e-62;0,779639992266485;0,778;0,495;6,38732124447673e-58
"C11orf97";4,582898799295e-62;0,630882105557018;0,304;0,019;1,21378074699328e-57
"YBX3";7,47908632111901e-62;0,657627622633439;0,9;0,703;1,98083601214837e-57
"BEX2";7,51466344757705e-62;-0,751258758683794;0,179;0,612;1,99025861409078e-57
"STOML3";1,02473626598383e-61;0,753826496461248;0,303;0,017;2,71401400045818e-57
"PIFO";2,10318526447775e-61;1,55327384355631;0,379;0,206;5,57028617296932e-57
"C11orf88";4,82867108991455e-61;1,2519887763279;0,319;0,028;1,27887353816387e-56
"NECAB3";5,81331780814172e-61;-0,582125251160993;0,264;0,589;1,53965722148633e-56
"TEKT1";5,88131377902653e-61;1,36633283685404;0,311;0,035;1,55766595437518e-56
"STMND1";7,12479190330107e-61;0,619767079141991;0,308;0,021;1,88700113558929e-56
"LMO7";8,64623460840437e-61;-0,918883411647336;0,726;0,916;2,2899552360359e-56
"C1orf198";1,55533742525163e-60;-0,585563269572658;0,376;0,76;4,11931117077894e-56
"AKAP14";4,12553557611347e-60;0,844046394666755;0,304;0,03;1,09264809733365e-55
"SLC34A2";7,12983895432914e-60;-0,756728987631008;0,864;0,911;1,88833784705407e-55
"EFCAB1";8,27881646272821e-60;0,780749405344725;0,308;0,028;2,19264454015357e-55
"CCDC78";1,01077243113704e-59;1,29690258054179;0,319;0,037;2,67703078386644e-55
"SCNN1B";1,25807792076092e-59;-0,77416583626419;0,228;0,68;3,33201937313528e-55
"ENKUR";2,00802220425332e-59;0,801496205465272;0,347;0,066;5,31824680796493e-55
"BHMT2";2,06084856638702e-59;-0,273188017548116;0,029;0,267;5,45815742807603e-55
"DNAH12";2,4975025653358e-59;0,822232888018571;0,339;0,068;6,61463554429186e-55
"CAV2";3,03327276067015e-59;-0,414768668949078;0,319;0,656;8,03362290663488e-55
"MS4A8";4,43034041587225e-59;1,32779956870575;0,32;0,035;1,17337565914377e-54
"CA2";4,48756893678624e-59;-0,607558621811479;0,104;0,402;1,18853263290784e-54
"FAM216B";4,57771669830048e-59;0,766618888319657;0,31;0,028;1,21240826754488e-54
"TNNC1";7,21670190077708e-59;-0,305933824931109;0,034;0,337;1,91134349842081e-54
"ADGRD1";9,35386424543394e-59;-0,348209091779806;0,11;0,491;2,47737094540318e-54
"CCDC17";1,52276235118233e-58;0,803860924845325;0,333;0,045;4,0330360871064e-54
"DNALI1";2,47588532948615e-58;0,913755682759396;0,488;0,301;6,55738229514406e-54
"TCTEX1D1";2,81934294572409e-58;0,462281639021493;0,278;0,014;7,46702979175025e-54
"RSPH9";2,92222595652199e-58;1,30540744298235;0,343;0,08;7,7395154458485e-54
"LOC101927416";3,23367480984529e-58;0,757519703796287;0,294;0,021;8,56438773387525e-54
"ERICH3";3,5013225076058e-58;0,791021356768375;0,309;0,03;9,27325266139397e-54
"NME5";3,76271489539738e-58;0,787498697747382;0,351;0,049;9,96555040045996e-54
"C2orf40";5,07703621953303e-58;1,1691288385442;0,308;0,03;1,34465304274332e-53
"C22orf15";5,30871485777845e-58;0,903174949089495;0,301;0,024;1,40601313008262e-53
"TTC29";5,50076864424175e-58;0,418013334588564;0,3;0,024;1,45687857542743e-53
"TFF3";8,6745071263477e-58;0,523809758717341;0,637;0,273;2,29744321241319e-53
"LOC388780";8,75006761906477e-58;0,264161606158716;0,291;0,038;2,3174554089093e-53
"CHST9";8,97323410366299e-58;0,543919225444146;0,309;0,026;2,37656105235514e-53
"NFIX";9,19786702717909e-58;-0,360245725736835;0,346;0,726;2,43605508214838e-53
"CLIC5";1,26220085004631e-57;-0,817332594117907;0,144;0,463;3,34293895134766e-53
"KLHL35";1,40636373027632e-57;-0,261482155969304;0,046;0,32;3,72475433963683e-53
"ZMYND10";1,47749894367748e-57;1,39866317099865;0,332;0,054;3,91315595232979e-53
"CCDC153";1,59752700102781e-57;0,582093158422185;0,308;0,042;4,23105026222216e-53
"C11orf70";2,34605776040134e-57;0,892760914555694;0,349;0,089;6,21353397842295e-53
"UBXN10";2,66041571590849e-57;0,752160283856203;0,377;0,101;7,04611102358365e-53
"C12orf75";2,8937276842404e-57;0,643244174131564;0,354;0,093;7,66403777171071e-53
"TMEM212";3,27636778564944e-57;0,59188248853102;0,281;0,016;8,67746008029253e-53
"TRIP13";7,27204289407594e-57;0,686812245523354;0,358;0,068;1,92600056049601e-52
"B9D1";7,45206864301389e-57;0,851167508580952;0,468;0,156;1,97368038010223e-52
"SPATA4";1,01713326404204e-56;0,387497046601519;0,244;0,003;2,69387744981534e-52
"CDHR4";1,05177951280788e-56;0,751171555866308;0,307;0,031;2,78563803967168e-52
"C6orf118";1,72982530007871e-56;0,887141741671132;0,305;0,028;4,58144230725847e-52
"GPR162";2,40334283878915e-56;0,51831878969102;0,27;0,014;6,36525350853306e-52
"IGFBP7";2,58667180809527e-56;1,3044253677156;0,418;0,463;6,85080028374033e-52
"CCDC42B";3,00072065543036e-56;0,895597305332235;0,319;0,047;7,9474086559073e-52
"DNAAF3";3,48476154440442e-56;0,710640446724072;0,348;0,052;9,2293909503551e-52
"CES1";4,00058316382735e-56;1,1628774032158;0,585;0,184;1,05955445093967e-51
"RSPH4A";4,03423416039277e-56;0,684186364419514;0,316;0,042;1,06846691738003e-51
"RNF212";5,12648194615471e-56;-0,339760951992394;0,061;0,411;1,35774874343907e-51
"FAM81B";5,60659286766995e-56;0,85243467640287;0,327;0,072;1,48490612100239e-51
"TACC1";5,88661193810362e-56;-0,533739357881757;0,314;0,698;1,55906917180674e-51
"C1orf189";5,97524143870496e-56;0,708740998816752;0,281;0,03;1,58254269504101e-51
"DYNLRB2";7,48990611932234e-56;0,934511922433712;0,343;0,094;1,98370163570252e-51
"CCDC146";1,0614523322304e-55;0,918009827138914;0,373;0,171;2,81125650191222e-51
"ANXA2";1,10915025153269e-55;0,587248522156586;0,979;0,937;2,93758444118433e-51
"CYBRD1";1,77855647561122e-55;-0,528919964940848;0,275;0,666;4,71050682565632e-51
"MNS1";2,42743006295804e-55;0,627307540271777;0,404;0,11;6,42904852174437e-51
"FAM183A";2,5614504374014e-55;1,42806505686287;0,324;0,15;6,78400148345761e-51
"UACA";3,11712015841832e-55;0,502403365393172;0,429;0,091;8,25569273957093e-51
"AASS";3,43541260412746e-55;-0,386368991534136;0,226;0,566;9,09869028203158e-51
"CEP126";3,46468598474162e-55;0,360085250047904;0,367;0,068;9,17622083058817e-51
"NEK10";3,72084168313511e-55;0,290245296562316;0,305;0,024;9,85464919778333e-51
"C16orf89";4,32379107942709e-55;-0,433675422258635;0,498;0,804;1,14515606738627e-50
"CD59";4,83771557493853e-55;1,00428341044732;0,933;0,916;1,28126897002247e-50
"CFAP53";5,22686829442795e-55;0,701951721235912;0,338;0,063;1,38433606777924e-50
"CYP4Z2P";5,28327715480316e-55;-0,314452316388262;0,066;0,353;1,39927595444962e-50
"SLC22A31";6,42749651676931e-55;-0,806178044284165;0,238;0,691;1,70232245246635e-50
"LRRC46";8,36560984883869e-55;1,00805415435739;0,327;0,044;2,21563176846493e-50
"HLA-DMA";1,38117364438513e-54;-1,16699450546937;0,606;0,909;3,65803839715401e-50
"MSLN";1,44932548165842e-54;-1,46414385695314;0,18;0,689;3,83853853817234e-50
"SPAG6";1,74078281660472e-54;0,807445944219077;0,384;0,07;4,61046328977761e-50
"CLIC6";1,74267862904068e-54;-0,595172568551132;0,361;0,76;4,61548434901424e-50
"CSTB";3,66217278963739e-54;0,595625177811722;0,964;0,934;9,69926463335464e-50
"RARRES1";5,65338462338909e-54;-0,299212682347293;0,292;0,1;1,4972989175046e-49
"LRRIQ1";7,87701488820836e-54;0,69130398711177;0,321;0,052;2,08622739314198e-49
"ANKRD66";8,6587076930146e-54;0,653615341968003;0,286;0,024;2,29325873249492e-49
"ASS1";9,10545800399965e-54;-0,736585036070542;0,387;0,766;2,41158055235931e-49
"ADGRF5";1,00217457124407e-53;-0,284388001660713;0,486;0,787;2,65425935193991e-49
"PIH1D3";1,17842078251046e-53;0,467910338469576;0,275;0,021;3,12104744247894e-49
"BAZ1B";1,32220408021288e-53;-0,49134030417754;0,68;0,858;3,50185750644382e-49
"CLEC2B";1,35695381886254e-53;0,627229589603693;0,428;0,023;3,59389218925742e-49
"GLS";1,48108921193771e-53;-0,585749339318953;0,504;0,843;3,92266477781702e-49
"PPP1R42";1,81937198362647e-53;0,362940842789346;0,281;0,023;4,8186066986347e-49
"MIR614";2,42445540410133e-53;-0,530508399654076;0,522;0,829;6,42117013776237e-49
"LRRC48";2,77596733781855e-53;0,654639192022662;0,352;0,077;7,35214949421243e-49
"TNS3";3,41047086216078e-53;-0,416777165871097;0,187;0,582;9,03263207843282e-49
"KRT7";3,8683374820103e-53;-0,687450117739157;0,7;0,946;1,02452918211043e-48
"FOXQ1";4,83255724993946e-53;-0,610257371821091;0,316;0,71;1,27990278764647e-48
"IGF1R";6,49222966135844e-53;0,342251822064488;0,596;0,219;1,71946702581078e-48
"TNFAIP8L1";6,75129362129702e-53;0,798479511673002;0,377;0,098;1,78808011560052e-48
"GPRC5A";7,13195937686939e-53;-0,522297734752949;0,626;0,93;1,88889944096386e-48
"C4orf22";1,04888400388747e-52;0,321309344298072;0,256;0,012;2,77796928429597e-48
"ABCA3";1,50687254110898e-52;-0,631706323906043;0,149;0,503;3,99095192512713e-48
"WDR54";1,60174440412154e-52;1,16761875508201;0,509;0,247;4,24222005431591e-48
"BCAS1";1,87164030624585e-52;0,468444210303439;0,336;0,077;4,95703935109214e-48
"TCTEX1D4";1,9799998734061e-52;0,881818359109294;0,308;0,044;5,24402966471605e-48
"TNFAIP2";2,41386880363812e-52;0,771194401678815;0,526;0,247;6,39313152643555e-48
"HPN";3,08884351242932e-52;-0,37800885087581;0,097;0,458;8,18080204266905e-48
"JUN";4,36500598103324e-52;-0,773921349532238;0,898;0,983;1,15607183407665e-47
"ARHGAP18";4,42205100232853e-52;0,802470506178756;0,539;0,255;1,17118020796671e-47
"TEKT2";4,95423170779762e-52;1,15404318460748;0,332;0,063;1,3121282678102e-47
"HYDIN";5,67430703716138e-52;0,559788346108444;0,316;0,044;1,50284021879219e-47
"C1orf87";8,73584768037743e-52;0,350437069112657;0,276;0,021;2,31368925814796e-47
"PACRG";9,86613511968856e-52;0,637118312068379;0,295;0,045;2,61304588644951e-47
"CCDC74A";1,20389536475375e-51;0,666883229846625;0,33;0,047;3,1885168735503e-47
"CFAP45";1,71352565410675e-51;1,02336337434264;0,337;0,086;4,53827269490172e-47
"C10orf107";2,24608316584333e-51;0,657712617487357;0,311;0,04;5,94875126473605e-47
"GSAP";2,59052429671753e-51;-0,272338269297761;0,194;0,524;6,86100359985637e-47
"DNAAF1";2,59886624071148e-51;0,390152114509615;0,301;0,031;6,88309723852434e-47
"LRP11";2,7975489013474e-51;0,266018920118112;0,645;0,29;7,40930826521858e-47
"DNAI1";3,52052528957138e-51;0,487482541510557;0,285;0,026;9,32411122942981e-47
"VNN3";3,8278268531321e-51;0,347747294358098;0,226;0,009;1,01379994205204e-46
"KIAA2012";4,04987832712265e-51;0,487242740264207;0,269;0,019;1,07261027493843e-46
"TMEM231";4,13552885279487e-51;0,480799465992619;0,352;0,077;1,09529481666272e-46
"GSTA4";4,57794869476812e-51;-0,533476258888083;0,206;0,586;1,21246971180934e-46
"PARD6B";4,99937503088523e-51;-0,796787439505746;0,776;0,927;1,32408447692995e-46
"DNAH9";5,56726326405283e-51;0,60456699501813;0,292;0,04;1,47448967548439e-46
"FBXO15";6,71240022768934e-51;0,414106601797469;0,282;0,026;1,77777920030352e-46
"ARMC3";7,43502713327455e-51;0,560881039538556;0,321;0,047;1,96916693624776e-46
"CCDC39";1,60278528701051e-50;0,544437491652016;0,299;0,04;4,24497683264734e-46
"HS3ST1";1,81619314807328e-50;0,840266540115602;0,512;0,108;4,81018755267209e-46
"C1orf158";1,86588576317186e-50;0,423016125462512;0,248;0,014;4,94179844376067e-46
"CTSE";1,99422262187996e-50;-0,941429984835659;0,159;0,575;5,28169861404907e-46
"C9orf135";2,07263349014897e-50;0,793283098378788;0,31;0,063;5,48936979865955e-46
"C9orf171";2,19786191802721e-50;0,291343072176393;0,275;0,024;5,82103728989506e-46
"LRRC10B";2,84793156373484e-50;0,470315117642839;0,282;0,026;7,54274674655171e-46
"SAA1";3,03628661350828e-50;1,81032211385432;0,311;0,066;8,04160509587668e-46
"TNC";3,23994367185882e-50;1,50146966414662;0,54;0,086;8,58099081491809e-46
"CDHR3";3,51875844842539e-50;0,84939290960303;0,323;0,096;9,31943175065464e-46
"MUC20";4,41594623499897e-50;0,747051019283595;0,674;0,49;1,16956336033948e-45
"ADGRF1";4,55788325237637e-50;0,307240721890962;0,539;0,163;1,20715537939188e-45
"LRRC6";4,79322477299164e-50;0,661578024725686;0,321;0,054;1,26948558112684e-45
"SAA2";4,9387590947672e-50;1,45299212946081;0,285;0,045;1,30803034624909e-45
"SERPINH1";5,54382407445531e-50;-0,383627110754884;0,571;0,853;1,46828180611949e-45
"GALNT11";8,35284180650328e-50;-0,437707652370511;0,355;0,629;2,21225015245239e-45
"CCDC33";1,64611267843082e-49;0,387650195029504;0,26;0,019;4,35972942882404e-45
"DRC1";2,5417502596163e-49;0,426584016768845;0,286;0,031;6,73182556259377e-45
"ADGB";2,96105776233387e-49;0,311446211198896;0,265;0,024;7,84236148354125e-45
"C9orf117";4,12871757127222e-49;0,814420248912429;0,336;0,079;1,09349084875145e-44
"SPEF1";4,29801931941525e-49;0,432271556206546;0,278;0,026;1,13833041674713e-44
"SNAI1";4,52281610878139e-49;-0,398820995996949;0,167;0,371;1,19786784641075e-44
"MBIP";5,06837089622188e-49;-0,358427081618947;0,477;0,76;1,34235803186436e-44
"HLA-DMB";5,25290010836248e-49;-0,939307723749875;0,269;0,708;1,3912305936998e-44
"SPA17";7,139705623677e-49;0,772579972367171;0,447;0,208;1,89095103443085e-44
"PPP1R32";8,30868950289911e-49;0,727165964276319;0,278;0,04;2,20055641484283e-44
"VWA3B";9,33260176205485e-49;0,386837785072947;0,279;0,033;2,47173957668023e-44
"SLC22A4";9,39977946388269e-49;0,609288208126656;0,322;0,054;2,48953159100933e-44
"MGST1";1,14236295786677e-48;0,399706356134838;0,719;0,902;3,02554829391015e-44
"ODF3B";1,22626895948756e-48;0,990109282222013;0,624;0,547;3,2477733392028e-44
"FGFR1";1,33263584421075e-48;-0,388233540128188;0,11;0,411;3,52948603339216e-44
"CFAP52";1,50261327924714e-48;0,619287532288042;0,31;0,049;3,97967127008606e-44
"AGR2";2,06481879759308e-48;0,935984212080158;0,912;0,717;5,46867258542526e-44
"CFAP43";2,12114244758591e-48;0,544407416876422;0,339;0,079;5,61784577243129e-44
"GSTP1";2,37635581971618e-48;0,640393820547023;0,954;0,948;6,29377838851831e-44
"GSPT1";2,90645781037235e-48;-0,679707884803135;0,701;0,934;7,69775351077117e-44
"TEKT4";3,42743566952767e-48;0,570383902902552;0,258;0,023;9,07756337074402e-44
"MORN2";3,52940331027305e-48;1,17790605234017;0,577;0,409;9,34762466725816e-44
"PKIG";4,26323051313224e-48;0,608974423957976;0,467;0,163;1,12911660140307e-43
"MARC1";4,6627804775504e-48;-0,427342269416864;0,16;0,479;1,23493740947922e-43
"PRR15L";5,99690111389009e-48;-0,536185098545653;0,291;0,656;1,58827926001379e-43
"CCDC74B";6,87720836927343e-48;0,445625552765889;0,293;0,031;1,82142863660207e-43
"SPEF2";7,18904158203906e-48;0,463893434067523;0,436;0,115;1,90401766300305e-43
"GAS6";1,15629655150536e-47;-0,942655516200216;0,223;0,684;3,06245141666195e-43
"FAM179A";1,58897588517732e-47;0,267476244074736;0,247;0,019;4,20840263189213e-43
"DNAI2";3,03156020891142e-47;0,614515683648337;0,303;0,058;8,02908721330189e-43
"MAPK15";3,13316316340752e-47;0,287147148011211;0,283;0,026;8,29818263828481e-43
"RPS4Y1";3,19298841581982e-47;0,473416741771732;0,254;0,03;8,4566298192988e-43
"EFCAB10";3,64655672533438e-47;0,326737412598203;0,3;0,058;9,65790548704811e-43
"HOXD1";4,49671682847941e-47;-0,420765829336573;0,267;0,561;1,19095545202277e-42
"LOC100506844";4,750395510277e-47;0,553964668333424;0,586;0,175;1,25814225089686e-42
